,beastie_male,beastie_female,tuple,average_male,average_female,female-male
24,-0.5037839,-0.4304146,"('dishonest', 'honest')",-0.5037839,-0.4304146,0.0733693
25,-0.3630263,-0.50481313,"('egoistic', 'altruistic')",-0.3630263,-0.5048131,-0.1417868
26,0.016003978,-0.205399,"('hardhearted', 'benevolent')",0.016004,-0.205399,-0.221403
27,-0.3546729,-0.47225162,"('hardhearted', 'softhearted')",-0.3546729,-0.4722516,-0.1175787
28,0.7738378,0.7250073,"('disloyal', 'loyal')",0.7738378,0.7250073,-0.0488305
29,0.5066763,0.50570947,"('unfair', 'fair')",0.5066763,0.5057095,-0.0009668
30,0.1253889,0.12815624,"('intolerant', 'tolerant')",0.1253889,0.1281562,0.0027673
31,-1.086101,-1.1812675,"('evil', 'good')",-1.0861011,-1.1812675,-0.0951664
32,1.0204391,1.058237,"('unkind', 'kind')",1.0204391,1.058237,0.0377979
33,0.3335582,0.26091713,"('wrong', 'right')",0.3335582,0.2609171,-0.0726411
34,2.041281,2.0155895,"('mean', 'honorable')",2.041281,2.0155895,-0.0256915
35,-0.05235038,-0.17164642,"('corrupt', 'incorrupt')",-0.0523504,-0.1716464,-0.119296
36,-0.14843015,-0.47028077,"('hostile', 'amicable')",-0.1484302,-0.4702808,-0.3218506
37,0.20001183,0.16889098,"('fake', 'genuine')",0.2000118,0.168891,-0.0311208
38,0.4506423,0.563323,"('untruthful', 'truthful')",0.4506423,0.563323,0.1126807
39,-1.3872256,-1.330867,"('exploitative', 'cooperative')",-1.3872256,-1.3308671,0.0563585
40,-2.7823656,-2.9554806,"('stingy', 'generous')",-2.7823656,-2.9554806,-0.173115
41,-0.59979385,-0.6705842,"('unforgiving', 'forgiving')",-0.5997939,-0.6705842,-0.0707903
42,-1.2238094,-1.1902452,"('unreliable', 'reliable')",-1.2238094,-1.1902452,0.0335642
43,0.26535448,0.40918362,"('irresponsible', 'responsible')",0.2653545,0.4091836,0.1438291
44,-1.5939213,-1.5156538,"('prejudiced', 'unprejudiced')",-1.5939213,-1.5156538,0.0782675
45,0.04718852,0.11996314,"('incompetent', 'competent')",0.0471885,0.1199631,0.0727746
46,-0.9838151,-0.9115082,"('uncompetitive', 'competitive')",-0.9838151,-0.9115082,0.0723069
47,2.3955495,2.3854704,"('stupid', 'smart')",2.3955495,2.3854704,-0.0100791
48,0.8093669,0.67649394,"('unintelligent', 'intelligent')",0.8093669,0.6764939,-0.132873
49,0.95932096,1.0062599,"('unable', 'able')",0.959321,1.0062599,0.0469389
50,0.42587447,0.32184127,"('clumsy', 'skillful')",0.4258745,0.3218413,-0.1040332
51,0.057369098,0.11491692,"('uneducated', 'educated')",0.0573691,0.1149169,0.0575478
52,0.037234344,-0.1270793,"('irrational', 'rational')",0.0372343,-0.1270793,-0.1643136
53,-0.5452666,-0.7114657,"('uncreative', 'creative')",-0.5452666,-0.7114657,-0.1661991
54,1.0598266,1.0188857,"('incapable', 'capable')",1.0598266,1.0188857,-0.0409409
55,0.32962453,0.42806104,"('incompetent', 'clever')",0.3296245,0.428061,0.0984365
56,0.97498316,1.0773072,"('impractical', 'practical')",0.9749832,1.0773072,0.102324
57,-1.7549089,-1.7698271,"('unimaginative', 'imaginative')",-1.7549089,-1.7698271,-0.0149182
58,-0.47397086,-0.57130164,"('undiscriminating', 'discriminating')",-0.4739709,-0.5713016,-0.0973307
59,1.1847562,1.2225398,"('foolish', 'wise')",1.1847562,1.2225398,0.0377836
60,0.7406648,0.8940445,"('inefficient', 'efficient')",0.7406648,0.8940445,0.1533797
61,-0.46612325,-0.52201796,"('illogical', 'logical')",-0.4661233,-0.522018,-0.0558947
62,-0.4293824,-0.23331201,"('incompetent', 'brilliant')",-0.4293824,-0.233312,0.1960704
63,0.4844867,0.51303506,"('unperceptive', 'insightful')",0.4844867,0.5130351,0.0285484
64,-3.1897328,-3.0314505,"('shy', 'confident')",-3.1897328,-3.0314505,0.1582823
65,-0.33743545,-0.30965182,"('insecure', 'secure')",-0.3374355,-0.3096518,0.0277837
66,-0.7987988,-0.85662663,"('inactive', 'active')",-0.7987988,-0.8566266,-0.0578278
67,0.6761473,0.8148631,"('doubtful', 'determined')",0.6761473,0.8148631,0.1387158
68,0.107899845,0.15926895,"('dependent', 'independent')",0.1078998,0.1592689,0.0513691
69,-0.8666627,-0.94240767,"('lazy', 'industrious')",-0.8666627,-0.9424077,-0.075745
70,-0.5198676,-0.4870764,"('lethargic', 'energetic')",-0.5198676,-0.4870764,0.0327912
71,1.2807668,1.3239336,"('diffident', 'self-confident')",1.2807668,1.3239336,0.0431668
72,-0.22787118,-0.18182161,"('unambitious', 'ambitious')",-0.2278712,-0.1818216,0.0460496
73,-1.8028868,-1.7543517,"('helpless', 'self-reliant')",-1.8028868,-1.7543517,0.0485351
74,0.106535226,0.091111906,"('undedicated', 'dedicated')",0.1065352,0.0911119,-0.0154233
75,-0.60552603,-0.5177885,"('meek', 'impulsive')",-0.605526,-0.5177885,0.0877375
76,-0.2355294,-0.18440169,"('anxious', 'daring')",-0.2355294,-0.1844017,0.0511277
77,-0.25561714,-0.28251752,"('unmotivated', 'motivated')",-0.2556171,-0.2825175,-0.0269004
78,0.5064002,0.45234394,"('nonresilient', 'resilient')",0.5064002,0.4523439,-0.0540563
79,0.5325825,0.43388975,"('wavering', 'unwavering')",0.5325825,0.4338897,-0.0986928
80,-1.0925213,-0.9246084,"('dominated', 'dominating')",-1.0925213,-0.9246084,0.1679129
81,-0.5272035,-0.34514058,"('submissive', 'aggressive')",-0.5272035,-0.3451406,0.1820629
82,2.023314,2.033078,"('poor', 'rich')",2.023314,2.033078,0.009764
83,0.1934976,0.22668509,"('powerless', 'powerful')",0.1934976,0.2266851,0.0331875
84,0.37925622,0.41423017,"('inferior', 'superior')",0.3792562,0.4142302,0.034974
85,-0.29277995,-0.4245396,"('insignificant', 'prestigious')",-0.29278,-0.4245396,-0.1317596
86,0.09712342,0.0027136076,"('uninfluential', 'influential')",0.0971234,0.0027136,-0.0944098
87,-0.48164126,-0.3395568,"('unsuccessful', 'successful')",-0.4816413,-0.3395568,0.1420845
88,0.03557142,0.014227054,"('low', 'eminent')",0.0355714,0.0142271,-0.0213443
