,gamebird_male,gamebird_female,tuple,average_male,average_female,female-male
53,-0.279213,-0.3316417,"('uncreative', 'creative')",-0.279213,-0.3316417,-0.0524287
54,0.7115038,0.7463691,"('incapable', 'capable')",0.7115038,0.7463691,0.0348653
55,0.89814454,0.9491576,"('incompetent', 'clever')",0.8981445,0.9491576,0.0510131
56,1.0575564,1.0346713,"('impractical', 'practical')",1.0575564,1.0346713,-0.0228851
57,-1.68011,-1.6837685,"('unimaginative', 'imaginative')",-1.68011,-1.6837685,-0.0036585
58,-0.6227591,-0.6291189,"('undiscriminating', 'discriminating')",-0.6227591,-0.6291189,-0.0063598
59,-0.13649438,-0.16454832,"('foolish', 'wise')",-0.1364944,-0.1645483,-0.0280539
60,1.1700147,1.2665277,"('inefficient', 'efficient')",1.1700147,1.2665277,0.096513
61,0.39059246,0.30541927,"('illogical', 'logical')",0.3905925,0.3054193,-0.0851732
62,0.72123355,0.8325766,"('incompetent', 'brilliant')",0.7212335,0.8325766,0.1113431
63,0.08788894,0.1619101,"('unperceptive', 'insightful')",0.0878889,0.1619101,0.0740212
64,-3.0584574,-3.14634,"('shy', 'confident')",-3.0584574,-3.1463399,-0.0878825
65,0.36450315,0.39744875,"('insecure', 'secure')",0.3645031,0.3974487,0.0329456
66,-1.2899711,-1.3143857,"('inactive', 'active')",-1.2899711,-1.3143857,-0.0244146
67,0.4003117,0.42891386,"('doubtful', 'determined')",0.4003117,0.4289139,0.0286022
68,-0.66434056,-0.6399702,"('dependent', 'independent')",-0.6643406,-0.6399702,0.0243704
69,-1.5294548,-1.5020653,"('lazy', 'industrious')",-1.5294548,-1.5020653,0.0273895
70,-0.2303141,-0.21175888,"('lethargic', 'energetic')",-0.2303141,-0.2117589,0.0185552
71,0.64606655,0.6495057,"('diffident', 'self-confident')",0.6460665,0.6495057,0.0034392
72,-0.25650945,-0.19817111,"('unambitious', 'ambitious')",-0.2565095,-0.1981711,0.0583384
73,-2.3207095,-2.3732362,"('helpless', 'self-reliant')",-2.3207095,-2.3732362,-0.0525267
74,-0.023555689,-0.035409804,"('undedicated', 'dedicated')",-0.0235557,-0.0354098,-0.0118541
75,-1.1049573,-1.0756272,"('meek', 'impulsive')",-1.1049573,-1.0756272,0.0293301
76,0.007711312,0.08851601,"('anxious', 'daring')",0.0077113,0.088516,0.0808047
77,-0.48731393,-0.46825415,"('unmotivated', 'motivated')",-0.4873139,-0.4682541,0.0190598
78,0.02806406,0.0678245,"('nonresilient', 'resilient')",0.0280641,0.0678245,0.0397604
79,-1.2428175,-1.246718,"('wavering', 'unwavering')",-1.2428175,-1.246718,-0.0039005
80,-0.22199777,-0.23223661,"('dominated', 'dominating')",-0.2219978,-0.2322366,-0.0102388
81,0.018633928,0.09132043,"('submissive', 'aggressive')",0.0186339,0.0913204,0.0726865
82,2.7119887,2.7357285,"('poor', 'rich')",2.7119887,2.7357285,0.0237398
83,-0.19065233,-0.17275588,"('powerless', 'powerful')",-0.1906523,-0.1727559,0.0178964
84,0.47053212,0.43948802,"('inferior', 'superior')",0.4705321,0.439488,-0.0310441
85,-1.2463173,-1.2937925,"('insignificant', 'prestigious')",-1.2463173,-1.2937925,-0.0474752
86,-0.04817701,-0.20458096,"('uninfluential', 'influential')",-0.048177,-0.204581,-0.156404
87,0.04980674,0.029420491,"('unsuccessful', 'successful')",0.0498067,0.0294205,-0.0203862
88,-0.4705938,-0.47539043,"('low', 'eminent')",-0.4705938,-0.4753904,-0.0047966
