,hold_male,hold_female,tuple,average_male,average_female,female-male
38,-0.54194486,-0.51499796,"('untruthful', 'truthful')",-0.5419449,-0.514998,0.0269469
39,0.09991309,0.15427545,"('exploitative', 'cooperative')",0.0999131,0.1542754,0.0543623
40,-1.5524516,-1.701968,"('stingy', 'generous')",-1.5524516,-1.701968,-0.1495164
41,0.3008758,0.21423003,"('unforgiving', 'forgiving')",0.3008758,0.21423,-0.0866458
42,-1.820977,-1.8274692,"('unreliable', 'reliable')",-1.820977,-1.8274692,-0.0064922
43,0.88303834,0.97168607,"('irresponsible', 'responsible')",0.8830383,0.9716861,0.0886478
44,-1.0108355,-0.9932529,"('prejudiced', 'unprejudiced')",-1.0108355,-0.9932529,0.0175826
45,0.57229626,0.4604649,"('incompetent', 'competent')",0.5722963,0.4604649,-0.1118314
46,-0.18221152,-0.21428885,"('uncompetitive', 'competitive')",-0.1822115,-0.2142888,-0.0320773
47,4.719487,4.9602065,"('stupid', 'smart')",4.7194872,4.9602065,0.2407193
48,0.5110762,0.5073229,"('unintelligent', 'intelligent')",0.5110762,0.5073229,-0.0037533
49,-0.32727426,-0.18990807,"('unable', 'able')",-0.3272743,-0.1899081,0.1373662
50,-0.33420438,-0.34076977,"('clumsy', 'skillful')",-0.3342044,-0.3407698,-0.0065654
51,-0.11580631,-0.10827321,"('uneducated', 'educated')",-0.1158063,-0.1082732,0.0075331
52,-0.20087539,-0.41243953,"('irrational', 'rational')",-0.2008754,-0.4124395,-0.2115641
53,0.08478308,0.030717164,"('uncreative', 'creative')",0.0847831,0.0307172,-0.0540659
54,0.72738945,0.82569134,"('incapable', 'capable')",0.7273895,0.8256913,0.0983018
55,0.787725,0.8323164,"('incompetent', 'clever')",0.787725,0.8323164,0.0445914
56,0.52490497,0.5283859,"('impractical', 'practical')",0.524905,0.5283859,0.0034809
57,-2.1767535,-2.2540133,"('unimaginative', 'imaginative')",-2.1767535,-2.2540133,-0.0772598
58,0.1750182,0.13052358,"('undiscriminating', 'discriminating')",0.1750182,0.1305236,-0.0444946
59,-0.13736878,-0.108525574,"('foolish', 'wise')",-0.1373688,-0.1085256,0.0288432
60,0.23274887,0.366397,"('inefficient', 'efficient')",0.2327489,0.366397,0.1336481
61,0.6987693,0.5428463,"('illogical', 'logical')",0.6987693,0.5428463,-0.155923
62,0.65427476,0.79346013,"('incompetent', 'brilliant')",0.6542748,0.7934601,0.1391853
63,0.16746363,0.24005759,"('unperceptive', 'insightful')",0.1674636,0.2400576,0.072594
64,-5.829873,-5.867012,"('shy', 'confident')",-5.8298731,-5.867012,-0.0371389
65,0.4731841,0.5572544,"('insecure', 'secure')",0.4731841,0.5572544,0.0840703
66,0.07608741,-0.02002129,"('inactive', 'active')",0.0760874,-0.0200213,-0.0961087
67,-0.59738314,-0.4849739,"('doubtful', 'determined')",-0.5973831,-0.4849739,0.1124092
68,-0.987105,-0.8981878,"('dependent', 'independent')",-0.987105,-0.8981878,0.0889172
69,-2.0419312,-2.0329807,"('lazy', 'industrious')",-2.0419312,-2.0329807,0.0089505
70,1.4106963,1.3984873,"('lethargic', 'energetic')",1.4106963,1.3984873,-0.012209
71,0.6059995,0.60801154,"('diffident', 'self-confident')",0.6059995,0.6080115,0.002012
72,0.8070893,0.9230286,"('unambitious', 'ambitious')",0.8070893,0.9230286,0.1159393
73,-3.2165911,-3.217146,"('helpless', 'self-reliant')",-3.2165911,-3.2171459,-0.0005548
74,0.1788782,0.058197774,"('undedicated', 'dedicated')",0.1788782,0.0581978,-0.1206804
75,-1.0419389,-0.94812346,"('meek', 'impulsive')",-1.0419389,-0.9481235,0.0938154
76,0.467695,0.58681935,"('anxious', 'daring')",0.467695,0.5868194,0.1191244
77,-1.3975705,-1.2569009,"('unmotivated', 'motivated')",-1.3975705,-1.2569009,0.1406696
78,-0.5423424,-0.5730782,"('nonresilient', 'resilient')",-0.5423424,-0.5730782,-0.0307358
79,-0.6331864,-0.5608269,"('wavering', 'unwavering')",-0.6331864,-0.5608269,0.0723595
80,0.20039187,0.093530685,"('dominated', 'dominating')",0.2003919,0.0935307,-0.1068612
81,-0.049431637,0.05538342,"('submissive', 'aggressive')",-0.0494316,0.0553834,0.104815
82,6.1080227,6.2842126,"('poor', 'rich')",6.1080227,6.2842126,0.1761899
83,-0.3888128,-0.32158738,"('powerless', 'powerful')",-0.3888128,-0.3215874,0.0672254
84,0.37434083,0.39386752,"('inferior', 'superior')",0.3743408,0.3938675,0.0195267
85,-1.0731794,-1.1480373,"('insignificant', 'prestigious')",-1.0731794,-1.1480373,-0.0748579
86,0.57060087,0.48716992,"('uninfluential', 'influential')",0.5706009,0.4871699,-0.083431
87,0.100471035,0.11422558,"('unsuccessful', 'successful')",0.100471,0.1142256,0.0137546
88,-0.08166267,-0.059439864,"('low', 'eminent')",-0.0816627,-0.0594399,0.0222228
