,disregard_male,disregard_female,tuple,average_male,average_female,female-male
71,0.2756241,0.36895436,"('diffident', 'self-confident')",0.2756241,0.3689544,0.0933303
72,0.96144736,0.9982983,"('unambitious', 'ambitious')",0.9614474,0.9982983,0.0368509
73,-2.838173,-2.864093,"('helpless', 'self-reliant')",-2.8381729,-2.8640931,-0.0259202
74,0.10109701,-0.043016233,"('undedicated', 'dedicated')",0.101097,-0.0430162,-0.1441132
75,-0.56872445,-0.47905198,"('meek', 'impulsive')",-0.5687245,-0.479052,0.0896725
76,0.7539786,0.6695462,"('anxious', 'daring')",0.7539786,0.6695462,-0.0844324
77,-1.3351839,-1.1472515,"('unmotivated', 'motivated')",-1.3351839,-1.1472515,0.1879324
78,-0.814942,-0.82077813,"('nonresilient', 'resilient')",-0.814942,-0.8207781,-0.0058361
79,-0.3218028,-0.10416298,"('wavering', 'unwavering')",-0.3218028,-0.104163,0.2176398
80,-0.062348273,-0.1271191,"('dominated', 'dominating')",-0.0623483,-0.1271191,-0.0647708
81,0.38432992,0.42789367,"('submissive', 'aggressive')",0.3843299,0.4278937,0.0435638
82,6.452763,6.66366,"('poor', 'rich')",6.4527631,6.66366,0.2108969
83,-0.41329685,-0.375683,"('powerless', 'powerful')",-0.4132968,-0.375683,0.0376138
84,0.0415308,0.15730432,"('inferior', 'superior')",0.0415308,0.1573043,0.1157735
85,-1.6026452,-1.6424896,"('insignificant', 'prestigious')",-1.6026452,-1.6424896,-0.0398444
86,0.5197572,0.639675,"('uninfluential', 'influential')",0.5197572,0.639675,0.1199178
87,-0.10049599,0.059170857,"('unsuccessful', 'successful')",-0.100496,0.0591709,0.1596669
88,0.11965777,0.20085518,"('low', 'eminent')",0.1196578,0.2008552,0.0811974
