,query_male,query_female,tuple,average_male,average_female,female-male
71,0.062410645,0.0833345,"('diffident', 'self-confident')",0.0624106,0.0833345,0.0209239
72,0.8249098,0.92419827,"('unambitious', 'ambitious')",0.8249098,0.9241983,0.0992885
73,-3.3719177,-3.4494271,"('helpless', 'self-reliant')",-3.3719177,-3.4494271,-0.0775094
74,0.50115997,0.36218786,"('undedicated', 'dedicated')",0.50116,0.3621879,-0.1389721
75,-1.4624943,-1.2572582,"('meek', 'impulsive')",-1.4624943,-1.2572582,0.2052361
76,0.9435804,0.8365709,"('anxious', 'daring')",0.9435804,0.8365709,-0.1070095
77,-0.9410844,-0.9378394,"('unmotivated', 'motivated')",-0.9410844,-0.9378394,0.003245
78,-0.7203495,-0.6907144,"('nonresilient', 'resilient')",-0.7203495,-0.6907144,0.0296351
79,-0.76002866,-0.6268828,"('wavering', 'unwavering')",-0.7600287,-0.6268828,0.1331459
80,-0.040179905,-0.27782446,"('dominated', 'dominating')",-0.0401799,-0.2778245,-0.2376446
81,0.55317396,0.42302197,"('submissive', 'aggressive')",0.553174,0.423022,-0.130152
82,6.788444,7.0974574,"('poor', 'rich')",6.788444,7.0974574,0.3090134
83,-0.63263994,-0.79268277,"('powerless', 'powerful')",-0.6326399,-0.7926828,-0.1600429
84,0.28577742,0.3228436,"('inferior', 'superior')",0.2857774,0.3228436,0.0370662
85,-1.0495105,-1.1133566,"('insignificant', 'prestigious')",-1.0495105,-1.1133566,-0.0638461
86,0.3285388,0.28544024,"('uninfluential', 'influential')",0.3285388,0.2854402,-0.0430986
87,0.20194426,0.26537663,"('unsuccessful', 'successful')",0.2019443,0.2653766,0.0634323
88,0.8343462,0.6476432,"('low', 'eminent')",0.8343462,0.6476432,-0.186703
