,image_male,image_female,tuple,average_male,average_female,female-male
41,0.11322298,0.078702286,"('unforgiving', 'forgiving')",0.113223,0.0787023,-0.0345207
42,-2.999784,-2.9994538,"('unreliable', 'reliable')",-2.999784,-2.9994538,0.0003302
43,0.87467355,0.9794353,"('irresponsible', 'responsible')",0.8746735,0.9794353,0.1047618
44,-1.194026,-1.1805488,"('prejudiced', 'unprejudiced')",-1.194026,-1.1805488,0.0134772
45,-0.32970342,-0.27037936,"('incompetent', 'competent')",-0.3297034,-0.2703794,0.059324
46,-1.2435807,-1.1691501,"('uncompetitive', 'competitive')",-1.2435807,-1.1691501,0.0744306
47,5.252042,5.363389,"('stupid', 'smart')",5.2520418,5.363389,0.1113472
48,0.71448565,0.7116694,"('unintelligent', 'intelligent')",0.7144856,0.7116694,-0.0028162
49,0.4801387,0.52291346,"('unable', 'able')",0.4801387,0.5229135,0.0427748
50,-0.052230403,-0.08967236,"('clumsy', 'skillful')",-0.0522304,-0.0896724,-0.037442
51,0.3781965,0.3204199,"('uneducated', 'educated')",0.3781965,0.3204199,-0.0577766
52,-0.11860277,-0.2956793,"('irrational', 'rational')",-0.1186028,-0.2956793,-0.1770765
53,0.261238,0.23966902,"('uncreative', 'creative')",0.261238,0.239669,-0.021569
54,1.2170135,1.2342027,"('incapable', 'capable')",1.2170135,1.2342027,0.0171892
55,0.28669584,0.3743821,"('incompetent', 'clever')",0.2866958,0.3743821,0.0876863
56,0.3870356,0.43011674,"('impractical', 'practical')",0.3870356,0.4301167,0.0430811
57,-2.9039652,-2.8536425,"('unimaginative', 'imaginative')",-2.9039652,-2.8536425,0.0503227
58,-0.006995976,0.03549144,"('undiscriminating', 'discriminating')",-0.006996,0.0354914,0.0424874
59,0.4796459,0.37693542,"('foolish', 'wise')",0.4796459,0.3769354,-0.1027105
60,0.2797506,0.44202855,"('inefficient', 'efficient')",0.2797506,0.4420286,0.162278
61,0.22927701,0.0835957,"('illogical', 'logical')",0.229277,0.0835957,-0.1456813
62,0.31958163,0.445429,"('incompetent', 'brilliant')",0.3195816,0.445429,0.1258474
63,0.022113636,0.14620803,"('unperceptive', 'insightful')",0.0221136,0.146208,0.1240944
64,-6.660674,-6.6707683,"('shy', 'confident')",-6.6606741,-6.6707683,-0.0100942
65,-0.48139602,-0.4421061,"('insecure', 'secure')",-0.481396,-0.4421061,0.0392899
66,-0.3037941,-0.36761808,"('inactive', 'active')",-0.3037941,-0.3676181,-0.063824
67,-0.14920437,-0.10748215,"('doubtful', 'determined')",-0.1492044,-0.1074822,0.0417222
68,-0.6700055,-0.70093185,"('dependent', 'independent')",-0.6700055,-0.7009318,-0.0309263
69,-1.4543467,-1.5391941,"('lazy', 'industrious')",-1.4543467,-1.5391941,-0.0848474
70,0.45790696,0.5436084,"('lethargic', 'energetic')",0.457907,0.5436084,0.0857014
71,0.663928,0.6818075,"('diffident', 'self-confident')",0.663928,0.6818075,0.0178795
72,0.7921089,0.8729824,"('unambitious', 'ambitious')",0.7921089,0.8729824,0.0808735
73,-2.9580944,-2.9229531,"('helpless', 'self-reliant')",-2.9580944,-2.9229531,0.0351413
74,0.053511374,0.02757811,"('undedicated', 'dedicated')",0.0535114,0.0275781,-0.0259333
75,-0.78952694,-0.76639533,"('meek', 'impulsive')",-0.7895269,-0.7663953,0.0231316
76,0.33516246,0.40478712,"('anxious', 'daring')",0.3351625,0.4047871,0.0696246
77,-1.5619073,-1.3824422,"('unmotivated', 'motivated')",-1.5619073,-1.3824422,0.1794651
78,-0.5514614,-0.49222627,"('nonresilient', 'resilient')",-0.5514614,-0.4922263,0.0592351
79,0.29973903,0.31794512,"('wavering', 'unwavering')",0.299739,0.3179451,0.0182061
80,-0.5928308,-0.620991,"('dominated', 'dominating')",-0.5928308,-0.620991,-0.0281602
81,-0.33173877,-0.24426073,"('submissive', 'aggressive')",-0.3317388,-0.2442607,0.0874781
82,5.8568945,5.9464273,"('poor', 'rich')",5.8568945,5.9464273,0.0895328
83,-0.078940704,-0.056885764,"('powerless', 'powerful')",-0.0789407,-0.0568858,0.0220549
84,0.6623991,0.6109323,"('inferior', 'superior')",0.6623991,0.6109323,-0.0514668
85,0.1606727,0.051287577,"('insignificant', 'prestigious')",0.1606727,0.0512876,-0.1093851
86,0.42724392,0.3932368,"('uninfluential', 'influential')",0.4272439,0.3932368,-0.0340071
87,-0.09968891,0.0070297383,"('unsuccessful', 'successful')",-0.0996889,0.0070297,0.1067186
88,0.5342383,0.49758115,"('low', 'eminent')",0.5342383,0.4975812,-0.0366571
