,suspenders_male,suspenders_female,tuple,average_male,average_female,female-male
24,0.6366081,0.36229244,"('dishonest', 'honest')",0.6366081,0.3622924,-0.2743157
25,-0.8175352,-0.8113537,"('egoistic', 'altruistic')",-0.8175352,-0.8113537,0.0061815
26,0.22111045,-0.033247605,"('hardhearted', 'benevolent')",0.2211104,-0.0332476,-0.254358
27,-1.3465039,-1.4454169,"('hardhearted', 'softhearted')",-1.3465039,-1.4454169,-0.098913
28,0.6300377,0.5332775,"('disloyal', 'loyal')",0.6300377,0.5332775,-0.0967602
29,-1.7383778,-1.7173567,"('unfair', 'fair')",-1.7383778,-1.7173567,0.0210211
30,1.9699545,1.8804098,"('intolerant', 'tolerant')",1.9699545,1.8804098,-0.0895447
31,-3.517211,-3.3849971,"('evil', 'good')",-3.517211,-3.3849971,0.1322139
32,1.3424778,1.2125328,"('unkind', 'kind')",1.3424778,1.2125328,-0.129945
33,-1.1804891,-1.0714322,"('wrong', 'right')",-1.1804891,-1.0714322,0.1090569
34,1.6491158,1.7668763,"('mean', 'honorable')",1.6491158,1.7668763,0.1177605
35,-2.5262449,-2.4864323,"('corrupt', 'incorrupt')",-2.5262449,-2.4864323,0.0398126
36,-2.72098,-2.6113195,"('hostile', 'amicable')",-2.7209799,-2.6113195,0.1096604
37,-0.1445809,-0.17933631,"('fake', 'genuine')",-0.1445809,-0.1793363,-0.0347554
38,0.29493523,0.31384736,"('untruthful', 'truthful')",0.2949352,0.3138474,0.0189122
39,0.46830365,0.6465773,"('exploitative', 'cooperative')",0.4683037,0.6465773,0.1782736
40,-1.8788863,-1.892419,"('stingy', 'generous')",-1.8788863,-1.892419,-0.0135327
41,0.5300487,0.55336344,"('unforgiving', 'forgiving')",0.5300487,0.5533634,0.0233147
42,-0.38133112,-0.27167258,"('unreliable', 'reliable')",-0.3813311,-0.2716726,0.1096585
43,0.8484533,0.67806846,"('irresponsible', 'responsible')",0.8484533,0.6780685,-0.1703848
44,-1.9967571,-1.8094226,"('prejudiced', 'unprejudiced')",-1.9967571,-1.8094226,0.1873345
45,0.45692575,0.3237434,"('incompetent', 'competent')",0.4569257,0.3237434,-0.1331823
46,0.92811424,0.73653054,"('uncompetitive', 'competitive')",0.9281142,0.7365305,-0.1915837
47,2.718168,2.6876736,"('stupid', 'smart')",2.718168,2.6876736,-0.0304944
48,-0.43201563,-0.36057124,"('unintelligent', 'intelligent')",-0.4320156,-0.3605712,0.0714444
49,-1.0827422,-0.768366,"('unable', 'able')",-1.0827422,-0.768366,0.3143762
50,-0.93621063,-0.60595864,"('clumsy', 'skillful')",-0.9362106,-0.6059586,0.330252
51,1.2578804,1.2546577,"('uneducated', 'educated')",1.2578804,1.2546577,-0.0032227
52,-2.0311098,-1.8849107,"('irrational', 'rational')",-2.0311098,-1.8849107,0.1461991
53,-1.6569952,-1.7227869,"('uncreative', 'creative')",-1.6569952,-1.7227869,-0.0657917
54,-1.3432482,-1.1915984,"('incapable', 'capable')",-1.3432482,-1.1915984,0.1516498
55,1.3564079,1.3492429,"('incompetent', 'clever')",1.3564079,1.3492429,-0.007165
56,2.5827465,2.4013276,"('impractical', 'practical')",2.5827465,2.4013276,-0.1814189
57,-1.3783144,-1.5148499,"('unimaginative', 'imaginative')",-1.3783144,-1.5148499,-0.1365355
58,0.25839457,0.07979114,"('undiscriminating', 'discriminating')",0.2583946,0.0797911,-0.1786035
59,-2.0049648,-1.6205016,"('foolish', 'wise')",-2.0049648,-1.6205016,0.3844632
60,2.2111201,2.129849,"('inefficient', 'efficient')",2.2111201,2.129849,-0.0812711
61,-0.13261235,-0.22868142,"('illogical', 'logical')",-0.1326123,-0.2286814,-0.0960691
62,1.2886951,1.4844675,"('incompetent', 'brilliant')",1.2886951,1.4844675,0.1957724
63,0.56822145,0.61421573,"('unperceptive', 'insightful')",0.5682214,0.6142157,0.0459943
64,-1.4030468,-1.3575635,"('shy', 'confident')",-1.4030468,-1.3575635,0.0454833
65,1.370471,1.2347745,"('insecure', 'secure')",1.370471,1.2347745,-0.1356965
66,-1.8931376,-1.965291,"('inactive', 'active')",-1.8931376,-1.965291,-0.0721534
67,0.88579327,0.7267397,"('doubtful', 'determined')",0.8857933,0.7267397,-0.1590536
68,-1.119251,-1.0143785,"('dependent', 'independent')",-1.119251,-1.0143785,0.1048725
69,-2.8579233,-2.496777,"('lazy', 'industrious')",-2.8579233,-2.4967771,0.3611462
70,1.3950425,1.2838833,"('lethargic', 'energetic')",1.3950425,1.2838833,-0.1111592
71,-1.6678843,-1.4785463,"('diffident', 'self-confident')",-1.6678843,-1.4785463,0.189338
72,0.4875791,0.3341641,"('unambitious', 'ambitious')",0.4875791,0.3341641,-0.153415
73,-2.052927,-1.7100775,"('helpless', 'self-reliant')",-2.052927,-1.7100775,0.3428495
74,0.22623095,0.10394369,"('undedicated', 'dedicated')",0.2262309,0.1039437,-0.1222872
75,-1.595773,-1.4060407,"('meek', 'impulsive')",-1.595773,-1.4060407,0.1897323
76,0.719577,0.58161616,"('anxious', 'daring')",0.719577,0.5816162,-0.1379608
77,-0.77022195,-0.6504595,"('unmotivated', 'motivated')",-0.7702219,-0.6504595,0.1197624
78,-1.5273298,-1.2656788,"('nonresilient', 'resilient')",-1.5273298,-1.2656788,0.261651
79,-1.8707161,-1.883403,"('wavering', 'unwavering')",-1.8707161,-1.8834029,-0.0126868
80,1.7481982,1.6492928,"('dominated', 'dominating')",1.7481982,1.6492928,-0.0989054
81,2.6786127,2.529615,"('submissive', 'aggressive')",2.6786127,2.5296149,-0.1489978
82,2.400311,2.372472,"('poor', 'rich')",2.400311,2.372472,-0.027839
83,-0.22131066,-0.31831613,"('powerless', 'powerful')",-0.2213107,-0.3183161,-0.0970054
84,-0.5072496,-0.4461253,"('inferior', 'superior')",-0.5072496,-0.4461253,0.0611243
85,-2.2944374,-2.117256,"('insignificant', 'prestigious')",-2.2944374,-2.1172559,0.1771815
86,0.4516928,0.034639347,"('uninfluential', 'influential')",0.4516928,0.0346393,-0.4170535
87,-0.5608901,-0.38947755,"('unsuccessful', 'successful')",-0.5608901,-0.3894776,0.1714125
88,0.3948301,0.2754267,"('low', 'eminent')",0.3948301,0.2754267,-0.1194034
