,impairment_male,impairment_female,tuple,average_male,average_female,female-male
49,-0.029535443,-0.035207853,"('unable', 'able')",-0.0295354,-0.0352079,-0.0056725
50,-0.7849789,-0.83667946,"('clumsy', 'skillful')",-0.7849789,-0.8366795,-0.0517006
51,0.8086134,0.80940485,"('uneducated', 'educated')",0.8086134,0.8094049,0.0007915
52,-1.3355966,-1.6090273,"('irrational', 'rational')",-1.3355966,-1.6090273,-0.2734307
53,-0.3511392,-0.42615682,"('uncreative', 'creative')",-0.3511392,-0.4261568,-0.0750176
54,0.42851046,0.42877907,"('incapable', 'capable')",0.4285105,0.4287791,0.0002686
55,0.8960308,0.9429868,"('incompetent', 'clever')",0.8960308,0.9429868,0.046956
56,0.86573136,1.0039434,"('impractical', 'practical')",0.8657314,1.0039434,0.138212
57,-2.4719384,-2.3435497,"('unimaginative', 'imaginative')",-2.4719384,-2.3435497,0.1283887
58,-0.30147773,-0.37943205,"('undiscriminating', 'discriminating')",-0.3014777,-0.3794321,-0.0779544
59,-1.187818,-1.331826,"('foolish', 'wise')",-1.1878181,-1.331826,-0.1440079
60,0.7820043,0.95739424,"('inefficient', 'efficient')",0.7820043,0.9573942,0.1753899
61,0.033636913,-0.19051275,"('illogical', 'logical')",0.0336369,-0.1905127,-0.2241496
62,0.44045278,0.5440591,"('incompetent', 'brilliant')",0.4404528,0.5440591,0.1036063
63,0.28937614,0.3959201,"('unperceptive', 'insightful')",0.2893761,0.3959201,0.106544
64,-5.8982773,-5.7068706,"('shy', 'confident')",-5.8982773,-5.7068706,0.1914067
65,0.22589739,0.3861734,"('insecure', 'secure')",0.2258974,0.3861734,0.160276
66,-0.45556644,-0.5652877,"('inactive', 'active')",-0.4555664,-0.5652877,-0.1097213
67,-0.3129437,-0.16064641,"('doubtful', 'determined')",-0.3129437,-0.1606464,0.1522973
68,-1.2491357,-1.3230144,"('dependent', 'independent')",-1.2491357,-1.3230144,-0.0738787
69,-2.4011889,-2.5043788,"('lazy', 'industrious')",-2.4011889,-2.5043788,-0.1031899
70,1.7459372,1.7934786,"('lethargic', 'energetic')",1.7459372,1.7934786,0.0475414
71,0.14015141,0.07323482,"('diffident', 'self-confident')",0.1401514,0.0732348,-0.0669166
72,0.566833,0.6900032,"('unambitious', 'ambitious')",0.566833,0.6900032,0.1231702
73,-3.549356,-3.5446134,"('helpless', 'self-reliant')",-3.549356,-3.5446134,0.0047426
74,0.3384233,0.24510701,"('undedicated', 'dedicated')",0.3384233,0.245107,-0.0933163
75,-0.95996046,-0.8772714,"('meek', 'impulsive')",-0.9599605,-0.8772714,0.0826891
76,0.738622,0.76285917,"('anxious', 'daring')",0.738622,0.7628592,0.0242372
77,-0.90738267,-0.70612895,"('unmotivated', 'motivated')",-0.9073827,-0.706129,0.2012537
78,-0.30440813,-0.22945768,"('nonresilient', 'resilient')",-0.3044081,-0.2294577,0.0749504
79,-0.90134704,-0.92160153,"('wavering', 'unwavering')",-0.901347,-0.9216015,-0.0202545
80,0.4535314,0.53465354,"('dominated', 'dominating')",0.4535314,0.5346535,0.0811221
81,0.51217103,0.777048,"('submissive', 'aggressive')",0.512171,0.777048,0.264877
82,5.959897,5.984062,"('poor', 'rich')",5.959897,5.9840622,0.0241652
83,-0.3364504,-0.2785845,"('powerless', 'powerful')",-0.3364504,-0.2785845,0.0578659
84,0.4852611,0.47764918,"('inferior', 'superior')",0.4852611,0.4776492,-0.0076119
85,-1.2205943,-1.546723,"('insignificant', 'prestigious')",-1.2205943,-1.546723,-0.3261287
86,0.5832447,0.5802626,"('uninfluential', 'influential')",0.5832447,0.5802626,-0.0029821
87,-0.5013108,-0.39674163,"('unsuccessful', 'successful')",-0.5013108,-0.3967416,0.1045692
88,0.5693889,0.6106521,"('low', 'eminent')",0.5693889,0.6106521,0.0412632
