,news_male,news_female,tuple,corp_male,corp_female,average_male,average_female,female-male
28,0.3888028,0.24384429,"('disloyal', 'loyal')",1.5896033,1.4503479,0.989203,0.8470961,-0.1421069
29,0.20462435,0.22202437,"('unfair', 'fair')",-0.46601665,-0.58182544,-0.1306961,-0.1799005,-0.0492044
30,0.6192154,0.5640635,"('intolerant', 'tolerant')",0.5970201,0.56883544,0.6081178,0.5664495,-0.0416683
31,-1.2728325,-1.2085559,"('evil', 'good')",-1.8423351,-1.8815624,-1.5575838,-1.5450592,0.0125246
32,0.56966114,0.4862526,"('unkind', 'kind')",1.1165047,0.9837062,0.8430829,0.7349794,-0.1081035
33,-0.33046383,-0.33304924,"('wrong', 'right')",-0.6291255,-0.6241468,-0.4797947,-0.478598,0.0011967
34,0.29051632,0.33563474,"('mean', 'honorable')",5.4960046,5.7117424,2.8932605,3.0236886,0.1304281
35,-1.6592442,-1.7284138,"('corrupt', 'incorrupt')",-1.0266544,-1.1655967,-1.3429493,-1.4470053,-0.104056
36,-1.4541043,-1.4456222,"('hostile', 'amicable')",-0.8178277,-0.9924137,-1.1359661,-1.219018,-0.0830519
37,-0.08199324,-0.045931585,"('fake', 'genuine')",-0.058097783,0.041014217,-0.0700455,-0.0024587,0.0675868
38,0.307465,0.39330125,"('untruthful', 'truthful')",-0.04541702,-0.0048635304,0.131024,0.1942189,0.0631949
39,0.5772242,0.44421592,"('exploitative', 'cooperative')",0.12317096,0.09932144,0.3501976,0.2717687,-0.0784289
40,-0.42122483,-0.32077175,"('stingy', 'generous')",-2.6288989,-2.700017,-1.5250618,-1.5103943,0.0146675
41,-0.61790377,-0.6291111,"('unforgiving', 'forgiving')",-0.146841,-0.29974064,-0.3823724,-0.4644259,-0.0820535
42,1.5569543,1.5215826,"('unreliable', 'reliable')",-2.4564102,-2.3020618,-0.449728,-0.3902396,0.0594884
43,0.877158,0.9164704,"('irresponsible', 'responsible')",0.41508752,0.548389,0.6461228,0.7324297,0.0863069
44,-1.1374621,-1.1422197,"('prejudiced', 'unprejudiced')",-1.3429201,-1.3660269,-1.2401911,-1.2541232,-0.0139321
45,0.41669306,0.4401027,"('incompetent', 'competent')",0.2156804,0.26980644,0.3161867,0.3549546,0.0387679
46,0.4306543,0.37965387,"('uncompetitive', 'competitive')",-0.15722643,-0.051218227,0.1367139,0.1642178,0.0275039
47,0.9083386,0.90032667,"('stupid', 'smart')",5.7828145,5.966591,3.3455765,3.4334588,0.0878823
48,1.1022017,0.98918676,"('unintelligent', 'intelligent')",0.5613752,0.6235375,0.8317884,0.8063622,-0.0254262
49,0.47676885,0.5550411,"('unable', 'able')",0.26631984,0.4907338,0.3715444,0.5228875,0.1513431
50,-1.0534257,-1.0131625,"('clumsy', 'skillful')",0.1543402,0.25268403,-0.4495427,-0.3802392,0.0693035
51,0.6004978,0.52462614,"('uneducated', 'educated')",1.1106434,1.0590729,0.8555706,0.7918495,-0.0637211
52,-0.455937,-0.47666937,"('irrational', 'rational')",-1.0104309,-1.1311244,-0.733184,-0.8038969,-0.0707129
53,0.38557833,0.3249138,"('uncreative', 'creative')",0.12459703,0.14802454,0.2550877,0.2364692,-0.0186185
54,0.24671888,0.25749803,"('incapable', 'capable')",0.70063484,0.86252564,0.4736769,0.5600119,0.086335
55,1.13009,1.0769726,"('incompetent', 'clever')",0.82299596,0.9019208,0.9765429,0.9894467,0.0129038
56,2.6371338,2.5607564,"('impractical', 'practical')",0.3953981,0.49178985,1.516266,1.5262731,0.0100071
57,-0.38493112,-0.46938658,"('unimaginative', 'imaginative')",-3.1118886,-3.1105788,-1.7484099,-1.7899827,-0.0415728
58,0.5994187,0.5093298,"('undiscriminating', 'discriminating')",0.35198283,0.32972264,0.4757008,0.4195262,-0.0561746
59,-0.10162023,-0.05888682,"('foolish', 'wise')",-0.42789412,-0.43047014,-0.2647572,-0.2446785,0.0200787
60,1.1898615,1.2230942,"('inefficient', 'efficient')",0.41096646,0.6281968,0.800414,0.9256455,0.1252315
61,1.1257048,0.9813005,"('illogical', 'logical')",0.6242352,0.43391544,0.87497,0.707608,-0.167362
62,1.9801652,2.0795484,"('incompetent', 'brilliant')",0.9803799,1.2685786,1.4802725,1.6740634,0.1937909
63,0.83718896,0.92684686,"('unperceptive', 'insightful')",0.8822324,1.0190148,0.8597107,0.9729308,0.1132201
64,0.27962667,0.31279835,"('shy', 'confident')",-6.4543524,-6.4730287,-3.0873628,-3.0801151,0.0072477
65,0.8993569,0.686917,"('insecure', 'secure')",0.15664852,0.2669691,0.5280027,0.4769431,-0.0510596
66,-0.7057473,-0.7166842,"('inactive', 'active')",0.2662203,0.17814797,-0.2197635,-0.2692681,-0.0495046
67,-0.674553,-0.7245568,"('doubtful', 'determined')",-0.352339,-0.45715654,-0.513446,-0.5908567,-0.0774107
68,0.0021784678,-0.057362884,"('dependent', 'independent')",-0.5457965,-0.45502058,-0.271809,-0.2561917,0.0156173
69,-0.9975612,-0.9482962,"('lazy', 'industrious')",-1.8461865,-1.8546066,-1.4218738,-1.4014513,0.0204225
70,0.31933516,0.3574503,"('lethargic', 'energetic')",0.7678289,0.89250547,0.543582,0.6249779,0.0813959
71,0.6056277,0.6311397,"('diffident', 'self-confident')",0.31388026,0.33831948,0.459754,0.4847296,0.0249756
72,0.24009047,0.29559717,"('unambitious', 'ambitious')",-0.01989894,0.13873167,0.1100958,0.2171644,0.1070686
73,0.07669714,0.085335046,"('helpless', 'self-reliant')",-3.5179245,-3.4589055,-1.7206137,-1.6867852,0.0338285
74,0.31968176,0.22298759,"('undedicated', 'dedicated')",-0.072575115,-0.18284334,0.1235533,0.0200721,-0.1034812
75,-1.5134288,-1.3480434,"('meek', 'impulsive')",-0.5300451,-0.4641146,-1.021737,-0.9060791,0.1156579
76,0.81970245,0.68447965,"('anxious', 'daring')",0.299234,0.29433018,0.5594682,0.4894049,-0.0700633
77,0.44130883,0.49087945,"('unmotivated', 'motivated')",-0.69674987,-0.48079717,-0.1277205,0.0050411,0.1327616
78,-0.090825036,-0.0040466264,"('nonresilient', 'resilient')",-0.19760025,0.09552988,-0.1442126,0.0457416,0.1899542
79,-0.32601848,-0.35553825,"('wavering', 'unwavering')",-0.27425143,-0.23466271,-0.300135,-0.2951005,0.0050345
80,1.3662786,1.2505512,"('dominated', 'dominating')",0.21656747,0.24800076,0.7914231,0.749276,-0.0421471
81,1.5446908,1.5004461,"('submissive', 'aggressive')",-0.3126783,-0.19544376,0.6160063,0.6525012,0.0364949
82,0.4156147,0.49539846,"('poor', 'rich')",6.866357,7.1041923,3.6409857,3.7997954,0.1588097
83,0.8254888,0.7497663,"('powerless', 'powerful')",0.117072865,0.02843196,0.4712808,0.3890991,-0.0821817
84,0.45187253,0.3834843,"('inferior', 'superior')",0.7912236,0.7451396,0.6215481,0.564312,-0.0572361
85,-0.43776438,-0.4382143,"('insignificant', 'prestigious')",-1.0460881,-1.3174418,-0.7419263,-0.8778281,-0.1359018
86,1.5697203,1.4435719,"('uninfluential', 'influential')",0.5409206,0.58586097,1.0553205,1.0147164,-0.0406041
87,0.6470612,0.5319641,"('unsuccessful', 'successful')",0.8687239,0.9548439,0.7578926,0.743404,-0.0144886
88,0.48820013,0.38411465,"('low', 'eminent')",-0.14349923,-0.22056937,0.1723505,0.0817726,-0.0905779
