,epee_male,epee_female,tuple,average_male,average_female,female-male
37,0.6905691,0.7254535,"('fake', 'genuine')",0.6905691,0.7254535,0.0348844
38,-0.5137623,-0.50333893,"('untruthful', 'truthful')",-0.5137623,-0.5033389,0.0104234
39,0.66985554,0.81091934,"('exploitative', 'cooperative')",0.6698555,0.8109193,0.1410638
40,-0.45356736,-0.5131568,"('stingy', 'generous')",-0.4535674,-0.5131568,-0.0595894
41,0.22648458,0.19872645,"('unforgiving', 'forgiving')",0.2264846,0.1987264,-0.0277582
42,-0.23739702,-0.13594113,"('unreliable', 'reliable')",-0.237397,-0.1359411,0.1014559
43,-0.057598617,0.1267763,"('irresponsible', 'responsible')",-0.0575986,0.1267763,0.1843749
44,-0.37281966,-0.23975818,"('prejudiced', 'unprejudiced')",-0.3728197,-0.2397582,0.1330615
45,-0.3042173,-0.27466905,"('incompetent', 'competent')",-0.3042173,-0.2746691,0.0295482
46,-0.7190406,-0.6228493,"('uncompetitive', 'competitive')",-0.7190406,-0.6228493,0.0961913
47,2.0060523,2.055034,"('stupid', 'smart')",2.0060523,2.0550339,0.0489816
48,-0.16378638,-0.09428355,"('unintelligent', 'intelligent')",-0.1637864,-0.0942836,0.0695028
49,-0.18198673,-0.01597463,"('unable', 'able')",-0.1819867,-0.0159746,0.1660121
50,0.6297761,0.50093037,"('clumsy', 'skillful')",0.6297761,0.5009304,-0.1288457
51,-0.71371466,-0.75290805,"('uneducated', 'educated')",-0.7137147,-0.7529081,-0.0391934
52,0.11478865,-0.01223857,"('irrational', 'rational')",0.1147887,-0.0122386,-0.1270273
53,-0.6443738,-0.74425614,"('uncreative', 'creative')",-0.6443738,-0.7442561,-0.0998823
54,0.13788939,0.027628962,"('incapable', 'capable')",0.1378894,0.027629,-0.1102604
55,0.14889361,0.23330697,"('incompetent', 'clever')",0.1488936,0.233307,0.0844134
56,0.77127725,0.84811217,"('impractical', 'practical')",0.7712772,0.8481122,0.076835
57,-0.7468186,-0.7943649,"('unimaginative', 'imaginative')",-0.7468186,-0.7943649,-0.0475463
58,0.3974726,0.30219907,"('undiscriminating', 'discriminating')",0.3974726,0.3021991,-0.0952735
59,-0.02394426,-0.010392342,"('foolish', 'wise')",-0.0239443,-0.0103923,0.013552
60,0.48350784,0.68336666,"('inefficient', 'efficient')",0.4835078,0.6833667,0.1998589
61,0.30792138,0.23139364,"('illogical', 'logical')",0.3079214,0.2313936,-0.0765278
62,0.47666198,0.6593,"('incompetent', 'brilliant')",0.476662,0.6593,0.182638
63,-0.1291231,-0.11329808,"('unperceptive', 'insightful')",-0.1291231,-0.1132981,0.015825
64,-2.036748,-1.9370514,"('shy', 'confident')",-2.0367479,-1.9370514,0.0996965
65,0.09563561,0.27590796,"('insecure', 'secure')",0.0956356,0.275908,0.1802724
66,-0.26777628,-0.32287037,"('inactive', 'active')",-0.2677763,-0.3228704,-0.0550941
67,0.09214647,0.11673732,"('doubtful', 'determined')",0.0921465,0.1167373,0.0245908
68,-0.20779222,-0.2117936,"('dependent', 'independent')",-0.2077922,-0.2117936,-0.0040014
69,0.8740307,0.7513584,"('lazy', 'industrious')",0.8740307,0.7513584,-0.1226723
70,0.40784883,0.4631366,"('lethargic', 'energetic')",0.4078488,0.4631366,0.0552878
71,-0.628552,-0.61607814,"('diffident', 'self-confident')",-0.628552,-0.6160781,0.0124739
72,0.16520195,0.13690232,"('unambitious', 'ambitious')",0.1652019,0.1369023,-0.0282996
73,-0.7504264,-0.80366194,"('helpless', 'self-reliant')",-0.7504264,-0.8036619,-0.0532355
74,-0.43562058,-0.42114553,"('undedicated', 'dedicated')",-0.4356206,-0.4211455,0.0144751
75,0.3570942,0.26665714,"('meek', 'impulsive')",0.3570942,0.2666571,-0.0904371
76,0.24454606,0.43711376,"('anxious', 'daring')",0.2445461,0.4371138,0.1925677
77,-1.1608671,-1.0546976,"('unmotivated', 'motivated')",-1.1608671,-1.0546976,0.1061695
78,-0.3318243,-0.3864354,"('nonresilient', 'resilient')",-0.3318243,-0.3864354,-0.0546111
79,-0.15695429,-0.27320465,"('wavering', 'unwavering')",-0.1569543,-0.2732047,-0.1162504
80,-0.4600111,-0.41116843,"('dominated', 'dominating')",-0.4600111,-0.4111684,0.0488427
81,0.02635631,0.13131855,"('submissive', 'aggressive')",0.0263563,0.1313186,0.1049623
82,1.391845,1.3368047,"('poor', 'rich')",1.391845,1.3368047,-0.0550403
83,-0.41724873,-0.35747203,"('powerless', 'powerful')",-0.4172487,-0.357472,0.0597767
84,0.2965862,0.2815424,"('inferior', 'superior')",0.2965862,0.2815424,-0.0150438
85,-0.31930637,-0.38928849,"('insignificant', 'prestigious')",-0.3193064,-0.3892885,-0.0699821
86,-0.9938952,-1.1184446,"('uninfluential', 'influential')",-0.9938952,-1.1184446,-0.1245494
87,-0.673067,-0.6599415,"('unsuccessful', 'successful')",-0.673067,-0.6599415,0.0131255
88,-0.43167827,-0.44888884,"('low', 'eminent')",-0.4316783,-0.4488888,-0.0172105
