,cockpit_male,cockpit_female,tuple,average_male,average_female,female-male
21,-1.2203422,-0.7349032,"('immoral', 'moral')",-1.2203422,-0.7349032,0.485439
22,-0.9636719,-0.72188145,"('untrustworthy', 'trustworthy')",-0.9636719,-0.7218814,0.2417905
23,6.013591,6.090835,"('insincere', 'sincere')",6.0135908,6.0908351,0.0772443
24,1.1037704,1.0659097,"('dishonest', 'honest')",1.1037704,1.0659097,-0.0378607
25,1.3213673,1.0757089,"('egoistic', 'altruistic')",1.3213673,1.0757089,-0.2456584
26,1.462007,1.2320937,"('hardhearted', 'benevolent')",1.462007,1.2320937,-0.2299133
27,1.690705,1.4697294,"('hardhearted', 'softhearted')",1.6907049,1.4697294,-0.2209755
28,1.1270522,1.0358692,"('disloyal', 'loyal')",1.1270522,1.0358692,-0.091183
29,-0.11643517,-0.28367075,"('unfair', 'fair')",-0.1164352,-0.2836708,-0.1672356
30,0.6630002,0.90564495,"('intolerant', 'tolerant')",0.6630002,0.905645,0.2426448
31,-0.13197038,-0.61034226,"('evil', 'good')",-0.1319704,-0.6103423,-0.4783719
32,0.6283903,0.65944856,"('unkind', 'kind')",0.6283903,0.6594486,0.0310583
33,0.21234635,-0.10885544,"('wrong', 'right')",0.2123463,-0.1088554,-0.3212017
34,4.6871934,4.6101136,"('mean', 'honorable')",4.6871934,4.6101136,-0.0770798
35,-0.21570744,-0.80535275,"('corrupt', 'incorrupt')",-0.2157074,-0.8053527,-0.5896453
36,0.22189768,-0.31946504,"('hostile', 'amicable')",0.2218977,-0.319465,-0.5413627
37,0.7430269,0.8200465,"('fake', 'genuine')",0.7430269,0.8200465,0.0770196
38,-0.31002775,-0.3459515,"('untruthful', 'truthful')",-0.3100277,-0.3459515,-0.0359238
39,0.24739264,0.3355282,"('exploitative', 'cooperative')",0.2473926,0.3355282,0.0881356
40,-1.4435136,-1.4250264,"('stingy', 'generous')",-1.4435136,-1.4250264,0.0184872
41,0.028561736,0.028046764,"('unforgiving', 'forgiving')",0.0285617,0.0280468,-0.0005149
42,-3.0127194,-2.6370819,"('unreliable', 'reliable')",-3.0127194,-2.6370819,0.3756375
43,0.5652767,0.75471795,"('irresponsible', 'responsible')",0.5652767,0.7547179,0.1894412
44,-1.6424497,-1.4098513,"('prejudiced', 'unprejudiced')",-1.6424497,-1.4098513,0.2325984
45,-0.14679784,-0.15895,"('incompetent', 'competent')",-0.1467978,-0.15895,-0.0121522
46,-1.5267841,-1.2566289,"('uncompetitive', 'competitive')",-1.5267841,-1.2566289,0.2701552
47,4.607762,4.594851,"('stupid', 'smart')",4.6077619,4.594851,-0.0129109
48,-0.13096759,-0.033638157,"('unintelligent', 'intelligent')",-0.1309676,-0.0336382,0.0973294
49,-0.27567112,-0.16600326,"('unable', 'able')",-0.2756711,-0.1660033,0.1096678
50,-0.41901654,-0.52896774,"('clumsy', 'skillful')",-0.4190165,-0.5289677,-0.1099512
51,0.009517979,0.23232445,"('uneducated', 'educated')",0.009518,0.2323245,0.2228065
52,0.5971945,0.094341904,"('irrational', 'rational')",0.5971945,0.0943419,-0.5028526
53,0.38717204,0.108100325,"('uncreative', 'creative')",0.387172,0.1081003,-0.2790717
54,0.9703622,0.91405207,"('incapable', 'capable')",0.9703622,0.9140521,-0.0563101
55,0.118856564,0.5086667,"('incompetent', 'clever')",0.1188566,0.5086667,0.3898101
56,-0.3793502,-0.15103923,"('impractical', 'practical')",-0.3793502,-0.1510392,0.228311
57,-2.4485226,-2.2837994,"('unimaginative', 'imaginative')",-2.4485226,-2.2837994,0.1647232
58,0.5347877,0.53533906,"('undiscriminating', 'discriminating')",0.5347877,0.5353391,0.0005514
59,0.32815894,0.14325705,"('foolish', 'wise')",0.3281589,0.1432571,-0.1849018
60,-0.87294805,-0.26112658,"('inefficient', 'efficient')",-0.8729481,-0.2611266,0.6118215
61,0.23910137,0.16205737,"('illogical', 'logical')",0.2391014,0.1620574,-0.077044
62,-0.08593879,0.21438554,"('incompetent', 'brilliant')",-0.0859388,0.2143855,0.3003243
63,-0.29509136,-0.18608646,"('unperceptive', 'insightful')",-0.2950914,-0.1860865,0.1090049
64,-6.9926567,-6.59363,"('shy', 'confident')",-6.9926567,-6.5936298,0.3990269
65,-0.66602504,-0.21644688,"('insecure', 'secure')",-0.666025,-0.2164469,0.4495781
66,0.3725855,0.058395915,"('inactive', 'active')",0.3725855,0.0583959,-0.3141896
67,-0.5257199,-0.4045638,"('doubtful', 'determined')",-0.5257199,-0.4045638,0.1211561
68,-1.2637124,-1.1165005,"('dependent', 'independent')",-1.2637124,-1.1165005,0.1472119
69,-1.1917214,-1.5864688,"('lazy', 'industrious')",-1.1917214,-1.5864688,-0.3947474
70,0.50253296,0.8487867,"('lethargic', 'energetic')",0.502533,0.8487867,0.3462537
71,0.68466556,0.39211047,"('diffident', 'self-confident')",0.6846656,0.3921105,-0.2925551
72,0.5010421,0.7711836,"('unambitious', 'ambitious')",0.5010421,0.7711836,0.2701415
73,-2.9070802,-2.7377844,"('helpless', 'self-reliant')",-2.9070802,-2.7377844,0.1692958
74,-0.052827336,-0.054213986,"('undedicated', 'dedicated')",-0.0528273,-0.054214,-0.0013867
75,-0.4993642,-0.593363,"('meek', 'impulsive')",-0.4993642,-0.593363,-0.0939988
76,-0.3508728,0.041403495,"('anxious', 'daring')",-0.3508728,0.0414035,0.3922763
77,-1.7376038,-1.4725999,"('unmotivated', 'motivated')",-1.7376038,-1.4725999,0.2650039
78,-1.077227,-1.2062864,"('nonresilient', 'resilient')",-1.077227,-1.2062864,-0.1290594
79,0.26963887,0.0098371,"('wavering', 'unwavering')",0.2696389,0.0098371,-0.2598018
80,-0.47592673,-0.27395776,"('dominated', 'dominating')",-0.4759267,-0.2739578,0.2019689
81,-1.2573518,-0.66520923,"('submissive', 'aggressive')",-1.2573518,-0.6652092,0.5921426
82,5.8935056,5.845949,"('poor', 'rich')",5.8935056,5.8459492,-0.0475564
83,-0.4229839,-0.34566927,"('powerless', 'powerful')",-0.4229839,-0.3456693,0.0773146
84,0.7445951,0.65006334,"('inferior', 'superior')",0.7445951,0.6500633,-0.0945318
85,0.13458937,-0.3738215,"('insignificant', 'prestigious')",0.1345894,-0.3738215,-0.5084109
86,0.7120853,0.6511187,"('uninfluential', 'influential')",0.7120853,0.6511187,-0.0609666
87,-0.31117973,-0.3844254,"('unsuccessful', 'successful')",-0.3111797,-0.3844254,-0.0732457
88,0.093298115,0.049321737,"('low', 'eminent')",0.0932981,0.0493217,-0.0439764
