,planter_male,planter_female,tuple,average_male,average_female,female-male
28,0.8323721,0.8497683,"('disloyal', 'loyal')",0.8323721,0.8497683,0.0173962
29,-0.9570808,-1.0053219,"('unfair', 'fair')",-0.9570808,-1.0053219,-0.0482411
30,0.91746414,1.0569042,"('intolerant', 'tolerant')",0.9174641,1.0569042,0.1394401
31,-1.731148,-1.9675028,"('evil', 'good')",-1.731148,-1.9675028,-0.2363548
32,1.1561418,1.1156771,"('unkind', 'kind')",1.1561418,1.1156771,-0.0404647
33,-0.081647456,-0.2793042,"('wrong', 'right')",-0.0816475,-0.2793042,-0.1976567
34,2.3068678,2.5584307,"('mean', 'honorable')",2.3068678,2.5584307,0.2515629
35,-1.406434,-1.6447667,"('corrupt', 'incorrupt')",-1.4064341,-1.6447667,-0.2383326
36,-1.3903514,-1.6434575,"('hostile', 'amicable')",-1.3903514,-1.6434575,-0.2531061
37,0.15326181,0.17275608,"('fake', 'genuine')",0.1532618,0.1727561,0.0194943
38,0.47295552,0.45369828,"('untruthful', 'truthful')",0.4729555,0.4536983,-0.0192572
39,0.09041035,0.38397184,"('exploitative', 'cooperative')",0.0904104,0.3839718,0.2935614
40,-1.5866255,-1.7143544,"('stingy', 'generous')",-1.5866255,-1.7143544,-0.1277289
41,0.43682185,0.54941565,"('unforgiving', 'forgiving')",0.4368218,0.5494156,0.1125938
42,-1.1198627,-0.97122645,"('unreliable', 'reliable')",-1.1198627,-0.9712265,0.1486362
43,0.45139292,0.5875015,"('irresponsible', 'responsible')",0.4513929,0.5875015,0.1361086
44,-1.2830831,-1.2401024,"('prejudiced', 'unprejudiced')",-1.2830831,-1.2401024,0.0429807
45,0.44931397,0.38964504,"('incompetent', 'competent')",0.449314,0.389645,-0.059669
46,-0.059448123,0.040346123,"('uncompetitive', 'competitive')",-0.0594481,0.0403461,0.0997942
47,3.0669892,3.1596138,"('stupid', 'smart')",3.0669892,3.1596138,0.0926246
48,0.12750074,0.29497036,"('unintelligent', 'intelligent')",0.1275007,0.2949704,0.1674697
49,-0.7754018,-0.58510846,"('unable', 'able')",-0.7754018,-0.5851085,0.1902933
50,-0.22488663,-0.2747015,"('clumsy', 'skillful')",-0.2248866,-0.2747015,-0.0498149
51,0.72361726,0.68914634,"('uneducated', 'educated')",0.7236173,0.6891463,-0.034471
52,-0.7299394,-1.059753,"('irrational', 'rational')",-0.7299394,-1.0597529,-0.3298135
53,-0.9890683,-0.9954318,"('uncreative', 'creative')",-0.9890683,-0.9954318,-0.0063635
54,0.0785919,-0.011537712,"('incapable', 'capable')",0.0785919,-0.0115377,-0.0901296
55,0.6681161,0.9128303,"('incompetent', 'clever')",0.6681161,0.9128303,0.2447142
56,1.3521891,1.4845715,"('impractical', 'practical')",1.3521891,1.4845715,0.1323824
57,-1.8404814,-1.8282335,"('unimaginative', 'imaginative')",-1.8404814,-1.8282335,0.0122479
58,0.04266233,0.058769207,"('undiscriminating', 'discriminating')",0.0426623,0.0587692,0.0161069
59,-0.22356084,-0.38551602,"('foolish', 'wise')",-0.2235608,-0.385516,-0.1619552
60,0.8448315,1.3006692,"('inefficient', 'efficient')",0.8448315,1.3006692,0.4558377
61,-0.30508456,-0.37163737,"('illogical', 'logical')",-0.3050846,-0.3716374,-0.0665528
62,0.77949804,0.98716295,"('incompetent', 'brilliant')",0.779498,0.9871629,0.2076649
63,0.33366382,0.40470937,"('unperceptive', 'insightful')",0.3336638,0.4047094,0.0710456
64,-3.1269443,-3.0411856,"('shy', 'confident')",-3.1269443,-3.0411856,0.0857587
65,0.54687905,0.6839917,"('insecure', 'secure')",0.5468791,0.6839917,0.1371126
66,-1.3383658,-1.6111795,"('inactive', 'active')",-1.3383658,-1.6111795,-0.2728137
67,0.7720787,0.7163271,"('doubtful', 'determined')",0.7720787,0.7163271,-0.0557516
68,-1.4596404,-1.3954391,"('dependent', 'independent')",-1.4596404,-1.3954391,0.0642013
69,-1.071008,-1.174542,"('lazy', 'industrious')",-1.071008,-1.174542,-0.103534
70,0.36345866,0.46285552,"('lethargic', 'energetic')",0.3634587,0.4628555,0.0993968
71,-0.19879626,-0.26276517,"('diffident', 'self-confident')",-0.1987963,-0.2627652,-0.0639689
72,0.45802355,0.43870234,"('unambitious', 'ambitious')",0.4580235,0.4387023,-0.0193212
73,-1.3498257,-1.3988389,"('helpless', 'self-reliant')",-1.3498257,-1.3988389,-0.0490132
74,0.54630244,0.5992863,"('undedicated', 'dedicated')",0.5463024,0.5992863,0.0529839
75,-0.87960756,-0.9656975,"('meek', 'impulsive')",-0.8796076,-0.9656975,-0.0860899
76,-0.35988653,-0.1184278,"('anxious', 'daring')",-0.3598865,-0.1184278,0.2414587
77,-0.9425741,-0.77286935,"('unmotivated', 'motivated')",-0.9425741,-0.7728693,0.1697048
78,-0.5834671,-0.54309523,"('nonresilient', 'resilient')",-0.5834671,-0.5430952,0.0403719
79,-1.3026034,-1.4884063,"('wavering', 'unwavering')",-1.3026034,-1.4884063,-0.1858029
80,0.47641653,0.47329906,"('dominated', 'dominating')",0.4764165,0.4732991,-0.0031174
81,0.43593568,0.52813125,"('submissive', 'aggressive')",0.4359357,0.5281312,0.0921955
82,3.1707785,3.071447,"('poor', 'rich')",3.1707785,3.0714469,-0.0993316
83,0.13364632,-0.019347861,"('powerless', 'powerful')",0.1336463,-0.0193479,-0.1529942
84,-0.23080388,-0.21002181,"('inferior', 'superior')",-0.2308039,-0.2100218,0.0207821
85,-1.0123723,-1.0051091,"('insignificant', 'prestigious')",-1.0123723,-1.0051091,0.0072632
86,0.18822533,-0.0428005,"('uninfluential', 'influential')",0.1882253,-0.0428005,-0.2310258
87,-0.03644117,-0.2842611,"('unsuccessful', 'successful')",-0.0364412,-0.2842611,-0.2478199
88,-0.24792618,-0.23408753,"('low', 'eminent')",-0.2479262,-0.2340875,0.0138387
