,chili_male,chili_female,tuple,average_male,average_female,female-male
20,0.703617,0.57801306,"('rough', 'thoughtful')",0.703617,0.5780131,-0.1256039
21,0.3123864,0.3469482,"('immoral', 'moral')",0.3123864,0.3469482,0.0345618
22,0.040338017,0.012378963,"('untrustworthy', 'trustworthy')",0.040338,0.012379,-0.027959
23,6.067028,6.074808,"('insincere', 'sincere')",6.067028,6.0748081,0.0077801
24,1.6751741,1.6826408,"('dishonest', 'honest')",1.6751741,1.6826408,0.0074667
25,0.47456625,0.39756724,"('egoistic', 'altruistic')",0.4745663,0.3975672,-0.0769991
26,0.18991484,0.05084002,"('hardhearted', 'benevolent')",0.1899148,0.05084,-0.1390748
27,1.1468483,1.041106,"('hardhearted', 'softhearted')",1.1468483,1.041106,-0.1057423
28,1.0261005,0.9825444,"('disloyal', 'loyal')",1.0261005,0.9825444,-0.0435561
29,-0.87538826,-0.90957797,"('unfair', 'fair')",-0.8753883,-0.909578,-0.0341897
30,1.0536664,0.93505085,"('intolerant', 'tolerant')",1.0536664,0.9350508,-0.1186156
31,-1.6363887,-1.5323912,"('evil', 'good')",-1.6363887,-1.5323912,0.1039975
32,1.2456946,1.2606151,"('unkind', 'kind')",1.2456946,1.2606151,0.0149205
33,-0.47567374,-0.40734988,"('wrong', 'right')",-0.4756737,-0.4073499,0.0683238
34,4.2231703,4.400831,"('mean', 'honorable')",4.2231703,4.4008312,0.1776609
35,-1.3604405,-1.4323753,"('corrupt', 'incorrupt')",-1.3604405,-1.4323753,-0.0719348
36,-1.1278825,-1.115389,"('hostile', 'amicable')",-1.1278825,-1.115389,0.0124935
37,0.5088304,0.58433497,"('fake', 'genuine')",0.5088304,0.584335,0.0755046
38,-0.063109264,-0.03378953,"('untruthful', 'truthful')",-0.0631093,-0.0337895,0.0293198
39,0.14365658,0.088196434,"('exploitative', 'cooperative')",0.1436566,0.0881964,-0.0554602
40,-1.3331958,-1.4847416,"('stingy', 'generous')",-1.3331958,-1.4847416,-0.1515458
41,-0.1926879,-0.2028078,"('unforgiving', 'forgiving')",-0.1926879,-0.2028078,-0.0101199
42,-1.4881076,-1.5430077,"('unreliable', 'reliable')",-1.4881076,-1.5430077,-0.0549001
43,1.3065879,1.2657012,"('irresponsible', 'responsible')",1.3065879,1.2657012,-0.0408867
44,-1.1627784,-1.2215496,"('prejudiced', 'unprejudiced')",-1.1627784,-1.2215496,-0.0587712
45,0.39471492,0.38739052,"('incompetent', 'competent')",0.3947149,0.3873905,-0.0073244
46,-0.06308465,-0.10204743,"('uncompetitive', 'competitive')",-0.0630846,-0.1020474,-0.0389628
47,4.867362,5.134449,"('stupid', 'smart')",4.867362,5.134449,0.267087
48,0.9018661,0.7249167,"('unintelligent', 'intelligent')",0.9018661,0.7249167,-0.1769494
49,0.064048104,0.22880077,"('unable', 'able')",0.0640481,0.2288008,0.1647527
50,0.1754081,0.20457387,"('clumsy', 'skillful')",0.1754081,0.2045739,0.0291658
51,0.7010772,0.59816605,"('uneducated', 'educated')",0.7010772,0.598166,-0.1029112
52,-0.7844654,-0.79997057,"('irrational', 'rational')",-0.7844654,-0.7999706,-0.0155052
53,0.10659252,0.107109174,"('uncreative', 'creative')",0.1065925,0.1071092,0.0005167
54,0.9735888,1.2024769,"('incapable', 'capable')",0.9735888,1.2024769,0.2288881
55,1.1354759,0.9861305,"('incompetent', 'clever')",1.1354759,0.9861305,-0.1493454
56,1.2240311,1.1461204,"('impractical', 'practical')",1.2240311,1.1461204,-0.0779107
57,-2.0313022,-2.0833933,"('unimaginative', 'imaginative')",-2.0313022,-2.0833933,-0.0520911
58,-0.09577881,-0.13493915,"('undiscriminating', 'discriminating')",-0.0957788,-0.1349391,-0.0391603
59,-0.04670738,0.047594294,"('foolish', 'wise')",-0.0467074,0.0475943,0.0943017
60,1.1141387,1.0399928,"('inefficient', 'efficient')",1.1141387,1.0399928,-0.0741459
61,0.0396488,-0.15374097,"('illogical', 'logical')",0.0396488,-0.153741,-0.1933898
62,1.5952681,1.625127,"('incompetent', 'brilliant')",1.5952681,1.625127,0.0298589
63,0.7687302,0.80744857,"('unperceptive', 'insightful')",0.7687302,0.8074486,0.0387184
64,-5.3987026,-5.4770517,"('shy', 'confident')",-5.3987026,-5.4770517,-0.0783491
65,1.0288049,0.93847483,"('insecure', 'secure')",1.0288049,0.9384748,-0.0903301
66,-0.23033817,-0.22095269,"('inactive', 'active')",-0.2303382,-0.2209527,0.0093855
67,-0.58447355,-0.5123616,"('doubtful', 'determined')",-0.5844736,-0.5123616,0.072112
68,-0.2697754,-0.29008874,"('dependent', 'independent')",-0.2697754,-0.2900887,-0.0203133
69,-1.7970934,-1.7603345,"('lazy', 'industrious')",-1.7970934,-1.7603345,0.0367589
70,1.6951919,1.626916,"('lethargic', 'energetic')",1.6951919,1.6269161,-0.0682758
71,0.5083642,0.5577234,"('diffident', 'self-confident')",0.5083642,0.5577234,0.0493592
72,0.9778355,1.1007942,"('unambitious', 'ambitious')",0.9778355,1.1007942,0.1229587
73,-2.6567147,-2.666294,"('helpless', 'self-reliant')",-2.6567147,-2.6662941,-0.0095794
74,0.21909046,0.066736534,"('undedicated', 'dedicated')",0.2190905,0.0667365,-0.152354
75,-0.7054911,-0.49391842,"('meek', 'impulsive')",-0.7054911,-0.4939184,0.2115727
76,1.03809,0.923026,"('anxious', 'daring')",1.03809,0.923026,-0.115064
77,-0.958194,-0.91863346,"('unmotivated', 'motivated')",-0.958194,-0.9186335,0.0395605
78,-0.573166,-0.5888606,"('nonresilient', 'resilient')",-0.573166,-0.5888606,-0.0156946
79,-0.26962778,-0.15225327,"('wavering', 'unwavering')",-0.2696278,-0.1522533,0.1173745
80,-0.08799231,-0.16826522,"('dominated', 'dominating')",-0.0879923,-0.1682652,-0.0802729
81,0.6431737,0.61202395,"('submissive', 'aggressive')",0.6431737,0.6120239,-0.0311498
82,6.62819,6.791765,"('poor', 'rich')",6.62819,6.7917652,0.1635752
83,-0.34751737,-0.32591888,"('powerless', 'powerful')",-0.3475174,-0.3259189,0.0215985
84,-0.047482666,0.019481108,"('inferior', 'superior')",-0.0474827,0.0194811,0.0669638
85,-1.2777027,-1.3648129,"('insignificant', 'prestigious')",-1.2777027,-1.3648129,-0.0871102
86,0.59554255,0.60322744,"('uninfluential', 'influential')",0.5955426,0.6032274,0.0076848
87,0.088278815,0.17293951,"('unsuccessful', 'successful')",0.0882788,0.1729395,0.0846607
88,0.42525476,0.35391757,"('low', 'eminent')",0.4252548,0.3539176,-0.0713372
