,conference_male,conference_female,tuple,average_male,average_female,female-male
28,0.90973246,0.85235983,"('disloyal', 'loyal')",0.9097325,0.8523598,-0.0573727
29,-0.069284394,-0.18847653,"('unfair', 'fair')",-0.0692844,-0.1884765,-0.1191921
30,1.0126052,0.99398637,"('intolerant', 'tolerant')",1.0126052,0.9939864,-0.0186188
31,-1.155623,-1.1671811,"('evil', 'good')",-1.155623,-1.1671811,-0.0115581
32,0.61720693,0.50847775,"('unkind', 'kind')",0.6172069,0.5084777,-0.1087292
33,-0.07560843,-0.12651992,"('wrong', 'right')",-0.0756084,-0.1265199,-0.0509115
34,4.6510544,4.7797136,"('mean', 'honorable')",4.6510544,4.7797136,0.1286592
35,-0.7936272,-0.9312656,"('corrupt', 'incorrupt')",-0.7936272,-0.9312656,-0.1376384
36,-0.50390893,-0.6074373,"('hostile', 'amicable')",-0.5039089,-0.6074373,-0.1035284
37,0.35804707,0.35733885,"('fake', 'genuine')",0.3580471,0.3573388,-0.0007083
38,-0.2514157,-0.2553305,"('untruthful', 'truthful')",-0.2514157,-0.2553305,-0.0039148
39,1.4314232,1.4436063,"('exploitative', 'cooperative')",1.4314232,1.4436063,0.0121831
40,-1.6328554,-1.8011224,"('stingy', 'generous')",-1.6328554,-1.8011224,-0.168267
41,0.46439603,0.33754665,"('unforgiving', 'forgiving')",0.464396,0.3375466,-0.1268494
42,-2.410529,-2.4234836,"('unreliable', 'reliable')",-2.4105289,-2.4234836,-0.0129547
43,1.2976792,1.2609788,"('irresponsible', 'responsible')",1.2976792,1.2609788,-0.0367004
44,-1.1478554,-1.1080495,"('prejudiced', 'unprejudiced')",-1.1478554,-1.1080495,0.0398059
45,0.7072675,0.6365817,"('incompetent', 'competent')",0.7072675,0.6365817,-0.0706858
46,-0.50027764,-0.56971496,"('uncompetitive', 'competitive')",-0.5002776,-0.569715,-0.0694374
47,5.356081,5.4435062,"('stupid', 'smart')",5.356081,5.4435062,0.0874252
48,0.7798934,0.73240256,"('unintelligent', 'intelligent')",0.7798934,0.7324026,-0.0474908
49,0.34968555,0.3678437,"('unable', 'able')",0.3496855,0.3678437,0.0181582
50,-0.85307455,-0.8898273,"('clumsy', 'skillful')",-0.8530746,-0.8898273,-0.0367527
51,0.19201867,0.123467304,"('uneducated', 'educated')",0.1920187,0.1234673,-0.0685514
52,0.12761208,0.029078301,"('irrational', 'rational')",0.1276121,0.0290783,-0.0985338
53,0.2648616,0.21456373,"('uncreative', 'creative')",0.2648616,0.2145637,-0.0502979
54,1.456535,1.507642,"('incapable', 'capable')",1.456535,1.507642,0.051107
55,0.9740475,0.91636634,"('incompetent', 'clever')",0.9740475,0.9163663,-0.0576812
56,0.9309273,0.9244295,"('impractical', 'practical')",0.9309273,0.9244295,-0.0064978
57,-2.2268465,-2.2414997,"('unimaginative', 'imaginative')",-2.2268465,-2.2414997,-0.0146532
58,0.52300394,0.48166588,"('undiscriminating', 'discriminating')",0.5230039,0.4816659,-0.041338
59,0.09988473,0.040691316,"('foolish', 'wise')",0.0998847,0.0406913,-0.0591934
60,0.7798913,0.81378114,"('inefficient', 'efficient')",0.7798913,0.8137811,0.0338898
61,1.1973786,1.0308701,"('illogical', 'logical')",1.1973786,1.0308701,-0.1665085
62,0.8928004,0.9613663,"('incompetent', 'brilliant')",0.8928004,0.9613663,0.0685659
63,0.96720004,0.95733815,"('unperceptive', 'insightful')",0.9672,0.9573382,-0.0098618
64,-5.4860153,-5.5752273,"('shy', 'confident')",-5.4860153,-5.5752273,-0.089212
65,0.7847696,0.77711976,"('insecure', 'secure')",0.7847696,0.7771198,-0.0076498
66,0.22903623,0.12811205,"('inactive', 'active')",0.2290362,0.128112,-0.1009242
67,-0.0528292,-0.0057444125,"('doubtful', 'determined')",-0.0528292,-0.0057444,0.0470848
68,-0.5360542,-0.6303873,"('dependent', 'independent')",-0.5360542,-0.6303873,-0.0943331
69,-1.4293636,-1.4651213,"('lazy', 'industrious')",-1.4293636,-1.4651213,-0.0357577
70,1.221704,1.143555,"('lethargic', 'energetic')",1.221704,1.143555,-0.078149
71,0.91595066,0.9134322,"('diffident', 'self-confident')",0.9159507,0.9134322,-0.0025185
72,0.55972654,0.6003502,"('unambitious', 'ambitious')",0.5597265,0.6003502,0.0406237
73,-3.344318,-3.305504,"('helpless', 'self-reliant')",-3.3443179,-3.3055041,0.0388138
74,0.14518344,0.035128072,"('undedicated', 'dedicated')",0.1451834,0.0351281,-0.1100553
75,-0.8032286,-0.71585965,"('meek', 'impulsive')",-0.8032286,-0.7158597,0.0873689
76,0.2068809,0.26817572,"('anxious', 'daring')",0.2068809,0.2681757,0.0612948
77,-0.86726063,-0.77501357,"('unmotivated', 'motivated')",-0.8672606,-0.7750136,0.092247
78,-0.5581054,-0.580561,"('nonresilient', 'resilient')",-0.5581054,-0.580561,-0.0224556
79,-0.6929607,-0.68782574,"('wavering', 'unwavering')",-0.6929607,-0.6878257,0.005135
80,0.014633719,0.02754672,"('dominated', 'dominating')",0.0146337,0.0275467,0.012913
81,0.115878314,0.22490267,"('submissive', 'aggressive')",0.1158783,0.2249027,0.1090244
82,5.6435704,5.743373,"('poor', 'rich')",5.6435704,5.7433729,0.0998025
83,-0.17654037,-0.19231965,"('powerless', 'powerful')",-0.1765404,-0.1923196,-0.0157792
84,0.5422299,0.49134552,"('inferior', 'superior')",0.5422299,0.4913455,-0.0508844
85,0.07198803,-0.027117195,"('insignificant', 'prestigious')",0.071988,-0.0271172,-0.0991052
86,0.71696854,0.58506924,"('uninfluential', 'influential')",0.7169685,0.5850692,-0.1318993
87,0.17755696,0.24961036,"('unsuccessful', 'successful')",0.177557,0.2496104,0.0720534
88,0.5684613,0.5519823,"('low', 'eminent')",0.5684613,0.5519823,-0.016479
