,access_male,access_female,tuple,average_male,average_female,female-male
38,-0.047408342,0.054766193,"('untruthful', 'truthful')",-0.0474083,0.0547662,0.1021745
39,-0.09466033,-0.18331803,"('exploitative', 'cooperative')",-0.0946603,-0.183318,-0.0886577
40,-1.6995403,-1.9813312,"('stingy', 'generous')",-1.6995403,-1.9813312,-0.2817909
41,-0.08152461,-0.1249419,"('unforgiving', 'forgiving')",-0.0815246,-0.1249419,-0.0434173
42,-2.069394,-2.0062706,"('unreliable', 'reliable')",-2.0693941,-2.0062706,0.0631235
43,1.5445169,1.5717856,"('irresponsible', 'responsible')",1.5445169,1.5717856,0.0272687
44,-1.2515818,-1.3203006,"('prejudiced', 'unprejudiced')",-1.2515818,-1.3203006,-0.0687188
45,0.28683236,0.27507862,"('incompetent', 'competent')",0.2868324,0.2750786,-0.0117538
46,-0.3448115,-0.32477036,"('uncompetitive', 'competitive')",-0.3448115,-0.3247704,0.0200411
47,5.596779,5.7289243,"('stupid', 'smart')",5.5967789,5.7289243,0.1321454
48,0.9333617,0.7758609,"('unintelligent', 'intelligent')",0.9333617,0.7758609,-0.1575008
49,0.43607652,0.57412463,"('unable', 'able')",0.4360765,0.5741246,0.1380481
50,-0.19917569,-0.16657244,"('clumsy', 'skillful')",-0.1991757,-0.1665724,0.0326033
51,0.60191065,0.49716884,"('uneducated', 'educated')",0.6019107,0.4971688,-0.1047419
52,-0.4827087,-0.46098605,"('irrational', 'rational')",-0.4827087,-0.460986,0.0217227
53,-0.096584484,-0.091248035,"('uncreative', 'creative')",-0.0965845,-0.091248,0.0053365
54,1.1449125,1.3722448,"('incapable', 'capable')",1.1449125,1.3722448,0.2273323
55,0.66859806,0.514621,"('incompetent', 'clever')",0.6685981,0.514621,-0.1539771
56,0.7544652,0.7558581,"('impractical', 'practical')",0.7544652,0.7558581,0.0013929
57,-2.5953588,-2.5297544,"('unimaginative', 'imaginative')",-2.5953588,-2.5297544,0.0656044
58,-0.036552563,-0.12766947,"('undiscriminating', 'discriminating')",-0.0365526,-0.1276695,-0.0911169
59,-0.017672505,0.119836904,"('foolish', 'wise')",-0.0176725,0.1198369,0.1375094
60,1.1109729,0.99788266,"('inefficient', 'efficient')",1.1109729,0.9978827,-0.1130902
61,0.50556546,0.29312629,"('illogical', 'logical')",0.5055655,0.2931263,-0.2124392
62,1.2382098,1.2741046,"('incompetent', 'brilliant')",1.2382098,1.2741046,0.0358948
63,0.5013343,0.5479152,"('unperceptive', 'insightful')",0.5013343,0.5479152,0.0465809
64,-6.2608557,-6.1336393,"('shy', 'confident')",-6.2608557,-6.1336393,0.1272164
65,0.48465642,0.35779825,"('insecure', 'secure')",0.4846564,0.3577982,-0.1268582
66,-0.38720447,-0.3214666,"('inactive', 'active')",-0.3872045,-0.3214666,0.0657379
67,-0.42305228,-0.414437,"('doubtful', 'determined')",-0.4230523,-0.414437,0.0086153
68,-0.39831847,-0.3525933,"('dependent', 'independent')",-0.3983185,-0.3525933,0.0457252
69,-2.1044807,-1.8949748,"('lazy', 'industrious')",-2.1044807,-1.8949748,0.2095059
70,1.3093524,1.3029703,"('lethargic', 'energetic')",1.3093524,1.3029703,-0.0063821
71,0.42907342,0.49308285,"('diffident', 'self-confident')",0.4290734,0.4930829,0.0640095
72,0.6993366,0.7190435,"('unambitious', 'ambitious')",0.6993366,0.7190435,0.0197069
73,-3.1723459,-3.1264663,"('helpless', 'self-reliant')",-3.1723459,-3.1264663,0.0458796
74,0.109409064,-0.07341947,"('undedicated', 'dedicated')",0.1094091,-0.0734195,-0.1828286
75,-0.9283996,-0.6907492,"('meek', 'impulsive')",-0.9283996,-0.6907492,0.2376504
76,0.7466772,0.5380835,"('anxious', 'daring')",0.7466772,0.5380835,-0.2085937
77,-1.5204452,-1.3844709,"('unmotivated', 'motivated')",-1.5204452,-1.3844709,0.1359743
78,-0.5256295,-0.5313892,"('nonresilient', 'resilient')",-0.5256295,-0.5313892,-0.0057597
79,-0.5048919,-0.248332,"('wavering', 'unwavering')",-0.5048919,-0.248332,0.2565599
80,-0.40994498,-0.53197527,"('dominated', 'dominating')",-0.409945,-0.5319753,-0.1220303
81,0.28665984,0.18115047,"('submissive', 'aggressive')",0.2866598,0.1811505,-0.1055093
82,6.6641755,6.790591,"('poor', 'rich')",6.6641755,6.7905908,0.1264153
83,-0.407079,-0.4246774,"('powerless', 'powerful')",-0.407079,-0.4246774,-0.0175984
84,0.40794712,0.4513843,"('inferior', 'superior')",0.4079471,0.4513843,0.0434372
85,-1.3594488,-1.4139802,"('insignificant', 'prestigious')",-1.3594488,-1.4139802,-0.0545314
86,0.49937806,0.51097006,"('uninfluential', 'influential')",0.4993781,0.5109701,0.011592
87,0.028639425,0.051955182,"('unsuccessful', 'successful')",0.0286394,0.0519552,0.0233158
88,0.35193363,0.35365045,"('low', 'eminent')",0.3519336,0.3536505,0.0017169
