,fork_male,fork_female,tuple,average_male,average_female,female-male
25,0.065527506,0.09175155,"('egoistic', 'altruistic')",0.0655275,0.0917516,0.0262241
26,0.2647389,0.16135183,"('hardhearted', 'benevolent')",0.2647389,0.1613518,-0.1033871
27,1.8235554,1.6402733,"('hardhearted', 'softhearted')",1.8235554,1.6402733,-0.1832821
28,1.2871027,1.1861726,"('disloyal', 'loyal')",1.2871027,1.1861726,-0.1009301
29,-0.2158925,-0.30815995,"('unfair', 'fair')",-0.2158925,-0.3081599,-0.0922674
30,1.4168247,1.3110098,"('intolerant', 'tolerant')",1.4168247,1.3110098,-0.1058149
31,-1.6604141,-1.5309651,"('evil', 'good')",-1.6604141,-1.5309651,0.129449
32,1.3837862,1.27195,"('unkind', 'kind')",1.3837862,1.27195,-0.1118362
33,-1.0119948,-0.8825379,"('wrong', 'right')",-1.0119948,-0.8825379,0.1294569
34,4.4762344,4.67786,"('mean', 'honorable')",4.4762344,4.6778598,0.2016254
35,-1.3752577,-1.4447906,"('corrupt', 'incorrupt')",-1.3752577,-1.4447906,-0.0695329
36,-1.2289013,-1.2421838,"('hostile', 'amicable')",-1.2289013,-1.2421838,-0.0132825
37,0.81790173,0.7665473,"('fake', 'genuine')",0.8179017,0.7665473,-0.0513544
38,-0.30365017,-0.26436818,"('untruthful', 'truthful')",-0.3036502,-0.2643682,0.039282
39,0.30894288,0.29519022,"('exploitative', 'cooperative')",0.3089429,0.2951902,-0.0137527
40,-0.8374777,-0.9720271,"('stingy', 'generous')",-0.8374777,-0.9720271,-0.1345494
41,0.092036724,-0.06311082,"('unforgiving', 'forgiving')",0.0920367,-0.0631108,-0.1551475
42,-1.4723564,-1.5263009,"('unreliable', 'reliable')",-1.4723564,-1.5263009,-0.0539445
43,1.8687336,1.7799804,"('irresponsible', 'responsible')",1.8687336,1.7799804,-0.0887532
44,-1.4441304,-1.5287422,"('prejudiced', 'unprejudiced')",-1.4441304,-1.5287422,-0.0846118
45,0.91371065,0.77026707,"('incompetent', 'competent')",0.9137107,0.7702671,-0.1434436
46,0.023157837,-0.012530515,"('uncompetitive', 'competitive')",0.0231578,-0.0125305,-0.0356883
47,5.6923847,5.7750783,"('stupid', 'smart')",5.6923847,5.7750783,0.0826936
48,1.2032511,1.1260316,"('unintelligent', 'intelligent')",1.2032511,1.1260316,-0.0772195
49,-0.121986896,0.081273414,"('unable', 'able')",-0.1219869,0.0812734,0.2032603
50,-0.15323718,-0.1330598,"('clumsy', 'skillful')",-0.1532372,-0.1330598,0.0201774
51,0.8374513,0.8349622,"('uneducated', 'educated')",0.8374513,0.8349622,-0.0024891
52,-0.81022483,-0.80457723,"('irrational', 'rational')",-0.8102248,-0.8045772,0.0056476
53,0.5091418,0.5008913,"('uncreative', 'creative')",0.5091418,0.5008913,-0.0082505
54,1.0415285,1.2336543,"('incapable', 'capable')",1.0415285,1.2336543,0.1921258
55,1.492727,1.4252464,"('incompetent', 'clever')",1.492727,1.4252464,-0.0674806
56,1.0044658,1.0297505,"('impractical', 'practical')",1.0044658,1.0297505,0.0252847
57,-2.2039833,-2.264013,"('unimaginative', 'imaginative')",-2.2039833,-2.2640131,-0.0600298
58,-0.04023207,-0.114493065,"('undiscriminating', 'discriminating')",-0.0402321,-0.1144931,-0.074261
59,-0.19364572,-0.114460886,"('foolish', 'wise')",-0.1936457,-0.1144609,0.0791848
60,0.9704551,1.0078951,"('inefficient', 'efficient')",0.9704551,1.0078951,0.03744
61,0.8073903,0.65444314,"('illogical', 'logical')",0.8073903,0.6544431,-0.1529472
62,1.8397534,1.8948619,"('incompetent', 'brilliant')",1.8397534,1.8948619,0.0551085
63,1.1999415,1.2002499,"('unperceptive', 'insightful')",1.1999415,1.2002499,0.0003084
64,-5.659254,-5.5868144,"('shy', 'confident')",-5.6592541,-5.5868144,0.0724397
65,1.5528009,1.4180356,"('insecure', 'secure')",1.5528009,1.4180356,-0.1347653
66,-0.078403324,-0.079731554,"('inactive', 'active')",-0.0784033,-0.0797316,-0.0013283
67,-0.89667714,-0.7982893,"('doubtful', 'determined')",-0.8966771,-0.7982893,0.0983878
68,-0.26544273,-0.20098734,"('dependent', 'independent')",-0.2654427,-0.2009873,0.0644554
69,-2.1704648,-2.0189965,"('lazy', 'industrious')",-2.1704648,-2.0189965,0.1514683
70,2.1498294,2.0716012,"('lethargic', 'energetic')",2.1498294,2.0716012,-0.0782282
71,0.28344128,0.4871399,"('diffident', 'self-confident')",0.2834413,0.4871399,0.2036986
72,1.0525393,1.0885305,"('unambitious', 'ambitious')",1.0525393,1.0885305,0.0359912
73,-3.1747913,-3.0448427,"('helpless', 'self-reliant')",-3.1747913,-3.0448427,0.1299486
74,0.39817604,0.28827846,"('undedicated', 'dedicated')",0.398176,0.2882785,-0.1098975
75,-1.1743739,-1.050865,"('meek', 'impulsive')",-1.1743739,-1.0508651,0.1235088
76,1.4224149,1.2578259,"('anxious', 'daring')",1.4224149,1.2578259,-0.164589
77,-0.89197546,-0.8176673,"('unmotivated', 'motivated')",-0.8919755,-0.8176673,0.0743082
78,-0.26635215,-0.26607135,"('nonresilient', 'resilient')",-0.2663521,-0.2660713,0.0002808
79,-0.29775038,-0.35023853,"('wavering', 'unwavering')",-0.2977504,-0.3502385,-0.0524881
80,0.7206486,0.5984505,"('dominated', 'dominating')",0.7206486,0.5984505,-0.1221981
81,0.76996464,0.7323164,"('submissive', 'aggressive')",0.7699646,0.7323164,-0.0376482
82,6.444416,6.6203485,"('poor', 'rich')",6.444416,6.6203485,0.1759325
83,-0.5418034,-0.4992977,"('powerless', 'powerful')",-0.5418034,-0.4992977,0.0425057
84,0.12119666,0.09257774,"('inferior', 'superior')",0.1211967,0.0925777,-0.028619
85,-1.8596375,-1.8339621,"('insignificant', 'prestigious')",-1.8596375,-1.8339621,0.0256754
86,0.86819136,0.8071031,"('uninfluential', 'influential')",0.8681914,0.8071031,-0.0610883
87,0.019470353,0.18547124,"('unsuccessful', 'successful')",0.0194704,0.1854712,0.1660008
88,-0.009576416,0.063719615,"('low', 'eminent')",-0.0095764,0.0637196,0.073296
