,belly_male,belly_female,tuple,average_male,average_female,female-male
63,0.07839281,0.07707453,"('unperceptive', 'insightful')",0.0783928,0.0770745,-0.0013183
64,-5.8417883,-6.014608,"('shy', 'confident')",-5.8417883,-6.0146079,-0.1728196
65,0.70679116,0.64689636,"('insecure', 'secure')",0.7067912,0.6468964,-0.0598948
66,-0.061809707,-0.28317612,"('inactive', 'active')",-0.0618097,-0.2831761,-0.2213664
67,-0.6571364,-0.5371636,"('doubtful', 'determined')",-0.6571364,-0.5371636,0.1199728
68,-0.69279313,-0.71515644,"('dependent', 'independent')",-0.6927931,-0.7151564,-0.0223633
69,-2.1019633,-2.210918,"('lazy', 'industrious')",-2.1019633,-2.2109179,-0.1089546
70,1.6147101,1.4348392,"('lethargic', 'energetic')",1.6147101,1.4348392,-0.1798709
71,0.40358213,0.28138998,"('diffident', 'self-confident')",0.4035821,0.28139,-0.1221921
72,0.84503615,0.93702596,"('unambitious', 'ambitious')",0.8450361,0.937026,0.0919899
73,-3.0082376,-3.0794451,"('helpless', 'self-reliant')",-3.0082376,-3.0794451,-0.0712075
74,0.13859107,-0.022047803,"('undedicated', 'dedicated')",0.1385911,-0.0220478,-0.1606389
75,-0.8417345,-0.8386308,"('meek', 'impulsive')",-0.8417345,-0.8386308,0.0031037
76,0.85730886,0.852725,"('anxious', 'daring')",0.8573089,0.852725,-0.0045839
77,-1.4795096,-1.2779031,"('unmotivated', 'motivated')",-1.4795096,-1.2779031,0.2016065
78,-0.7662324,-0.7338038,"('nonresilient', 'resilient')",-0.7662324,-0.7338038,0.0324286
79,-0.6577476,-0.686172,"('wavering', 'unwavering')",-0.6577476,-0.686172,-0.0284244
80,0.03690937,-0.09550184,"('dominated', 'dominating')",0.0369094,-0.0955018,-0.1324112
81,0.103652865,0.12828057,"('submissive', 'aggressive')",0.1036529,0.1282806,0.0246277
82,6.07036,6.2826023,"('poor', 'rich')",6.0703602,6.2826023,0.2122421
83,-0.39763722,-0.4029584,"('powerless', 'powerful')",-0.3976372,-0.4029584,-0.0053212
84,0.26246628,0.29578683,"('inferior', 'superior')",0.2624663,0.2957868,0.0333205
85,-1.2685113,-1.3992337,"('insignificant', 'prestigious')",-1.2685113,-1.3992337,-0.1307224
86,0.37602127,0.28357762,"('uninfluential', 'influential')",0.3760213,0.2835776,-0.0924437
87,-0.24651851,-0.30580476,"('unsuccessful', 'successful')",-0.2465185,-0.3058048,-0.0592863
88,-0.13534689,-0.10794127,"('low', 'eminent')",-0.1353469,-0.1079413,0.0274056
