,affair_male,affair_female,tuple,average_male,average_female,female-male
41,-0.32732043,-0.38873702,"('unforgiving', 'forgiving')",-0.3273204,-0.388737,-0.0614166
42,-2.7400308,-2.8141973,"('unreliable', 'reliable')",-2.7400308,-2.8141973,-0.0741665
43,1.3400875,1.3639897,"('irresponsible', 'responsible')",1.3400875,1.3639897,0.0239022
44,-1.2105209,-1.1960474,"('prejudiced', 'unprejudiced')",-1.2105209,-1.1960474,0.0144735
45,-0.0065717325,-0.08344097,"('incompetent', 'competent')",-0.0065717,-0.083441,-0.0768693
46,-0.4833856,-0.5769271,"('uncompetitive', 'competitive')",-0.4833856,-0.5769271,-0.0935415
47,5.522217,5.62826,"('stupid', 'smart')",5.5222168,5.6282601,0.1060433
48,0.64339703,0.52357274,"('unintelligent', 'intelligent')",0.643397,0.5235727,-0.1198243
49,0.56537914,0.55847937,"('unable', 'able')",0.5653791,0.5584794,-0.0068997
50,-0.83230776,-0.8533751,"('clumsy', 'skillful')",-0.8323078,-0.8533751,-0.0210673
51,0.5626213,0.42866874,"('uneducated', 'educated')",0.5626213,0.4286687,-0.1339526
52,-0.92939997,-0.9816788,"('irrational', 'rational')",-0.9294,-0.9816788,-0.0522788
53,-0.37714806,-0.3757826,"('uncreative', 'creative')",-0.3771481,-0.3757826,0.0013655
54,0.8025005,0.86364466,"('incapable', 'capable')",0.8025005,0.8636447,0.0611442
55,1.0749643,0.9736076,"('incompetent', 'clever')",1.0749643,0.9736076,-0.1013567
56,0.9124236,0.82534885,"('impractical', 'practical')",0.9124236,0.8253489,-0.0870747
57,-2.7263863,-2.7321782,"('unimaginative', 'imaginative')",-2.7263863,-2.7321782,-0.0057919
58,0.38001657,0.3759377,"('undiscriminating', 'discriminating')",0.3800166,0.3759377,-0.0040789
59,-0.52512103,-0.46823734,"('foolish', 'wise')",-0.525121,-0.4682373,0.0568837
60,0.5504498,0.5416492,"('inefficient', 'efficient')",0.5504498,0.5416492,-0.0088006
61,0.32097942,0.13197976,"('illogical', 'logical')",0.3209794,0.1319798,-0.1889996
62,0.48331615,0.48405167,"('incompetent', 'brilliant')",0.4833162,0.4840517,0.0007355
63,0.22627935,0.21519336,"('unperceptive', 'insightful')",0.2262793,0.2151934,-0.0110859
64,-6.6405354,-6.7785997,"('shy', 'confident')",-6.6405354,-6.7785997,-0.1380643
65,0.22542483,0.16688898,"('insecure', 'secure')",0.2254248,0.166889,-0.0585358
66,0.28105655,0.25998512,"('inactive', 'active')",0.2810566,0.2599851,-0.0210715
67,-0.18536192,-0.19074586,"('doubtful', 'determined')",-0.1853619,-0.1907459,-0.005384
68,-0.21127006,-0.3117701,"('dependent', 'independent')",-0.2112701,-0.3117701,-0.1005
69,-2.0403585,-1.9841752,"('lazy', 'industrious')",-2.0403585,-1.9841752,0.0561833
70,1.2233074,1.1078968,"('lethargic', 'energetic')",1.2233074,1.1078968,-0.1154106
71,0.08269627,0.15526582,"('diffident', 'self-confident')",0.0826963,0.1552658,0.0725695
72,0.37734014,0.3720616,"('unambitious', 'ambitious')",0.3773401,0.3720616,-0.0052785
73,-3.500009,-3.502535,"('helpless', 'self-reliant')",-3.5000091,-3.5025351,-0.002526
74,0.12918931,0.030051295,"('undedicated', 'dedicated')",0.1291893,0.0300513,-0.099138
75,-0.75499946,-0.6312418,"('meek', 'impulsive')",-0.7549995,-0.6312418,0.1237577
76,0.58270997,0.48156223,"('anxious', 'daring')",0.58271,0.4815622,-0.1011478
77,-0.8875977,-0.7971912,"('unmotivated', 'motivated')",-0.8875977,-0.7971912,0.0904065
78,-0.539997,-0.5240005,"('nonresilient', 'resilient')",-0.539997,-0.5240005,0.0159965
79,0.18351424,0.26023594,"('wavering', 'unwavering')",0.1835142,0.2602359,0.0767217
80,0.11674103,-0.0035384074,"('dominated', 'dominating')",0.116741,-0.0035384,-0.1202794
81,0.28335047,0.29874355,"('submissive', 'aggressive')",0.2833505,0.2987435,0.015393
82,6.103737,6.185439,"('poor', 'rich')",6.1037369,6.1854391,0.0817022
83,-0.0847505,-0.1595788,"('powerless', 'powerful')",-0.0847505,-0.1595788,-0.0748283
84,0.7361436,0.6622641,"('inferior', 'superior')",0.7361436,0.6622641,-0.0738795
85,-0.6139569,-0.6005615,"('insignificant', 'prestigious')",-0.6139569,-0.6005615,0.0133954
86,0.51746845,0.3423843,"('uninfluential', 'influential')",0.5174685,0.3423843,-0.1750842
87,-0.12453443,-0.041684005,"('unsuccessful', 'successful')",-0.1245344,-0.041684,0.0828504
88,0.6331101,0.5871076,"('low', 'eminent')",0.6331101,0.5871076,-0.0460025
