,politician_male,politician_female,tuple,average_male,average_female,female-male
46,0.19114542,0.07542561,"('uncompetitive', 'competitive')",0.1911454,0.0754256,-0.1157198
47,4.6445403,4.8799634,"('stupid', 'smart')",4.6445403,4.8799634,0.2354231
48,0.4822421,0.42850238,"('unintelligent', 'intelligent')",0.4822421,0.4285024,-0.0537397
49,0.24933529,0.34610656,"('unable', 'able')",0.2493353,0.3461066,0.0967713
50,-0.53566694,-0.5823256,"('clumsy', 'skillful')",-0.5356669,-0.5823256,-0.0466587
51,2.0933816,1.829959,"('uneducated', 'educated')",2.0933816,1.829959,-0.2634226
52,-1.4334029,-1.4752306,"('irrational', 'rational')",-1.4334029,-1.4752306,-0.0418277
53,-0.08700691,-0.27192715,"('uncreative', 'creative')",-0.0870069,-0.2719271,-0.1849202
54,0.71926916,0.78641534,"('incapable', 'capable')",0.7192692,0.7864153,0.0671461
55,1.9283731,1.7908611,"('incompetent', 'clever')",1.9283731,1.7908611,-0.137512
56,2.0046988,1.8482348,"('impractical', 'practical')",2.0046988,1.8482348,-0.156464
57,-1.5915179,-1.841732,"('unimaginative', 'imaginative')",-1.5915179,-1.841732,-0.2502141
58,-0.025063314,0.015896652,"('undiscriminating', 'discriminating')",-0.0250633,0.0158967,0.04096
59,-1.0649346,-1.012188,"('foolish', 'wise')",-1.0649346,-1.012188,0.0527466
60,1.8764558,1.9664397,"('inefficient', 'efficient')",1.8764558,1.9664397,0.0899839
61,0.20266312,0.015382245,"('illogical', 'logical')",0.2026631,0.0153822,-0.1872809
62,1.8145059,1.7602108,"('incompetent', 'brilliant')",1.8145059,1.7602108,-0.0542951
63,1.1992824,1.0892019,"('unperceptive', 'insightful')",1.1992824,1.0892019,-0.1100805
64,-5.159286,-5.2144437,"('shy', 'confident')",-5.159286,-5.2144437,-0.0551577
65,0.51086444,0.4558026,"('insecure', 'secure')",0.5108644,0.4558026,-0.0550618
66,-0.6232691,-0.67087746,"('inactive', 'active')",-0.6232691,-0.6708775,-0.0476084
67,-0.15558393,-0.22373833,"('doubtful', 'determined')",-0.1555839,-0.2237383,-0.0681544
68,-0.8616874,-0.7533593,"('dependent', 'independent')",-0.8616874,-0.7533593,0.1083281
69,-2.3458974,-2.2806437,"('lazy', 'industrious')",-2.3458974,-2.2806437,0.0652537
70,2.1627328,2.0367267,"('lethargic', 'energetic')",2.1627328,2.0367267,-0.1260061
71,-0.031454433,-0.007583387,"('diffident', 'self-confident')",-0.0314544,-0.0075834,0.023871
72,0.79580426,0.9489212,"('unambitious', 'ambitious')",0.7958043,0.9489212,0.1531169
73,-2.95229,-2.8167531,"('helpless', 'self-reliant')",-2.9522901,-2.8167531,0.135537
74,0.74239665,0.61154914,"('undedicated', 'dedicated')",0.7423967,0.6115491,-0.1308476
75,-1.4202803,-1.3818043,"('meek', 'impulsive')",-1.4202803,-1.3818043,0.038476
76,0.6411931,0.56025445,"('anxious', 'daring')",0.6411931,0.5602545,-0.0809386
77,-0.68507093,-0.56621003,"('unmotivated', 'motivated')",-0.6850709,-0.56621,0.1188609
78,-0.35789683,-0.41513422,"('nonresilient', 'resilient')",-0.3578968,-0.4151342,-0.0572374
79,-0.932066,-0.945957,"('wavering', 'unwavering')",-0.932066,-0.945957,-0.013891
80,1.3683141,1.0811878,"('dominated', 'dominating')",1.3683141,1.0811878,-0.2871263
81,1.3337119,1.12992,"('submissive', 'aggressive')",1.3337119,1.12992,-0.2037919
82,5.9844604,5.9601293,"('poor', 'rich')",5.9844604,5.9601293,-0.0243311
83,0.08771968,0.12829882,"('powerless', 'powerful')",0.0877197,0.1282988,0.0405791
84,-0.8709083,-0.7103209,"('inferior', 'superior')",-0.8709083,-0.7103209,0.1605874
85,-2.0280614,-1.9777938,"('insignificant', 'prestigious')",-2.0280614,-1.9777938,0.0502676
86,2.3091981,2.1069472,"('uninfluential', 'influential')",2.3091981,2.1069472,-0.2022509
87,0.5448143,0.44010293,"('unsuccessful', 'successful')",0.5448143,0.4401029,-0.1047114
88,1.0735084,0.76344573,"('low', 'eminent')",1.0735084,0.7634457,-0.3100627
