,wardrobe_male,wardrobe_female,tuple,average_male,average_female,female-male
74,0.15173921,0.23099107,"('undedicated', 'dedicated')",0.1517392,0.2309911,0.0792519
75,-1.2594826,-1.151016,"('meek', 'impulsive')",-1.2594826,-1.151016,0.1084666
76,0.21484132,0.09964132,"('anxious', 'daring')",0.2148413,0.0996413,-0.1152
77,-1.463618,-1.2589092,"('unmotivated', 'motivated')",-1.463618,-1.2589092,0.2047088
78,-0.46926308,-0.44195724,"('nonresilient', 'resilient')",-0.4692631,-0.4419572,0.0273059
79,0.086053595,0.21980166,"('wavering', 'unwavering')",0.0860536,0.2198017,0.1337481
80,-0.6237819,-0.8274844,"('dominated', 'dominating')",-0.6237819,-0.8274844,-0.2037025
81,-0.5284327,-0.48655245,"('submissive', 'aggressive')",-0.5284327,-0.4865524,0.0418803
82,6.296438,6.2552104,"('poor', 'rich')",6.2964382,6.2552104,-0.0412278
83,-0.30885497,-0.3302447,"('powerless', 'powerful')",-0.308855,-0.3302447,-0.0213897
84,0.18267964,0.031459536,"('inferior', 'superior')",0.1826796,0.0314595,-0.1512201
85,0.23863786,0.29350346,"('insignificant', 'prestigious')",0.2386379,0.2935035,0.0548656
86,0.38207206,0.35064974,"('uninfluential', 'influential')",0.3820721,0.3506497,-0.0314224
87,-0.5094491,-0.4092866,"('unsuccessful', 'successful')",-0.5094491,-0.4092866,0.1001625
88,0.727268,0.87940925,"('low', 'eminent')",0.727268,0.8794093,0.1521413
