,model_male,model_female,tuple,average_male,average_female,female-male
37,0.6423473,0.7297671,"('fake', 'genuine')",0.6423473,0.7297671,0.0874198
38,0.4329453,0.60876554,"('untruthful', 'truthful')",0.4329453,0.6087655,0.1758202
39,0.25952566,0.03861272,"('exploitative', 'cooperative')",0.2595257,0.0386127,-0.220913
40,-2.0166068,-2.1699078,"('stingy', 'generous')",-2.0166068,-2.1699078,-0.153301
41,0.37336397,0.2802946,"('unforgiving', 'forgiving')",0.373364,0.2802946,-0.0930694
42,-2.8175867,-2.6889398,"('unreliable', 'reliable')",-2.8175867,-2.6889398,0.1286469
43,1.4110521,1.5196371,"('irresponsible', 'responsible')",1.4110521,1.5196371,0.108585
44,-1.4852182,-1.498135,"('prejudiced', 'unprejudiced')",-1.4852182,-1.498135,-0.0129168
45,0.35225186,0.37208664,"('incompetent', 'competent')",0.3522519,0.3720866,0.0198347
46,-0.34821612,-0.47300777,"('uncompetitive', 'competitive')",-0.3482161,-0.4730078,-0.1247917
47,5.648416,5.816533,"('stupid', 'smart')",5.648416,5.8165331,0.1681171
48,0.8958281,0.6938429,"('unintelligent', 'intelligent')",0.8958281,0.6938429,-0.2019852
49,0.28356454,0.43799388,"('unable', 'able')",0.2835645,0.4379939,0.1544294
50,-0.25588584,-0.12517045,"('clumsy', 'skillful')",-0.2558858,-0.1251705,0.1307153
51,0.5760816,0.5162645,"('uneducated', 'educated')",0.5760816,0.5162645,-0.0598171
52,-0.45332795,-0.579461,"('irrational', 'rational')",-0.453328,-0.579461,-0.126133
53,0.07460414,0.25992092,"('uncreative', 'creative')",0.0746041,0.2599209,0.1853168
54,1.1454251,1.4541917,"('incapable', 'capable')",1.1454251,1.4541917,0.3087666
55,0.8608468,0.80372876,"('incompetent', 'clever')",0.8608468,0.8037288,-0.057118
56,1.161538,1.1151686,"('impractical', 'practical')",1.161538,1.1151686,-0.0463694
57,-2.9450932,-2.9777362,"('unimaginative', 'imaginative')",-2.9450932,-2.9777362,-0.032643
58,-0.22986327,-0.15735367,"('undiscriminating', 'discriminating')",-0.2298633,-0.1573537,0.0725096
59,0.2650512,0.2951655,"('foolish', 'wise')",0.2650512,0.2951655,0.0301143
60,1.2908286,1.192716,"('inefficient', 'efficient')",1.2908286,1.192716,-0.0981126
61,0.51116174,0.29000682,"('illogical', 'logical')",0.5111617,0.2900068,-0.2211549
62,1.2044908,1.2631413,"('incompetent', 'brilliant')",1.2044908,1.2631413,0.0586505
63,0.7690874,0.822033,"('unperceptive', 'insightful')",0.7690874,0.822033,0.0529456
64,-6.0250483,-6.1796956,"('shy', 'confident')",-6.0250483,-6.1796956,-0.1546473
65,0.23993966,0.01230331,"('insecure', 'secure')",0.2399397,0.0123033,-0.2276364
66,-0.5035387,-0.4620732,"('inactive', 'active')",-0.5035387,-0.4620732,0.0414655
67,-0.22291614,-0.2842623,"('doubtful', 'determined')",-0.2229161,-0.2842623,-0.0613462
68,-0.49142608,-0.40343055,"('dependent', 'independent')",-0.4914261,-0.4034306,0.0879955
69,-1.8759868,-1.7985276,"('lazy', 'industrious')",-1.8759868,-1.7985276,0.0774592
70,0.93246365,0.9542063,"('lethargic', 'energetic')",0.9324636,0.9542063,0.0217427
71,0.48754966,0.5304526,"('diffident', 'self-confident')",0.4875497,0.5304526,0.0429029
72,0.65979683,0.6787018,"('unambitious', 'ambitious')",0.6597968,0.6787018,0.018905
73,-3.2121658,-3.076962,"('helpless', 'self-reliant')",-3.2121658,-3.076962,0.1352038
74,0.23617592,0.21660204,"('undedicated', 'dedicated')",0.2361759,0.216602,-0.0195739
75,-1.0703647,-0.78872144,"('meek', 'impulsive')",-1.0703647,-0.7887214,0.2816433
76,0.39459774,0.3579409,"('anxious', 'daring')",0.3945977,0.3579409,-0.0366568
77,-1.0954685,-1.1359398,"('unmotivated', 'motivated')",-1.0954685,-1.1359398,-0.0404713
78,-0.7500887,-0.813144,"('nonresilient', 'resilient')",-0.7500887,-0.813144,-0.0630553
79,-0.7645018,-0.42381802,"('wavering', 'unwavering')",-0.7645018,-0.423818,0.3406838
80,-0.16594303,-0.49421114,"('dominated', 'dominating')",-0.165943,-0.4942111,-0.3282681
81,-0.17960423,-0.2839757,"('submissive', 'aggressive')",-0.1796042,-0.2839757,-0.1043715
82,6.1002975,6.652054,"('poor', 'rich')",6.1002975,6.6520538,0.5517563
83,-0.19032718,-0.33198124,"('powerless', 'powerful')",-0.1903272,-0.3319812,-0.141654
84,0.056344625,0.05422502,"('inferior', 'superior')",0.0563446,0.054225,-0.0021196
85,-1.1593149,-0.9720397,"('insignificant', 'prestigious')",-1.1593149,-0.9720397,0.1872752
86,0.53305,0.52656084,"('uninfluential', 'influential')",0.53305,0.5265608,-0.0064892
87,0.09753249,0.21993515,"('unsuccessful', 'successful')",0.0975325,0.2199351,0.1224026
88,-0.1528354,-0.015530175,"('low', 'eminent')",-0.1528354,-0.0155302,0.1373052
