,athlete_male,athlete_female,tuple,average_male,average_female,female-male
21,0.61824393,0.6396952,"('immoral', 'moral')",0.6182439,0.6396952,0.0214513
22,-0.5128828,-0.5399374,"('untrustworthy', 'trustworthy')",-0.5128828,-0.5399374,-0.0270546
23,7.259626,7.242657,"('insincere', 'sincere')",7.2596259,7.2426572,-0.0169687
24,2.001265,1.8670572,"('dishonest', 'honest')",2.001265,1.8670572,-0.1342078
25,-0.07479566,-0.11247508,"('egoistic', 'altruistic')",-0.0747957,-0.1124751,-0.0376794
26,0.36584562,0.34319595,"('hardhearted', 'benevolent')",0.3658456,0.3431959,-0.0226497
27,0.8094656,0.7427932,"('hardhearted', 'softhearted')",0.8094656,0.7427932,-0.0666724
28,1.4021093,1.332785,"('disloyal', 'loyal')",1.4021093,1.332785,-0.0693243
29,-1.1773686,-1.2730947,"('unfair', 'fair')",-1.1773686,-1.2730947,-0.0957261
30,1.7363955,1.7109939,"('intolerant', 'tolerant')",1.7363955,1.7109939,-0.0254016
31,-2.5807946,-2.6005301,"('evil', 'good')",-2.5807946,-2.6005301,-0.0197355
32,1.4545878,1.3788872,"('unkind', 'kind')",1.4545878,1.3788872,-0.0757006
33,-0.36704597,-0.5474363,"('wrong', 'right')",-0.367046,-0.5474363,-0.1803903
34,5.4583607,5.5176024,"('mean', 'honorable')",5.4583607,5.5176024,0.0592417
35,-1.4488223,-1.574936,"('corrupt', 'incorrupt')",-1.4488223,-1.574936,-0.1261137
36,-1.351008,-1.385698,"('hostile', 'amicable')",-1.3510081,-1.385698,-0.0346899
37,0.91541934,0.90861213,"('fake', 'genuine')",0.9154193,0.9086121,-0.0068072
38,0.9072537,0.8379598,"('untruthful', 'truthful')",0.9072537,0.8379598,-0.0692939
39,0.36600012,0.36662507,"('exploitative', 'cooperative')",0.3660001,0.3666251,0.000625
40,-2.238425,-2.280553,"('stingy', 'generous')",-2.238425,-2.2805531,-0.0421281
41,0.13229574,0.06995168,"('unforgiving', 'forgiving')",0.1322957,0.0699517,-0.062344
42,-2.6750836,-2.6553907,"('unreliable', 'reliable')",-2.6750836,-2.6553907,0.0196929
43,1.701565,1.6807355,"('irresponsible', 'responsible')",1.701565,1.6807355,-0.0208295
44,-1.6242079,-1.6118071,"('prejudiced', 'unprejudiced')",-1.6242079,-1.6118071,0.0124008
45,-0.08942076,-0.06315329,"('incompetent', 'competent')",-0.0894208,-0.0631533,0.0262675
46,-0.05101208,-0.00011065975,"('uncompetitive', 'competitive')",-0.0510121,-0.0001107,0.0509014
47,5.3278656,5.3307323,"('stupid', 'smart')",5.3278656,5.3307323,0.0028667
48,1.0945127,1.0900697,"('unintelligent', 'intelligent')",1.0945127,1.0900697,-0.004443
49,0.47707662,0.5519762,"('unable', 'able')",0.4770766,0.5519762,0.0748996
50,0.2535534,0.23600489,"('clumsy', 'skillful')",0.2535534,0.2360049,-0.0175485
51,0.5702003,0.5810987,"('uneducated', 'educated')",0.5702003,0.5810987,0.0108984
52,-1.6255082,-1.728908,"('irrational', 'rational')",-1.6255082,-1.7289079,-0.1033997
53,-0.17620365,-0.15889996,"('uncreative', 'creative')",-0.1762037,-0.1589,0.0173037
54,0.9899671,1.0003314,"('incapable', 'capable')",0.9899671,1.0003314,0.0103643
55,0.78595483,0.90247655,"('incompetent', 'clever')",0.7859548,0.9024765,0.1165217
56,1.6040016,1.5833893,"('impractical', 'practical')",1.6040016,1.5833893,-0.0206123
57,-2.784382,-2.712499,"('unimaginative', 'imaginative')",-2.7843821,-2.7124989,0.0718832
58,-0.109166265,-0.072570786,"('undiscriminating', 'discriminating')",-0.1091663,-0.0725708,0.0365955
59,-0.44887593,-0.5954614,"('foolish', 'wise')",-0.4488759,-0.5954614,-0.1465855
60,1.8521212,1.8827636,"('inefficient', 'efficient')",1.8521212,1.8827636,0.0306424
61,0.42845777,0.3001499,"('illogical', 'logical')",0.4284578,0.3001499,-0.1283079
62,0.74212253,0.85821486,"('incompetent', 'brilliant')",0.7421225,0.8582149,0.1160924
63,0.94384336,0.98896974,"('unperceptive', 'insightful')",0.9438434,0.9889697,0.0451263
64,-5.9281683,-5.9376297,"('shy', 'confident')",-5.9281683,-5.9376297,-0.0094614
65,0.6853804,0.6983945,"('insecure', 'secure')",0.6853804,0.6983945,0.0130141
66,-0.989393,-0.98173606,"('inactive', 'active')",-0.989393,-0.9817361,0.0076569
67,0.063166864,0.009090466,"('doubtful', 'determined')",0.0631669,0.0090905,-0.0540764
68,-0.29931125,-0.36136112,"('dependent', 'independent')",-0.2993113,-0.3613611,-0.0620498
69,-2.2273843,-2.3593264,"('lazy', 'industrious')",-2.2273843,-2.3593264,-0.1319421
70,1.1568612,1.2108228,"('lethargic', 'energetic')",1.1568612,1.2108228,0.0539616
71,0.51677775,0.46942702,"('diffident', 'self-confident')",0.5167778,0.469427,-0.0473508
72,0.65708244,0.6786947,"('unambitious', 'ambitious')",0.6570824,0.6786947,0.0216123
73,-3.2194262,-3.2170808,"('helpless', 'self-reliant')",-3.2194262,-3.2170808,0.0023454
74,0.21450666,0.19813684,"('undedicated', 'dedicated')",0.2145067,0.1981368,-0.0163699
75,-1.5397943,-1.4746114,"('meek', 'impulsive')",-1.5397943,-1.4746114,0.0651829
76,0.6392448,0.6915889,"('anxious', 'daring')",0.6392448,0.6915889,0.0523441
77,-0.7248597,-0.6300793,"('unmotivated', 'motivated')",-0.7248597,-0.6300793,0.0947804
78,-0.3672128,-0.31503275,"('nonresilient', 'resilient')",-0.3672128,-0.3150328,0.05218
79,-0.15032168,-0.2043962,"('wavering', 'unwavering')",-0.1503217,-0.2043962,-0.0540745
80,0.14282298,0.19584057,"('dominated', 'dominating')",0.142823,0.1958406,0.0530176
81,0.35398045,0.45530164,"('submissive', 'aggressive')",0.3539805,0.4553016,0.1013211
82,5.3442755,5.472555,"('poor', 'rich')",5.3442755,5.4725552,0.1282797
83,-0.078476414,-0.07608953,"('powerless', 'powerful')",-0.0784764,-0.0760895,0.0023869
84,0.43469065,0.4187503,"('inferior', 'superior')",0.4346907,0.4187503,-0.0159404
85,-0.9791968,-1.1105839,"('insignificant', 'prestigious')",-0.9791968,-1.1105839,-0.1313871
86,0.6719413,0.6679964,"('uninfluential', 'influential')",0.6719413,0.6679964,-0.0039449
87,-0.3646338,-0.27932593,"('unsuccessful', 'successful')",-0.3646338,-0.2793259,0.0853079
88,0.5727838,0.59710866,"('low', 'eminent')",0.5727838,0.5971087,0.0243249
