,intellect_male,intellect_female,tuple,average_male,average_female,female-male
23,6.374607,6.359168,"('insincere', 'sincere')",6.3746071,6.3591681,-0.015439
24,1.635195,1.4919338,"('dishonest', 'honest')",1.635195,1.4919338,-0.1432612
25,0.74963367,0.6927732,"('egoistic', 'altruistic')",0.7496337,0.6927732,-0.0568605
26,0.6310617,0.6059852,"('hardhearted', 'benevolent')",0.6310617,0.6059852,-0.0250765
27,1.512894,1.3800448,"('hardhearted', 'softhearted')",1.512894,1.3800448,-0.1328492
28,1.0422057,1.0041213,"('disloyal', 'loyal')",1.0422057,1.0041213,-0.0380844
29,-0.88058597,-0.98262537,"('unfair', 'fair')",-0.880586,-0.9826254,-0.1020394
30,1.0372008,0.9679392,"('intolerant', 'tolerant')",1.0372008,0.9679392,-0.0692616
31,-1.4810643,-1.4787624,"('evil', 'good')",-1.4810643,-1.4787624,0.0023019
32,0.94642556,0.8989878,"('unkind', 'kind')",0.9464256,0.8989878,-0.0474378
33,-0.6869476,-0.73679173,"('wrong', 'right')",-0.6869476,-0.7367917,-0.0498441
34,4.686657,4.761457,"('mean', 'honorable')",4.686657,4.761457,0.0748
35,-0.5396264,-0.8061319,"('corrupt', 'incorrupt')",-0.5396264,-0.8061319,-0.2665055
36,-0.7062546,-0.8214199,"('hostile', 'amicable')",-0.7062546,-0.8214199,-0.1151653
37,0.97453564,0.9340544,"('fake', 'genuine')",0.9745356,0.9340544,-0.0404812
38,-0.14594963,-0.13221823,"('untruthful', 'truthful')",-0.1459496,-0.1322182,0.0137314
39,0.35509095,0.33887634,"('exploitative', 'cooperative')",0.3550909,0.3388763,-0.0162146
40,-1.3149186,-1.4647444,"('stingy', 'generous')",-1.3149186,-1.4647444,-0.1498258
41,-0.015335241,-0.024046034,"('unforgiving', 'forgiving')",-0.0153352,-0.024046,-0.0087108
42,-2.1930742,-2.2334561,"('unreliable', 'reliable')",-2.1930742,-2.2334561,-0.0403819
43,0.93212146,0.9423757,"('irresponsible', 'responsible')",0.9321215,0.9423757,0.0102542
44,-0.8515128,-0.8181617,"('prejudiced', 'unprejudiced')",-0.8515128,-0.8181617,0.0333511
45,0.05089283,0.02285456,"('incompetent', 'competent')",0.0508928,0.0228546,-0.0280382
46,-0.55200654,-0.57043004,"('uncompetitive', 'competitive')",-0.5520065,-0.57043,-0.0184235
47,5.185651,5.294142,"('stupid', 'smart')",5.1856508,5.2941418,0.108491
48,0.82992,0.7125147,"('unintelligent', 'intelligent')",0.82992,0.7125147,-0.1174053
49,0.34625793,0.34827837,"('unable', 'able')",0.3462579,0.3482784,0.0020205
50,-0.20597008,-0.31273398,"('clumsy', 'skillful')",-0.2059701,-0.312734,-0.1067639
51,0.9963249,0.87998736,"('uneducated', 'educated')",0.9963249,0.8799874,-0.1163375
52,-0.6990816,-0.84172565,"('irrational', 'rational')",-0.6990816,-0.8417256,-0.142644
53,-0.03350287,-0.13033792,"('uncreative', 'creative')",-0.0335029,-0.1303379,-0.096835
54,1.1160109,1.1068776,"('incapable', 'capable')",1.1160109,1.1068776,-0.0091333
55,1.0210962,1.0047545,"('incompetent', 'clever')",1.0210962,1.0047545,-0.0163417
56,0.56410813,0.5354234,"('impractical', 'practical')",0.5641081,0.5354234,-0.0286847
57,-2.4209685,-2.3687725,"('unimaginative', 'imaginative')",-2.4209685,-2.3687725,0.052196
58,0.25800824,0.21198568,"('undiscriminating', 'discriminating')",0.2580082,0.2119857,-0.0460225
59,-0.014059171,-0.056810975,"('foolish', 'wise')",-0.0140592,-0.056811,-0.0427518
60,0.49210823,0.6131284,"('inefficient', 'efficient')",0.4921082,0.6131284,0.1210202
61,0.29781488,0.09327163,"('illogical', 'logical')",0.2978149,0.0932716,-0.2045433
62,0.60900295,0.66367596,"('incompetent', 'brilliant')",0.6090029,0.663676,0.0546731
63,0.23959367,0.21614662,"('unperceptive', 'insightful')",0.2395937,0.2161466,-0.0234471
64,-6.310732,-6.2422132,"('shy', 'confident')",-6.3107319,-6.2422132,0.0685187
65,0.23538473,0.28723612,"('insecure', 'secure')",0.2353847,0.2872361,0.0518514
66,-0.103546984,-0.10109958,"('inactive', 'active')",-0.103547,-0.1010996,0.0024474
67,-0.4282123,-0.34757748,"('doubtful', 'determined')",-0.4282123,-0.3475775,0.0806348
68,-0.31360108,-0.43931055,"('dependent', 'independent')",-0.3136011,-0.4393106,-0.1257095
69,-2.0231516,-2.0467806,"('lazy', 'industrious')",-2.0231516,-2.0467806,-0.023629
70,1.3728374,1.3694901,"('lethargic', 'energetic')",1.3728374,1.3694901,-0.0033473
71,0.5345056,0.5810963,"('diffident', 'self-confident')",0.5345056,0.5810963,0.0465907
72,0.6628139,0.80018294,"('unambitious', 'ambitious')",0.6628139,0.8001829,0.137369
73,-2.9812698,-3.0118601,"('helpless', 'self-reliant')",-2.9812698,-3.0118601,-0.0305903
74,0.26495722,0.15816557,"('undedicated', 'dedicated')",0.2649572,0.1581656,-0.1067916
75,-0.7255797,-0.64342,"('meek', 'impulsive')",-0.7255797,-0.64342,0.0821597
76,1.0568836,1.0172985,"('anxious', 'daring')",1.0568836,1.0172985,-0.0395851
77,-1.5341061,-1.3799475,"('unmotivated', 'motivated')",-1.5341061,-1.3799475,0.1541586
78,-0.6007113,-0.59803414,"('nonresilient', 'resilient')",-0.6007113,-0.5980341,0.0026772
79,0.026648376,-0.089078784,"('wavering', 'unwavering')",0.0266484,-0.0890788,-0.1157272
80,-0.2892709,-0.3217421,"('dominated', 'dominating')",-0.2892709,-0.3217421,-0.0324712
81,0.34324074,0.42130226,"('submissive', 'aggressive')",0.3432407,0.4213023,0.0780616
82,6.28065,6.3423104,"('poor', 'rich')",6.2806501,6.3423104,0.0616603
83,-0.086417615,-0.054571357,"('powerless', 'powerful')",-0.0864176,-0.0545714,0.0318462
84,0.64734256,0.58316517,"('inferior', 'superior')",0.6473426,0.5831652,-0.0641774
85,-0.06712427,-0.17406496,"('insignificant', 'prestigious')",-0.0671243,-0.174065,-0.1069407
86,0.49042445,0.4747629,"('uninfluential', 'influential')",0.4904245,0.4747629,-0.0156616
87,-0.4747393,-0.39179516,"('unsuccessful', 'successful')",-0.4747393,-0.3917952,0.0829441
88,0.8065528,0.71218497,"('low', 'eminent')",0.8065528,0.712185,-0.0943678
