,pantry_male,pantry_female,tuple,average_male,average_female,female-male
75,-0.7548096,-0.70780927,"('meek', 'impulsive')",-0.7548096,-0.7078093,0.0470003
76,0.76924324,0.797339,"('anxious', 'daring')",0.7692432,0.797339,0.0280958
77,-1.2629367,-1.0836867,"('unmotivated', 'motivated')",-1.2629367,-1.0836867,0.17925
78,-0.7161403,-0.68337375,"('nonresilient', 'resilient')",-0.7161403,-0.6833737,0.0327666
79,-0.5762442,-0.55036724,"('wavering', 'unwavering')",-0.5762442,-0.5503672,0.025877
80,0.14147474,0.052528154,"('dominated', 'dominating')",0.1414747,0.0525282,-0.0889465
81,0.04867416,0.08295936,"('submissive', 'aggressive')",0.0486742,0.0829594,0.0342852
82,5.9189115,6.098824,"('poor', 'rich')",5.9189115,6.098824,0.1799125
83,-0.3129588,-0.2904746,"('powerless', 'powerful')",-0.3129588,-0.2904746,0.0224842
84,0.13945879,0.12298247,"('inferior', 'superior')",0.1394588,0.1229825,-0.0164763
85,-0.9606707,-1.0218433,"('insignificant', 'prestigious')",-0.9606707,-1.0218433,-0.0611726
86,0.41280308,0.27182877,"('uninfluential', 'influential')",0.4128031,0.2718288,-0.1409743
87,-0.15464382,-0.15216681,"('unsuccessful', 'successful')",-0.1546438,-0.1521668,0.002477
88,0.15351342,0.15491953,"('low', 'eminent')",0.1535134,0.1549195,0.0014061
