,shrimp_male,shrimp_female,tuple,average_male,average_female,female-male
73,-2.6361299,-2.5550451,"('helpless', 'self-reliant')",-2.6361299,-2.5550451,0.0810848
74,-0.04590881,-0.08697755,"('undedicated', 'dedicated')",-0.0459088,-0.0869775,-0.0410687
75,-0.90832305,-0.8401033,"('meek', 'impulsive')",-0.908323,-0.8401033,0.0682197
76,0.54210174,0.581292,"('anxious', 'daring')",0.5421017,0.581292,0.0391903
77,-1.5796599,-1.4211788,"('unmotivated', 'motivated')",-1.5796599,-1.4211788,0.1584811
78,-0.6996063,-0.7392945,"('nonresilient', 'resilient')",-0.6996063,-0.7392945,-0.0396882
79,-0.21763632,-0.29267812,"('wavering', 'unwavering')",-0.2176363,-0.2926781,-0.0750418
80,-0.4393831,-0.44788426,"('dominated', 'dominating')",-0.4393831,-0.4478843,-0.0085012
81,-0.08462933,0.013683721,"('submissive', 'aggressive')",-0.0846293,0.0136837,0.098313
82,5.952417,6.0380116,"('poor', 'rich')",5.9524169,6.0380116,0.0855947
83,-0.63893837,-0.56513435,"('powerless', 'powerful')",-0.6389384,-0.5651343,0.0738041
84,0.40471587,0.40606713,"('inferior', 'superior')",0.4047159,0.4060671,0.0013512
85,-0.31068796,-0.44734287,"('insignificant', 'prestigious')",-0.310688,-0.4473429,-0.1366549
86,-0.06369792,-0.07697372,"('uninfluential', 'influential')",-0.0636979,-0.0769737,-0.0132758
87,-0.485532,-0.43649492,"('unsuccessful', 'successful')",-0.485532,-0.4364949,0.0490371
88,-0.32460526,-0.29526654,"('low', 'eminent')",-0.3246053,-0.2952665,0.0293388
