,lentil_male,lentil_female,tuple,average_male,average_female,female-male
39,0.741467,0.7023057,"('exploitative', 'cooperative')",0.741467,0.7023057,-0.0391613
40,-0.8668862,-0.923455,"('stingy', 'generous')",-0.8668862,-0.923455,-0.0565688
41,0.33668768,0.26240814,"('unforgiving', 'forgiving')",0.3366877,0.2624081,-0.0742796
42,-0.89163387,-1.0574219,"('unreliable', 'reliable')",-0.8916339,-1.0574219,-0.165788
43,-0.0006314833,-0.05853177,"('irresponsible', 'responsible')",-0.0006315,-0.0585318,-0.0579003
44,-0.8210112,-0.90285856,"('prejudiced', 'unprejudiced')",-0.8210112,-0.9028586,-0.0818474
45,0.26386824,0.16386424,"('incompetent', 'competent')",0.2638682,0.1638642,-0.100004
46,-0.09578295,-0.21953718,"('uncompetitive', 'competitive')",-0.095783,-0.2195372,-0.1237542
47,2.6767552,2.8670616,"('stupid', 'smart')",2.6767552,2.8670616,0.1903064
48,0.18584022,0.23271309,"('unintelligent', 'intelligent')",0.1858402,0.2327131,0.0468729
49,-0.13360004,0.008862635,"('unable', 'able')",-0.1336,0.0088626,0.1424626
50,0.17108648,-0.0049698604,"('clumsy', 'skillful')",0.1710865,-0.0049699,-0.1760564
51,0.08237361,-0.03073475,"('uneducated', 'educated')",0.0823736,-0.0307347,-0.1131083
52,-0.3967681,-0.56729007,"('irrational', 'rational')",-0.3967681,-0.5672901,-0.170522
53,-0.89977974,-0.8999873,"('uncreative', 'creative')",-0.8997797,-0.8999873,-0.0002076
54,0.5294331,0.32458228,"('incapable', 'capable')",0.5294331,0.3245823,-0.2048508
55,0.7217713,0.6937975,"('incompetent', 'clever')",0.7217713,0.6937975,-0.0279738
56,0.96096784,0.81101733,"('impractical', 'practical')",0.9609678,0.8110173,-0.1499505
57,-1.1027473,-1.3576744,"('unimaginative', 'imaginative')",-1.1027473,-1.3576744,-0.2549271
58,-0.08925569,-0.105804816,"('undiscriminating', 'discriminating')",-0.0892557,-0.1058048,-0.0165491
59,0.32094064,0.32696056,"('foolish', 'wise')",0.3209406,0.3269606,0.00602
60,0.38834098,0.4055427,"('inefficient', 'efficient')",0.388341,0.4055427,0.0172017
61,-0.5612438,-0.68489426,"('illogical', 'logical')",-0.5612438,-0.6848943,-0.1236505
62,0.6591702,0.67838246,"('incompetent', 'brilliant')",0.6591702,0.6783825,0.0192123
63,0.25174052,0.15488866,"('unperceptive', 'insightful')",0.2517405,0.1548887,-0.0968518
64,-2.8870134,-3.0954592,"('shy', 'confident')",-2.8870134,-3.0954592,-0.2084458
65,0.4916501,0.46374857,"('insecure', 'secure')",0.4916501,0.4637486,-0.0279015
66,-0.6689327,-0.71269965,"('inactive', 'active')",-0.6689327,-0.7126997,-0.043767
67,0.3304089,0.24664672,"('doubtful', 'determined')",0.3304089,0.2466467,-0.0837622
68,-0.6560958,-0.6556669,"('dependent', 'independent')",-0.6560958,-0.6556669,0.0004289
69,-0.10006391,-0.06099315,"('lazy', 'industrious')",-0.1000639,-0.0609931,0.0390708
70,0.33667552,0.2521558,"('lethargic', 'energetic')",0.3366755,0.2521558,-0.0845197
71,0.08060449,0.06938426,"('diffident', 'self-confident')",0.0806045,0.0693843,-0.0112202
72,-0.83218926,-0.79788804,"('unambitious', 'ambitious')",-0.8321893,-0.797888,0.0343013
73,-1.6126081,-1.731625,"('helpless', 'self-reliant')",-1.6126081,-1.731625,-0.1190169
74,0.42102572,0.25704515,"('undedicated', 'dedicated')",0.4210257,0.2570451,-0.1639806
75,-0.631216,-0.61831456,"('meek', 'impulsive')",-0.631216,-0.6183146,0.0129014
76,0.27430665,0.31885475,"('anxious', 'daring')",0.2743067,0.3188547,0.044548
77,-0.6892594,-0.5780874,"('unmotivated', 'motivated')",-0.6892594,-0.5780874,0.111172
78,0.061752897,0.13266689,"('nonresilient', 'resilient')",0.0617529,0.1326669,0.070914
79,-0.2593302,-0.29439104,"('wavering', 'unwavering')",-0.2593302,-0.294391,-0.0350608
80,-0.18225612,-0.16408882,"('dominated', 'dominating')",-0.1822561,-0.1640888,0.0181673
81,0.8211866,0.78517,"('submissive', 'aggressive')",0.8211866,0.78517,-0.0360166
82,2.2508442,2.36097,"('poor', 'rich')",2.2508442,2.36097,0.1101258
83,-0.18472166,-0.26307878,"('powerless', 'powerful')",-0.1847217,-0.2630788,-0.0783571
84,0.4507817,0.40259397,"('inferior', 'superior')",0.4507817,0.402594,-0.0481877
85,-0.067014486,-0.13701585,"('insignificant', 'prestigious')",-0.0670145,-0.1370158,-0.0700013
86,-0.38020056,-0.58819497,"('uninfluential', 'influential')",-0.3802006,-0.588195,-0.2079944
87,0.099578835,0.03173194,"('unsuccessful', 'successful')",0.0995788,0.0317319,-0.0678469
88,0.41924033,0.16108257,"('low', 'eminent')",0.4192403,0.1610826,-0.2581577
