,breakthrough_male,breakthrough_female,tuple,average_male,average_female,female-male
34,4.7656765,5.02551,"('mean', 'honorable')",4.7656765,5.0255098,0.2598333
35,-1.0484322,-1.2981455,"('corrupt', 'incorrupt')",-1.0484322,-1.2981455,-0.2497133
36,-0.78978693,-0.9738116,"('hostile', 'amicable')",-0.7897869,-0.9738116,-0.1840247
37,1.2038469,1.1975322,"('fake', 'genuine')",1.2038469,1.1975322,-0.0063147
38,0.61925846,0.64634913,"('untruthful', 'truthful')",0.6192585,0.6463491,0.0270906
39,0.4092483,0.45230392,"('exploitative', 'cooperative')",0.4092483,0.4523039,0.0430556
40,-1.7068969,-1.8849738,"('stingy', 'generous')",-1.7068969,-1.8849738,-0.1780769
41,1.0546114,0.9092222,"('unforgiving', 'forgiving')",1.0546114,0.9092222,-0.1453892
42,-3.392572,-3.253911,"('unreliable', 'reliable')",-3.3925719,-3.253911,0.1386609
43,1.3018024,1.4460506,"('irresponsible', 'responsible')",1.3018024,1.4460506,0.1442482
44,-1.8330468,-1.7433653,"('prejudiced', 'unprejudiced')",-1.8330468,-1.7433653,0.0896815
45,0.4636858,0.3942588,"('incompetent', 'competent')",0.4636858,0.3942588,-0.069427
46,-0.45102164,-0.43296543,"('uncompetitive', 'competitive')",-0.4510216,-0.4329654,0.0180562
47,5.198677,5.3395276,"('stupid', 'smart')",5.1986771,5.3395276,0.1408505
48,0.98982054,1.0111209,"('unintelligent', 'intelligent')",0.9898205,1.0111209,0.0213004
49,-0.09835823,-0.018415961,"('unable', 'able')",-0.0983582,-0.018416,0.0799422
50,-1.0552816,-1.0510112,"('clumsy', 'skillful')",-1.0552816,-1.0510112,0.0042704
51,0.2436391,0.2854748,"('uneducated', 'educated')",0.2436391,0.2854748,0.0418357
52,-0.60936767,-0.7416222,"('irrational', 'rational')",-0.6093677,-0.7416222,-0.1322545
53,0.1418785,0.047554962,"('uncreative', 'creative')",0.1418785,0.047555,-0.0943235
54,1.093299,1.1021016,"('incapable', 'capable')",1.093299,1.1021016,0.0088026
55,0.9317884,1.0034225,"('incompetent', 'clever')",0.9317884,1.0034225,0.0716341
56,0.4601306,0.59377724,"('impractical', 'practical')",0.4601306,0.5937772,0.1336466
57,-2.4232492,-2.5091817,"('unimaginative', 'imaginative')",-2.4232492,-2.5091817,-0.0859325
58,0.450228,0.43531612,"('undiscriminating', 'discriminating')",0.450228,0.4353161,-0.0149119
59,-0.4257333,-0.45015952,"('foolish', 'wise')",-0.4257333,-0.4501595,-0.0244262
60,0.8133184,1.0794845,"('inefficient', 'efficient')",0.8133184,1.0794845,0.2661661
61,0.85553837,0.80828464,"('illogical', 'logical')",0.8555384,0.8082846,-0.0472538
62,1.139424,1.250772,"('incompetent', 'brilliant')",1.139424,1.250772,0.111348
63,0.89052814,0.96163857,"('unperceptive', 'insightful')",0.8905281,0.9616386,0.0711105
64,-6.6693797,-6.6086717,"('shy', 'confident')",-6.6693797,-6.6086717,0.060708
65,-0.09800509,0.13950634,"('insecure', 'secure')",-0.0980051,0.1395063,0.2375114
66,-0.600585,-0.7797614,"('inactive', 'active')",-0.600585,-0.7797614,-0.1791764
67,-0.7394208,-0.66349036,"('doubtful', 'determined')",-0.7394208,-0.6634904,0.0759304
68,-0.90584373,-0.78022546,"('dependent', 'independent')",-0.9058437,-0.7802255,0.1256182
69,-1.6272079,-1.7857494,"('lazy', 'industrious')",-1.6272079,-1.7857494,-0.1585415
70,0.8999869,0.99754363,"('lethargic', 'energetic')",0.8999869,0.9975436,0.0975567
71,0.34656915,0.30397135,"('diffident', 'self-confident')",0.3465692,0.3039714,-0.0425978
72,0.57328266,0.67238796,"('unambitious', 'ambitious')",0.5732827,0.672388,0.0991053
73,-3.5338151,-3.4679713,"('helpless', 'self-reliant')",-3.5338151,-3.4679713,0.0658438
74,0.3657308,0.26458016,"('undedicated', 'dedicated')",0.3657308,0.2645802,-0.1011506
75,-1.2945342,-1.369097,"('meek', 'impulsive')",-1.2945342,-1.369097,-0.0745628
76,0.37873787,0.5061632,"('anxious', 'daring')",0.3787379,0.5061632,0.1274253
77,-1.055695,-0.8866526,"('unmotivated', 'motivated')",-1.0556951,-0.8866526,0.1690425
78,-0.16473453,-0.3024938,"('nonresilient', 'resilient')",-0.1647345,-0.3024938,-0.1377593
79,-0.45514715,-0.568778,"('wavering', 'unwavering')",-0.4551471,-0.568778,-0.1136309
80,0.15111363,0.0860095,"('dominated', 'dominating')",0.1511136,0.0860095,-0.0651041
81,-0.37103552,-0.17935687,"('submissive', 'aggressive')",-0.3710355,-0.1793569,0.1916786
82,5.3595915,5.5720286,"('poor', 'rich')",5.3595915,5.5720286,0.2124371
83,-0.57374316,-0.55323625,"('powerless', 'powerful')",-0.5737432,-0.5532362,0.020507
84,0.5308432,0.4708676,"('inferior', 'superior')",0.5308432,0.4708676,-0.0599756
85,-0.13698532,-0.41707435,"('insignificant', 'prestigious')",-0.1369853,-0.4170744,-0.2800891
86,0.99227035,0.8814261,"('uninfluential', 'influential')",0.9922704,0.8814261,-0.1108443
87,0.13273233,0.13795252,"('unsuccessful', 'successful')",0.1327323,0.1379525,0.0052202
88,0.6673978,0.59910023,"('low', 'eminent')",0.6673978,0.5991002,-0.0682976
