,realm_male,realm_female,tuple,average_male,average_female,female-male
61,0.5809798,0.46464944,"('illogical', 'logical')",0.5809798,0.4646494,-0.1163304
62,2.0194938,2.0566936,"('incompetent', 'brilliant')",2.0194938,2.0566936,0.0371998
63,1.3121126,1.3987291,"('unperceptive', 'insightful')",1.3121126,1.3987291,0.0866165
64,-5.2007103,-5.081554,"('shy', 'confident')",-5.2007103,-5.0815539,0.1191564
65,1.0969721,1.1018623,"('insecure', 'secure')",1.0969721,1.1018623,0.0048902
66,0.08743413,0.1395329,"('inactive', 'active')",0.0874341,0.1395329,0.0520988
67,-0.76180243,-0.7019581,"('doubtful', 'determined')",-0.7618024,-0.7019581,0.0598443
68,0.009793244,-0.03576567,"('dependent', 'independent')",0.0097932,-0.0357657,-0.0455589
69,-1.4250859,-1.4576352,"('lazy', 'industrious')",-1.4250859,-1.4576352,-0.0325493
70,1.6741879,1.7204682,"('lethargic', 'energetic')",1.6741879,1.7204682,0.0462803
71,0.72914803,0.78355867,"('diffident', 'self-confident')",0.729148,0.7835587,0.0544107
72,0.99304515,0.9826078,"('unambitious', 'ambitious')",0.9930452,0.9826078,-0.0104374
73,-2.7525074,-2.7413418,"('helpless', 'self-reliant')",-2.7525074,-2.7413418,0.0111656
74,0.390562,0.29851693,"('undedicated', 'dedicated')",0.390562,0.2985169,-0.0920451
75,-0.86342853,-0.78325504,"('meek', 'impulsive')",-0.8634285,-0.783255,0.0801735
76,0.92693,0.942329,"('anxious', 'daring')",0.92693,0.942329,0.015399
77,-0.6392964,-0.612034,"('unmotivated', 'motivated')",-0.6392964,-0.612034,0.0272624
78,-0.0839742,-0.09112756,"('nonresilient', 'resilient')",-0.0839742,-0.0911276,-0.0071534
79,-0.017180325,0.025644189,"('wavering', 'unwavering')",-0.0171803,0.0256442,0.0428245
80,0.4691149,0.45882285,"('dominated', 'dominating')",0.4691149,0.4588228,-0.0102921
81,0.36694244,0.47642112,"('submissive', 'aggressive')",0.3669424,0.4764211,0.1094787
82,6.4422817,6.5951476,"('poor', 'rich')",6.4422817,6.5951476,0.1528659
83,-0.15986913,-0.18377557,"('powerless', 'powerful')",-0.1598691,-0.1837756,-0.0239065
84,0.033530902,0.06113012,"('inferior', 'superior')",0.0335309,0.0611301,0.0275992
85,-1.4620701,-1.5207422,"('insignificant', 'prestigious')",-1.4620701,-1.5207422,-0.0586721
86,0.69754606,0.74144495,"('uninfluential', 'influential')",0.6975461,0.7414449,0.0438988
87,0.4476583,0.5706211,"('unsuccessful', 'successful')",0.4476583,0.5706211,0.1229628
88,0.14129913,0.16907543,"('low', 'eminent')",0.1412991,0.1690754,0.0277763
