,gale_male,gale_female,tuple,average_male,average_female,female-male
38,-0.5887084,-0.5115127,"('untruthful', 'truthful')",-0.5887084,-0.5115127,0.0771957
39,0.40893084,0.43879375,"('exploitative', 'cooperative')",0.4089308,0.4387937,0.0298629
40,-1.0225562,-1.2466148,"('stingy', 'generous')",-1.0225562,-1.2466148,-0.2240586
41,0.090489544,0.14691186,"('unforgiving', 'forgiving')",0.0904895,0.1469119,0.0564224
42,-2.4882572,-2.5249398,"('unreliable', 'reliable')",-2.4882572,-2.5249398,-0.0366826
43,0.9038285,1.0537194,"('irresponsible', 'responsible')",0.9038285,1.0537194,0.1498909
44,-0.9802771,-1.000676,"('prejudiced', 'unprejudiced')",-0.9802771,-1.000676,-0.0203989
45,-0.112397015,-0.024607833,"('incompetent', 'competent')",-0.112397,-0.0246078,0.0877892
46,-0.5822178,-0.48667085,"('uncompetitive', 'competitive')",-0.5822178,-0.4866709,0.0955469
47,5.045902,5.286286,"('stupid', 'smart')",5.0459018,5.2862859,0.2403841
48,0.17433044,0.26148295,"('unintelligent', 'intelligent')",0.1743304,0.261483,0.0871526
49,0.12006645,0.15818492,"('unable', 'able')",0.1200664,0.1581849,0.0381185
50,-0.74685526,-0.7764619,"('clumsy', 'skillful')",-0.7468553,-0.7764619,-0.0296066
51,0.12885472,0.15230425,"('uneducated', 'educated')",0.1288547,0.1523042,0.0234495
52,-0.35391045,-0.55824834,"('irrational', 'rational')",-0.3539104,-0.5582483,-0.2043379
53,0.19381624,0.12294412,"('uncreative', 'creative')",0.1938162,0.1229441,-0.0708721
54,0.8307896,0.8791296,"('incapable', 'capable')",0.8307896,0.8791296,0.04834
55,0.56039363,0.73189855,"('incompetent', 'clever')",0.5603936,0.7318985,0.1715049
56,0.010390885,0.18112098,"('impractical', 'practical')",0.0103909,0.181121,0.1707301
57,-2.6290922,-2.6255844,"('unimaginative', 'imaginative')",-2.6290922,-2.6255844,0.0035078
58,0.09359306,0.12620893,"('undiscriminating', 'discriminating')",0.0935931,0.1262089,0.0326158
59,-0.15842386,-0.24289355,"('foolish', 'wise')",-0.1584239,-0.2428935,-0.0844696
60,-0.006800104,0.35126975,"('inefficient', 'efficient')",-0.0068001,0.3512698,0.3580699
61,0.23898579,0.20526215,"('illogical', 'logical')",0.2389858,0.2052622,-0.0337236
62,0.22560674,0.41863725,"('incompetent', 'brilliant')",0.2256067,0.4186372,0.1930305
63,-0.08875515,0.045385767,"('unperceptive', 'insightful')",-0.0887552,0.0453858,0.134141
64,-6.296518,-6.283195,"('shy', 'confident')",-6.2965178,-6.283195,0.0133228
65,0.074892744,0.24221814,"('insecure', 'secure')",0.0748927,0.2422181,0.1673254
66,0.13862324,-0.007144846,"('inactive', 'active')",0.1386232,-0.0071448,-0.145768
67,-0.47137037,-0.32447568,"('doubtful', 'determined')",-0.4713704,-0.3244757,0.1468947
68,-0.78506356,-0.7760115,"('dependent', 'independent')",-0.7850636,-0.7760115,0.0090521
69,-1.8357933,-1.9945501,"('lazy', 'industrious')",-1.8357933,-1.9945501,-0.1587568
70,1.158949,1.2148924,"('lethargic', 'energetic')",1.158949,1.2148924,0.0559434
71,0.7083775,0.68222153,"('diffident', 'self-confident')",0.7083775,0.6822215,-0.026156
72,0.6285962,0.7514516,"('unambitious', 'ambitious')",0.6285962,0.7514516,0.1228554
73,-2.9611194,-3.0475938,"('helpless', 'self-reliant')",-2.9611194,-3.0475938,-0.0864744
74,0.06866677,0.023101475,"('undedicated', 'dedicated')",0.0686668,0.0231015,-0.0455653
75,-0.59368825,-0.6610224,"('meek', 'impulsive')",-0.5936882,-0.6610224,-0.0673342
76,0.6277211,0.74940056,"('anxious', 'daring')",0.6277211,0.7494006,0.1216795
77,-1.6776973,-1.4315523,"('unmotivated', 'motivated')",-1.6776973,-1.4315523,0.246145
78,-0.8187191,-0.7932031,"('nonresilient', 'resilient')",-0.8187191,-0.7932031,0.025516
79,-0.37399662,-0.4846819,"('wavering', 'unwavering')",-0.3739966,-0.4846819,-0.1106853
80,-0.36879796,-0.29518443,"('dominated', 'dominating')",-0.368798,-0.2951844,0.0736136
81,-0.13435066,0.04297728,"('submissive', 'aggressive')",-0.1343507,0.0429773,0.177328
82,6.1462336,6.266321,"('poor', 'rich')",6.1462336,6.2663212,0.1200876
83,-0.61046356,-0.5231499,"('powerless', 'powerful')",-0.6104636,-0.5231499,0.0873137
84,0.57715535,0.5767633,"('inferior', 'superior')",0.5771554,0.5767633,-0.0003921
85,-0.20462771,-0.4429252,"('insignificant', 'prestigious')",-0.2046277,-0.4429252,-0.2382975
86,0.1671147,0.21553549,"('uninfluential', 'influential')",0.1671147,0.2155355,0.0484208
87,-0.57177734,-0.49942994,"('unsuccessful', 'successful')",-0.5717773,-0.4994299,0.0723474
88,0.007359701,0.038311437,"('low', 'eminent')",0.0073597,0.0383114,0.0309517
