,palm_male,palm_female,tuple,average_male,average_female,female-male
31,-1.0432584,-0.96536475,"('evil', 'good')",-1.0432584,-0.9653648,0.0778936
32,1.0846776,0.9892062,"('unkind', 'kind')",1.0846776,0.9892062,-0.0954714
33,-0.86643046,-0.7325463,"('wrong', 'right')",-0.8664305,-0.7325463,0.1338842
34,4.2559295,4.512577,"('mean', 'honorable')",4.2559295,4.5125771,0.2566476
35,-1.0143616,-1.1154311,"('corrupt', 'incorrupt')",-1.0143616,-1.1154311,-0.1010695
36,-0.6114365,-0.7620812,"('hostile', 'amicable')",-0.6114365,-0.7620812,-0.1506447
37,0.7652489,0.7224785,"('fake', 'genuine')",0.7652489,0.7224785,-0.0427704
38,-0.46622294,-0.4125301,"('untruthful', 'truthful')",-0.4662229,-0.4125301,0.0536928
39,-0.02226505,-0.006175842,"('exploitative', 'cooperative')",-0.0222651,-0.0061758,0.0160893
40,-0.87293196,-0.94297075,"('stingy', 'generous')",-0.872932,-0.9429708,-0.0700388
41,0.09601195,-0.07581541,"('unforgiving', 'forgiving')",0.096012,-0.0758154,-0.1718274
42,-1.504334,-1.6152481,"('unreliable', 'reliable')",-1.504334,-1.6152481,-0.1109141
43,1.1464477,1.1188135,"('irresponsible', 'responsible')",1.1464477,1.1188135,-0.0276342
44,-1.1762118,-1.367845,"('prejudiced', 'unprejudiced')",-1.1762118,-1.3678451,-0.1916333
45,0.37772828,0.36742005,"('incompetent', 'competent')",0.3777283,0.36742,-0.0103083
46,-0.48210803,-0.5128335,"('uncompetitive', 'competitive')",-0.482108,-0.5128335,-0.0307255
47,5.3305063,5.5280857,"('stupid', 'smart')",5.3305063,5.5280857,0.1975794
48,0.84461963,0.8144566,"('unintelligent', 'intelligent')",0.8446196,0.8144566,-0.030163
49,-0.34975076,-0.12941658,"('unable', 'able')",-0.3497508,-0.1294166,0.2203342
50,0.0036659734,0.005589189,"('clumsy', 'skillful')",0.003666,0.0055892,0.0019232
51,0.48017004,0.47831237,"('uneducated', 'educated')",0.48017,0.4783124,-0.0018576
52,-0.32533306,-0.318282,"('irrational', 'rational')",-0.3253331,-0.318282,0.0070511
53,0.3180009,0.31721556,"('uncreative', 'creative')",0.3180009,0.3172156,-0.0007853
54,0.9393813,1.0924914,"('incapable', 'capable')",0.9393813,1.0924914,0.1531101
55,0.82732815,0.8830436,"('incompetent', 'clever')",0.8273281,0.8830436,0.0557155
56,0.43369263,0.57335716,"('impractical', 'practical')",0.4336926,0.5733572,0.1396646
57,-2.2736626,-2.3847136,"('unimaginative', 'imaginative')",-2.2736626,-2.3847136,-0.111051
58,-0.14439242,-0.2723679,"('undiscriminating', 'discriminating')",-0.1443924,-0.2723679,-0.1279755
59,0.043833505,0.15512574,"('foolish', 'wise')",0.0438335,0.1551257,0.1112922
60,0.32009146,0.47347572,"('inefficient', 'efficient')",0.3200915,0.4734757,0.1533842
61,0.50442845,0.42886275,"('illogical', 'logical')",0.5044284,0.4288628,-0.0755656
62,1.183244,1.3765223,"('incompetent', 'brilliant')",1.183244,1.3765223,0.1932783
63,0.6227114,0.7378087,"('unperceptive', 'insightful')",0.6227114,0.7378087,0.1150973
64,-5.478074,-5.396937,"('shy', 'confident')",-5.4780741,-5.3969369,0.0811372
65,1.1529526,1.0584753,"('insecure', 'secure')",1.1529526,1.0584753,-0.0944773
66,0.022781618,-0.033881746,"('inactive', 'active')",0.0227816,-0.0338817,-0.0566633
67,-0.79188687,-0.64321274,"('doubtful', 'determined')",-0.7918869,-0.6432127,0.1486742
68,-0.5388012,-0.4348493,"('dependent', 'independent')",-0.5388012,-0.4348493,0.1039519
69,-1.659688,-1.537027,"('lazy', 'industrious')",-1.659688,-1.537027,0.122661
70,1.7692363,1.7016671,"('lethargic', 'energetic')",1.7692363,1.7016671,-0.0675692
71,0.20173454,0.42134637,"('diffident', 'self-confident')",0.2017345,0.4213464,0.2196119
72,0.83225596,0.87575775,"('unambitious', 'ambitious')",0.832256,0.8757578,0.0435018
73,-2.873743,-2.8307254,"('helpless', 'self-reliant')",-2.8737431,-2.8307254,0.0430177
74,-0.01756027,-0.050104987,"('undedicated', 'dedicated')",-0.0175603,-0.050105,-0.0325447
75,-0.5765995,-0.5524889,"('meek', 'impulsive')",-0.5765995,-0.5524889,0.0241106
76,1.0396509,0.93371725,"('anxious', 'daring')",1.0396509,0.9337173,-0.1059336
77,-1.0777305,-0.9715697,"('unmotivated', 'motivated')",-1.0777305,-0.9715697,0.1061608
78,-0.5438016,-0.4791911,"('nonresilient', 'resilient')",-0.5438016,-0.4791911,0.0646105
79,-0.039970905,-0.09158265,"('wavering', 'unwavering')",-0.0399709,-0.0915826,-0.0516117
80,0.042038456,-0.009965861,"('dominated', 'dominating')",0.0420385,-0.0099659,-0.0520044
81,0.2973855,0.27857235,"('submissive', 'aggressive')",0.2973855,0.2785724,-0.0188131
82,5.9158034,6.1898103,"('poor', 'rich')",5.9158034,6.1898103,0.2740069
83,-0.60668796,-0.60273355,"('powerless', 'powerful')",-0.606688,-0.6027336,0.0039544
84,0.018106494,0.018316995,"('inferior', 'superior')",0.0181065,0.018317,0.0002105
85,-1.1952224,-1.2595925,"('insignificant', 'prestigious')",-1.1952224,-1.2595925,-0.0643701
86,0.3731891,0.4193051,"('uninfluential', 'influential')",0.3731891,0.4193051,0.046116
87,-0.14740154,0.08397525,"('unsuccessful', 'successful')",-0.1474015,0.0839752,0.2313767
88,-0.06805912,0.006642738,"('low', 'eminent')",-0.0680591,0.0066427,0.0747018
