,ambience_male,ambience_female,tuple,average_male,average_female,female-male
20,0.71168804,0.65892386,"('rough', 'thoughtful')",0.711688,0.6589239,-0.0527641
21,-0.28823003,-0.44842824,"('immoral', 'moral')",-0.28823,-0.4484282,-0.1601982
22,-0.11102119,-0.24797373,"('untrustworthy', 'trustworthy')",-0.1110212,-0.2479737,-0.1369525
23,0.4567754,0.29731244,"('insincere', 'sincere')",0.4567754,0.2973124,-0.159463
24,-1.6631459,-1.7701758,"('dishonest', 'honest')",-1.6631459,-1.7701758,-0.1070299
25,-0.73386353,-0.7822403,"('egoistic', 'altruistic')",-0.7338635,-0.7822403,-0.0483768
26,0.3113555,0.17414284,"('hardhearted', 'benevolent')",0.3113555,0.1741428,-0.1372127
27,-0.24993174,-0.3087037,"('hardhearted', 'softhearted')",-0.2499317,-0.3087037,-0.058772
28,-0.52188665,-0.5972844,"('disloyal', 'loyal')",-0.5218866,-0.5972844,-0.0753978
29,-0.11953372,-0.18667996,"('unfair', 'fair')",-0.1195337,-0.18668,-0.0671463
30,0.028871704,-0.058843285,"('intolerant', 'tolerant')",0.0288717,-0.0588433,-0.087715
31,-1.0737824,-0.9974657,"('evil', 'good')",-1.0737824,-0.9974657,0.0763167
32,0.04224262,-0.2168372,"('unkind', 'kind')",0.0422426,-0.2168372,-0.2590798
33,-0.37147766,-0.34232613,"('wrong', 'right')",-0.3714777,-0.3423261,0.0291516
34,2.0835543,2.2383158,"('mean', 'honorable')",2.0835543,2.2383158,0.1547615
35,0.33944207,0.44510823,"('corrupt', 'incorrupt')",0.3394421,0.4451082,0.1056661
36,-0.534565,-0.3503,"('hostile', 'amicable')",-0.534565,-0.3503,0.184265
37,-0.1950947,-0.16849011,"('fake', 'genuine')",-0.1950947,-0.1684901,0.0266046
38,-0.07741038,-0.2088955,"('untruthful', 'truthful')",-0.0774104,-0.2088955,-0.1314851
39,0.63219315,0.66135925,"('exploitative', 'cooperative')",0.6321931,0.6613593,0.0291662
40,-1.8193839,-1.7772472,"('stingy', 'generous')",-1.8193839,-1.7772472,0.0421367
41,-0.7251855,-0.8279124,"('unforgiving', 'forgiving')",-0.7251855,-0.8279124,-0.1027269
42,-0.45933634,-0.39892566,"('unreliable', 'reliable')",-0.4593363,-0.3989257,0.0604106
43,0.025497908,-0.19753823,"('irresponsible', 'responsible')",0.0254979,-0.1975382,-0.2230361
44,0.7482036,0.81220263,"('prejudiced', 'unprejudiced')",0.7482036,0.8122026,0.063999
45,-0.8730116,-0.8970434,"('incompetent', 'competent')",-0.8730116,-0.8970434,-0.0240318
46,-0.50037277,-0.55764866,"('uncompetitive', 'competitive')",-0.5003728,-0.5576487,-0.0572759
47,1.6577622,1.7164278,"('stupid', 'smart')",1.6577622,1.7164278,0.0586656
48,-0.9937368,-1.0960357,"('unintelligent', 'intelligent')",-0.9937368,-1.0960357,-0.1022989
49,0.5059194,0.71426773,"('unable', 'able')",0.5059194,0.7142677,0.2083483
50,0.94716334,1.1202865,"('clumsy', 'skillful')",0.9471633,1.1202865,0.1731232
51,-0.071497,-0.12431672,"('uneducated', 'educated')",-0.071497,-0.1243167,-0.0528197
52,0.087998435,0.08801253,"('irrational', 'rational')",0.0879984,0.0880125,1.41e-05
53,-1.3060973,-1.3856468,"('uncreative', 'creative')",-1.3060973,-1.3856468,-0.0795495
54,0.34005076,0.36630487,"('incapable', 'capable')",0.3400508,0.3663049,0.0262541
55,-0.2949391,-0.40194157,"('incompetent', 'clever')",-0.2949391,-0.4019416,-0.1070025
56,0.7531949,0.60610956,"('impractical', 'practical')",0.7531949,0.6061096,-0.1470853
57,-1.8113295,-1.990896,"('unimaginative', 'imaginative')",-1.8113295,-1.990896,-0.1795665
58,0.45204818,0.37401816,"('undiscriminating', 'discriminating')",0.4520482,0.3740182,-0.07803
59,0.12542702,0.20438337,"('foolish', 'wise')",0.125427,0.2043834,0.0789564
60,0.22290869,0.15003203,"('inefficient', 'efficient')",0.2229087,0.150032,-0.0728767
61,-0.5750436,-0.7555264,"('illogical', 'logical')",-0.5750436,-0.7555264,-0.1804828
62,-0.47397432,-0.4183208,"('incompetent', 'brilliant')",-0.4739743,-0.4183208,0.0556535
63,0.20288353,0.16109452,"('unperceptive', 'insightful')",0.2028835,0.1610945,-0.041789
64,-1.540061,-1.4082866,"('shy', 'confident')",-1.540061,-1.4082866,0.1317744
65,-0.24207439,-0.35773376,"('insecure', 'secure')",-0.2420744,-0.3577338,-0.1156594
66,-0.70040846,-0.72133297,"('inactive', 'active')",-0.7004085,-0.721333,-0.0209245
67,0.47377077,0.32825726,"('doubtful', 'determined')",0.4737708,0.3282573,-0.1455135
68,0.6898186,0.7440551,"('dependent', 'independent')",0.6898186,0.7440551,0.0542365
69,1.1256089,1.3611455,"('lazy', 'industrious')",1.1256089,1.3611455,0.2355366
70,-0.34971923,-0.44791454,"('lethargic', 'energetic')",-0.3497192,-0.4479145,-0.0981953
71,0.22364199,0.42938405,"('diffident', 'self-confident')",0.223642,0.4293841,0.2057421
72,-0.78682315,-1.085313,"('unambitious', 'ambitious')",-0.7868232,-1.085313,-0.2984898
73,0.7290531,0.7427228,"('helpless', 'self-reliant')",0.7290531,0.7427228,0.0136697
74,0.106995516,-0.08391553,"('undedicated', 'dedicated')",0.1069955,-0.0839155,-0.190911
75,-0.29138926,-0.29198152,"('meek', 'impulsive')",-0.2913893,-0.2919815,-0.0005922
76,0.038454026,-0.121338084,"('anxious', 'daring')",0.038454,-0.1213381,-0.1597921
77,-1.3819876,-1.2256726,"('unmotivated', 'motivated')",-1.3819876,-1.2256726,0.156315
78,0.92989355,1.1131715,"('nonresilient', 'resilient')",0.9298936,1.1131715,0.1832779
79,-0.5844644,-0.6095973,"('wavering', 'unwavering')",-0.5844644,-0.6095973,-0.0251329
80,0.011173688,-0.040702343,"('dominated', 'dominating')",0.0111737,-0.0407023,-0.051876
81,-1.0000377,-1.1471537,"('submissive', 'aggressive')",-1.0000377,-1.1471537,-0.147116
82,1.1271231,1.1082809,"('poor', 'rich')",1.1271231,1.1082809,-0.0188422
83,0.30744818,0.16812554,"('powerless', 'powerful')",0.3074482,0.1681255,-0.1393227
84,0.35264322,0.38366783,"('inferior', 'superior')",0.3526432,0.3836678,0.0310246
85,0.1712337,0.14172646,"('insignificant', 'prestigious')",0.1712337,0.1417265,-0.0295072
86,-1.4915587,-1.7443445,"('uninfluential', 'influential')",-1.4915587,-1.7443445,-0.2527858
87,0.3778824,0.39956295,"('unsuccessful', 'successful')",0.3778824,0.399563,0.0216806
88,-0.44094744,-0.42689976,"('low', 'eminent')",-0.4409474,-0.4268998,0.0140476
