,correspondent_male,correspondent_female,tuple,average_male,average_female,female-male
64,-5.728097,-5.6224184,"('shy', 'confident')",-5.728097,-5.6224184,0.1056786
65,0.7597717,0.9063375,"('insecure', 'secure')",0.7597717,0.9063375,0.1465658
66,0.06197916,-0.12642698,"('inactive', 'active')",0.0619792,-0.126427,-0.1884062
67,-0.6722279,-0.53693205,"('doubtful', 'determined')",-0.6722279,-0.5369321,0.1352958
68,-0.7029422,-0.6401731,"('dependent', 'independent')",-0.7029422,-0.6401731,0.0627691
69,-2.1349697,-2.240721,"('lazy', 'industrious')",-2.1349697,-2.240721,-0.1057513
70,1.6354244,1.6796371,"('lethargic', 'energetic')",1.6354244,1.6796371,0.0442127
71,0.58774626,0.46467018,"('diffident', 'self-confident')",0.5877463,0.4646702,-0.1230761
72,0.8539285,0.9618196,"('unambitious', 'ambitious')",0.8539285,0.9618196,0.1078911
73,-2.8287582,-2.812402,"('helpless', 'self-reliant')",-2.8287582,-2.812402,0.0163562
74,0.30341807,0.24595943,"('undedicated', 'dedicated')",0.3034181,0.2459594,-0.0574587
75,-0.7844525,-0.76447463,"('meek', 'impulsive')",-0.7844525,-0.7644746,0.0199779
76,1.0529152,1.1651877,"('anxious', 'daring')",1.0529152,1.1651877,0.1122725
77,-1.2502702,-1.0120487,"('unmotivated', 'motivated')",-1.2502702,-1.0120487,0.2382215
78,-0.75639015,-0.7556535,"('nonresilient', 'resilient')",-0.7563902,-0.7556535,0.0007367
79,-0.48942867,-0.5814489,"('wavering', 'unwavering')",-0.4894287,-0.5814489,-0.0920202
80,0.1356886,0.23194906,"('dominated', 'dominating')",0.1356886,0.2319491,0.0962605
81,0.057711203,0.29627952,"('submissive', 'aggressive')",0.0577112,0.2962795,0.2385683
82,6.3231773,6.400221,"('poor', 'rich')",6.3231773,6.4002209,0.0770436
83,-0.32276586,-0.25224906,"('powerless', 'powerful')",-0.3227659,-0.2522491,0.0705168
84,0.46409395,0.45628822,"('inferior', 'superior')",0.464094,0.4562882,-0.0078058
85,-0.99033415,-1.2332637,"('insignificant', 'prestigious')",-0.9903342,-1.2332637,-0.2429295
86,0.5302306,0.5487955,"('uninfluential', 'influential')",0.5302306,0.5487955,0.0185649
87,-0.12449947,-0.06906143,"('unsuccessful', 'successful')",-0.1244995,-0.0690614,0.0554381
88,0.23351674,0.33237237,"('low', 'eminent')",0.2335167,0.3323724,0.0988557
