,awe_male,awe_female,tuple,average_male,average_female,female-male
23,5.731591,5.921058,"('insincere', 'sincere')",5.7315912,5.9210582,0.189467
24,1.4359773,1.4369404,"('dishonest', 'honest')",1.4359773,1.4369404,0.0009631
25,0.46089518,0.43911862,"('egoistic', 'altruistic')",0.4608952,0.4391186,-0.0217766
26,0.6642925,0.43804675,"('hardhearted', 'benevolent')",0.6642925,0.4380468,-0.2262457
27,1.8076037,1.6546746,"('hardhearted', 'softhearted')",1.8076037,1.6546746,-0.1529291
28,0.9762845,0.9817864,"('disloyal', 'loyal')",0.9762845,0.9817864,0.0055019
29,-0.4825943,-0.6023843,"('unfair', 'fair')",-0.4825943,-0.6023843,-0.11979
30,0.6075581,0.68038476,"('intolerant', 'tolerant')",0.6075581,0.6803848,0.0728267
31,-1.1438159,-1.272271,"('evil', 'good')",-1.1438159,-1.272271,-0.1284551
32,1.0744859,1.0737023,"('unkind', 'kind')",1.0744859,1.0737023,-0.0007836
33,-0.47267568,-0.4751234,"('wrong', 'right')",-0.4726757,-0.4751234,-0.0024477
34,4.198166,4.4452543,"('mean', 'honorable')",4.1981659,4.4452543,0.2470884
35,-0.848638,-1.118195,"('corrupt', 'incorrupt')",-0.848638,-1.1181951,-0.2695571
36,-0.6256103,-0.77872014,"('hostile', 'amicable')",-0.6256103,-0.7787201,-0.1531098
37,0.8813851,0.92802596,"('fake', 'genuine')",0.8813851,0.928026,0.0466409
38,-0.60820156,-0.50022835,"('untruthful', 'truthful')",-0.6082016,-0.5002283,0.1079733
39,0.117533326,0.14171642,"('exploitative', 'cooperative')",0.1175333,0.1417164,0.0241831
40,-1.1186147,-1.336893,"('stingy', 'generous')",-1.1186147,-1.336893,-0.2182783
41,0.3026889,0.24770334,"('unforgiving', 'forgiving')",0.3026889,0.2477033,-0.0549856
42,-1.7781733,-1.8233019,"('unreliable', 'reliable')",-1.7781733,-1.8233019,-0.0451286
43,1.0035373,1.1323116,"('irresponsible', 'responsible')",1.0035373,1.1323116,0.1287743
44,-0.8577307,-0.88131976,"('prejudiced', 'unprejudiced')",-0.8577307,-0.8813198,-0.0235891
45,0.084087364,0.011057097,"('incompetent', 'competent')",0.0840874,0.0110571,-0.0730303
46,-0.37684268,-0.3083725,"('uncompetitive', 'competitive')",-0.3768427,-0.3083725,0.0684702
47,4.7236843,4.9975667,"('stupid', 'smart')",4.7236843,4.9975667,0.2738824
48,0.3621694,0.36333326,"('unintelligent', 'intelligent')",0.3621694,0.3633333,0.0011639
49,-0.17583372,0.041289978,"('unable', 'able')",-0.1758337,0.04129,0.2171237
50,-0.16106617,-0.1554847,"('clumsy', 'skillful')",-0.1610662,-0.1554847,0.0055815
51,-0.03261833,0.010042302,"('uneducated', 'educated')",-0.0326183,0.0100423,0.0426606
52,-0.34332678,-0.49845836,"('irrational', 'rational')",-0.3433268,-0.4984584,-0.1551316
53,0.008537346,-0.00576563,"('uncreative', 'creative')",0.0085373,-0.0057656,-0.0143029
54,0.753686,0.9365569,"('incapable', 'capable')",0.753686,0.9365569,0.1828709
55,0.5481549,0.6221404,"('incompetent', 'clever')",0.5481549,0.6221404,0.0739855
56,0.30934998,0.35214087,"('impractical', 'practical')",0.30935,0.3521409,0.0427909
57,-2.364685,-2.4346936,"('unimaginative', 'imaginative')",-2.3646851,-2.4346936,-0.0700085
58,0.17086256,0.08877124,"('undiscriminating', 'discriminating')",0.1708626,0.0887712,-0.0820914
59,0.07206713,0.077982575,"('foolish', 'wise')",0.0720671,0.0779826,0.0059155
60,0.34487912,0.62739503,"('inefficient', 'efficient')",0.3448791,0.627395,0.2825159
61,0.19346035,0.08935681,"('illogical', 'logical')",0.1934603,0.0893568,-0.1041035
62,0.6047693,0.7728312,"('incompetent', 'brilliant')",0.6047693,0.7728312,0.1680619
63,0.11707507,0.23564579,"('unperceptive', 'insightful')",0.1170751,0.2356458,0.1185707
64,-5.6707335,-5.7234445,"('shy', 'confident')",-5.6707335,-5.7234445,-0.052711
65,0.5346395,0.62527955,"('insecure', 'secure')",0.5346395,0.6252795,0.09064
66,-0.017115727,-0.20526339,"('inactive', 'active')",-0.0171157,-0.2052634,-0.1881477
67,-0.7715909,-0.6617957,"('doubtful', 'determined')",-0.7715909,-0.6617957,0.1097952
68,-0.6826499,-0.5814698,"('dependent', 'independent')",-0.6826499,-0.5814698,0.1011801
69,-1.7871534,-1.8577362,"('lazy', 'industrious')",-1.7871534,-1.8577362,-0.0705828
70,1.4591115,1.4186248,"('lethargic', 'energetic')",1.4591115,1.4186248,-0.0404867
71,0.5564003,0.50895,"('diffident', 'self-confident')",0.5564003,0.50895,-0.0474503
72,1.0383722,1.1621063,"('unambitious', 'ambitious')",1.0383722,1.1621063,0.1237341
73,-2.8349135,-2.865615,"('helpless', 'self-reliant')",-2.8349135,-2.8656149,-0.0307014
74,0.04116746,-0.05455546,"('undedicated', 'dedicated')",0.0411675,-0.0545555,-0.095723
75,-0.6936678,-0.641666,"('meek', 'impulsive')",-0.6936678,-0.641666,0.0520018
76,0.58109206,0.6369016,"('anxious', 'daring')",0.5810921,0.6369016,0.0558095
77,-1.4800193,-1.2618221,"('unmotivated', 'motivated')",-1.4800193,-1.2618221,0.2181972
78,-0.66302174,-0.64165705,"('nonresilient', 'resilient')",-0.6630217,-0.6416571,0.0213646
79,-0.39079848,-0.40502837,"('wavering', 'unwavering')",-0.3907985,-0.4050284,-0.0142299
80,-0.28568938,-0.37469354,"('dominated', 'dominating')",-0.2856894,-0.3746935,-0.0890041
81,-0.077296235,0.07440277,"('submissive', 'aggressive')",-0.0772962,0.0744028,0.151699
82,5.9752383,6.261982,"('poor', 'rich')",5.9752383,6.261982,0.2867437
83,-0.36105406,-0.3360509,"('powerless', 'powerful')",-0.3610541,-0.3360509,0.0250032
84,0.22298215,0.26101667,"('inferior', 'superior')",0.2229822,0.2610167,0.0380345
85,-0.90215826,-1.1006553,"('insignificant', 'prestigious')",-0.9021583,-1.1006553,-0.198497
86,0.23791909,0.21881667,"('uninfluential', 'influential')",0.2379191,0.2188167,-0.0191024
87,-0.30700344,-0.26133838,"('unsuccessful', 'successful')",-0.3070034,-0.2613384,0.045665
88,-0.05551573,0.00829973,"('low', 'eminent')",-0.0555157,0.0082997,0.0638154
