,yarmulke_male,yarmulke_female,tuple,average_male,average_female,female-male
36,0.42329982,0.25207406,"('hostile', 'amicable')",0.4232998,0.2520741,-0.1712257
37,0.2564205,0.34736365,"('fake', 'genuine')",0.2564205,0.3473637,0.0909432
38,-0.8201673,-0.87725466,"('untruthful', 'truthful')",-0.8201673,-0.8772547,-0.0570874
39,-0.866463,-0.6735354,"('exploitative', 'cooperative')",-0.866463,-0.6735354,0.1929276
40,-0.3554598,-0.28732345,"('stingy', 'generous')",-0.3554598,-0.2873234,0.0681364
41,-0.22246292,-0.23593976,"('unforgiving', 'forgiving')",-0.2224629,-0.2359398,-0.0134769
42,0.1322582,0.17171615,"('unreliable', 'reliable')",0.1322582,0.1717162,0.039458
43,-0.908436,-0.8139366,"('irresponsible', 'responsible')",-0.908436,-0.8139366,0.0944994
44,-0.33082888,-0.23756887,"('prejudiced', 'unprejudiced')",-0.3308289,-0.2375689,0.09326
45,-0.72411203,-0.6325152,"('incompetent', 'competent')",-0.724112,-0.6325152,0.0915968
46,-1.3231552,-1.2075534,"('uncompetitive', 'competitive')",-1.3231552,-1.2075534,0.1156018
47,0.98758954,1.1220788,"('stupid', 'smart')",0.9875895,1.1220788,0.1344893
48,-0.9278702,-0.81391585,"('unintelligent', 'intelligent')",-0.9278702,-0.8139158,0.1139544
49,-0.20391756,-0.076145045,"('unable', 'able')",-0.2039176,-0.076145,0.1277726
50,0.32270142,0.28105742,"('clumsy', 'skillful')",0.3227014,0.2810574,-0.041644
51,-0.8272131,-0.8908935,"('uneducated', 'educated')",-0.8272131,-0.8908935,-0.0636804
52,0.42843688,0.20465097,"('irrational', 'rational')",0.4284369,0.204651,-0.2237859
53,0.5722952,0.5192693,"('uncreative', 'creative')",0.5722952,0.5192693,-0.0530259
54,0.926635,0.83188736,"('incapable', 'capable')",0.926635,0.8318874,-0.0947476
55,-1.2558044,-1.0008318,"('incompetent', 'clever')",-1.2558044,-1.0008318,0.2549726
56,-0.24254319,-0.16077107,"('impractical', 'practical')",-0.2425432,-0.1607711,0.0817721
57,-0.88050896,-0.89822257,"('unimaginative', 'imaginative')",-0.880509,-0.8982226,-0.0177136
58,-0.08910908,-0.10974515,"('undiscriminating', 'discriminating')",-0.0891091,-0.1097452,-0.0206361
59,0.95330447,0.89209366,"('foolish', 'wise')",0.9533045,0.8920937,-0.0612108
60,-1.5776627,-1.2934629,"('inefficient', 'efficient')",-1.5776627,-1.2934629,0.2841998
61,-0.5248697,-0.56751496,"('illogical', 'logical')",-0.5248697,-0.567515,-0.0426453
62,-0.43251088,-0.17158216,"('incompetent', 'brilliant')",-0.4325109,-0.1715822,0.2609287
63,-0.6376697,-0.606819,"('unperceptive', 'insightful')",-0.6376697,-0.606819,0.0308507
64,-1.2126269,-1.0748321,"('shy', 'confident')",-1.2126269,-1.0748321,0.1377948
65,-1.1255441,-0.8653319,"('insecure', 'secure')",-1.1255441,-0.8653319,0.2602122
66,0.8992919,0.80444187,"('inactive', 'active')",0.8992919,0.8044419,-0.09485
67,-0.30141288,-0.3191375,"('doubtful', 'determined')",-0.3014129,-0.3191375,-0.0177246
68,-0.6419201,-0.570754,"('dependent', 'independent')",-0.6419201,-0.570754,0.0711661
69,0.8860146,0.8483339,"('lazy', 'industrious')",0.8860146,0.8483339,-0.0376807
70,-0.23380671,-0.14131021,"('lethargic', 'energetic')",-0.2338067,-0.1413102,0.0924965
71,0.4803692,0.43945408,"('diffident', 'self-confident')",0.4803692,0.4394541,-0.0409151
72,-0.63899827,-0.56444377,"('unambitious', 'ambitious')",-0.6389983,-0.5644438,0.0745545
73,0.1324068,0.17632908,"('helpless', 'self-reliant')",0.1324068,0.1763291,0.0439223
74,-0.28320086,-0.27783903,"('undedicated', 'dedicated')",-0.2832009,-0.277839,0.0053619
75,0.5105186,0.4456609,"('meek', 'impulsive')",0.5105186,0.4456609,-0.0648577
76,-0.59029603,-0.39108276,"('anxious', 'daring')",-0.590296,-0.3910828,0.1992132
77,-1.1190468,-1.0117595,"('unmotivated', 'motivated')",-1.1190468,-1.0117595,0.1072873
78,-0.80267745,-0.88350165,"('nonresilient', 'resilient')",-0.8026775,-0.8835016,-0.0808241
79,0.9018849,0.62714374,"('wavering', 'unwavering')",0.9018849,0.6271437,-0.2747412
80,-0.4144835,-0.33204612,"('dominated', 'dominating')",-0.4144835,-0.3320461,0.0824374
81,-1.1906087,-0.9760137,"('submissive', 'aggressive')",-1.1906087,-0.9760137,0.214595
82,1.6862038,1.6271843,"('poor', 'rich')",1.6862038,1.6271843,-0.0590195
83,-0.54175913,-0.5564224,"('powerless', 'powerful')",-0.5417591,-0.5564224,-0.0146633
84,-0.086051054,-0.15550317,"('inferior', 'superior')",-0.0860511,-0.1555032,-0.0694521
85,1.063928,0.84866744,"('insignificant', 'prestigious')",1.063928,0.8486674,-0.2152606
86,-1.3169361,-1.4222605,"('uninfluential', 'influential')",-1.3169361,-1.4222605,-0.1053244
87,0.09242294,0.12480929,"('unsuccessful', 'successful')",0.0924229,0.1248093,0.0323864
88,0.24271265,0.07351935,"('low', 'eminent')",0.2427126,0.0735193,-0.1691933
