,paramount_male,paramount_female,tuple,global_male,global_female,average_male,average_female,female-male
25,0.49201977,0.57424563,"('egoistic', 'altruistic')",0.82409835,0.90220267,0.6580591,0.7382241,0.080165
26,1.1794266,1.2680734,"('hardhearted', 'benevolent')",1.2239556,1.2017566,1.2016912,1.234915,0.0332238
27,0.54099596,0.66144615,"('hardhearted', 'softhearted')",1.0412753,1.0421537,0.7911356,0.8518,0.0606644
28,0.2952934,0.1471349,"('disloyal', 'loyal')",0.6818095,0.5727682,0.4885514,0.3599516,-0.1285998
29,-1.1686457,-1.1289794,"('unfair', 'fair')",-0.32654995,-0.38761035,-0.7475978,-0.7582949,-0.0106971
30,-0.05122571,-0.16557258,"('intolerant', 'tolerant')",1.2010305,1.1027504,0.5749024,0.4685889,-0.1063135
31,-0.7649984,-0.43068027,"('evil', 'good')",-1.3728622,-1.3295774,-1.0689303,-0.8801289,0.1888014
32,0.5359276,0.4303975,"('unkind', 'kind')",1.1360183,1.1055145,0.8359729,0.767956,-0.0680169
33,0.5729105,0.63862437,"('wrong', 'right')",0.38339087,0.29906547,0.4781507,0.4688449,-0.0093058
34,0.45462495,0.5165841,"('mean', 'honorable')",5.7843556,5.8833814,3.1194904,3.1999826,0.0804922
35,-0.26181975,-0.2259096,"('corrupt', 'incorrupt')",-0.72130656,-0.8202158,-0.4915631,-0.5230627,-0.0314996
36,0.29924598,0.4999165,"('hostile', 'amicable')",-0.26708668,-0.3981493,0.0160796,0.0508836,0.034804
37,0.04388111,0.06156819,"('fake', 'genuine')",0.28851026,0.2530827,0.1661957,0.1573254,-0.0088703
38,0.17496407,0.1972341,"('untruthful', 'truthful')",1.0607365,1.0504433,0.6178503,0.6238387,0.0059884
39,-0.13976818,-0.13856676,"('exploitative', 'cooperative')",-0.077392295,-0.114947416,-0.1085802,-0.1267571,-0.0181769
40,-0.12568033,-0.017048556,"('stingy', 'generous')",-2.3295226,-2.3470383,-1.2276015,-1.1820434,0.0455581
41,0.33220276,0.32533282,"('unforgiving', 'forgiving')",0.2712376,0.1997101,0.3017202,0.2625214,-0.0391988
42,0.088643275,0.17217362,"('unreliable', 'reliable')",-2.8928902,-2.8504894,-1.4021235,-1.3391578,0.0629657
43,-0.17462912,-0.18475744,"('irresponsible', 'responsible')",1.1900597,1.2132307,0.5077153,0.5142366,0.0065213
44,-0.9917159,-0.9511833,"('prejudiced', 'unprejudiced')",-1.3480239,-1.3457143,-1.1698699,-1.1484488,0.0214211
45,-1.229004,-1.1420059,"('incompetent', 'competent')",0.09616171,0.10135104,-0.5664212,-0.5203274,0.0460938
46,-0.4081322,-0.4674915,"('uncompetitive', 'competitive')",-0.059879873,-0.060836386,-0.234006,-0.2641639,-0.0301579
47,0.09913495,0.08472131,"('stupid', 'smart')",5.6101656,5.661697,2.8546503,2.873209,0.0185587
48,0.4260301,0.34743586,"('unintelligent', 'intelligent')",0.41061276,0.47697413,0.4183214,0.412205,-0.0061164
49,-0.21873277,-0.18145716,"('unable', 'able')",-0.253459,-0.14140825,-0.2360959,-0.1614327,0.0746632
50,-0.54376876,-0.45478433,"('clumsy', 'skillful')",0.35287303,0.39730576,-0.0954479,-0.0287393,0.0667086
51,-0.7681993,-1.0779058,"('uneducated', 'educated')",0.58045745,0.51975465,-0.0938709,-0.2790756,-0.1852047
52,0.01462803,0.04196018,"('irrational', 'rational')",-0.24116324,-0.33781683,-0.1132676,-0.1479283,-0.0346607
53,1.0605261,1.1257776,"('uncreative', 'creative')",0.6877505,0.6343609,0.8741384,0.8800693,0.0059309
54,0.6689515,0.72240406,"('incapable', 'capable')",1.3128091,1.361321,0.9908803,1.0418625,0.0509822
55,-0.6770385,-0.7123301,"('incompetent', 'clever')",-0.0091504045,0.09574773,-0.3430944,-0.3082912,0.0348032
56,0.72159624,0.5688681,"('impractical', 'practical')",0.5593473,0.5150704,0.6404718,0.5419692,-0.0985026
57,-0.6119339,-0.6420326,"('unimaginative', 'imaginative')",-3.7572174,-3.7758043,-2.1845756,-2.2089186,-0.024343
58,-0.041771315,-0.023421928,"('undiscriminating', 'discriminating')",-0.0395971,-0.14362927,-0.0406842,-0.0835256,-0.0428414
59,0.7743158,0.8398415,"('foolish', 'wise')",0.78247595,0.7872752,0.7783959,0.8135583,0.0351624
60,-0.5458883,-0.69528925,"('inefficient', 'efficient')",0.5750639,0.65045506,0.0145878,-0.0224171,-0.0370049
61,0.29606655,0.18091762,"('illogical', 'logical')",0.70256764,0.6946336,0.4993171,0.4377756,-0.0615415
62,0.5290476,0.53601,"('incompetent', 'brilliant')",0.79392195,0.88655734,0.6614848,0.7112837,0.0497989
63,-0.12951155,-0.107093915,"('unperceptive', 'insightful')",1.6034421,1.7058171,0.7369652,0.7993616,0.0623964
64,-1.0325526,-1.1765137,"('shy', 'confident')",-6.409231,-6.4738855,-3.720892,-3.8251996,-0.1043076
65,-0.12763612,-0.37254313,"('insecure', 'secure')",0.13388886,0.18728472,0.0031264,-0.0926292,-0.0957556
66,0.034609526,0.03344314,"('inactive', 'active')",1.0065861,1.0055891,0.5205978,0.5195161,-0.0010817
67,-0.15547597,-0.26203066,"('doubtful', 'determined')",0.25138134,0.20061469,0.0479527,-0.030708,-0.0786607
68,-1.1899472,-1.3575591,"('dependent', 'independent')",-0.43912587,-0.44533703,-0.8145366,-0.9014481,-0.0869115
69,0.09312175,0.2616359,"('lazy', 'industrious')",-0.7206468,-0.72844666,-0.3137625,-0.2334054,0.0803571
70,-0.3088553,-0.28088865,"('lethargic', 'energetic')",0.41513094,0.47878903,0.0531378,0.0989502,0.0458124
71,0.9010579,0.9689453,"('diffident', 'self-confident')",1.2789936,1.2992266,1.0900258,1.134086,0.0440602
72,1.1812251,1.128795,"('unambitious', 'ambitious')",0.00986233,0.034801655,0.5955437,0.5817983,-0.0137454
73,0.9670985,1.0730265,"('helpless', 'self-reliant')",-3.930213,-3.9389403,-1.4815573,-1.4329569,0.0486004
74,0.14040333,0.29170597,"('undedicated', 'dedicated')",0.09122312,0.09947152,0.1158132,0.1955887,0.0797755
75,-0.46006614,-0.32008353,"('meek', 'impulsive')",-0.7544039,-0.72976315,-0.607235,-0.5249233,0.0823117
76,-0.22932827,-0.31376776,"('anxious', 'daring')",0.253215,0.33251083,0.0119434,0.0093715,-0.0025719
77,0.18830131,0.11268829,"('unmotivated', 'motivated')",-0.6482323,-0.55579376,-0.2299655,-0.2215527,0.0084128
78,-0.17259204,-0.047001444,"('nonresilient', 'resilient')",0.17143244,0.31949565,-0.0005798,0.1362471,0.1368269
79,-0.16670659,-0.04009514,"('wavering', 'unwavering')",0.39058107,0.4161154,0.1119372,0.1880101,0.0760729
80,-0.061259452,-0.27601668,"('dominated', 'dominating')",-0.64169025,-0.56795746,-0.3514749,-0.4219871,-0.0705122
81,-1.1557614,-1.3930005,"('submissive', 'aggressive')",-0.42491636,-0.27925146,-0.7903389,-0.836126,-0.0457871
82,-0.116509266,-0.100869305,"('poor', 'rich')",6.089627,6.235287,2.9865587,3.067209,0.0806503
83,0.78852934,0.6876316,"('powerless', 'powerful')",-0.3834002,-0.4688068,0.2025646,0.1094124,-0.0931522
84,0.61445755,0.5100258,"('inferior', 'superior')",0.78448963,0.7649699,0.6994736,0.6374978,-0.0619758
85,1.320686,1.5611584,"('insignificant', 'prestigious')",0.32122493,0.39512324,0.8209555,0.9781408,0.1571853
86,0.35968953,0.2446352,"('uninfluential', 'influential')",-0.2565183,-0.29447624,0.0515856,-0.0249205,-0.0765061
87,0.4127658,0.34124333,"('unsuccessful', 'successful')",1.1949773,1.3545887,0.8038715,0.847916,0.0440445
88,0.68315184,0.5409385,"('low', 'eminent')",0.29689053,0.31807888,0.4900212,0.4295087,-0.0605125
