,lounge_male,lounge_female,tuple,average_male,average_female,female-male
26,0.84658027,0.8568312,"('hardhearted', 'benevolent')",0.8465803,0.8568312,0.0102509
27,1.5800351,1.4195604,"('hardhearted', 'softhearted')",1.5800351,1.4195604,-0.1604747
28,1.1304078,1.0878991,"('disloyal', 'loyal')",1.1304078,1.0878991,-0.0425087
29,-0.54784495,-0.6292203,"('unfair', 'fair')",-0.5478449,-0.6292203,-0.0813754
30,1.1881057,1.2255654,"('intolerant', 'tolerant')",1.1881057,1.2255654,0.0374597
31,-1.5370172,-1.509489,"('evil', 'good')",-1.5370172,-1.5094891,0.0275281
32,1.0712874,1.0240166,"('unkind', 'kind')",1.0712874,1.0240166,-0.0472708
33,-0.41374764,-0.35005653,"('wrong', 'right')",-0.4137476,-0.3500565,0.0636911
34,4.8180327,4.9431653,"('mean', 'honorable')",4.8180327,4.9431653,0.1251326
35,-1.061801,-1.2243543,"('corrupt', 'incorrupt')",-1.061801,-1.2243543,-0.1625533
36,-0.9611241,-1.0797702,"('hostile', 'amicable')",-0.9611241,-1.0797702,-0.1186461
37,0.84586436,0.7520802,"('fake', 'genuine')",0.8458644,0.7520802,-0.0937842
38,0.14664386,0.28394717,"('untruthful', 'truthful')",0.1466439,0.2839472,0.1373033
39,0.45047858,0.4645865,"('exploitative', 'cooperative')",0.4504786,0.4645865,0.0141079
40,-1.8508956,-2.1280684,"('stingy', 'generous')",-1.8508956,-2.1280684,-0.2771728
41,0.0974361,0.06364891,"('unforgiving', 'forgiving')",0.0974361,0.0636489,-0.0337872
42,-2.464193,-2.4704792,"('unreliable', 'reliable')",-2.4641931,-2.4704792,-0.0062861
43,1.5338881,1.6944395,"('irresponsible', 'responsible')",1.5338881,1.6944395,0.1605514
44,-1.4166508,-1.4870048,"('prejudiced', 'unprejudiced')",-1.4166508,-1.4870048,-0.070354
45,-0.006861657,0.067805275,"('incompetent', 'competent')",-0.0068617,0.0678053,0.074667
46,-0.5392472,-0.53417426,"('uncompetitive', 'competitive')",-0.5392472,-0.5341743,0.0050729
47,5.0562663,5.208516,"('stupid', 'smart')",5.0562663,5.2085161,0.1522498
48,0.89433473,0.81224006,"('unintelligent', 'intelligent')",0.8943347,0.8122401,-0.0820946
49,0.24419095,0.24780484,"('unable', 'able')",0.2441909,0.2478048,0.0036139
50,-0.1514895,-0.20656529,"('clumsy', 'skillful')",-0.1514895,-0.2065653,-0.0550758
51,0.7547778,0.6570338,"('uneducated', 'educated')",0.7547778,0.6570338,-0.097744
52,-0.42589873,-0.50477594,"('irrational', 'rational')",-0.4258987,-0.5047759,-0.0788772
53,0.05292543,-0.01796414,"('uncreative', 'creative')",0.0529254,-0.0179641,-0.0708895
54,1.22508,1.2566051,"('incapable', 'capable')",1.22508,1.2566051,0.0315251
55,1.2289121,1.255254,"('incompetent', 'clever')",1.2289121,1.255254,0.0263419
56,0.92023265,0.98420465,"('impractical', 'practical')",0.9202327,0.9842046,0.0639719
57,-2.9273882,-2.9087296,"('unimaginative', 'imaginative')",-2.9273882,-2.9087296,0.0186586
58,0.6376027,0.6951307,"('undiscriminating', 'discriminating')",0.6376027,0.6951307,0.057528
59,-0.38349056,-0.39042,"('foolish', 'wise')",-0.3834906,-0.39042,-0.0069294
60,0.9617544,1.1303959,"('inefficient', 'efficient')",0.9617544,1.1303959,0.1686415
61,0.72571754,0.7049411,"('illogical', 'logical')",0.7257175,0.7049411,-0.0207764
62,0.5611312,0.6890269,"('incompetent', 'brilliant')",0.5611312,0.6890269,0.1278957
63,0.37448004,0.50914645,"('unperceptive', 'insightful')",0.37448,0.5091465,0.1346665
64,-6.4727654,-6.444669,"('shy', 'confident')",-6.4727654,-6.4446688,0.0280966
65,0.49575645,0.49563596,"('insecure', 'secure')",0.4957564,0.495636,-0.0001204
66,-0.32291314,-0.3264336,"('inactive', 'active')",-0.3229131,-0.3264336,-0.0035205
67,-0.055383276,0.11244561,"('doubtful', 'determined')",-0.0553833,0.1124456,0.1678289
68,-0.48448804,-0.5129849,"('dependent', 'independent')",-0.484488,-0.5129849,-0.0284969
69,-2.5543234,-2.4820142,"('lazy', 'industrious')",-2.5543234,-2.4820142,0.0723092
70,0.9130909,0.87779593,"('lethargic', 'energetic')",0.9130909,0.8777959,-0.035295
71,0.4306722,0.42742965,"('diffident', 'self-confident')",0.4306722,0.4274296,-0.0032426
72,0.56916845,0.5131152,"('unambitious', 'ambitious')",0.5691684,0.5131152,-0.0560532
73,-3.0959315,-3.1047778,"('helpless', 'self-reliant')",-3.0959315,-3.1047778,-0.0088463
74,0.3309178,0.28824127,"('undedicated', 'dedicated')",0.3309178,0.2882413,-0.0426765
75,-1.3493336,-1.3800644,"('meek', 'impulsive')",-1.3493336,-1.3800644,-0.0307308
76,0.8420626,0.664905,"('anxious', 'daring')",0.8420626,0.664905,-0.1771576
77,-1.1982814,-1.0027213,"('unmotivated', 'motivated')",-1.1982814,-1.0027213,0.1955601
78,-0.50747496,-0.44860512,"('nonresilient', 'resilient')",-0.507475,-0.4486051,0.0588699
79,-0.24093312,-0.2591555,"('wavering', 'unwavering')",-0.2409331,-0.2591555,-0.0182224
80,-0.23367654,-0.27220756,"('dominated', 'dominating')",-0.2336765,-0.2722076,-0.0385311
81,-0.01499477,0.041405067,"('submissive', 'aggressive')",-0.0149948,0.0414051,0.0563999
82,6.1709476,6.229477,"('poor', 'rich')",6.1709476,6.2294769,0.0585293
83,-0.10014765,-0.10859983,"('powerless', 'powerful')",-0.1001476,-0.1085998,-0.0084522
84,0.52846473,0.44206977,"('inferior', 'superior')",0.5284647,0.4420698,-0.0863949
85,-0.37483686,-0.51480293,"('insignificant', 'prestigious')",-0.3748369,-0.5148029,-0.139966
86,0.5016197,0.5108553,"('uninfluential', 'influential')",0.5016197,0.5108553,0.0092356
87,-0.047038436,0.09928727,"('unsuccessful', 'successful')",-0.0470384,0.0992873,0.1463257
88,0.4423981,0.40720716,"('low', 'eminent')",0.4423981,0.4072072,-0.0351909
