,tissue_male,tissue_female,tuple,average_male,average_female,female-male
29,-0.5254199,-0.63213664,"('unfair', 'fair')",-0.5254199,-0.6321366,-0.1067167
30,1.0289127,1.1496643,"('intolerant', 'tolerant')",1.0289127,1.1496643,0.1207516
31,-1.2408645,-1.3070977,"('evil', 'good')",-1.2408645,-1.3070977,-0.0662332
32,1.113093,1.0845916,"('unkind', 'kind')",1.113093,1.0845916,-0.0285014
33,0.10210848,0.01423895,"('wrong', 'right')",0.1021085,0.0142389,-0.0878696
34,4.155226,4.446406,"('mean', 'honorable')",4.1552262,4.4464059,0.2911797
35,-1.1014807,-1.4142063,"('corrupt', 'incorrupt')",-1.1014807,-1.4142063,-0.3127256
36,-0.84739023,-1.1001023,"('hostile', 'amicable')",-0.8473902,-1.1001023,-0.2527121
37,1.0620604,1.0873744,"('fake', 'genuine')",1.0620604,1.0873744,0.025314
38,-0.18827221,-0.06539506,"('untruthful', 'truthful')",-0.1882722,-0.0653951,0.1228771
39,0.33446816,0.39478046,"('exploitative', 'cooperative')",0.3344682,0.3947805,0.0603123
40,-1.0094929,-0.99259037,"('stingy', 'generous')",-1.0094929,-0.9925904,0.0169025
41,0.771668,0.54075,"('unforgiving', 'forgiving')",0.771668,0.54075,-0.230918
42,-2.4205098,-2.2852342,"('unreliable', 'reliable')",-2.4205098,-2.2852342,0.1352756
43,0.8038546,0.96633387,"('irresponsible', 'responsible')",0.8038546,0.9663339,0.1624793
44,-1.3248358,-1.3546481,"('prejudiced', 'unprejudiced')",-1.3248358,-1.3546481,-0.0298123
45,0.6780485,0.51304346,"('incompetent', 'competent')",0.6780485,0.5130435,-0.165005
46,-0.73695326,-0.7252763,"('uncompetitive', 'competitive')",-0.7369533,-0.7252763,0.011677
47,4.5074553,4.6948137,"('stupid', 'smart')",4.5074553,4.6948137,0.1873584
48,0.59607434,0.66075814,"('unintelligent', 'intelligent')",0.5960743,0.6607581,0.0646838
49,-0.169572,0.021299759,"('unable', 'able')",-0.169572,0.0212998,0.1908718
50,-0.5361691,-0.4094773,"('clumsy', 'skillful')",-0.5361691,-0.4094773,0.1266918
51,0.30011958,0.47507536,"('uneducated', 'educated')",0.3001196,0.4750754,0.1749558
52,0.062061388,-0.16249335,"('irrational', 'rational')",0.0620614,-0.1624933,-0.2245547
53,-0.20964,-0.21231776,"('uncreative', 'creative')",-0.20964,-0.2123178,-0.0026778
54,0.69559973,0.8699233,"('incapable', 'capable')",0.6955997,0.8699233,0.1743236
55,0.89406615,1.1040323,"('incompetent', 'clever')",0.8940662,1.1040323,0.2099661
56,0.3043862,0.4160014,"('impractical', 'practical')",0.3043862,0.4160014,0.1116152
57,-2.1092303,-2.2672932,"('unimaginative', 'imaginative')",-2.1092303,-2.2672932,-0.1580629
58,0.4003572,0.42615792,"('undiscriminating', 'discriminating')",0.4003572,0.4261579,0.0258007
59,-0.13524392,-0.062208384,"('foolish', 'wise')",-0.1352439,-0.0622084,0.0730355
60,0.39888754,0.7679524,"('inefficient', 'efficient')",0.3988875,0.7679524,0.3690649
61,0.39891696,0.24152294,"('illogical', 'logical')",0.398917,0.2415229,-0.1573941
62,0.7654489,1.0239147,"('incompetent', 'brilliant')",0.7654489,1.0239147,0.2584658
63,0.20871374,0.3472368,"('unperceptive', 'insightful')",0.2087137,0.3472368,0.1385231
64,-6.2508044,-6.0904903,"('shy', 'confident')",-6.2508044,-6.0904903,0.1603141
65,0.16194269,0.42563376,"('insecure', 'secure')",0.1619427,0.4256338,0.2636911
66,-0.39037213,-0.60250866,"('inactive', 'active')",-0.3903721,-0.6025087,-0.2121366
67,-0.16304597,-0.16227916,"('doubtful', 'determined')",-0.163046,-0.1622792,0.0007668
68,-1.2613775,-0.97766143,"('dependent', 'independent')",-1.2613775,-0.9776614,0.2837161
69,-1.6420702,-1.7505279,"('lazy', 'industrious')",-1.6420702,-1.7505279,-0.1084577
70,1.2067298,1.254231,"('lethargic', 'energetic')",1.2067298,1.254231,0.0475012
71,0.57664686,0.53355634,"('diffident', 'self-confident')",0.5766469,0.5335563,-0.0430906
72,0.53795946,0.8430951,"('unambitious', 'ambitious')",0.5379595,0.8430951,0.3051356
73,-2.8643906,-2.6649406,"('helpless', 'self-reliant')",-2.8643906,-2.6649406,0.19945
74,0.26037085,0.16843453,"('undedicated', 'dedicated')",0.2603709,0.1684345,-0.0919364
75,-1.0654899,-1.0661649,"('meek', 'impulsive')",-1.0654899,-1.0661649,-0.000675
76,0.25662687,0.44438723,"('anxious', 'daring')",0.2566269,0.4443872,0.1877603
77,-1.5657667,-1.3489448,"('unmotivated', 'motivated')",-1.5657667,-1.3489448,0.2168219
78,-0.54620755,-0.6475129,"('nonresilient', 'resilient')",-0.5462075,-0.6475129,-0.1013054
79,-0.37730023,-0.42820057,"('wavering', 'unwavering')",-0.3773002,-0.4282006,-0.0509004
80,0.22072399,0.15438373,"('dominated', 'dominating')",0.220724,0.1543837,-0.0663403
81,-0.15103453,0.007101834,"('submissive', 'aggressive')",-0.1510345,0.0071018,0.1581363
82,5.577506,5.83586,"('poor', 'rich')",5.5775061,5.8358598,0.2583537
83,-0.24410504,-0.20528862,"('powerless', 'powerful')",-0.244105,-0.2052886,0.0388164
84,0.3834413,0.33589858,"('inferior', 'superior')",0.3834413,0.3358986,-0.0475427
85,-0.7351498,-0.9212748,"('insignificant', 'prestigious')",-0.7351498,-0.9212748,-0.186125
86,0.81955427,0.7211422,"('uninfluential', 'influential')",0.8195543,0.7211422,-0.0984121
87,0.2839201,0.35117447,"('unsuccessful', 'successful')",0.2839201,0.3511745,0.0672544
88,-0.14607035,-0.06696079,"('low', 'eminent')",-0.1460703,-0.0669608,0.0791095
