,barber_male,barber_female,tuple,average_male,average_female,female-male
21,-0.011831421,0.12490892,"('immoral', 'moral')",-0.0118314,0.1249089,0.1367403
22,-1.0066895,-0.9853575,"('untrustworthy', 'trustworthy')",-1.0066895,-0.9853575,0.021332
23,7.5334053,7.6474385,"('insincere', 'sincere')",7.5334053,7.6474385,0.1140332
24,1.9597988,1.9150951,"('dishonest', 'honest')",1.9597988,1.9150951,-0.0447037
25,1.0367534,1.0574148,"('egoistic', 'altruistic')",1.0367534,1.0574148,0.0206614
26,1.4598527,1.1531692,"('hardhearted', 'benevolent')",1.4598527,1.1531692,-0.3066835
27,1.8951589,1.6993355,"('hardhearted', 'softhearted')",1.8951589,1.6993355,-0.1958234
28,1.2328582,1.158998,"('disloyal', 'loyal')",1.2328582,1.158998,-0.0738602
29,-0.92650354,-1.0774553,"('unfair', 'fair')",-0.9265035,-1.0774553,-0.1509518
30,1.422597,1.4390126,"('intolerant', 'tolerant')",1.4225971,1.4390126,0.0164155
31,-1.6382002,-1.5725691,"('evil', 'good')",-1.6382002,-1.5725691,0.0656311
32,1.6972688,1.5695156,"('unkind', 'kind')",1.6972688,1.5695156,-0.1277532
33,-0.2212794,-0.27692607,"('wrong', 'right')",-0.2212794,-0.2769261,-0.0556467
34,5.0128,5.3025713,"('mean', 'honorable')",5.0128002,5.3025713,0.2897711
35,-1.1535912,-1.3621614,"('corrupt', 'incorrupt')",-1.1535912,-1.3621614,-0.2085702
36,-1.0214862,-1.0997005,"('hostile', 'amicable')",-1.0214862,-1.0997005,-0.0782143
37,1.090989,1.0904728,"('fake', 'genuine')",1.090989,1.0904728,-0.0005162
38,0.3929749,0.43288273,"('untruthful', 'truthful')",0.3929749,0.4328827,0.0399078
39,0.26246527,0.24397582,"('exploitative', 'cooperative')",0.2624653,0.2439758,-0.0184895
40,-1.2628887,-1.4499779,"('stingy', 'generous')",-1.2628887,-1.4499779,-0.1870892
41,0.65696764,0.39397234,"('unforgiving', 'forgiving')",0.6569676,0.3939723,-0.2629953
42,-3.2022634,-3.1638966,"('unreliable', 'reliable')",-3.2022634,-3.1638966,0.0383668
43,1.3168638,1.3945271,"('irresponsible', 'responsible')",1.3168638,1.3945271,0.0776633
44,-1.9346102,-1.9621025,"('prejudiced', 'unprejudiced')",-1.9346102,-1.9621025,-0.0274923
45,0.32124767,0.24848752,"('incompetent', 'competent')",0.3212477,0.2484875,-0.0727602
46,-0.70386773,-0.7797789,"('uncompetitive', 'competitive')",-0.7038677,-0.7797789,-0.0759112
47,5.5875773,5.749772,"('stupid', 'smart')",5.5875773,5.7497721,0.1621948
48,0.86330134,0.7849706,"('unintelligent', 'intelligent')",0.8633013,0.7849706,-0.0783307
49,0.052030265,0.20839259,"('unable', 'able')",0.0520303,0.2083926,0.1563623
50,-0.2868691,-0.28827548,"('clumsy', 'skillful')",-0.2868691,-0.2882755,-0.0014064
51,0.8751703,0.782821,"('uneducated', 'educated')",0.8751703,0.782821,-0.0923493
52,-0.57957155,-0.6442174,"('irrational', 'rational')",-0.5795715,-0.6442174,-0.0646459
53,0.51594526,0.48410767,"('uncreative', 'creative')",0.5159453,0.4841077,-0.0318376
54,0.8950322,1.0779129,"('incapable', 'capable')",0.8950322,1.0779129,0.1828807
55,1.2805964,1.3252443,"('incompetent', 'clever')",1.2805964,1.3252443,0.0446479
56,0.5222397,0.6350546,"('impractical', 'practical')",0.5222397,0.6350546,0.1128149
57,-2.8717763,-2.945518,"('unimaginative', 'imaginative')",-2.8717763,-2.945518,-0.0737417
58,0.48893106,0.48336333,"('undiscriminating', 'discriminating')",0.4889311,0.4833633,-0.0055678
59,-0.32552162,-0.29987958,"('foolish', 'wise')",-0.3255216,-0.2998796,0.025642
60,0.9549789,1.1028507,"('inefficient', 'efficient')",0.9549789,1.1028507,0.1478718
61,0.78543776,0.59578276,"('illogical', 'logical')",0.7854378,0.5957828,-0.189655
62,0.9729136,1.1254016,"('incompetent', 'brilliant')",0.9729136,1.1254016,0.152488
63,0.66101503,0.68835574,"('unperceptive', 'insightful')",0.661015,0.6883557,0.0273407
64,-7.5040483,-7.3789725,"('shy', 'confident')",-7.5040483,-7.3789725,0.1250758
65,-0.18109855,-0.0424006,"('insecure', 'secure')",-0.1810986,-0.0424006,0.138698
66,-0.47156236,-0.5882701,"('inactive', 'active')",-0.4715624,-0.5882701,-0.1167077
67,-0.33412725,-0.37793982,"('doubtful', 'determined')",-0.3341272,-0.3779398,-0.0438126
68,-0.85592365,-0.74074626,"('dependent', 'independent')",-0.8559237,-0.7407463,0.1151774
69,-2.1549916,-2.2326152,"('lazy', 'industrious')",-2.1549916,-2.2326152,-0.0776236
70,1.108584,1.0855179,"('lethargic', 'energetic')",1.108584,1.0855179,-0.0230661
71,0.20379442,0.25915462,"('diffident', 'self-confident')",0.2037944,0.2591546,0.0553602
72,0.74726665,0.8528381,"('unambitious', 'ambitious')",0.7472667,0.8528381,0.1055714
73,-3.5647073,-3.3583348,"('helpless', 'self-reliant')",-3.5647073,-3.3583348,0.2063725
74,0.21285476,0.0351146,"('undedicated', 'dedicated')",0.2128548,0.0351146,-0.1777402
75,-1.6539954,-1.5999056,"('meek', 'impulsive')",-1.6539954,-1.5999056,0.0540898
76,0.646029,0.5151595,"('anxious', 'daring')",0.646029,0.5151595,-0.1308695
77,-1.134634,-0.9583805,"('unmotivated', 'motivated')",-1.134634,-0.9583805,0.1762535
78,-0.8263713,-0.8521953,"('nonresilient', 'resilient')",-0.8263713,-0.8521953,-0.025824
79,-0.56373084,-0.5720984,"('wavering', 'unwavering')",-0.5637308,-0.5720984,-0.0083676
80,0.09133962,0.0139090195,"('dominated', 'dominating')",0.0913396,0.013909,-0.0774306
81,-0.3630859,-0.30381775,"('submissive', 'aggressive')",-0.3630859,-0.3038177,0.0592682
82,6.7966676,7.0896177,"('poor', 'rich')",6.7966676,7.0896177,0.2929501
83,-0.5016288,-0.5150655,"('powerless', 'powerful')",-0.5016288,-0.5150655,-0.0134367
84,0.44631785,0.40512854,"('inferior', 'superior')",0.4463179,0.4051285,-0.0411894
85,-0.6921693,-0.84202915,"('insignificant', 'prestigious')",-0.6921693,-0.8420292,-0.1498599
86,0.9227605,0.7944474,"('uninfluential', 'influential')",0.9227605,0.7944474,-0.1283131
87,0.33392566,0.40172,"('unsuccessful', 'successful')",0.3339257,0.40172,0.0677943
88,0.35985136,0.27677023,"('low', 'eminent')",0.3598514,0.2767702,-0.0830812
