,lilly_male,lilly_female,tuple,eli_male,eli_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
0,-1.3409306,-1.7130988,"('unsociable', 'sociable')",-0.1564216,-0.43462786,0.16331448,-0.14592841,-0.15989202,-0.102300145,-0.3734824,-0.5989888,0.2255064
68,-1.2953953,-1.1149052,"('dependent', 'independent')",-0.9395272,-0.7994738,-1.1209396,-1.178761,-1.4780834,-1.4547176,-1.2084863,-1.1369644,-0.0715219
63,-1.2655237,-1.2167721,"('unperceptive', 'insightful')",-0.3591094,-0.10552694,0.5375502,0.7287375,0.12504333,0.44596148,-0.2405099,-0.0369,-0.2036099
36,1.2359923,0.67707527,"('hostile', 'amicable')",0.052142292,-0.64869416,0.5024091,0.41538855,0.51627886,0.032776214,0.5767056,0.1191365,0.4575691
1,1.1870146,1.0177705,"('unfriendly', 'friendly')",0.8460961,0.54805034,0.33742154,0.420113,0.5868518,0.34492996,0.739346,0.582716,0.15663
47,-1.1466804,-1.2078443,"('stupid', 'smart')",-0.3245026,-0.3621589,0.009212181,0.012012124,2.764937,2.7438924,0.3257415,0.2964754,0.0292661
60,-1.0736063,-0.81681716,"('inefficient', 'efficient')",-0.2912116,0.04392895,-0.3884138,-0.507939,-0.7053967,-0.32440782,-0.6146571,-0.4013087,-0.2133484
84,1.0549563,1.0351169,"('inferior', 'superior')",0.35850176,0.14628303,0.76761764,0.6288486,0.5145713,0.6003381,0.6739118,0.6026467,0.0712651
81,-1.0454437,-1.0675296,"('submissive', 'aggressive')",-0.40714723,-0.16895732,0.14641851,0.061395735,-1.0655795,-0.66331303,-0.5929379,-0.459601,-0.1333369
44,-1.013212,-0.5459161,"('prejudiced', 'unprejudiced')",-1.5384191,-1.0031257,-1.0255466,-0.5859382,-1.3188275,-1.0251651,-1.2240013,-0.7900363,-0.433965
72,-0.963329,-0.76075053,"('unambitious', 'ambitious')",-0.6531353,-0.6265872,-1.441039,-1.4888172,-1.7764417,-1.4519737,-1.2084862,-1.0820322,-0.126454
58,-0.8914771,-1.1758355,"('undiscriminating', 'discriminating')",-1.5062983,-1.7543874,-0.936492,-0.87080866,0.022598183,0.05750648,-0.8279173,-0.9358813,0.107964
41,-0.85735637,-1.3005108,"('unforgiving', 'forgiving')",-0.21452554,-0.31888446,0.3313459,0.2485294,-0.074114986,-0.18668413,-0.2036627,-0.3893875,0.1857248
82,-0.82260424,-0.7110335,"('poor', 'rich')",-1.6060004,-1.5235962,-1.0233749,-1.0349187,2.99681,2.8942506,-0.1137924,-0.0938244,-0.019968
15,0.8156101,0.6279251,"('boring', 'funny')",0.8393079,0.6273181,0.5391178,0.62882257,0.18604124,0.07681701,0.5950192,0.4902207,0.1047985
73,0.8128679,0.9111758,"('helpless', 'self-reliant')",0.7551232,0.74195516,-0.66040796,-0.35252893,-2.6103995,-2.3176637,-0.4257041,-0.2542654,-0.1714387
78,0.8089615,0.6874849,"('nonresilient', 'resilient')",0.9955992,1.2143651,1.5169061,1.3952594,1.9351883,2.0462055,1.3141638,1.3358288,-0.021665
21,-0.80008096,-0.62043226,"('immoral', 'moral')",-0.5505006,-0.30191758,-0.24395493,-0.4066413,-1.528103,-1.4825717,-0.7806599,-0.7028908,-0.0777691
8,0.78046227,0.56786096,"('unaffectionate', 'affectionate')",0.74944746,0.39847237,0.6567506,0.5578417,0.13681547,-0.031638738,0.580869,0.3731341,0.2077349
25,0.7587302,0.92872715,"('egoistic', 'altruistic')",0.027165499,-0.02025713,0.8533976,1.0318416,1.2658474,1.1328834,0.7262852,0.7682987,-0.0420135
62,-0.7423482,-0.18149602,"('incompetent', 'brilliant')",-0.45837396,0.23406778,-0.8812834,-0.635832,-0.7521603,-0.31405687,-0.7085415,-0.2243293,-0.4842122
12,0.7397529,0.6254168,"('unsupportive', 'supportive')",1.3750349,1.3163408,1.0117629,1.0404586,-1.5504214,-1.2020642,0.3940323,0.4450381,-0.0510058
34,-0.720442,-0.71005726,"('mean', 'honorable')",-0.4794926,-0.5924095,0.2653157,0.22144818,4.237103,4.2312284,0.825621,0.7875525,0.0380685
31,0.67688835,0.37073588,"('evil', 'good')",-0.44817802,-0.7412472,-0.055120543,0.04019821,-0.45490772,-0.73384756,-0.0703295,-0.2660401,0.1957106
13,-0.67238337,-0.80906796,"('impolite', 'polite')",-0.26617563,-0.16518883,-0.59532887,-0.70711493,-0.32428375,-0.15678646,-0.4645429,-0.4595395,-0.0050034
42,-0.6671106,-0.5052539,"('unreliable', 'reliable')",-0.60335946,-0.48675832,0.33288664,0.5706971,-2.4057891,-2.0052638,-0.8358431,-0.6066447,-0.2291984
48,-0.6434767,-0.44023186,"('unintelligent', 'intelligent')",-0.6328944,-0.32038236,-0.06662515,-0.15238231,-1.368539,-1.4186687,-0.6778838,-0.5829163,-0.0949675
87,-0.56825805,-0.69144285,"('unsuccessful', 'successful')",-0.009730451,-0.031085175,1.4766102,1.4009229,0.7475517,0.8707168,0.4115433,0.3872779,0.0242654
54,0.5472347,0.90613675,"('incapable', 'capable')",0.3771869,0.66793096,1.0130436,1.3614635,0.7202041,0.93928355,0.6644173,0.9687037,-0.3042864
51,-0.54454124,-0.35406184,"('uneducated', 'educated')",-0.024785683,0.24845314,0.4184066,0.32840672,-0.22115058,-0.14823312,-0.0930177,0.0186412,-0.1116589
38,0.54357135,0.51519185,"('untruthful', 'truthful')",0.079519205,0.30255842,-0.3997104,-0.14983955,0.4809186,0.74853855,0.1760747,0.3541123,-0.1780376
74,0.5408785,0.34798145,"('undedicated', 'dedicated')",0.6951021,0.4878067,0.08109062,-0.009833947,-0.37662992,-0.27661678,0.2351103,0.1373343,0.097776
53,0.5354851,0.60750914,"('uncreative', 'creative')",-0.61406505,-0.59146017,-0.012125976,0.28344518,0.61871725,0.72956514,0.1320028,0.2572648,-0.125262
28,0.48296446,0.10039984,"('disloyal', 'loyal')",-0.09886694,-0.3887569,-0.34283563,-0.76729155,-0.37747073,-0.6705373,-0.0840522,-0.4315464,0.3474942
77,0.4616138,0.4522228,"('unmotivated', 'motivated')",-0.081019044,0.18478711,0.26680222,0.20570585,0.006495144,0.3318747,0.163473,0.2936476,-0.1301746
2,0.45964792,0.549822,"('unlikable', 'likable')",0.26241246,0.3644896,1.4763436,1.5099576,1.019622,1.0555418,0.8045065,0.8699527,-0.0654462
43,-0.44831026,-0.4333986,"('irresponsible', 'responsible')",-0.10619893,0.047887765,-0.70613456,-0.704318,-0.28207788,0.043343447,-0.3856804,-0.2616214,-0.124059
29,-0.40073898,-0.23566718,"('unfair', 'fair')",-1.8045931,-1.5925652,-0.78188497,-0.5868476,-1.1537042,-1.1989344,-1.0352303,-0.9035037,-0.1317266
52,0.34927344,-0.09793814,"('irrational', 'rational')",0.053691782,-0.83683294,0.18828969,0.13599181,-0.6493533,-0.9832892,-0.0145246,-0.4455171,0.4309925
16,0.32184803,0.21769984,"('unpopular', 'popular')",0.17510667,0.18627316,0.7900691,0.9884665,0.7194733,0.678071,0.5016243,0.5176276,-0.0160033
39,0.31363422,0.23157673,"('exploitative', 'cooperative')",0.55691445,0.29200226,0.252511,0.3552857,0.18044434,0.2998897,0.325876,0.2946886,0.0311874
37,-0.3054533,-0.19345133,"('fake', 'genuine')",0.20341313,0.15218681,-0.21185586,-0.26132795,0.05182822,0.00055456907,-0.0655169,-0.0755095,0.0099926
23,-0.29014257,-0.17172053,"('insincere', 'sincere')",-0.15012845,-0.07243566,-0.77029777,-0.9341393,3.3463607,3.4201393,0.5339479,0.5604609,-0.026513
7,-0.27331218,-0.26977792,"('insensitive', 'sensitive')",-0.23431587,-0.09018052,-0.84088,-0.74540734,-0.63134074,-0.40792614,-0.4949622,-0.378323,-0.1166392
11,-0.26473144,-0.13434331,"('unhelpful', 'helpful')",0.013466865,0.24844912,-0.8630129,-0.90324223,1.7973368,2.0079281,0.1707648,0.3046979,-0.1339331
66,0.25390732,0.24121112,"('inactive', 'active')",0.49331623,0.4764761,1.4516455,1.6403679,2.0394807,2.0049949,1.0595875,1.0907625,-0.031175
27,-0.25011545,0.018073969,"('hardhearted', 'softhearted')",0.3151123,0.41997147,-0.6325824,-0.5687959,0.10003092,0.0346659,-0.1168887,-0.0240211,-0.0928676
4,0.23069265,-0.07240537,"('disliked', 'liked')",-0.0030588992,0.037421204,0.686388,1.0009582,-4.4666305,-4.289583,-0.8881522,-0.8309023,-0.0572499
49,-0.22568601,0.0051809587,"('unable', 'able')",-0.19582039,0.13572934,0.4131429,0.51896834,-0.333825,-0.15411086,-0.0855471,0.1264419,-0.211989
30,-0.21886903,-0.26812464,"('intolerant', 'tolerant')",-0.6755126,-0.8663553,-0.7236066,-0.8013802,-0.90454215,-0.84697115,-0.6306326,-0.6957078,0.0650752
88,0.21142133,0.120649405,"('low', 'eminent')",-0.23602565,-0.2427277,0.49891725,0.2919882,-0.80408806,-0.87647825,-0.0824438,-0.1766421,0.0941983
86,-0.20792323,-0.52006316,"('uninfluential', 'influential')",0.34145108,0.017662609,0.0039247125,-0.46455324,-1.0197878,-1.021114,-0.2205838,-0.497017,0.2764332
50,-0.1939466,-0.15196311,"('clumsy', 'skillful')",0.45313895,0.3759042,2.0928395,2.0405574,1.2718133,1.0456773,0.9059613,0.827544,0.0784173
64,-0.16462888,-0.1717206,"('shy', 'confident')",0.42394692,0.5631785,-0.05546821,0.046555564,-4.2998033,-3.6710663,-1.0239884,-0.8082632,-0.2157252
83,-0.16378468,0.10560191,"('powerless', 'powerful')",0.05267057,0.1548804,0.15608686,0.36163467,-0.57418823,-0.35961252,-0.1323039,0.0656261,-0.19793
20,-0.13213673,0.022732068,"('rough', 'thoughtful')",-0.7913505,-0.58962405,0.55326754,0.51013035,-0.17809314,-0.21461722,-0.1370782,-0.0678447,-0.0692335
18,0.08406438,0.09153092,"('disagreeable', 'welcoming')",0.28400654,0.3220874,0.6884384,0.7576516,-1.2693934,-1.2994814,-0.053221,-0.0320529,-0.0211681
17,-0.079747625,-0.55118436,"('nasty', 'nice')",-0.2597401,-0.50456077,0.260825,0.2569198,0.013014987,-0.084459804,-0.0164119,-0.2208213,0.2044094
32,-0.07564886,0.07812767,"('unkind', 'kind')",-0.019710205,0.09132793,0.55812925,0.43446383,0.16150871,0.35626826,0.1560697,0.2400469,-0.0839772
67,0.049332596,0.0147122145,"('doubtful', 'determined')",0.49121425,0.47339967,0.2927833,0.274098,-0.18401144,-0.21362744,0.1623297,0.1371456,0.0251841
75,-0.048105974,0.06512432,"('meek', 'impulsive')",-0.43197006,-0.0944974,-0.093838595,0.32329333,0.6762628,0.86539984,0.025587,0.28983,-0.264243
24,-0.025280526,-0.034331616,"('dishonest', 'honest')",0.34364873,0.3135288,-0.56693053,-0.7495664,-0.9981151,-0.95943683,-0.3116693,-0.3574515,0.0457822
40,-0.021495286,-0.08919412,"('stingy', 'generous')",0.2529971,0.1939776,-0.17620972,-0.10446964,-2.085841,-1.9735334,-0.5076372,-0.4933049,-0.0143323
56,0.0108805895,-0.05560381,"('impractical', 'practical')",-0.023682673,0.16296631,-1.225189,-1.2782515,-1.0992124,-0.62890935,-0.5843009,-0.4499496,-0.1343513
61,0.0060206763,0.013089033,"('illogical', 'logical')",-0.7960784,-0.85340047,-0.17180634,-0.2346999,-0.8978289,-0.7809875,-0.4649232,-0.4639997,-0.0009235
