,lexmark_male,lexmark_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,male-female
62,0.556957,0.7838243,"('incompetent', 'brilliant')",0.674069,0.874563,-0.19632524,-0.17882149,0.3449002,0.4931886,-0.1482884
28,-0.52977556,-0.6869234,"('disloyal', 'loyal')",-0.09200015,-0.16535142,0.8456799,0.77408844,0.0746347,-0.0260621,0.1006968
11,-0.5249776,-0.1369539,"('unhelpful', 'helpful')",0.11613197,0.48500785,1.2102581,1.2844393,0.2671375,0.5441644,-0.2770269
35,-0.524515,-0.8062589,"('corrupt', 'incorrupt')",-0.46941844,-0.73286265,0.3448184,0.2785997,-0.2163717,-0.420174,0.2038023
79,-0.49484247,-0.8627621,"('wavering', 'unwavering')",-0.75623405,-0.9929794,0.2307028,0.080681205,-0.3401246,-0.5916868,0.2515622
18,-0.4855249,-0.59236646,"('disagreeable', 'welcoming')",0.74739957,0.8058328,-0.14771256,-0.17270489,0.038054,0.0135872,0.0244668
0,-0.4806562,-0.36377865,"('unsociable', 'sociable')",0.062613726,-0.03264196,-0.69174176,-0.86449593,-0.3699281,-0.4203055,0.0503774
81,-0.4770579,-0.19252044,"('submissive', 'aggressive')",0.4357335,0.59218055,-1.3810045,-1.3330244,-0.4741096,-0.3111214,-0.1629882
40,0.43553773,-0.28158617,"('stingy', 'generous')",0.20094064,-0.21926059,-1.165243,-1.7917842,-0.1762549,-0.7642103,0.5879554
22,-0.43460405,-0.33091938,"('untrustworthy', 'trustworthy')",-0.5136394,-0.41122845,-1.1522828,-1.1673341,-0.7001754,-0.636494,-0.0636814
56,0.4245428,0.85628027,"('impractical', 'practical')",0.9589176,1.4172834,-0.6013091,-0.51833385,0.2607171,0.5850766,-0.3243595
43,0.42063582,0.7150112,"('irresponsible', 'responsible')",0.6077606,0.86370015,0.19345964,0.23556301,0.4072853,0.6047581,-0.1974728
60,0.420374,0.83751214,"('inefficient', 'efficient')",1.037847,1.2569405,-0.54293835,-0.424467,0.3050942,0.5566619,-0.2515677
19,-0.40636447,-0.40320712,"('inhospitable', 'hospitable')",-0.97858006,-0.76222473,0.064173095,0.13573577,-0.4402572,-0.343232,-0.0970252
32,-0.40340364,-0.1303593,"('unkind', 'kind')",-0.25031623,-0.120933235,0.6900716,0.52609897,0.0121172,0.0916021,-0.0794849
27,-0.39213198,-0.64877284,"('hardhearted', 'softhearted')",-0.38561183,-0.46787885,1.3732803,1.2729465,0.1985122,0.0520983,0.1464139
14,-0.3815728,-0.17278886,"('antisocial', 'social')",0.9733251,0.95134085,-0.9567896,-0.9190792,-0.1216791,-0.0468424,-0.0748367
7,0.3809958,0.3468612,"('insensitive', 'sensitive')",-0.07380563,0.022503696,0.49027008,0.4093791,0.2658201,0.2595813,0.0062388
3,-0.3801843,-0.395536,"('repellent', 'pleasant')",-0.20041294,-0.26363868,0.021577686,0.0028696358,-0.1863399,-0.2187684,0.0324285
8,-0.3658977,-0.68208325,"('unaffectionate', 'affectionate')",-0.30619115,-0.35733503,0.9283841,0.81192684,0.0854318,-0.0758305,0.1612623
76,0.35605982,0.63195676,"('anxious', 'daring')",1.057943,1.1707686,0.15013108,0.24956182,0.521378,0.6840957,-0.1627177
26,-0.34781024,-0.505139,"('hardhearted', 'benevolent')",1.3374665,1.4078186,1.9397095,1.840418,0.9764552,0.9143658,0.0620894
52,0.31293204,-0.31141835,"('irrational', 'rational')",-0.73577595,-0.9613473,0.637981,0.45156,0.0717124,-0.2737352,0.3454476
72,-0.31109455,-0.48312646,"('unambitious', 'ambitious')",-0.23499736,-0.24334161,-1.0014799,-1.0252941,-0.5158573,-0.5839207,0.0680634
88,-0.30397812,-0.39696673,"('low', 'eminent')",-0.16140185,-0.10323434,0.13390025,0.09503035,-0.1104932,-0.1350569,0.0245637
46,0.3014015,0.6280284,"('uncompetitive', 'competitive')",0.19822541,0.37855226,-1.0358281,-1.0659684,-0.1787337,-0.0197959,-0.1589378
48,-0.2965336,-0.34890833,"('unintelligent', 'intelligent')",-0.11187938,-0.13764876,0.19521293,-0.004512295,-0.0710667,-0.1636898,0.0926231
16,-0.29232094,-0.36290747,"('unpopular', 'popular')",0.16945052,-0.06777889,0.88633054,0.7390308,0.2544867,0.1027815,0.1517052
36,-0.2692996,-0.75735825,"('hostile', 'amicable')",0.13531536,-0.18816864,0.9411993,0.8447424,0.2690717,-0.0335948,0.3026665
25,-0.25706813,-0.8541329,"('egoistic', 'altruistic')",0.7113833,0.29535067,1.9649681,1.7418212,0.8064277,0.3943463,0.4120814
68,-0.25373393,-0.116991185,"('dependent', 'independent')",-0.21875258,-0.09530495,-0.7258961,-0.8260195,-0.3994609,-0.3461052,-0.0533557
21,0.24291083,0.5647779,"('immoral', 'moral')",0.13513541,0.3132038,-1.2541245,-1.244171,-0.2920261,-0.1220631,-0.169963
80,-0.23702367,-0.20297271,"('dominated', 'dominating')",-0.17165191,-0.071900144,-1.9473338,-1.9151651,-0.7853365,-0.7300127,-0.0553238
12,0.2138571,0.15502337,"('unsupportive', 'supportive')",0.22155154,0.38006067,-1.8549572,-2.1298895,-0.4731828,-0.5316018,0.058419
44,-0.20019296,0.13399205,"('prejudiced', 'unprejudiced')",0.27722475,0.36302674,-1.0822581,-0.95967907,-0.3350755,-0.1542201,-0.1808554
29,-0.19684607,-0.31930745,"('unfair', 'fair')",-0.5153129,-0.64042324,-0.25551048,-0.38260847,-0.3225565,-0.4474464,0.1248899
58,-0.17804842,-0.22277373,"('undiscriminating', 'discriminating')",0.31182617,0.34585893,-0.082759336,-0.105568685,0.0170061,0.0058388,0.0111673
9,0.17285809,-0.079909205,"('unaffectionate', 'caring')",0.14625958,0.18029247,1.2399249,1.0865774,0.5196809,0.3956536,0.1240273
24,-0.16546026,-0.1581273,"('dishonest', 'honest')",-0.1873267,-0.16706787,0.43735602,0.43508732,0.0281897,0.0366307,-0.008441
77,0.15718485,0.2586607,"('unmotivated', 'motivated')",-0.101437956,-0.1398375,-1.3140669,-1.4677094,-0.41944,-0.4496288,0.0301888
37,-0.15262924,0.19741778,"('fake', 'genuine')",-0.5988271,-0.5212303,0.32876718,0.3562242,-0.1408964,0.0108039,-0.1517003
17,-0.1526182,-0.1996068,"('nasty', 'nice')",-1.3154031,-1.2179401,-0.6894325,-0.63156784,-0.7191513,-0.6830382,-0.0361131
41,-0.14690162,-0.23923385,"('unforgiving', 'forgiving')",0.17520668,0.26546484,-0.05109694,-0.122232,-0.0075973,-0.0320003,0.024403
61,0.13917486,-0.02021527,"('illogical', 'logical')",-0.16278891,-0.30984142,0.0400701,0.022009464,0.0054854,-0.1026824,0.1081678
78,-0.12441018,-0.27946395,"('nonresilient', 'resilient')",0.38858372,0.3084334,0.16546473,-0.012806095,0.1432128,0.0053878,0.137825
49,-0.123060495,0.108554125,"('unable', 'able')",-0.5744034,-0.22677432,-0.39584926,-0.3423489,-0.3644377,-0.153523,-0.2109147
5,-0.11765109,-0.39243668,"('distant', 'outgoing')",-0.29211107,-0.33184472,0.35152537,0.20118934,-0.0194123,-0.174364,0.1549517
70,-0.11042157,0.057203837,"('lethargic', 'energetic')",0.46209782,0.54511315,0.30814132,0.23856312,0.2199392,0.2802934,-0.0603542
63,-0.10912649,0.0960521,"('unperceptive', 'insightful')",0.76231945,1.0380758,0.63637185,0.5513065,0.4298549,0.5618114,-0.1319565
74,0.07396796,0.06969267,"('undedicated', 'dedicated')",0.47746524,0.63214195,0.19508871,0.11796447,0.2488406,0.2732664,-0.0244258
47,0.06538147,0.28590077,"('stupid', 'smart')",-0.08384441,0.21963125,5.1852016,5.5048237,1.7222462,2.003452,-0.2812058
4,0.061262473,-0.28654775,"('disliked', 'liked')",-0.23494743,-0.23567621,-6.094506,-6.563266,-2.089397,-2.3618299,0.2724329
34,0.05468633,0.17099868,"('mean', 'honorable')",-0.019198792,0.15240629,5.7093287,6.021833,1.9149388,2.1150792,-0.2001404
13,0.041994214,0.1614767,"('impolite', 'polite')",0.7160017,0.6355442,-0.70076424,-0.611784,0.0190772,0.0617456,-0.0426684
66,-0.03982926,-0.42180243,"('inactive', 'active')",1.0571741,0.77019274,1.2074753,1.1829069,0.7416067,0.5104324,0.2311743
75,0.036287673,0.09585878,"('meek', 'impulsive')",-0.35727236,-0.2529675,-0.3671636,-0.34515402,-0.2293828,-0.1674209,-0.0619619
65,0.032876756,-0.02375128,"('insecure', 'secure')",0.5488603,0.38445723,-0.5434081,-0.67845345,0.0127763,-0.1059158,0.1186921
23,0.026589988,0.17394888,"('insincere', 'sincere')",-0.08209499,0.114532255,5.151856,5.2717338,1.6987837,1.853405,-0.1546213
15,0.0198135,-0.20476018,"('boring', 'funny')",-0.19896038,-0.12500116,0.36245516,0.3698076,0.0611028,0.0133488,0.047754
54,-0.0161158,0.06928691,"('incapable', 'capable')",0.07357514,0.2750601,1.3250148,1.3644499,0.4608247,0.569599,-0.1087743
1,-0.012991358,-0.5559394,"('unfriendly', 'friendly')",0.40910184,0.18504341,2.2926505,2.1369345,0.8962537,0.5886795,0.3075742
20,-0.007332895,0.03431391,"('rough', 'thoughtful')",0.5736412,0.45301598,1.248431,1.0246756,0.6049131,0.5040019,0.1009112
