,host_male,host_female,tuple,hotels_male,hotels_female,&_male,&_female,resorts_male,resorts_female,inc_male,inc_female,average_male,average_female,male-female
76,3.4381576,3.559187,"('anxious', 'daring')",0.88848853,0.99654806,0.9540881,0.9710868,0.2931525,0.5021422,0.025816364,0.07769392,1.1199406,1.2213316,-0.101391
14,3.3308074,3.3176982,"('antisocial', 'social')",2.870817,2.869321,1.1278583,1.1032234,1.4232461,1.5672818,-0.69421226,-0.6709158,1.6117033,1.6373219,-0.0256186
52,-3.2983422,-3.4549613,"('irrational', 'rational')",-0.8854538,-1.1837331,-0.46101245,-0.59628123,0.12904587,-0.07795517,-0.039202217,-0.20669465,-0.9109929,-1.103925,0.1929321
81,3.290084,3.3380551,"('submissive', 'aggressive')",0.39463657,0.4942482,-0.70877165,-0.67537767,-1.0845268,-0.8308784,-1.051007,-0.9307591,0.168083,0.2790577,-0.1109747
69,-3.2645268,-3.2013466,"('lazy', 'industrious')",0.037536986,-0.13387814,0.5641716,0.60120976,0.88762,0.7267537,-0.49310565,-0.70464176,-0.4536608,-0.5423806,0.0887198
62,3.2301672,3.376288,"('incompetent', 'brilliant')",0.6723839,1.0189403,-1.0607889,-0.8992374,0.13352996,0.45816022,-0.22037204,-0.033319697,0.550984,0.7841663,-0.2331823
65,3.1286466,3.1148117,"('insecure', 'secure')",0.83205444,0.6575809,0.24679668,0.07924485,-0.036450084,0.00903672,-0.07603802,-0.060270153,0.819002,0.7600808,0.0589212
43,3.1211605,3.202445,"('irresponsible', 'responsible')",0.66438866,0.7538383,-0.20470613,-0.27210626,-0.68530166,-0.55763286,0.4882077,0.6096498,0.6767498,0.7472388,-0.070489
7,3.0446258,3.1170626,"('insensitive', 'sensitive')",0.73712164,0.77463657,0.64595497,0.60222536,-0.041709572,0.1014244,0.9306781,0.94481,1.0633343,1.1080317,-0.0446974
79,-2.8482335,-2.787236,"('wavering', 'unwavering')",-1.0937011,-0.9404844,-0.1305081,-0.019087693,-0.21509674,-0.15974276,-0.13778181,-0.05511787,-0.8850642,-0.7923337,-0.0927305
45,2.826276,2.8029056,"('incompetent', 'competent')",-0.2445491,-0.0153596345,-0.71125525,-0.6177063,-0.8621128,-0.7423232,-0.5826745,-0.6271164,0.0851369,0.16008,-0.0749431
59,-2.8055675,-2.83515,"('foolish', 'wise')",0.19060299,0.06250343,0.5337989,0.48107716,0.69107556,0.50790805,0.7029606,0.5944188,-0.1374259,-0.2378485,0.1004226
46,2.737915,2.8347626,"('uncompetitive', 'competitive')",0.7055642,0.7374119,-0.33782494,-0.540998,-0.09239867,-0.061454777,-0.5547809,-0.6818242,0.4916949,0.4575795,0.0341154
39,2.7271054,2.6420927,"('exploitative', 'cooperative')",1.0065144,0.8146441,0.9672713,0.89800197,0.46896958,0.45725915,0.57912564,0.54627687,1.1497972,1.071655,0.0781422
48,2.6978407,2.7166421,"('unintelligent', 'intelligent')",-0.08898972,-0.18801863,-0.96678156,-1.2208166,-1.0712031,-1.037788,0.33868682,0.19953097,0.1819106,0.09391,0.0880006
75,-2.6596947,-2.6149964,"('meek', 'impulsive')",-1.9792073,-1.7722478,-0.446496,-0.13242078,-0.367057,-0.3240168,-0.48971012,-0.42715332,-1.188433,-1.0541669,-0.1342661
0,2.6184938,2.5971663,"('unsociable', 'sociable')",1.4358301,1.3048887,0.15876167,-0.031009935,0.914966,0.84530365,-0.5477702,-0.62503797,0.9160563,0.8182621,0.0977942
70,2.5966318,2.7085536,"('lethargic', 'energetic')",-0.09917135,0.08840333,-0.21621154,-0.17027357,-1.1203117,-0.96927756,0.43701488,0.5818105,0.3195904,0.4478432,-0.1282528
19,-2.5025692,-2.4839876,"('inhospitable', 'hospitable')",-1.7150565,-1.6459554,-0.7543187,-0.708634,-1.1279329,-1.1508927,0.099474646,0.05655771,-1.2000806,-1.1865824,-0.0134982
51,2.494081,2.6014516,"('uneducated', 'educated')",0.9073324,0.8181767,1.4577287,1.4201703,0.12334421,0.10803265,0.5403448,0.46629816,1.1045663,1.0828259,0.0217404
21,2.4767897,2.4923801,"('immoral', 'moral')",0.4476892,0.3335814,-0.32196558,-0.53876096,-1.1319112,-1.0794306,-1.0052856,-1.0963933,0.0930633,0.0222754,0.0707879
12,2.4745402,2.5265768,"('unsupportive', 'supportive')",1.3680966,1.477093,0.70642465,0.5788715,1.2050829,1.2910724,-1.2129894,-1.2700257,0.908231,0.9207176,-0.0124866
30,2.42679,2.3940446,"('intolerant', 'tolerant')",1.8978722,1.8563895,0.35623574,0.43015462,0.6089155,0.7614457,0.6738574,0.72305274,1.1927341,1.2330173,-0.0402832
23,2.2794433,2.3607833,"('insincere', 'sincere')",0.2558935,0.39284846,-0.7158454,-0.76089716,-0.58395827,-0.38973513,5.2621083,5.5682693,1.2995283,1.4342538,-0.1347255
24,2.276735,2.131738,"('dishonest', 'honest')",-0.2917468,-0.388915,-0.56534815,-0.7395754,-1.1940027,-1.0809252,0.7186191,0.76853925,0.1888513,0.1381723,0.050679
16,-2.2335544,-2.188873,"('unpopular', 'popular')",1.2190166,1.056996,0.58128566,0.514467,2.6017222,2.3427591,0.66576207,0.5376877,0.5668465,0.4526073,0.1142392
56,2.1470215,2.299007,"('impractical', 'practical')",0.4952051,0.7526356,-0.8465733,-0.6715235,-0.9208106,-0.68563604,-0.75782436,-0.5029554,0.0234037,0.2383055,-0.2149018
11,2.1223679,2.2527587,"('unhelpful', 'helpful')",-0.70102173,-0.4640988,-0.1762807,-0.22415133,-0.26199022,-0.17728384,1.7452954,1.9301182,0.5456741,0.6634686,-0.1177945
86,2.038464,1.9822124,"('uninfluential', 'influential')",0.110647574,0.08776294,-0.82334566,-0.94970965,-1.0734584,-1.0918006,-0.15610357,-0.23281497,0.0192408,-0.04087,0.0601108
25,-1.9807827,-2.1348567,"('egoistic', 'altruistic')",0.48124534,0.25012755,0.55392075,0.5017929,0.9245167,0.7251518,1.8594537,1.6170324,0.3676707,0.1918496,0.1758211
32,1.9744685,1.9154733,"('unkind', 'kind')",1.10136,1.030082,0.4180979,0.2894214,-0.40944552,-0.3401387,0.789642,0.85962003,0.7748246,0.7508916,0.023933
17,-1.9540706,-1.9253787,"('nasty', 'nice')",-0.006841421,-0.10179919,-0.63077843,-0.5949952,-0.17908618,-0.12541859,-0.39398685,-0.53802806,-0.6329527,-0.6571239,0.0241712
8,-1.7023017,-1.937761,"('unaffectionate', 'affectionate')",-0.3349532,-0.44196278,-0.7988199,-0.926433,0.65875924,0.52415246,1.0622241,0.97151554,-0.2230183,-0.3620978,0.1390795
74,1.6888335,1.7021674,"('undedicated', 'dedicated')",-0.44738463,-0.1958274,0.45390964,0.43111995,-0.5334512,-0.3215527,0.18747634,0.10574836,0.2698767,0.3443311,-0.0744544
22,1.6259195,1.5267283,"('untrustworthy', 'trustworthy')",0.27294487,0.25559822,0.8573997,0.7932842,-0.65519315,-0.63110626,-0.68691665,-0.82341254,0.2828309,0.2242184,0.0586125
77,1.5722405,1.5660402,"('unmotivated', 'motivated')",-0.315087,-0.45492283,-0.9286482,-1.1176653,-0.22929634,-0.36442325,-1.2583127,-1.402462,-0.2318208,-0.3546866,0.1228658
71,1.4306617,1.3443475,"('diffident', 'self-confident')",2.3657508,2.3481245,0.659955,0.7827367,2.5563192,2.529392,0.8224272,0.7178918,1.5670228,1.5444984,0.0225244
1,-1.4104728,-1.6454926,"('unfriendly', 'friendly')",0.33009496,0.14091644,0.023064468,-0.15087628,1.021224,0.8957538,2.0892546,1.861217,0.4106331,0.2203037,0.1903294
41,1.344179,1.209516,"('unforgiving', 'forgiving')",0.11943197,0.07986655,-0.042006336,-0.022260219,0.042227924,0.06458181,0.13115057,0.07280735,0.3189966,0.2809023,0.0380943
63,1.3210366,1.4652792,"('unperceptive', 'insightful')",0.95194507,1.091244,1.4100006,1.308776,0.25784326,0.26952678,1.378718,1.4611211,1.0639087,1.1191895,-0.0552808
44,-1.2815365,-1.2306595,"('prejudiced', 'unprejudiced')",-0.9360022,-0.8988161,0.17897706,0.3673574,-0.08625237,0.046720073,-1.1640652,-1.2639712,-0.6577759,-0.5958739,-0.061902
29,-1.2736816,-1.1627595,"('unfair', 'fair')",0.18710953,0.17654397,-0.04995862,-0.052569304,0.3436603,0.30719164,-0.51398355,-0.5647148,-0.2613708,-0.2592616,-0.0021092
66,-1.2360835,-1.2301813,"('inactive', 'active')",0.08982659,0.024100633,0.8632426,0.8447386,0.97874784,0.8637087,0.9148535,0.8405037,0.3221174,0.268574,0.0535434
61,1.2154237,1.3028246,"('illogical', 'logical')",0.7417741,0.6096199,0.54958916,0.40566033,1.082912,1.0815569,0.4237972,0.40820348,0.8026992,0.7615731,0.0411261
28,1.2138377,1.1799971,"('disloyal', 'loyal')",-0.18641542,-0.28492725,0.093438245,-0.09636374,-0.9369003,-0.9654853,0.8325947,0.77650523,0.203311,0.1219452,0.0813658
82,1.16863,1.182388,"('poor', 'rich')",0.8949413,1.0212879,-0.05117195,0.24672996,-0.015462898,0.056749098,5.7502303,5.97846,1.5494333,1.697123,-0.1476897
72,1.1643618,1.1149651,"('unambitious', 'ambitious')",1.0579321,1.0572543,-0.25476524,-0.1849064,0.12684034,0.28654858,-0.84598637,-0.6830385,0.2496765,0.3181646,-0.0684881
78,1.0320387,0.94337237,"('nonresilient', 'resilient')",1.1786114,1.1803923,-0.06843804,-0.19730486,1.9049605,1.7725514,0.56235886,0.35765365,0.9219063,0.811333,0.1105733
3,1.0216687,1.0073079,"('repellent', 'pleasant')",0.37515157,0.27329397,-0.10889045,-0.27546638,-0.19849116,-0.19996512,0.38167343,0.28979364,0.2942224,0.2189928,0.0752296
57,0.98292685,1.0262731,"('unimaginative', 'imaginative')",-0.2651476,-0.222277,-0.8767714,-1.0471448,-0.7399182,-0.8144096,-2.3060277,-2.5982563,-0.6409876,-0.7311629,0.0901753
42,0.9815234,1.0522993,"('unreliable', 'reliable')",1.2556841,1.3176904,1.2137982,1.2008675,0.56694555,0.6972398,-2.2534268,-2.2911801,0.3529048,0.3953834,-0.0424786
87,0.92994416,1.1307958,"('unsuccessful', 'successful')",1.7041306,1.6890675,1.0231892,0.93827516,1.9870135,2.0459223,0.9961848,0.9599519,1.3280924,1.3528026,-0.0247102
18,0.9257859,0.6974762,"('disagreeable', 'welcoming')",0.7753417,0.5947736,1.6552204,1.468087,0.9169652,0.8972417,0.13127057,-0.056654796,0.8809167,0.7201848,0.1607319
50,-0.84926105,-0.75729954,"('clumsy', 'skillful')",0.34675997,0.33930618,1.2446802,1.1078954,1.157058,1.1486515,0.16020325,0.075427204,0.4118881,0.3827961,0.029092
54,-0.8124021,-0.8072035,"('incapable', 'capable')",0.62795776,0.63732654,0.58666235,0.5297302,1.3361695,1.3668245,1.3293474,1.343371,0.6135469,0.6140098,-0.0004629
53,-0.76813644,-0.8746141,"('uncreative', 'creative')",0.8778952,0.8841107,0.1937922,0.07490988,1.5882046,1.4704617,1.0383259,0.88641363,0.5860163,0.4882564,0.0977599
83,-0.7360033,-0.63052577,"('powerless', 'powerful')",1.0488478,1.0584415,0.08397989,0.07163647,0.4165856,0.49467334,-1.1909336,-1.2379832,-0.0755047,-0.0487515,-0.0267532
58,-0.7181685,-0.4690784,"('undiscriminating', 'discriminating')",0.52438056,0.5399818,-0.042226866,0.018188836,0.31591803,0.41587746,-0.15757453,-0.14873986,-0.0155343,0.071246,-0.0867803
73,-0.6768833,-0.5720845,"('helpless', 'self-reliant')",0.5769809,0.5184905,0.8843527,0.9976312,-0.06300964,0.044967897,-2.8980072,-3.0136862,-0.4353133,-0.4049362,-0.0303771
49,-0.66272557,-0.76293564,"('unable', 'able')",-0.54823965,-0.55576617,-1.5582585,-1.6539512,-0.35775164,-0.41354245,-0.6165617,-0.62973636,-0.7487074,-0.8031863,0.0544789
34,-0.6367829,-0.6112546,"('mean', 'honorable')",0.33598155,0.39877176,-0.19269733,-0.077689886,0.2861616,0.37582046,5.7502584,5.9519134,1.1085843,1.2075122,-0.0989279
37,0.5794954,0.699403,"('fake', 'genuine')",-0.3936348,-0.5013656,-0.3199389,-0.48878217,-1.228048,-1.2701845,0.30160317,0.2720015,-0.2121046,-0.2577856,0.045681
33,-0.5717262,-0.6797488,"('wrong', 'right')",0.08283885,-0.10531427,0.51604575,0.25692427,1.0397359,0.92405087,-0.0046851523,-0.29165626,0.2124418,0.0208512,0.1915906
47,0.5609059,0.6328524,"('stupid', 'smart')",0.59386545,0.66869426,0.68083894,0.70704013,-0.04695531,0.09519756,5.152343,5.3632727,1.3881995,1.4934114,-0.1052119
67,0.52966344,0.5857553,"('doubtful', 'determined')",-0.65001357,-0.48176873,-0.38149816,-0.22150788,-0.97314394,-0.7966732,-0.870793,-0.63669777,-0.469157,-0.3101784,-0.1589786
84,0.52824396,0.54344374,"('inferior', 'superior')",-0.40550512,-0.46018314,0.40160066,0.4513177,-0.6625795,-0.6739769,0.6482859,0.61722535,0.1020092,0.0955654,0.0064438
20,0.525936,0.61447346,"('rough', 'thoughtful')",-0.25401455,-0.31800684,0.5151391,0.32124922,-0.5392687,-0.58605355,1.1201204,0.85151505,0.2735825,0.1766355,0.096947
15,-0.5024211,-0.54308623,"('boring', 'funny')",-0.4887608,-0.5610926,-0.3521272,-0.30094898,-0.5337961,-0.72497916,0.21896878,0.19261418,-0.3316273,-0.3874985,0.0558712
38,-0.43861827,-0.26873,"('untruthful', 'truthful')",-1.0982711,-0.9987528,0.0591776,0.111826256,0.030007005,0.07930026,-0.12271884,-0.03953407,-0.3140847,-0.2231781,-0.0909066
40,0.40861678,0.34977353,"('stingy', 'generous')",0.93060035,0.79592174,0.3705493,0.2675014,0.7360937,0.67356867,-0.8383561,-1.2509636,0.3215008,0.1671603,0.1543405
88,0.36356625,0.41595966,"('low', 'eminent')",0.17226277,0.12339955,-0.3635029,-0.48733693,-0.3494806,-0.3536675,-0.19767116,-0.13237277,-0.0749651,-0.0868036,0.0118385
64,0.3381047,0.3979315,"('shy', 'confident')",1.0981293,0.91976964,0.8079873,0.69166905,0.51107955,0.4340003,-6.046127,-6.200378,-0.6581652,-0.7514015,0.0932363
68,0.21624935,0.22254439,"('dependent', 'independent')",-0.7966241,-0.9914696,-0.6351776,-0.7814908,-0.4097895,-0.57290137,-0.29606816,-0.50574213,-0.384282,-0.5258119,0.1415299
2,0.12021944,0.15685302,"('unlikable', 'likable')",1.4703238,1.4590311,1.5351073,1.5274723,1.9249678,1.959849,0.8434551,0.77239466,1.1788147,1.17512,0.0036947
26,0.09751228,-0.07000908,"('hardhearted', 'benevolent')",1.6731945,1.5801082,2.1534016,2.1572862,0.90629166,0.8738268,1.626324,1.5457542,1.2913448,1.2173933,0.0739515
27,0.04082749,-0.23384026,"('hardhearted', 'softhearted')",-0.53701234,-0.6016201,0.0032233633,-0.17008993,0.086940214,-0.094692335,1.5538845,1.2569679,0.2295726,0.0313451,0.1982275
9,-0.029418672,-0.24442455,"('unaffectionate', 'caring')",0.55166656,0.43970773,-0.16507268,-0.4088158,1.3701252,1.2614496,1.4790013,1.4821657,0.6412603,0.5060165,0.1352438
