,national_male,national_female,tuple,semiconductor_male,semiconductor_female,corp_male,corp_female,average_male,average_female,male-female
44,0.86701417,0.50167954,"('prejudiced', 'unprejudiced')",-1.2129818,-1.5733758,-1.415588,-1.6566949,-0.5871852,-0.9094637,0.3222785
79,0.84992325,1.248175,"('wavering', 'unwavering')",-0.7756272,-0.6000543,-0.63450766,-0.49616516,-0.1867372,0.0506518,-0.237389
73,0.8218169,0.71061873,"('helpless', 'self-reliant')",0.09182803,0.11657603,-3.6360261,-3.478901,-0.9074604,-0.8839021,-0.0235583
11,-0.8189778,-0.59387,"('unhelpful', 'helpful')",-0.20021752,-0.22182593,1.4966002,1.5089432,0.1591349,0.2310824,-0.0719475
52,0.76283103,1.0168519,"('irrational', 'rational')",1.3170899,1.4125295,0.037988827,0.24059907,0.70597,0.8899935,-0.1840235
23,-0.6969584,-0.7528986,"('insincere', 'sincere')",-0.48373854,-0.47545722,6.1331224,5.9242344,1.6508085,1.5652928,0.0855157
8,-0.69396937,-0.3838318,"('unaffectionate', 'affectionate')",1.3596157,1.5008842,0.496621,0.78966355,0.3874224,0.635572,-0.2481496
3,-0.6711218,-0.6793654,"('repellent', 'pleasant')",-1.4056946,-1.4458073,1.2203939,1.0416857,-0.2854741,-0.3611623,0.0756882
84,0.67067206,0.4199778,"('inferior', 'superior')",1.0965232,1.1029723,0.34261876,0.393389,0.7032713,0.6387797,0.0644916
41,-0.62044835,-0.34475246,"('unforgiving', 'forgiving')",-0.325908,-0.1339922,0.14021033,0.28511503,-0.2687153,-0.0645432,-0.2041721
88,0.6039564,0.50838685,"('low', 'eminent')",-0.11822617,-0.13423227,-0.5506521,-0.59603167,-0.0216406,-0.073959,0.0523184
51,-0.5754836,-0.6844802,"('uneducated', 'educated')",-0.63095224,-0.49197406,0.5352959,0.4835807,-0.2237133,-0.2309579,0.0072446
26,0.5606174,0.7243263,"('hardhearted', 'benevolent')",1.0824555,1.4326743,1.5424393,1.7072024,1.0618374,1.2880677,-0.2262303
7,-0.55741626,-0.7257527,"('insensitive', 'sensitive')",-0.14546467,-0.22883807,0.77322423,0.8057379,0.0234478,-0.0496176,0.0730654
31,0.5573693,0.98279524,"('evil', 'good')",0.70154905,1.1811216,-0.805616,-0.5686676,0.1511008,0.5317497,-0.3806489
37,-0.5566359,-0.53468233,"('fake', 'genuine')",-0.917719,-0.9337978,-0.26169634,-0.10526939,-0.5786838,-0.5245832,-0.0541006
75,-0.55599755,-0.10121982,"('meek', 'impulsive')",-0.6011168,-0.500734,-0.83911324,-0.71780515,-0.6654092,-0.4399196,-0.2254896
53,-0.53033864,-0.5016983,"('uncreative', 'creative')",1.0057818,1.1216496,0.24511236,0.26093584,0.2401852,0.2936291,-0.0534439
50,-0.5164287,-0.18514389,"('clumsy', 'skillful')",-0.69726765,-0.55540985,-0.1930809,-0.03796182,-0.4689258,-0.2595052,-0.2094206
40,0.50415236,0.8165196,"('stingy', 'generous')",0.7049064,0.9837196,-1.8049332,-1.5752304,-0.1986248,0.0750029,-0.2736277
27,-0.4986728,-0.537225,"('hardhearted', 'softhearted')",0.057287402,0.15680662,1.2762357,1.4737303,0.2782834,0.3644373,-0.0861539
59,0.49023214,0.68590033,"('foolish', 'wise')",0.61737126,0.7355976,-0.391246,-0.33837637,0.2387858,0.3610405,-0.1222547
14,-0.48817462,-0.794087,"('antisocial', 'social')",-0.89848644,-1.1742153,0.30566388,0.10991054,-0.3603324,-0.6194639,0.2591315
16,0.4604449,0.8445657,"('unpopular', 'popular')",0.52839947,0.69579464,0.32775134,0.33456472,0.4388653,0.624975,-0.1861097
25,0.44691488,0.5317812,"('egoistic', 'altruistic')",1.8935881,1.8441467,1.5923917,1.517122,1.3109649,1.2976833,0.0132816
65,-0.41906896,-0.9322843,"('insecure', 'secure')",-0.8672487,-1.1619773,0.27696136,0.010469802,-0.3364521,-0.6945972,0.3581451
36,0.39986655,0.77238643,"('hostile', 'amicable')",1.2297043,1.4539474,0.03857994,0.17241973,0.5560503,0.7995845,-0.2435342
54,-0.38921127,-0.53712577,"('incapable', 'capable')",0.13529785,0.03136592,0.5799714,0.57692057,0.108686,0.0237202,0.0849658
66,0.33887714,0.2386492,"('inactive', 'active')",-0.983057,-1.0080355,0.6431322,0.6343409,-0.0003492,-0.0450152,0.044666
15,-0.3375421,-0.32947865,"('boring', 'funny')",0.6836238,0.59245646,-0.011288347,0.07102518,0.1115978,0.1113343,0.0002635
21,-0.31578717,-0.8581696,"('immoral', 'moral')",-1.3099444,-1.691705,-0.5513506,-0.81001943,-0.725694,-1.1199647,0.3942707
58,-0.3070016,0.098255485,"('undiscriminating', 'discriminating')",0.0029769354,0.2909734,-0.106414855,0.18496615,-0.1368132,0.1913983,-0.3282115
1,-0.30084053,0.14738397,"('unfriendly', 'friendly')",1.2491486,1.6078254,1.2403136,1.6041496,0.7295406,1.1197863,-0.3902457
19,0.29590315,0.26386425,"('inhospitable', 'hospitable')",0.23607746,0.2756069,-0.6126069,-0.40038386,-0.0268754,0.0463624,-0.0732378
48,-0.27888545,-0.26295373,"('unintelligent', 'intelligent')",1.4002768,1.4922074,0.6147826,0.6537378,0.5787246,0.6276638,-0.0489392
34,-0.24585259,-0.24289834,"('mean', 'honorable')",0.3275885,0.2713702,5.346811,5.3050666,1.8095156,1.7778462,0.0316694
67,-0.22576717,-0.36116922,"('doubtful', 'determined')",-0.95643383,-1.2241592,-0.8109748,-1.0055825,-0.6643919,-0.863637,0.1992451
80,-0.2057493,-0.04912585,"('dominated', 'dominating')",-1.2980126,-1.381198,-0.44710526,-0.44566405,-0.6502891,-0.6253293,-0.0249598
38,-0.20341784,-0.042916305,"('untruthful', 'truthful')",-0.27187282,-0.25965622,-0.5062134,-0.4241104,-0.327168,-0.2422276,-0.0849404
87,0.19277933,0.23189785,"('unsuccessful', 'successful')",-0.027445741,-0.053742416,1.0052321,1.1152877,0.3901886,0.4311477,-0.0409591
17,-0.17767164,-0.27953506,"('nasty', 'nice')",-0.04765077,0.07087477,-0.5236473,-0.5592139,-0.2496566,-0.255958,0.0063014
61,-0.16224055,-0.2568979,"('illogical', 'logical')",0.6612949,0.6693035,0.7874472,0.7871849,0.4288338,0.3998635,0.0289703
24,-0.15886587,-0.40143472,"('dishonest', 'honest')",-1.1708207,-1.2935461,0.6024227,0.4247689,-0.2424213,-0.423404,0.1809827
6,0.13437909,0.3066972,"('distant', 'open')",0.6985639,0.9011644,-0.5233928,-0.2938903,0.1031834,0.3046571,-0.2014737
2,0.1340378,0.049188923,"('unlikable', 'likable')",0.097783476,-0.07820542,0.6588706,0.49798927,0.2968973,0.1563243,0.140573
9,-0.13257468,0.049731955,"('unaffectionate', 'caring')",1.176982,1.2944379,1.1897006,1.4262654,0.7447027,0.9234784,-0.1787757
20,0.122061476,-0.16424695,"('rough', 'thoughtful')",0.7305132,0.67270756,0.6655724,0.6565884,0.506049,0.3883497,0.1176993
5,-0.095756724,0.09074536,"('distant', 'outgoing')",0.58738333,0.73524463,-0.6531237,-0.45586646,-0.0538324,0.1233745,-0.1772069
28,0.079924345,0.3174271,"('disloyal', 'loyal')",-0.06214889,0.08794467,1.0848128,1.1175574,0.3675294,0.5076431,-0.1401137
12,-0.07721724,-0.014916599,"('unsupportive', 'supportive')",0.18287216,0.32872993,-1.9062954,-1.8008485,-0.6002135,-0.4956784,-0.1045351
68,-0.068001494,-0.29879057,"('dependent', 'independent')",-1.1629635,-1.3144971,-1.143939,-1.182881,-0.7916347,-0.9320563,0.1404216
83,0.05366864,0.09962047,"('powerless', 'powerful')",0.20105144,0.18682237,-1.2874336,-1.3534669,-0.3442378,-0.3556747,0.0114369
29,0.050720274,0.068398416,"('unfair', 'fair')",-0.27699706,-0.18116024,-0.20675093,-0.16934046,-0.1443426,-0.0940341,-0.0503085
32,0.035344243,-0.3453626,"('unkind', 'kind')",-0.5445444,-0.6902502,0.9788446,0.8725558,0.1565481,-0.0543523,0.2109004
74,0.006195836,0.23367414,"('undedicated', 'dedicated')",-0.116880484,0.055474065,-0.40077484,-0.41738722,-0.1704865,-0.0427463,-0.1277402
