,big_male,big_female,tuple,lots_male,lots_female,inc_male,inc_female,average_male,average_female,male-female
9,1.5294706,1.3822099,"('unaffectionate', 'caring')",-0.43415505,-0.32885054,1.8170232,1.7562114,0.9707796,0.9365236,0.034256
85,-1.4903905,-0.8687695,"('insignificant', 'prestigious')",-4.166607,-2.7082865,0.18786317,0.32473,-1.8230448,-1.0841087,-0.7389361
11,1.4386708,1.1891383,"('unhelpful', 'helpful')",1.5107633,1.0379007,2.171795,2.2650673,1.7070764,1.4973688,0.2097076
87,1.374917,1.0305375,"('unsuccessful', 'successful')",2.016388,1.0191464,0.9055745,1.2190152,1.4322931,1.0895664,0.3427267
26,-1.3490944,-1.3249592,"('hardhearted', 'benevolent')",-0.5073034,-0.35850802,1.2917191,1.467359,-0.1882263,-0.0720361,-0.1161902
63,1.3121803,1.2318741,"('unperceptive', 'insightful')",1.9482712,1.6330429,1.2878047,1.6108977,1.5160853,1.4919383,0.024147
56,1.2839708,1.0401366,"('impractical', 'practical')",3.790598,2.8870883,-0.2912542,-0.17178409,1.5944382,1.2518136,0.3426246
83,1.2812262,0.8785684,"('powerless', 'powerful')",0.4409021,-0.10068615,-1.0545253,-1.047136,0.2225343,-0.0897512,0.3122855
51,1.2573423,0.7225024,"('uneducated', 'educated')",1.5995575,0.66196716,0.18342873,0.37024042,1.0134428,0.5849033,0.4285395
79,-1.2215753,-0.75303996,"('wavering', 'unwavering')",-2.0812652,-1.3833193,0.011342734,0.093658075,-1.0971659,-0.6809004,-0.4162655
50,-1.2077601,-1.0332205,"('clumsy', 'skillful')",-1.3170418,-1.2259392,0.08619399,0.2093074,-0.8128692,-0.683284,-0.1295852
70,1.1839343,0.91591674,"('lethargic', 'energetic')",2.3917274,1.3649137,0.52033883,0.518522,1.3653336,0.9331175,0.4322161
21,1.0883017,0.5429851,"('immoral', 'moral')",2.8894813,1.9063089,-0.70045966,-0.5103265,1.0924411,0.6463225,0.4461186
19,-1.0882628,-1.2234542,"('inhospitable', 'hospitable')",-2.1188738,-1.8971242,-0.0911107,-0.019478127,-1.0994158,-1.0466855,-0.0527303
20,-1.0847399,-1.4420098,"('rough', 'thoughtful')",-0.56437516,-0.44994926,0.7116337,0.8258534,-0.3124938,-0.3553685,0.0428747
44,-1.0623094,-0.72360986,"('prejudiced', 'unprejudiced')",-2.1324208,-1.5665416,-1.7930874,-1.6205133,-1.6626059,-1.3035549,-0.359051
49,-1.0377265,-1.4200815,"('unable', 'able')",-0.30773273,-0.87963283,-0.09308086,0.11356859,-0.4795134,-0.7287153,0.2492019
12,1.0244552,0.8646439,"('unsupportive', 'supportive')",1.1190739,0.6304544,-1.4465148,-1.2287842,0.232338,0.0887714,0.1435666
34,-1.0208474,-0.88191235,"('mean', 'honorable')",0.87247914,0.7804752,6.091908,6.155597,1.9811799,2.0180534,-0.0368735
17,-0.9889818,-0.84586805,"('nasty', 'nice')",-0.6311687,-0.09213809,-0.54561114,-0.5573417,-0.7219206,-0.4984493,-0.2234713
28,0.97880685,0.6773172,"('disloyal', 'loyal')",0.45492703,0.5687884,0.8322217,0.95519125,0.7553186,0.7337656,0.021553
38,0.94937587,1.0156723,"('untruthful', 'truthful')",1.5611856,1.6090634,0.37829438,0.36808914,0.962952,0.9976083,-0.0346563
23,0.94294286,0.71187747,"('insincere', 'sincere')",3.9507666,3.1318414,6.511531,6.5145535,3.8017467,3.4527575,0.3489892
37,-0.86329,-0.89269,"('fake', 'genuine')",-0.014565874,-0.33260784,0.24214303,0.30279198,-0.2119043,-0.307502,0.0955977
61,0.85328007,0.48989415,"('illogical', 'logical')",1.0197022,0.6332249,0.3951174,0.5511286,0.7560333,0.5580826,0.1979507
43,0.7861689,0.698799,"('irresponsible', 'responsible')",2.1587136,1.3184676,0.51952213,0.7972432,1.1548015,0.93817,0.2166315
15,-0.7858806,-0.41917688,"('boring', 'funny')",-0.12041134,-0.30483216,0.6418777,0.6121727,-0.0881381,-0.0372788,-0.0508593
13,0.78318846,0.75771487,"('impolite', 'polite')",2.5523958,2.0662255,-0.39343062,-0.15414205,0.9807178,0.8899327,0.0907851
75,-0.74739105,-0.41811192,"('meek', 'impulsive')",-1.9974421,-1.4019371,-0.5476453,-0.6337178,-1.0974929,-0.8179223,-0.2795706
0,0.7449275,0.45529574,"('unsociable', 'sociable')",2.9176962,2.0128543,-0.3373818,-0.11557408,1.108414,0.784192,0.324222
71,0.69076025,0.60248,"('diffident', 'self-confident')",1.1324234,1.3712413,0.5486387,0.89036274,0.7906075,0.9546947,-0.1640872
39,-0.69015664,-0.30503762,"('exploitative', 'cooperative')",0.7403099,1.2328596,0.111614965,0.27344945,0.0539227,0.4004238,-0.3465011
14,0.5913194,0.33504003,"('antisocial', 'social')",3.0237575,2.4519918,-0.77990305,-0.59092844,0.9450579,0.7320345,0.2130234
22,0.53854936,0.14984512,"('untrustworthy', 'trustworthy')",1.2635316,0.7828303,-0.6018708,-0.6230751,0.40007,0.1032001,0.2968699
53,0.5266966,0.37959197,"('uncreative', 'creative')",0.39793277,-0.1285751,0.8656046,1.0435712,0.5967447,0.4315294,0.1652153
5,-0.50178766,-0.38587174,"('distant', 'outgoing')",-2.3405173,-1.770942,0.06357856,0.24778683,-0.9262421,-0.6363422,-0.2898999
6,-0.49566245,-0.55516493,"('distant', 'open')",-2.6069298,-1.8484882,0.234685,0.35331634,-0.9559691,-0.6834456,-0.2725235
78,-0.48082545,-0.70925754,"('nonresilient', 'resilient')",-0.5840137,-0.66185796,0.31126276,0.5325925,-0.2511921,-0.2795077,0.0283156
67,0.45387176,0.7191342,"('doubtful', 'determined')",0.21033876,0.6235474,-1.2385972,-0.87254786,-0.1914622,0.1567113,-0.3481735
59,-0.45049304,-0.16394484,"('foolish', 'wise')",-2.2146697,-1.5933483,0.28073952,0.37013212,-0.7948078,-0.462387,-0.3324208
74,0.43266845,-0.23806289,"('undedicated', 'dedicated')",0.53947645,-0.01553018,-0.25431004,-0.13125144,0.2392783,-0.1282815,0.3675598
33,0.4220644,0.60536164,"('wrong', 'right')",-0.73177445,-0.25215703,-0.50517243,-0.50462633,-0.2716275,-0.0504739,-0.2211536
10,0.4187451,-0.17549297,"('unsympathetic', 'sympathetic')",2.6928577,1.315663,-0.5648704,-0.39950275,0.8489108,0.2468891,0.6020217
88,-0.39486402,-0.45047218,"('low', 'eminent')",0.029805705,-0.3647327,0.19168334,0.3516591,-0.0577917,-0.1545153,0.0967236
2,0.37613168,0.39910734,"('unlikable', 'likable')",0.11770051,0.034674656,0.17572486,0.2421935,0.2231857,0.2253252,-0.0021395
68,-0.36694008,-0.57013905,"('dependent', 'independent')",0.1766804,-0.24612421,-0.3590516,-0.28553486,-0.1831038,-0.367266,0.1841622
64,0.33659747,0.57546216,"('shy', 'confident')",0.34890848,0.098565,-6.9354005,-6.7111835,-2.0832982,-2.0123855,-0.0709127
25,-0.33592987,-0.09599642,"('egoistic', 'altruistic')",-0.51773214,-0.10411118,1.5242414,1.4207404,0.2235265,0.4068776,-0.1833511
18,-0.32675436,-0.124206506,"('disagreeable', 'welcoming')",0.10800253,0.050755754,-0.054119226,-0.09772148,-0.090957,-0.0570574,-0.0338996
7,0.32166567,0.18084157,"('insensitive', 'sensitive')",1.9792755,1.2781931,0.94023,1.155137,1.0803905,0.8713905,0.209
42,0.3024707,0.30888912,"('unreliable', 'reliable')",0.11707276,-0.027802952,-3.2552543,-3.1893196,-0.9452369,-0.9694111,0.0241742
54,-0.28817463,-0.3596283,"('incapable', 'capable')",-0.6730111,-0.7697821,1.4257333,1.5480057,0.1548492,0.1395318,0.0153174
3,0.28320006,0.09882622,"('repellent', 'pleasant')",2.5097377,1.8362693,0.1922733,0.18662211,0.9950704,0.7072392,0.2878312
66,-0.2779004,-0.40042445,"('inactive', 'active')",-1.6398838,-2.0969927,0.4334642,0.51097083,-0.4947733,-0.6621488,0.1673755
86,0.27366382,-0.34381777,"('uninfluential', 'influential')",1.6990184,0.2775403,-0.24395522,0.027462937,0.5762423,-0.0129382,0.5891805
47,-0.26602757,-0.410596,"('stupid', 'smart')",1.4374111,1.2101084,5.3468723,5.3839593,2.1727519,2.0611572,0.1115947
27,-0.25085843,-0.37366,"('hardhearted', 'softhearted')",-0.81264645,-0.7553601,1.7627665,1.510154,0.2330872,0.1270446,0.1060426
1,0.24914464,0.22474962,"('unfriendly', 'friendly')",-0.9325277,-0.86642754,2.5112097,2.6518512,0.6092755,0.6700578,-0.0607823
29,0.24514747,-0.060825128,"('unfair', 'fair')",-0.6397742,-0.6126249,-0.24876878,-0.17374901,-0.2144652,-0.2823997,0.0679345
8,0.21753073,0.412653,"('unaffectionate', 'affectionate')",-1.7017623,-1.5561694,1.4599845,1.4373667,-0.0080824,0.0979501,-0.1060325
4,-0.20585297,-0.07391361,"('disliked', 'liked')",-2.1492476,-1.7551683,-6.6203756,-6.62702,-2.9918254,-2.8187005,-0.1731249
84,-0.1714446,-0.22185542,"('inferior', 'superior')",-1.2437978,-1.387936,0.6256925,0.74728733,-0.2631833,-0.2875014,0.0243181
57,0.16283473,-0.06648336,"('unimaginative', 'imaginative')",0.6709012,0.055220805,-2.8233922,-2.7054143,-0.6632187,-0.905559,0.2423403
77,0.14089006,-0.1033039,"('unmotivated', 'motivated')",1.229526,0.90650123,-1.2191724,-0.9715879,0.0504146,-0.0561302,0.1065448
40,0.13845414,0.19570902,"('stingy', 'generous')",-0.035782345,0.19613943,-1.1964167,-1.3381485,-0.3645817,-0.3154333,-0.0491484
30,0.13591881,0.39994204,"('intolerant', 'tolerant')",2.7499301,2.7293828,0.9385084,0.99657774,1.2747858,1.3753009,-0.1005151
73,-0.1336295,0.17944533,"('helpless', 'self-reliant')",-1.5814028,-0.915155,-2.732552,-2.9313326,-1.4825281,-1.2223474,-0.2601807
45,0.13183233,-0.369341,"('incompetent', 'competent')",2.6012242,1.5510926,-0.14740942,0.06801378,0.8618824,0.4165885,0.4452939
41,0.116035275,0.1391857,"('unforgiving', 'forgiving')",0.20306154,0.59846026,-0.07196437,0.008994327,0.0823775,0.2488801,-0.1665026
48,0.07392095,-0.20693663,"('unintelligent', 'intelligent')",1.842451,1.1477711,0.69170743,0.82810795,0.8693598,0.5896475,0.2797123
82,0.04950754,-0.3880403,"('poor', 'rich')",1.9771296,0.84627527,6.3957934,6.4636197,2.8074767,2.3072848,0.5001919
58,0.0055701584,-0.22507101,"('undiscriminating', 'discriminating')",-0.4717396,-0.4471424,0.20212199,0.09075552,-0.0880158,-0.1938193,0.1058035
65,-0.00225994,-0.30964535,"('insecure', 'secure')",2.207033,1.3335086,-0.061369285,-0.13344741,0.7144679,0.2968053,0.4176626
