,jpmorgan_male,jpmorgan_female,tuple,chase_male,chase_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
26,1.2922522,0.8895306,"('hardhearted', 'benevolent')",2.1912363,2.157033,2.9610791,2.3742557,1.8525349,1.4231827,2.0742757,1.7110004,0.3632753
63,-1.2745258,-1.2962234,"('unperceptive', 'insightful')",0.43269953,0.63568735,0.882164,1.1436628,-0.08620969,0.12144339,-0.011468,0.1511425,-0.1626105
7,-1.2652264,-1.2278192,"('insensitive', 'sensitive')",-0.015744586,0.03800291,-0.4687154,-0.45579797,-0.45013583,-0.44090465,-0.5499555,-0.5216297,-0.0283258
23,-1.2169517,-0.98440355,"('insincere', 'sincere')",-1.0072622,-0.6542316,-0.7918075,-0.54571587,4.45211,4.9504046,0.3590221,0.6915134,-0.3324913
20,-1.1657054,-1.2300143,"('rough', 'thoughtful')",-1.3848836,-1.3513167,0.094171815,0.12613837,-0.43649274,-0.38880455,-0.7232275,-0.7109993,-0.0122282
44,1.149018,1.6883601,"('prejudiced', 'unprejudiced')",-0.5905327,-0.5183225,-0.9913508,-0.56649274,-1.4562237,-1.0145137,-0.4722723,-0.1027422,-0.3695301
68,-1.1476388,-1.2697246,"('dependent', 'independent')",-1.6237653,-1.7242488,-1.295993,-1.3014312,-1.4817684,-1.5492738,-1.3872914,-1.4611696,0.0738782
25,1.131834,1.0320083,"('egoistic', 'altruistic')",0.9398254,1.0452311,1.0740457,1.0084077,1.9787841,1.7075206,1.2811223,1.1982919,0.0828304
24,-1.1281137,-1.2039227,"('dishonest', 'honest')",-0.33470228,-0.118085586,-0.62250817,-0.7017903,-0.6514989,-0.60140145,-0.6842058,-0.6563001,-0.0279057
27,-1.0590318,-1.3345782,"('hardhearted', 'softhearted')",-0.2676888,-0.47931668,-0.8457394,-1.2335312,0.35055712,-0.029283358,-0.4554757,-0.7691774,0.3137017
12,-1.0518591,-1.0819124,"('unsupportive', 'supportive')",1.0524267,1.3945925,0.5234494,0.8751502,-2.4983735,-2.2751708,-0.4935891,-0.2718351,-0.221754
72,-1.0246143,-1.1223228,"('unambitious', 'ambitious')",-0.3563072,-0.2654938,-0.8546233,-0.80451447,-1.2839624,-1.1561478,-0.8798769,-0.8371197,-0.0427572
33,1.0073552,1.0236678,"('wrong', 'right')",0.60053563,0.67322695,0.90758014,1.02164,-0.5024177,-0.5342779,0.5032634,0.5460642,-0.0428008
32,-0.9857341,-0.589755,"('unkind', 'kind')",-0.16519524,0.229749,-0.2084437,-0.012782335,-0.0658568,0.32338583,-0.3563075,-0.0123506,-0.3439569
22,-0.9368657,-1.3240083,"('untrustworthy', 'trustworthy')",-0.18774837,-0.19746403,-0.40874237,-0.60880166,-1.854497,-1.7376385,-0.8469633,-0.9669781,0.1200148
82,-0.89841616,-0.47851202,"('poor', 'rich')",-0.9963516,-0.8569483,-0.49918473,-0.47072077,4.9921937,5.006518,0.6495603,0.8000842,-0.1505239
15,0.8493697,0.51174486,"('boring', 'funny')",0.3507899,0.28347677,0.82302165,0.48945233,0.40652892,0.20116648,0.6074275,0.3714601,0.2359674
59,0.8117785,0.8804474,"('foolish', 'wise')",-0.16935784,-0.072434336,1.0500808,1.2686111,0.049061567,-0.1825682,0.4353907,0.473514,-0.0381233
8,0.8055904,0.46418184,"('unaffectionate', 'affectionate')",2.047526,2.0881376,0.94746196,0.8267181,1.3156433,0.96640813,1.2790554,1.0863614,0.192694
71,0.7979787,0.71077454,"('diffident', 'self-confident')",2.2115874,2.3521795,0.55813736,0.60650116,0.37978774,0.52477247,0.9868728,1.0485569,-0.0616841
47,-0.7676478,-0.45324528,"('stupid', 'smart')",-0.9674311,-0.78817606,0.172821,0.4028878,3.865452,4.188928,0.5757985,0.8375987,-0.2618002
80,-0.75127494,-0.94147503,"('dominated', 'dominating')",0.3417117,0.043432504,0.2105571,-0.020676926,-0.91091526,-0.7763948,-0.2774804,-0.4237786,0.1462982
64,-0.7312275,-0.6287989,"('shy', 'confident')",-0.12759924,0.13011053,-0.27371186,0.067644596,-6.6606026,-6.1471906,-1.9482853,-1.6445585,-0.3037268
78,-0.6965581,-0.86551005,"('nonresilient', 'resilient')",1.0953696,1.1294354,0.96838135,0.8119977,1.2456491,0.92883044,0.6532105,0.5011884,0.1520221
54,0.6639101,1.1279095,"('incapable', 'capable')",1.889234,2.1692367,1.0435374,1.5407264,1.1400181,1.412656,1.1841749,1.5626321,-0.3784572
50,0.65347743,0.98056203,"('clumsy', 'skillful')",-0.72306997,-0.55466133,1.4111713,1.5243877,0.6003911,0.6090658,0.4854925,0.6398386,-0.1543461
88,-0.6414448,-0.48972058,"('low', 'eminent')",-1.0579675,-0.8929622,-0.11901928,0.20805272,-0.993398,-0.6897497,-0.7029574,-0.4660949,-0.2368625
39,-0.62315565,-0.17707229,"('exploitative', 'cooperative')",0.32905775,0.7284972,-0.48955175,0.10836525,-0.27116516,0.19718699,-0.2637037,0.2142443,-0.477948
2,0.56535304,1.1021619,"('unlikable', 'likable')",1.1148845,1.6537743,1.4704566,1.8420715,0.45604497,0.9312313,0.9016848,1.3823098,-0.480625
61,-0.488633,-0.57995456,"('illogical', 'logical')",0.61445373,0.6976564,0.8269298,0.78843254,-0.22055182,-0.18140694,0.1830497,0.1811818,0.0018679
34,-0.4407073,-0.030496165,"('mean', 'honorable')",-0.8756343,-0.78362983,-0.08172014,0.17155568,5.3722177,5.680904,0.993539,1.2595834,-0.2660444
53,-0.43955502,-0.48986086,"('uncreative', 'creative')",0.045216173,0.38180166,0.81921375,0.9709076,1.1210955,0.86459446,0.3864926,0.4318607,-0.0453681
58,0.41699642,-0.13280949,"('undiscriminating', 'discriminating')",0.5455654,0.1946443,0.7902708,0.23098704,0.708147,0.5596375,0.6152449,0.2131148,0.4021301
84,0.39383912,0.28789452,"('inferior', 'superior')",0.30952823,0.34818035,0.6435836,0.7916888,0.4979485,0.45802006,0.4612249,0.4714459,-0.010221
37,-0.37631562,-0.5524186,"('fake', 'genuine')",-1.1043816,-1.1605486,-0.7018307,-0.78947353,-0.16992089,-0.3452052,-0.5881122,-0.7119114,0.1237992
38,0.3255583,0.2616767,"('untruthful', 'truthful')",0.044263814,0.09878464,-0.249852,-0.0991831,0.14719956,0.44094935,0.0667924,0.1755569,-0.1087645
18,-0.3213165,0.13577372,"('disagreeable', 'welcoming')",-0.5039177,0.12157777,0.14937049,0.60898006,-1.0614516,-0.93323755,-0.4343288,-0.0167265,-0.4176023
74,-0.31959394,-0.42669338,"('undedicated', 'dedicated')",0.4283898,0.5580275,0.5847699,0.7276284,-0.3488014,-0.20339063,0.0861911,0.163893,-0.0777019
87,0.29869044,0.40724856,"('unsuccessful', 'successful')",1.3079225,1.2451997,2.174844,2.3761444,1.0299549,1.171623,1.202853,1.3000538,-0.0972008
52,0.24813315,0.019258492,"('irrational', 'rational')",-0.7708828,-0.6930961,-0.19585493,0.0051441267,0.0047265366,-0.208272,-0.1784695,-0.2192414,0.0407719
67,-0.20136178,0.22262919,"('doubtful', 'determined')",-0.6548228,-0.46782705,-0.11090258,0.26298428,-0.9890019,-0.5370423,-0.4890223,-0.129814,-0.3592083
17,-0.1502536,-0.2928281,"('nasty', 'nice')",-0.479345,-0.78801215,0.12921585,0.012866046,-0.17468955,-0.23829308,-0.1687681,-0.3265668,0.1577987
42,0.1478999,0.37663975,"('unreliable', 'reliable')",0.46226758,0.7856935,0.46096906,0.8166442,-3.5778997,-3.2982888,-0.6266907,-0.3298278,-0.2968629
9,0.1422654,-0.13058768,"('unaffectionate', 'caring')",1.4380264,1.533639,0.6984626,0.48220965,1.177664,0.9947122,0.8641046,0.7199933,0.1441113
29,0.09992372,-0.18089065,"('unfair', 'fair')",-0.9053897,-0.8428913,-0.057892848,-0.09172984,-0.7448765,-0.98969686,-0.4020588,-0.5263022,0.1242434
4,0.08090216,0.026479803,"('disliked', 'liked')",-0.60307515,-0.4618164,0.39389524,0.37598404,-6.620542,-6.6030684,-1.687205,-1.6656052,-0.0215998
83,0.07934158,-0.13966069,"('powerless', 'powerful')",0.9928915,0.87444884,0.4334954,0.43344474,-1.0751251,-0.91827786,0.1076508,0.0624888,0.045162
16,-0.07818575,0.2918915,"('unpopular', 'popular')",-0.83883286,-0.5798043,-0.13366178,0.20378512,0.496267,0.497351,-0.1386034,0.1033058,-0.2419092
1,0.06493257,-0.4167084,"('unfriendly', 'friendly')",1.2345223,1.346496,1.2581476,0.90908015,1.8799039,1.2116796,1.1093765,0.7626368,0.3467397
19,-0.06208456,0.1422306,"('inhospitable', 'hospitable')",-0.07817437,0.015081186,-0.16876185,-0.15046324,0.47820795,0.5024076,0.0422968,0.127314,-0.0850172
40,-0.0338892,-0.20352006,"('stingy', 'generous')",-0.32902163,-0.23989423,-0.53843623,-0.8818501,-2.546085,-2.982185,-0.861858,-1.0768623,0.2150043
