,pulte_male,pulte_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
62,-1.25234,-0.9440083,"('incompetent', 'brilliant')",0.76998234,0.91296613,0.5707404,0.1320845,0.0294609,0.0336808,-0.0042199
53,-1.2247677,-1.4255576,"('uncreative', 'creative')",-0.19262934,-0.41584122,0.91233367,0.73352206,-0.1683545,-0.3692923,0.2009378
14,-1.177384,-0.62916285,"('antisocial', 'social')",1.9764099,1.7523293,-0.49549082,-0.2785203,0.1011784,0.2815488,-0.1803704
59,1.1515334,0.865681,"('foolish', 'wise')",-1.381123,-1.0001142,0.56116086,0.41739547,0.1105238,0.0943208,0.016203
88,-1.1340673,-0.7185363,"('low', 'eminent')",-1.4150819,-0.77113855,0.057665937,0.124540016,-0.8304944,-0.4550449,-0.3754495
77,-1.12498,-1.139611,"('unmotivated', 'motivated')",0.5907669,0.16795449,-1.1282078,-1.425634,-0.5541403,-0.7990968,0.2449565
70,-1.1118222,-0.71762866,"('lethargic', 'energetic')",0.114628896,0.4528587,0.48212758,0.567117,-0.1716886,0.1007823,-0.2724709
80,-1.1058124,-0.53800046,"('dominated', 'dominating')",0.6221447,1.0326757,-1.1834868,-1.1144992,-0.5557182,-0.206608,-0.3491102
12,-1.0469143,-1.1744684,"('unsupportive', 'supportive')",1.1352943,0.7856323,-1.2805068,-1.7390221,-0.3973756,-0.7092861,0.3119105
24,-1.0422683,-1.0139388,"('dishonest', 'honest')",-0.32600313,-0.24951836,0.6760056,0.7176121,-0.2307552,-0.1819484,-0.0488068
84,1.0268337,0.88278073,"('inferior', 'superior')",0.7353522,0.1696325,1.0168734,0.8023428,0.9263531,0.618252,0.3081011
51,-0.9930746,-0.9998337,"('uneducated', 'educated')",0.49090356,0.7182156,0.7403068,0.777254,0.0793786,0.165212,-0.0858334
1,-0.9714924,-1.201415,"('unfriendly', 'friendly')",-0.08900628,-0.3068583,1.9261258,1.5306782,0.2885424,0.0074683,0.2810741
32,-0.9088332,-0.5880586,"('unkind', 'kind')",0.36807624,0.8234023,0.8097837,1.0492016,0.0896756,0.4281818,-0.3385062
15,0.90327,0.8707586,"('boring', 'funny')",-1.1552237,-0.7648039,0.35055745,0.64328533,0.0328679,0.2497467,-0.2168788
30,-0.90103036,-0.45041505,"('intolerant', 'tolerant')",0.38825807,0.7389228,1.1518383,1.2721349,0.213022,0.5202142,-0.3071922
2,0.8488626,0.98803055,"('unlikable', 'likable')",1.5104058,1.8598939,0.5223855,0.8048961,0.9605513,1.2176069,-0.2570556
75,0.7866845,1.1167222,"('meek', 'impulsive')",-1.3583461,-0.94908863,-0.5690629,-0.44910792,-0.3802415,-0.0938248,-0.2864167
65,-0.75847584,-0.6953522,"('insecure', 'secure')",0.6328616,0.7746271,-0.19209424,-0.26494235,-0.1059028,-0.0618892,-0.0440136
7,-0.751528,-1.1568819,"('insensitive', 'sensitive')",0.42482784,-0.015246689,1.4514674,0.6517197,0.3749224,-0.1734697,0.5483921
50,0.7438087,0.3399873,"('clumsy', 'skillful')",-0.45032635,-0.3233227,0.42616442,0.054978922,0.2398823,0.0238812,0.2160011
63,-0.7197187,-0.44837427,"('unperceptive', 'insightful')",1.0728564,1.0919484,1.3431863,0.96779644,0.5654413,0.5371235,0.0283178
38,-0.7165717,-0.33663878,"('untruthful', 'truthful')",-1.3639603,-0.82179576,0.20752089,0.22919708,-0.6243371,-0.3097458,-0.3145913
36,0.7147351,0.7261595,"('hostile', 'amicable')",-1.2647656,-0.90542203,0.15929985,0.23031254,-0.1302436,0.0170167,-0.1472603
8,-0.70150083,-0.84763527,"('unaffectionate', 'affectionate')",-0.05180654,0.14205356,1.0671557,0.79367363,0.1046161,0.029364,0.0752521
26,-0.70114136,-0.5125767,"('hardhearted', 'benevolent')",1.1846226,1.0867457,1.0797523,1.492737,0.5210779,0.6889687,-0.1678908
21,-0.6898758,-0.09568283,"('immoral', 'moral')",0.2902574,0.6764268,-0.80416965,-0.56267124,-0.4012627,0.0060243,-0.407287
33,0.67314917,0.5927004,"('wrong', 'right')",-0.23754813,-0.03771063,-0.2917585,-0.2799588,0.0479475,0.091677,-0.0437295
87,-0.6365657,-0.29543957,"('unsuccessful', 'successful')",0.9681126,1.3543112,0.795108,0.89142966,0.3755516,0.6501004,-0.2745488
52,0.59696686,0.5861209,"('irrational', 'rational')",-0.7280523,-0.46624336,0.33390662,0.3255627,0.0676071,0.1484801,-0.080873
37,0.5948864,0.73087686,"('fake', 'genuine')",-0.078208156,0.117634624,0.6158949,0.44185337,0.3775244,0.4301216,-0.0525972
31,0.590534,0.2342527,"('evil', 'good')",-1.153718,-1.4039825,-0.76148957,-1.2639875,-0.4415579,-0.8112391,0.3696812
58,-0.5882693,-0.0068508796,"('undiscriminating', 'discriminating')",1.0086691,0.96825683,0.41796285,0.2140713,0.2794542,0.3918258,-0.1123716
72,-0.5769627,-0.43809262,"('unambitious', 'ambitious')",0.823502,0.86178243,-0.40719205,-0.71858335,-0.0535509,-0.0982978,0.0447469
17,-0.5540234,-0.34592915,"('nasty', 'nice')",-1.3716047,-0.9997847,-0.7690753,-0.309537,-0.8982344,-0.5517503,-0.3464841
29,0.5520628,0.3039076,"('unfair', 'fair')",-0.16598353,-0.5455402,-0.32890096,-0.45869637,0.0190594,-0.233443,0.2525024
76,-0.54094756,0.17006359,"('anxious', 'daring')",0.24829191,0.7620835,-0.2110821,0.2164936,-0.1679126,0.3828802,-0.5507928
41,-0.5196578,-0.49629474,"('unforgiving', 'forgiving')",0.6233525,0.4592517,0.28966716,0.18192795,0.1311206,0.048295,0.0828256
85,0.5178607,0.6035249,"('insignificant', 'prestigious')",-0.8640441,-0.6210421,0.20839716,0.30869275,-0.0459287,0.0970585,-0.1429872
56,-0.41582066,0.0021418259,"('impractical', 'practical')",0.9443368,1.1731615,0.042814657,0.030452445,0.1904436,0.4019186,-0.211475
22,-0.40891328,-0.27663136,"('untrustworthy', 'trustworthy')",0.61520684,0.63756967,-0.7136034,-0.8774879,-0.1691033,-0.1721832,0.0030799
25,0.37501094,0.030197224,"('egoistic', 'altruistic')",0.5370653,-0.06676139,1.4557222,1.3589046,0.7892661,0.4407802,0.3484859
67,0.34653318,0.7194115,"('doubtful', 'determined')",0.16078919,0.54800963,-1.0068814,-0.31406534,-0.1665197,0.3177853,-0.484305
74,-0.34423664,0.04892889,"('undedicated', 'dedicated')",1.1354904,1.4973509,0.024752015,0.027041517,0.2720019,0.5244404,-0.2524385
66,-0.29722878,0.14295179,"('inactive', 'active')",-0.011676818,0.08995871,0.29808924,0.5690795,-0.0036055,0.26733,-0.2709355
39,0.28794938,0.5527766,"('exploitative', 'cooperative')",1.1892793,1.4533392,0.13142452,0.54728454,0.5362177,0.8511335,-0.3149158
49,-0.28269866,-0.32950425,"('unable', 'able')",-0.8714348,-0.8075593,0.19724482,-0.1487691,-0.3189629,-0.4286109,0.109648
83,-0.28094137,0.32968152,"('powerless', 'powerful')",-0.014208514,0.56036955,-0.91951215,-0.76755583,-0.4048874,0.0408317,-0.4457191
82,-0.28084213,-0.4689765,"('poor', 'rich')",0.11096256,0.2244824,6.3941936,6.0386276,2.0747714,1.9313779,0.1433935
47,-0.27960223,-0.034980714,"('stupid', 'smart')",0.3363612,0.4845655,5.1517525,5.5551057,1.7361705,2.0015635,-0.265393
34,-0.26068503,-0.24604324,"('mean', 'honorable')",0.5403628,0.2230215,6.3849816,6.2508774,2.2215532,2.0759519,0.1456013
44,0.25685355,0.76775986,"('prejudiced', 'unprejudiced')",-0.747212,-0.41912222,-2.0045826,-1.3745962,-0.831647,-0.3419862,-0.4896608
64,-0.25281042,-0.26346698,"('shy', 'confident')",0.6951957,0.35404256,-6.7704363,-6.848527,-2.1093504,-2.2526504,0.1433
6,0.2499821,0.075377986,"('distant', 'open')",-1.8131003,-1.9894444,0.28678995,0.047467113,-0.4254428,-0.6221998,0.196757
79,0.23736109,0.18700176,"('wavering', 'unwavering')",-2.1973412,-1.6934465,-0.0039787143,-0.16173586,-0.654653,-0.5560602,-0.0985928
27,-0.2345525,-0.84583306,"('hardhearted', 'softhearted')",-0.11412652,-0.6714214,1.5232568,1.1296568,0.3915259,-0.1291992,0.5207251
71,-0.22285801,-0.65773195,"('diffident', 'self-confident')",0.43623683,-0.22713916,0.443418,0.26471952,0.2189323,-0.2067172,0.4256495
78,-0.19048348,-0.88144857,"('nonresilient', 'resilient')",1.4110411,0.7725088,0.53943646,-0.043876007,0.5866647,-0.0509386,0.6376033
54,-0.122164205,0.19643739,"('incapable', 'capable')",-0.13131046,0.14404818,1.0806087,1.3534243,0.2757114,0.5646366,-0.2889252
40,-0.117035165,-0.56583124,"('stingy', 'generous')",0.85617864,0.27207762,-0.92217505,-1.7937704,-0.0610105,-0.6958413,0.6348308
68,0.10513288,0.16028239,"('dependent', 'independent')",-0.004317239,-0.40667528,-0.1736693,-0.40208924,-0.0242846,-0.2161607,0.1918761
5,0.0864227,0.019907199,"('distant', 'outgoing')",-1.6132151,-1.7795571,-0.07914693,-0.31947434,-0.5353131,-0.6930414,0.1577283
19,-0.083882004,-0.10232586,"('inhospitable', 'hospitable')",-1.8448629,-1.3880516,0.039975107,0.10428181,-0.62959,-0.4620319,-0.1675581
16,-0.07612687,-0.017472094,"('unpopular', 'popular')",-0.35773998,-0.2613291,0.46920618,0.35550046,0.0117798,0.0255664,-0.0137866
42,-0.054210376,0.10108911,"('unreliable', 'reliable')",0.40083802,0.8023317,-3.09939,-3.5167558,-0.9175874,-0.8711117,-0.0464757
18,-0.051983383,-0.518321,"('disagreeable', 'welcoming')",-0.33383796,-0.5218594,-0.054399453,-0.45196688,-0.1467403,-0.4973824,0.3506421
20,-0.047803774,0.14800963,"('rough', 'thoughtful')",1.6842697,1.4673123,1.1424738,1.0656412,0.9263132,0.8936543,0.0326589
4,0.02512344,-0.0983415,"('disliked', 'liked')",-0.47146106,-0.5376328,-6.415089,-6.8513875,-2.2871423,-2.4957873,0.208645
