,peabody_male,peabody_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,male-female
85,0.19512099,0.95194083,"('insignificant', 'prestigious')",0.755822,0.77562237,-0.30070525,-0.0126633495,0.2167459,0.5716333,-0.3548874
45,-0.18972632,-0.40146366,"('incompetent', 'competent')",-1.0508245,-1.3134131,-0.060793094,-0.19328806,-0.4337813,-0.636055,0.2022737
88,-0.1702713,-0.07936015,"('low', 'eminent')",-0.38969928,-0.36074466,-0.32074773,-0.32866752,-0.2935728,-0.2562575,-0.0373153
8,-0.1623669,0.007908672,"('unaffectionate', 'affectionate')",-0.6507404,-0.4866791,0.25563997,0.3069928,-0.1858224,-0.0572592,-0.1285632
15,0.1619103,0.14611167,"('boring', 'funny')",-0.14784546,-0.0418111,-0.4535792,-0.3091152,-0.1465048,-0.0682715,-0.0782333
77,0.15917203,-0.09604806,"('unmotivated', 'motivated')",0.5656448,0.38369378,-1.1632793,-1.3102739,-0.1461542,-0.3408761,0.1947219
2,0.14541721,0.17270222,"('unlikable', 'likable')",0.95934194,1.0921694,0.54362595,0.8066802,0.5494617,0.6905173,-0.1410556
66,0.1259999,0.20246214,"('inactive', 'active')",-0.47913164,-0.45256615,0.47478223,0.3814349,0.0405502,0.043777,-0.0032268
33,0.10748534,0.42087153,"('wrong', 'right')",1.4735268,1.4717957,-0.7759611,-0.6569233,0.2683503,0.4119146,-0.1435643
40,0.08892384,-0.17096576,"('stingy', 'generous')",0.31401512,0.180605,-2.1066208,-1.8833046,-0.5678939,-0.6245551,0.0566612
87,0.085636154,0.2643962,"('unsuccessful', 'successful')",-0.062066875,-0.08778383,0.79219633,0.75319296,0.2719219,0.3099351,-0.0380132
50,-0.083119035,-0.08425361,"('clumsy', 'skillful')",-0.031608753,-0.19710895,0.1474036,0.0075309053,0.0108919,-0.0912772,0.1021691
57,-0.08094559,-0.4816807,"('unimaginative', 'imaginative')",0.6491505,0.44659442,-2.8138912,-2.496656,-0.7485621,-0.843914,0.0953519
22,0.07797353,-0.28028005,"('untrustworthy', 'trustworthy')",-0.7247318,-0.8956246,-0.4844243,-0.62750345,-0.3770609,-0.601136,0.2240751
41,0.025519883,-0.124605656,"('unforgiving', 'forgiving')",-0.7323002,-0.9520294,-0.24070361,-0.22558336,-0.315828,-0.4340728,0.1182448
19,-0.015576977,0.17914373,"('inhospitable', 'hospitable')",-0.92259526,-0.7670842,-0.7984115,-0.7393626,-0.5788612,-0.4424344,-0.1364268
47,-0.009772576,-0.20291044,"('stupid', 'smart')",0.48603135,0.5418067,5.354913,4.831314,1.943724,1.7234035,0.2203205
