,deere_male,deere_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,male-female
44,-0.929982,-0.96617985,"('prejudiced', 'unprejudiced')",-1.439045,-1.5821298,-1.6264248,-1.7671992,-1.3318172,-1.4385029,0.1066857
4,0.9104366,0.7809727,"('disliked', 'liked')",-0.15244266,-0.20695029,-5.271028,-5.6264505,-1.5043446,-1.6841427,0.1797981
22,-0.9048562,-0.6519942,"('untrustworthy', 'trustworthy')",-0.87322706,-0.6069093,-1.9062864,-1.7176917,-1.2281232,-0.9921984,-0.2359248
57,-0.90418,-0.5624351,"('unimaginative', 'imaginative')",-0.9832402,-0.6552644,-2.673357,-2.5170784,-1.5202591,-1.244926,-0.2753331
66,0.8978404,0.7769071,"('inactive', 'active')",1.7463311,1.6441793,2.3255057,2.2866504,1.656559,1.5692457,0.0873133
55,-0.8858053,-0.52353907,"('incompetent', 'clever')",0.066637486,0.3564228,-1.0549091,-0.8779084,-0.6246923,-0.3483415,-0.2763508
25,0.8797809,0.649358,"('egoistic', 'altruistic')",1.2156113,1.0364752,1.8002056,1.7121618,1.2985326,1.132665,0.1658676
48,-0.8556962,-0.832672,"('unintelligent', 'intelligent')",-0.16329536,-0.15739077,-1.2581576,-1.1876559,-0.7590497,-0.7259062,-0.0331435
36,0.8346168,0.39502913,"('hostile', 'amicable')",0.22682518,0.10219768,0.9443358,0.84858704,0.6685926,0.4486046,0.219988
63,-0.8054524,-0.5116694,"('unperceptive', 'insightful')",0.32947493,0.52837217,0.10626252,0.26041257,-0.1232383,0.0923718,-0.2156101
21,-0.78738916,-0.56311715,"('immoral', 'moral')",-0.4556933,-0.3484912,-1.919805,-1.7858862,-1.0542959,-0.8991648,-0.1551311
19,0.77817047,0.69662213,"('inhospitable', 'hospitable')",-0.43762416,-0.5290312,0.48646882,0.3679434,0.2756717,0.1785114,0.0971603
80,-0.77645993,-0.5532872,"('dominated', 'dominating')",-0.29860467,-0.22081803,-0.71237224,-0.73008454,-0.5958123,-0.5013966,-0.0944157
76,-0.76661664,-0.54454786,"('anxious', 'daring')",0.1301838,0.22065711,-0.85334355,-0.70998526,-0.4965921,-0.3446253,-0.1519668
15,0.7491827,0.69203323,"('boring', 'funny')",0.7818684,0.86231506,0.2907363,0.36981717,0.6072625,0.6413885,-0.034126
14,-0.73833436,-0.3135763,"('antisocial', 'social')",0.8250751,1.0715277,-1.042295,-0.8474583,-0.3185181,-0.0298356,-0.2886825
41,-0.7185329,-0.5362919,"('unforgiving', 'forgiving')",-0.2563351,-0.104659244,-0.19260159,-0.17184535,-0.3891565,-0.2709322,-0.1182243
0,-0.70506066,-0.35370862,"('unsociable', 'sociable')",0.25074837,0.3859894,-0.39542443,-0.32600677,-0.2832456,-0.0979087,-0.1853369
59,0.6998851,0.39944035,"('foolish', 'wise')",1.391414,1.1208347,0.022010356,0.040551603,0.7044365,0.5202756,0.1841609
49,-0.68979776,-0.7566731,"('unable', 'able')",-0.46953142,-0.49875635,-0.74243444,-0.66246647,-0.6339212,-0.6392987,0.0053775
51,-0.6342049,-0.48582697,"('uneducated', 'educated')",-0.5490823,-0.54149103,-0.66441554,-0.64388096,-0.6159009,-0.5570663,-0.0588346
26,0.6262232,0.5787909,"('hardhearted', 'benevolent')",3.288758,3.346386,1.7806728,1.7268059,1.8985513,1.8839943,0.014557
27,-0.6245403,-0.73375404,"('hardhearted', 'softhearted')",-0.0715647,-0.2278333,0.6204063,0.45534506,-0.0252329,-0.1687474,0.1435145
29,0.6056981,0.38086712,"('unfair', 'fair')",0.17273267,0.032112896,-0.32279193,-0.48398462,0.1518796,-0.0236682,0.1755478
77,-0.58893794,-0.55666506,"('unmotivated', 'motivated')",-0.47243065,-0.44566134,-0.24747515,-0.33948937,-0.4362812,-0.4472719,0.0109907
65,-0.5830553,-0.23504646,"('insecure', 'secure')",-0.063834175,0.22869967,-1.299901,-1.0164845,-0.6489302,-0.3409438,-0.3079864
61,-0.5104914,-0.32821026,"('illogical', 'logical')",0.66897845,0.81645894,0.024888359,0.16315123,0.0611251,0.2171333,-0.1560082
39,0.50698465,0.6652372,"('exploitative', 'cooperative')",0.09542419,0.042193756,0.088505834,0.095404506,0.2303049,0.2676118,-0.0373069
8,0.50482285,0.34595412,"('unaffectionate', 'affectionate')",0.99175245,0.8248645,1.2199515,1.203714,0.905509,0.7915109,0.1139981
68,-0.4967538,-0.52486587,"('dependent', 'independent')",-0.81244093,-0.856198,-1.1340734,-1.069073,-0.8144228,-0.8167123,0.0022895
31,0.48546442,0.1477402,"('evil', 'good')",0.38967928,0.30324018,0.10587406,-0.11713381,0.3270059,0.1112822,0.2157237
58,-0.4670174,-0.29683438,"('undiscriminating', 'discriminating')",-0.16275334,0.100350186,-0.06192497,0.04227396,-0.2305652,-0.0514034,-0.1791618
7,-0.45899442,-0.2793416,"('insensitive', 'sensitive')",-0.43390182,-0.22137164,-0.4501039,-0.38650668,-0.4476667,-0.29574,-0.1519267
38,-0.45537448,-0.2843588,"('untruthful', 'truthful')",-0.69264144,-0.52469575,0.1862015,0.14866564,-0.3206048,-0.2201296,-0.1004752
16,0.4377216,0.21589543,"('unpopular', 'popular')",0.52504647,0.30369395,0.51704913,0.46597862,0.4932724,0.3285227,0.1647497
12,-0.3875757,-0.3112058,"('unsupportive', 'supportive')",0.47137803,0.43097788,-1.7044863,-1.8012555,-0.540228,-0.5604945,0.0202665
87,0.386966,0.49875328,"('unsuccessful', 'successful')",2.122097,2.1580787,0.79848814,1.0276711,1.102517,1.2281677,-0.1256507
53,-0.3707909,-0.38364583,"('uncreative', 'creative')",0.4961208,0.6251739,1.1854442,1.1783328,0.4369247,0.4732869,-0.0363622
84,0.31836542,0.29169524,"('inferior', 'superior')",0.8455317,0.7753416,0.43350944,0.5113334,0.5324689,0.5261234,0.0063455
18,-0.3122818,-0.4551257,"('disagreeable', 'welcoming')",0.77346146,0.6206752,-0.9790269,-1.1373467,-0.1726157,-0.3239324,0.1513167
20,0.3089866,0.20689821,"('rough', 'thoughtful')",0.9323709,0.78243285,0.010178,-0.076727994,0.4171785,0.304201,0.1129775
78,0.3025795,0.28021574,"('nonresilient', 'resilient')",0.5765652,0.50631005,1.2535002,1.1992617,0.7108816,0.6619291,0.0489525
34,-0.2750979,-0.20510085,"('mean', 'honorable')",0.33426118,0.44461328,4.662347,4.873497,1.5738366,1.7043365,-0.1304999
32,-0.24373949,-0.16820352,"('unkind', 'kind')",0.01556696,0.071266815,-0.1843186,-0.083101355,-0.137497,-0.0600127,-0.0774843
54,0.19701129,-0.022236072,"('incapable', 'capable')",1.0031375,0.7263993,0.8896521,0.84526825,0.6966003,0.5164772,0.1801231
40,0.19520041,0.06965687,"('stingy', 'generous')",-0.25264448,-0.24532491,-1.6932676,-1.88732,-0.5835706,-0.6876627,0.1040921
75,0.1927282,0.08644717,"('meek', 'impulsive')",-0.30441123,-0.3205053,0.34080225,0.23543575,0.0763731,0.0004592,0.0759139
28,0.17782733,0.27460575,"('disloyal', 'loyal')",0.16289112,0.43899286,0.36382428,0.53193444,0.2348476,0.4151777,-0.1803301
74,-0.16381417,-0.05636444,"('undedicated', 'dedicated')",0.06686813,0.23590335,-0.13090843,-0.12559876,-0.0759515,0.01798,-0.0939315
37,-0.12114955,-0.222761,"('fake', 'genuine')",-0.018174173,-0.14666958,0.23372199,0.1788803,0.0314661,-0.0635168,0.0949829
1,0.11839345,-0.111064956,"('unfriendly', 'friendly')",1.1957011,1.2330693,1.6676232,1.717511,0.9939059,0.9465051,0.0474008
56,-0.11473253,0.3368767,"('impractical', 'practical')",-0.55223334,-0.29895264,-1.1815763,-1.0006039,-0.6161807,-0.3208933,-0.2952874
2,0.09831366,0.07383677,"('unlikable', 'likable')",1.4523104,1.4284191,0.6074262,0.56607753,0.7193501,0.6894445,0.0299056
67,0.091271564,0.09510571,"('doubtful', 'determined')",0.14946187,0.108966984,-0.44985384,-0.532682,-0.0697068,-0.1095364,0.0398296
64,-0.070376344,0.014325894,"('shy', 'confident')",-0.36952543,-0.42341575,-5.299666,-5.635966,-1.9131893,-2.0150186,0.1018293
52,0.057380375,-0.34910753,"('irrational', 'rational')",0.5088282,0.18644598,0.06364727,-0.031097287,0.209952,-0.0645863,0.2745383
9,0.045776576,-0.05460422,"('unaffectionate', 'caring')",0.62689173,0.6200228,1.1851529,1.1843684,0.6192737,0.5832623,0.0360114
83,0.030668546,-0.020367185,"('powerless', 'powerful')",0.16863337,0.10342844,-1.2112548,-1.2526217,-0.3373176,-0.3898535,0.0525359
17,-0.008122347,-0.09278944,"('nasty', 'nice')",0.543844,0.5228033,-0.31578827,-0.36364698,0.0733111,0.0221223,0.0511888
88,-0.005456481,-0.32712728,"('low', 'eminent')",0.017535329,-0.12960395,-0.86414903,-0.93613595,-0.2840234,-0.4642891,0.1802657
