,pepsi_male,pepsi_female,tuple,bottling_male,bottling_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
62,1.1396246,1.0935388,"('incompetent', 'brilliant')",-1.0680629,-0.84173596,0.9556228,0.9977222,-0.39840916,-0.2356354,0.1571938,0.2534724,-0.0962786
60,1.092627,0.8799277,"('inefficient', 'efficient')",-0.44431368,-0.3630726,2.3948367,2.3271618,0.098036,-0.15775585,0.7852965,0.6715653,0.1137312
87,1.0506648,1.1167595,"('unsuccessful', 'successful')",0.19905552,0.2924415,1.474602,1.4181381,0.48157492,0.28824216,0.8014743,0.7788953,0.022579
0,1.0497566,0.89834404,"('unsociable', 'sociable')",0.26223162,0.14511247,1.4093926,1.264365,-0.29119882,-0.397627,0.6075455,0.4775486,0.1299969
13,1.0211339,1.0573089,"('impolite', 'polite')",-0.28925824,-0.036648884,0.8995228,1.0413013,-0.038921066,-0.25710195,0.3981193,0.4512148,-0.0530955
9,1.0105637,1.2046407,"('unaffectionate', 'caring')",-1.0568647,-0.9149199,-0.37107772,-0.32586616,1.0110453,1.3950268,0.1484167,0.3397204,-0.1913037
73,0.97458667,1.0309962,"('helpless', 'self-reliant')",1.3091353,1.2973982,-0.29534355,-0.15241343,-3.5274475,-3.5015905,-0.3847673,-0.3314024,-0.0533649
3,-0.9720603,-1.0114455,"('repellent', 'pleasant')",-1.9884684,-1.9775916,1.1683756,0.99761057,0.3340346,0.06808877,-0.3645297,-0.4808344,0.1163047
74,0.9705369,0.82831,"('undedicated', 'dedicated')",-0.22265725,-0.1649995,1.6988201,1.6543907,0.225272,0.10304101,0.6679929,0.6051856,0.0628073
46,0.9561665,0.60804063,"('uncompetitive', 'competitive')",-0.44806904,-0.6157457,2.3118935,2.0766082,-0.21583082,-0.7222458,0.65104,0.3366643,0.3143757
54,0.9441247,0.9622301,"('incapable', 'capable')",0.45175302,0.5587767,-0.5679957,-0.55654,0.6310964,0.86125666,0.3647446,0.4564309,-0.0916863
66,-0.9433616,-0.66097856,"('inactive', 'active')",-0.54843843,-0.4487506,0.711043,0.7190239,1.0482024,0.99263084,0.0668613,0.1504814,-0.0836201
23,0.9394527,0.688246,"('insincere', 'sincere')",-1.0087689,-1.0267047,0.39939487,0.23730189,5.6976433,5.6972184,1.5069305,1.3990154,0.1079151
57,-0.92140347,-1.0559297,"('unimaginative', 'imaginative')",-1.6758448,-1.5446825,0.059800193,-0.201991,-2.6082656,-2.836315,-1.2864285,-1.4097295,0.123301
33,0.9044429,1.0241252,"('wrong', 'right')",0.9379157,0.9475459,-0.15193905,-0.09256486,-0.44245052,-0.44474846,0.3119923,0.3585895,-0.0465972
31,-0.9040117,-0.89097494,"('evil', 'good')",-0.69958186,-0.71242666,-1.805455,-1.6922126,-1.090175,-0.6949762,-1.1248059,-0.9976476,-0.1271583
11,0.9002683,0.8058719,"('unhelpful', 'helpful')",-1.0349352,-0.8874756,0.49336,0.5683837,1.9608792,1.9682088,0.5798931,0.6137472,-0.0338541
63,0.83984685,0.7585732,"('unperceptive', 'insightful')",-0.7161625,-0.6134879,1.8106104,1.7614149,0.79631877,0.79435825,0.6826534,0.6752146,0.0074388
53,0.82369894,0.6792521,"('uncreative', 'creative')",-0.9508231,-0.9424934,0.19215384,0.18949667,1.118123,1.3117446,0.2957882,0.3095,-0.0137118
86,0.81430227,0.4630805,"('uninfluential', 'influential')",-1.7223369,-1.7737527,0.8789415,0.763775,0.102769695,-0.1757401,0.0184191,-0.1806593,0.1990784
61,0.8070717,0.6963191,"('illogical', 'logical')",-0.64472425,-0.6077902,0.5525309,0.5362785,0.23754388,0.1653163,0.2381056,0.1975309,0.0405747
24,0.8053879,0.6963138,"('dishonest', 'honest')",-1.1430186,-0.94588935,0.15263292,0.387499,0.79255867,0.95744884,0.1518902,0.2738431,-0.1219529
32,0.80125195,0.7051522,"('unkind', 'kind')",-0.5714759,-0.55874777,1.3380954,1.382486,1.0704998,1.1135939,0.6595928,0.660621,-0.0010282
85,0.75628716,1.0524184,"('insignificant', 'prestigious')",1.1999245,1.1349641,-1.4458647,-1.2894258,-0.024365038,0.52133703,0.1214955,0.3548234,-0.2333279
64,-0.74598473,-0.78584933,"('shy', 'confident')",0.08719912,0.06504987,1.4154468,1.5129627,-6.434112,-6.7437887,-1.4193628,-1.4879063,0.0685435
45,0.74083006,0.63702816,"('incompetent', 'competent')",-0.55624104,-0.5658853,1.0686884,1.0396584,-0.41087636,-0.39135593,0.2106003,0.1798613,0.030739
4,-0.6912446,-0.36091664,"('disliked', 'liked')",0.15089709,0.13581511,-0.82615685,-0.44665903,-6.9185634,-6.6068125,-2.0712669,-1.8196433,-0.2516236
30,0.67854786,0.62284446,"('intolerant', 'tolerant')",-0.57632905,-0.50627416,0.4008347,0.39016715,0.7867696,0.8071471,0.3224558,0.3284711,-0.0060153
18,-0.6692599,-0.72908187,"('disagreeable', 'welcoming')",-0.26270828,-0.39850968,-0.4128073,-0.30244884,-0.24863154,-0.13789605,-0.3983517,-0.3919841,-0.0063676
21,0.66687775,0.43730983,"('immoral', 'moral')",-0.8544837,-0.91255164,1.5442058,1.3445814,-0.63600725,-1.0025462,0.1801481,-0.0333017,0.2134498
17,-0.6661037,-0.33956695,"('nasty', 'nice')",-0.7565367,-0.5020375,-1.5322692,-1.3170067,-0.8769279,-0.67157733,-0.9579594,-0.7075472,-0.2504122
5,0.6363323,1.1388621,"('distant', 'outgoing')",0.17074004,0.47153738,-2.2470715,-1.8683305,-0.42716572,0.040613085,-0.4667912,-0.0543295,-0.4124617
55,0.63571036,0.26650026,"('incompetent', 'clever')",-1.2496935,-1.2483996,1.8899791,1.6040455,0.028785277,-0.2279782,0.3261953,0.098542,0.2276533
42,0.6170117,0.4753895,"('unreliable', 'reliable')",0.17028108,0.10237028,1.6278697,1.5419505,-2.8475726,-2.8822293,-0.1081025,-0.1906298,0.0825273
26,0.59252226,0.59153855,"('hardhearted', 'benevolent')",0.35162857,0.3145296,0.5155645,0.6566981,1.318129,1.5736314,0.6944611,0.7840995,-0.0896384
1,0.591283,0.65404296,"('unfriendly', 'friendly')",-0.6004833,-0.5471194,-0.6734558,-0.5093034,1.4646735,2.0186887,0.1955044,0.4040772,-0.2085728
49,0.581559,0.7457917,"('unable', 'able')",-0.28387353,-0.14999418,-0.76558536,-0.5779532,-0.735728,-0.4679977,-0.300907,-0.1125384,-0.1883686
16,-0.56807864,-0.53060347,"('unpopular', 'popular')",-0.034253232,0.05343028,-0.4051689,-0.32491338,0.5895559,0.72918373,-0.1044862,-0.0182257,-0.0862605
69,-0.5666237,-0.4837321,"('lazy', 'industrious')",1.4866508,1.4184811,-0.03778445,0.091572255,-0.679261,-0.61265945,0.0507454,0.1034155,-0.0526701
50,-0.562924,-0.6099837,"('clumsy', 'skillful')",0.56410736,0.4158701,0.15523498,0.15927804,0.11736792,0.3803975,0.0684466,0.0863905,-0.0179439
10,0.5524077,0.33741963,"('unsympathetic', 'sympathetic')",-1.2786621,-1.3161317,1.0234355,0.68976504,0.143209,-0.17462501,0.1100975,-0.115893,0.2259905
48,0.5485144,0.29269475,"('unintelligent', 'intelligent')",-1.1440082,-1.0654435,0.32220235,0.117695205,0.18917179,0.29383057,-0.0210299,-0.0903057,0.0692758
28,0.53603345,0.5619385,"('disloyal', 'loyal')",-0.45961773,-0.39459643,0.5756404,0.46224794,1.1340948,1.2251606,0.4465377,0.4636877,-0.01715
40,-0.4538516,-0.44580182,"('stingy', 'generous')",-0.8750946,-0.87596977,0.33365864,0.32254812,-1.9997884,-1.7980875,-0.748769,-0.6993277,-0.0494413
81,-0.44501662,-0.37710458,"('submissive', 'aggressive')",-0.89396876,-0.7373967,2.1475525,1.9428649,-0.8033394,-1.1686946,0.0013069,-0.0850827,0.0863896
8,-0.4407197,-0.18090957,"('unaffectionate', 'affectionate')",-1.045082,-0.96634686,-0.69582164,-0.5578164,0.38457063,0.91003555,-0.4492632,-0.1987593,-0.2505039
41,-0.42821586,-0.26322743,"('unforgiving', 'forgiving')",-0.6433779,-0.5630286,0.84789526,0.840099,0.12642413,0.13375914,-0.0243186,0.0369005,-0.0612191
29,-0.39345294,-0.13403605,"('unfair', 'fair')",-0.38038218,-0.31557512,-0.5167658,-0.4451084,-0.53665,-0.36847135,-0.4568127,-0.3157977,-0.141015
7,0.34459746,0.35090822,"('insensitive', 'sensitive')",-0.8902647,-0.8390577,0.708101,0.6188704,0.8804008,0.6821724,0.2607086,0.2032233,0.0574853
47,0.33892623,0.35568377,"('stupid', 'smart')",0.11697213,0.22536239,1.0337509,1.0606971,5.6078196,5.763452,1.7743672,1.8512988,-0.0769316
22,-0.33506823,-0.6319705,"('untrustworthy', 'trustworthy')",-0.9084859,-0.9747818,1.5135931,1.5726533,-0.7607668,-0.8188142,-0.122682,-0.2132283,0.0905463
58,-0.32958037,-0.22171657,"('undiscriminating', 'discriminating')",0.033814393,-0.10701616,1.0986613,0.92395455,-0.006564785,-0.14338613,0.1990826,0.1129589,0.0861237
76,-0.32389188,-0.27815658,"('anxious', 'daring')",-0.75679064,-0.5762566,1.0436141,0.7816955,0.16233218,0.10865479,0.031316,0.0089843,0.0223317
37,0.31303084,0.08363649,"('fake', 'genuine')",-0.60117877,-0.6425388,0.4630652,0.380558,0.40532613,0.40633354,0.1450609,0.0569973,0.0880636
15,0.27767143,0.5638403,"('boring', 'funny')",0.3933722,0.60754764,-1.72669,-1.4052124,-0.14257933,0.052080903,-0.2995564,-0.0454359,-0.2541205
20,-0.25115457,-0.6007426,"('rough', 'thoughtful')",-0.81881964,-0.82577115,0.957817,0.84224063,1.1995696,1.2053918,0.2718531,0.1552797,0.1165734
65,-0.24196501,-0.40425688,"('insecure', 'secure')",-0.9744432,-1.1575197,1.5094937,1.3497,0.015842436,-0.36319903,0.077232,-0.1438189,0.2210509
51,-0.21057685,-0.22649764,"('uneducated', 'educated')",-1.4695778,-1.2968498,1.3034271,1.1550578,0.35815132,0.29669815,-0.0046441,-0.0178979,0.0132538
83,-0.20719707,-0.10969412,"('powerless', 'powerful')",-0.34462056,-0.29469296,-0.69325703,-0.5837211,-1.2308264,-1.15486,-0.6189753,-0.535742,-0.0832333
82,-0.20443244,-0.52645266,"('poor', 'rich')",-0.9531291,-0.93209374,0.014069213,0.13340661,6.1079025,6.2823563,1.2411026,1.2393041,0.0017985
78,0.18936461,0.080641806,"('nonresilient', 'resilient')",-0.1977495,-0.24564949,1.3978758,1.0116514,0.24318095,0.12197861,0.408168,0.2421556,0.1660124
79,-0.18452969,0.059317924,"('wavering', 'unwavering')",-0.1877358,-0.016244993,-2.1091545,-1.9318002,-0.33388937,-0.01975999,-0.7038274,-0.4771218,-0.2267056
77,0.14350307,-0.008690774,"('unmotivated', 'motivated')",-0.068187535,-0.20504822,0.7608739,0.47972214,-1.0962448,-1.281665,-0.0650138,-0.2539204,0.1889066
2,-0.13481608,-0.082382865,"('unlikable', 'likable')",-0.15270373,-0.11333407,1.8091776,1.9326017,0.4165911,0.64656806,0.4845622,0.5958632,-0.111301
70,0.13191828,-0.051384527,"('lethargic', 'energetic')",-0.9874716,-0.9730413,1.0006582,1.0920675,0.72221786,0.52834606,0.2168307,0.1489969,0.0678338
88,0.11094154,0.10904217,"('low', 'eminent')",-0.46674374,-0.37837738,-1.3380145,-1.1509578,-0.13455714,0.08827847,-0.4570934,-0.3330036,-0.1240898
59,0.10304666,0.29677364,"('foolish', 'wise')",0.4289854,0.51259553,-1.5295112,-1.2990999,0.039853133,0.4230954,-0.2394065,-0.0166588,-0.2227477
14,-0.08768076,-0.15828739,"('antisocial', 'social')",-0.87134904,-0.7667835,2.0081449,2.0367806,-0.7093285,-0.87402123,0.0849466,0.0594221,0.0255245
6,-0.08060387,0.35110432,"('distant', 'open')",-0.18478955,0.0610812,-2.3595243,-2.0500336,0.15641949,0.6651374,-0.6171246,-0.2431777,-0.3739469
72,0.07119509,0.06280727,"('unambitious', 'ambitious')",-1.5789897,-1.3483366,0.63474095,0.704529,-0.8014002,-0.56463337,-0.4186135,-0.2864084,-0.1322051
38,0.0498555,0.11950014,"('untruthful', 'truthful')",0.0945785,0.16887093,-0.39871714,-0.25095785,0.03471807,0.24483521,-0.0548913,0.0705621,-0.1254534
27,0.04711595,-0.046378925,"('hardhearted', 'softhearted')",-0.6298975,-0.65273726,-0.120667115,-0.25634843,1.4013081,1.425835,0.1744649,0.1175926,0.0568723
52,-0.040858023,0.28207952,"('irrational', 'rational')",0.3712423,0.40274036,-2.0922754,-2.1249132,-0.4500626,-0.16316637,-0.5529884,-0.4008149,-0.1521735
80,0.023739487,-0.10045355,"('dominated', 'dominating')",-0.099385574,-0.2881898,1.705241,1.3131151,-1.1392678,-1.5708811,0.1225818,-0.1616023,0.2841841
68,0.0087118335,-0.24324682,"('dependent', 'independent')",-0.41867125,-0.5155618,0.46609223,0.35139143,-0.29373345,-0.5061518,-0.0594002,-0.2283922,0.168992
19,-0.006662283,0.13434409,"('inhospitable', 'hospitable')",-0.72815585,-0.6188563,-1.6345325,-1.4307593,-0.3069149,-0.06819683,-0.6690664,-0.4958671,-0.1731993
34,-0.005630251,-0.18689,"('mean', 'honorable')",-0.46387815,-0.712778,-0.16537723,-0.12511382,6.1670513,6.091618,1.3830414,1.2667091,0.1163323
