,lexmark_male,lexmark_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,male-female
62,0.43961424,0.62910414,"('incompetent', 'brilliant')",0.57438636,0.6441044,-0.094522774,0.020284312,0.3064926,0.4311643,-0.1246717
19,-0.4329027,-0.3794313,"('inhospitable', 'hospitable')",-1.0581409,-0.97315234,-0.1490405,-0.17396581,-0.5466947,-0.5088498,-0.0378449
3,-0.3993352,-0.2563228,"('repellent', 'pleasant')",-0.09544093,0.04989648,0.15419948,0.30483916,-0.1135255,0.0328043,-0.1463298
60,0.39813414,0.60313684,"('inefficient', 'efficient')",1.0088406,1.0953306,-0.01738257,0.11548787,0.4631974,0.6046518,-0.1414544
88,-0.3973889,-0.421365,"('low', 'eminent')",-0.11504748,-0.22521657,0.30456936,0.41817328,-0.069289,-0.0761361,0.0068471
5,-0.3773154,-0.31080112,"('distant', 'outgoing')",-0.6758112,-0.5994254,-0.46648413,-0.3943243,-0.5065369,-0.4348503,-0.0716866
43,0.3727192,0.45121187,"('irresponsible', 'responsible')",0.49015018,0.59277284,0.43004805,0.5629294,0.4309725,0.535638,-0.1046655
38,-0.37211388,-0.28116414,"('untruthful', 'truthful')",-0.5356044,-0.29468054,-0.25522965,-0.06778127,-0.3876493,-0.214542,-0.1731073
68,-0.3719338,-0.4127328,"('dependent', 'independent')",0.036562495,-0.04330028,-0.56317407,-0.6944357,-0.2995151,-0.3834896,0.0839745
11,-0.35412353,-0.12539457,"('unhelpful', 'helpful')",0.18651101,0.33096755,1.6893004,1.9405115,0.5072293,0.7153615,-0.2081322
32,-0.3532376,-0.34896445,"('unkind', 'kind')",-0.44366267,-0.2653871,0.8242084,0.9567479,0.0091027,0.1141321,-0.1050294
78,-0.33949423,-0.33296514,"('nonresilient', 'resilient')",0.2284758,0.26423168,0.28964272,0.19216187,0.0595414,0.0411428,0.0183986
22,-0.3128123,-0.25728855,"('untrustworthy', 'trustworthy')",-0.18743384,-0.1539143,-0.93403465,-0.9100242,-0.4780936,-0.440409,-0.0376846
41,-0.3049902,-0.05107261,"('unforgiving', 'forgiving')",0.058727223,0.1692883,-0.06256854,-0.06555341,-0.1029438,0.0175541,-0.1204979
29,-0.29997095,-0.46371388,"('unfair', 'fair')",-0.53051066,-0.72428864,-0.31129932,-0.3837105,-0.3805937,-0.5239044,0.1433107
65,-0.28374028,-0.12675706,"('insecure', 'secure')",0.38268873,0.36747167,-0.1599937,-0.15072045,-0.0203484,0.0299981,-0.0503465
21,0.2674989,0.53383857,"('immoral', 'moral')",0.29173583,0.4138044,-0.7494504,-0.7219694,-0.0634052,0.0752245,-0.1386297
70,-0.26275697,-0.07740072,"('lethargic', 'energetic')",0.37710968,0.43032008,0.5401571,0.5452934,0.2181699,0.2994043,-0.0812344
26,-0.26077494,-0.24618986,"('hardhearted', 'benevolent')",1.2045976,1.2504603,1.7593611,1.683814,0.9010612,0.8960282,0.005033
7,0.24393299,0.27312067,"('insensitive', 'sensitive')",-0.05619651,-0.07822739,0.7021105,0.63841945,0.2966157,0.2777709,0.0188448
50,0.2349693,0.28895593,"('clumsy', 'skillful')",-0.35572314,-0.21784231,0.025161207,0.15302254,-0.0318642,0.0747121,-0.1065763
1,-0.23300147,-0.28698745,"('unfriendly', 'friendly')",0.031530276,0.08253987,1.743035,1.7134502,0.5138546,0.5030009,0.0108537
14,-0.22954346,-0.23068982,"('antisocial', 'social')",0.9016775,0.8215726,-0.52003366,-0.6726324,0.0507001,-0.0272499,0.07795
12,0.19154318,0.30058044,"('unsupportive', 'supportive')",0.037936218,0.24154945,-1.6418974,-1.5738434,-0.470806,-0.3439045,-0.1269015
75,0.17868307,0.28415534,"('meek', 'impulsive')",-0.22444928,-0.20358014,-0.54443747,-0.46766713,-0.1967345,-0.1290306,-0.0677039
77,0.14898476,0.2527421,"('unmotivated', 'motivated')",-0.17595541,-0.07638481,-1.2484232,-1.1755241,-0.4251313,-0.3330556,-0.0920757
80,-0.11758308,-0.16647577,"('dominated', 'dominating')",0.23464862,0.07271267,-1.2279258,-1.3237766,-0.3702867,-0.4725132,0.1022265
76,0.0999134,0.31771386,"('anxious', 'daring')",0.9876364,1.1055326,0.34501433,0.51480144,0.4775214,0.646016,-0.1684946
52,-0.09550239,-0.018582642,"('irrational', 'rational')",-1.0179231,-0.88007665,0.02004816,0.057887226,-0.3644591,-0.2802573,-0.0842018
4,0.08967556,0.0397132,"('disliked', 'liked')",-0.16931386,-0.27167583,-6.1343913,-6.26832,-2.0713433,-2.1667609,0.0954176
54,-0.08183281,-0.00092664734,"('incapable', 'capable')",-0.144945,-0.010431815,0.92703193,1.0627819,0.233418,0.3504745,-0.1170565
40,0.077501096,0.12549555,"('stingy', 'generous')",-0.19090274,-0.03771653,-1.4938519,-1.6117866,-0.5357512,-0.5080025,-0.0277487
37,-0.06802157,-0.23176478,"('fake', 'genuine')",-0.43196884,-0.555895,0.21999553,0.16609582,-0.0933316,-0.207188,0.1138564
17,-0.06386701,-0.035482008,"('nasty', 'nice')",-1.250768,-1.3440549,-0.7079015,-0.80950147,-0.6741788,-0.7296795,0.0555007
24,-0.06357215,0.00015291013,"('dishonest', 'honest')",-0.19850752,-0.081094675,0.45383373,0.5402578,0.063918,0.1531053,-0.0891873
44,0.061161056,0.092249036,"('prejudiced', 'unprejudiced')",0.46720248,0.40043086,-1.2081717,-1.2108283,-0.2266027,-0.2393828,0.0127801
61,-0.057300434,-0.038354207,"('illogical', 'logical')",-0.32745463,-0.41022384,0.13136159,0.12618239,-0.0844645,-0.1074652,0.0230007
20,0.056824997,0.056122616,"('rough', 'thoughtful')",0.45462936,0.50150096,1.132568,1.1814296,0.5480074,0.5796844,-0.031677
63,-0.05433914,0.08739725,"('unperceptive', 'insightful')",0.8804755,0.92910516,1.0225923,1.0662476,0.6162429,0.6942499,-0.078007
9,0.051974982,-0.03261764,"('unaffectionate', 'caring')",-0.29985255,-0.13414782,0.7808503,0.8596728,0.1776576,0.2309691,-0.0533115
23,-0.046552587,0.14937967,"('insincere', 'sincere')",-0.1947608,0.054274138,5.3615284,5.612221,1.7067383,1.9386249,-0.2318866
34,0.044561163,0.26658517,"('mean', 'honorable')",-0.056471456,0.10107443,5.881129,5.980508,1.9564061,2.1160558,-0.1596497
15,-0.042769317,0.0128187165,"('boring', 'funny')",-0.14074525,-0.17266703,0.4467006,0.29661047,0.0877287,0.0455874,0.0421413
13,0.042288687,0.2218044,"('impolite', 'polite')",0.66262627,0.6135637,-0.13583821,-0.15517515,0.1896922,0.226731,-0.0370388
66,-0.026448056,-0.07967492,"('inactive', 'active')",0.87090516,0.82244897,1.1234955,0.979543,0.6559842,0.5741057,0.0818785
58,0.020645402,-0.031717163,"('undiscriminating', 'discriminating')",0.37078452,0.27637982,0.09169088,0.056768276,0.1610403,0.100477,0.0605633
47,-0.011152621,0.18284178,"('stupid', 'smart')",-0.11227848,0.08598633,5.040651,5.158475,1.6390732,1.8091009,-0.1700277
74,-0.008568309,0.08227809,"('undedicated', 'dedicated')",0.27394128,0.52590525,0.34714645,0.52447605,0.2041731,0.3775531,-0.17338
