,linde_male,linde_female,tuple,plc_male,plc_female,average_male,average_female,male-female
82,-0.8068731,-0.8460642,"('poor', 'rich')",4.827969,4.5569353,2.0105481,1.8554356,0.1551125
79,-0.8007865,-0.8385358,"('wavering', 'unwavering')",-0.83573675,-0.85835516,-0.8182616,-0.8484455,0.0301839
44,0.7901697,1.032985,"('prejudiced', 'unprejudiced')",-1.3852987,-1.2467215,-0.2975645,-0.1068683,-0.1906962
27,-0.7708609,-0.7722013,"('hardhearted', 'softhearted')",0.24161838,0.046466783,-0.2646213,-0.3628673,0.098246
13,-0.7679681,-1.0152094,"('impolite', 'polite')",-0.016050272,-0.4978778,-0.3920092,-0.7565436,0.3645344
28,-0.7357018,-0.8807995,"('disloyal', 'loyal')",1.157921,0.766882,0.2111096,-0.0569587,0.2680683
73,0.73063314,0.5365164,"('helpless', 'self-reliant')",-2.466612,-2.2559707,-0.8679895,-0.8597271,-0.0082624
78,-0.7251358,-0.69653356,"('nonresilient', 'resilient')",0.39757666,0.34880465,-0.1637796,-0.1738645,0.0100849
19,-0.7238323,-0.9448795,"('inhospitable', 'hospitable')",-0.91789556,-0.9810173,-0.820864,-0.9629484,0.1420844
0,-0.7214069,-0.9387629,"('unsociable', 'sociable')",0.024478953,-0.102533594,-0.348464,-0.5206482,0.1721842
54,-0.71781456,-0.53747714,"('incapable', 'capable')",0.49000096,0.30603513,-0.1139068,-0.115721,0.0018142
77,-0.67251486,-0.49985307,"('unmotivated', 'motivated')",-0.8925647,-0.9874535,-0.7825398,-0.7436533,-0.0388865
51,-0.640765,-0.82238,"('uneducated', 'educated')",0.40406626,0.23396613,-0.1183494,-0.2942069,0.1758575
43,-0.6353071,-0.5945786,"('irresponsible', 'responsible')",1.2895817,1.0594383,0.3271373,0.2324299,0.0947074
24,-0.6345497,-1.0086573,"('dishonest', 'honest')",0.6294606,0.30958223,-0.0025446,-0.3495376,0.346993
52,-0.63277566,-0.55124277,"('irrational', 'rational')",-0.32665944,-0.17136566,-0.4797176,-0.3613042,-0.1184134
69,0.6181955,0.5736668,"('lazy', 'industrious')",-0.5302049,-0.34741554,0.0439953,0.1131256,-0.0691303
67,0.61512387,0.6011275,"('doubtful', 'determined')",-0.24515332,-0.25252706,0.1849853,0.1743002,0.0106851
70,-0.5884483,-0.6622198,"('lethargic', 'energetic')",0.29162592,0.17896831,-0.1484112,-0.2416258,0.0932146
48,-0.5517402,-0.55522364,"('unintelligent', 'intelligent')",0.20569094,0.21726239,-0.1730247,-0.1689806,-0.0040441
23,-0.55115163,-0.59400284,"('insincere', 'sincere')",5.065919,4.4952216,2.2573836,1.9506094,0.3067742
2,0.5175052,0.27097112,"('unlikable', 'likable')",0.45921648,0.19852173,0.4883609,0.2347464,0.2536145
38,-0.4966783,-0.669855,"('untruthful', 'truthful')",0.0366046,-0.12077555,-0.2300369,-0.3953153,0.1652784
83,0.4954736,0.3042263,"('powerless', 'powerful')",-0.49144346,-0.69760597,0.0020151,-0.1966898,0.1987049
74,-0.48323855,-0.5451727,"('undedicated', 'dedicated')",0.6156008,0.42664653,0.0661811,-0.0592631,0.1254442
56,0.4735264,0.27248555,"('impractical', 'practical')",1.1886699,0.80608165,0.8310981,0.5392836,0.2918145
14,0.47302642,0.42503127,"('antisocial', 'social')",1.069576,1.0025427,0.7713012,0.713787,0.0575142
66,-0.4675246,-0.68770635,"('inactive', 'active')",0.29101732,0.26507163,-0.0882536,-0.2113174,0.1230638
47,-0.45571136,-0.5053352,"('stupid', 'smart')",4.9242134,4.835685,2.234251,2.1651747,0.0690763
42,0.43832108,0.2967089,"('unreliable', 'reliable')",-2.3964553,-2.463725,-0.9790671,-1.0835081,0.104441
76,-0.43372893,-0.35469672,"('anxious', 'daring')",0.22273022,0.16998187,-0.1054994,-0.0923574,-0.013142
87,-0.42184314,-0.41049278,"('unsuccessful', 'successful')",1.5061227,1.2380953,0.5421398,0.4138013,0.1283385
84,0.4036588,0.4175369,"('inferior', 'superior')",0.82075244,0.7509313,0.6122056,0.5842341,0.0279715
20,0.39542648,0.40484774,"('rough', 'thoughtful')",1.3993096,1.3547765,0.8973681,0.8798121,0.017556
60,0.37883434,0.1856285,"('inefficient', 'efficient')",0.76056486,0.34218317,0.5696996,0.2639058,0.3057938
32,-0.37449038,-0.73077726,"('unkind', 'kind')",0.93389064,0.42919564,0.2797001,-0.1507908,0.4304909
46,-0.36474225,-0.5311402,"('uncompetitive', 'competitive')",-0.17190124,-0.5177715,-0.2683218,-0.5244558,0.256134
40,0.34941822,0.22418076,"('stingy', 'generous')",-1.6733739,-1.5429978,-0.6619779,-0.6594086,-0.0025693
21,-0.34830284,-0.6094328,"('immoral', 'moral')",-0.26429307,-0.745054,-0.306298,-0.6772434,0.3709454
35,0.3156266,0.22896992,"('corrupt', 'incorrupt')",-0.77974695,-0.6058545,-0.2320602,-0.1884423,-0.0436179
81,-0.30626008,-0.21293727,"('submissive', 'aggressive')",-0.075189516,-0.24861263,-0.1907248,-0.2307749,0.0400501
64,0.30537608,0.25433677,"('shy', 'confident')",-4.952784,-4.783344,-2.323704,-2.2645035,-0.0592005
62,-0.3053693,-0.35943314,"('incompetent', 'brilliant')",0.72630703,0.34152654,0.2104689,-0.0089533,0.2194222
50,-0.29562953,-0.34247157,"('clumsy', 'skillful')",-0.5950567,-0.9453678,-0.4453431,-0.6439197,0.1985766
33,0.28588396,0.22298682,"('wrong', 'right')",-0.13746832,-0.118397124,0.0742078,0.0522948,0.021913
61,-0.27783367,-0.5178853,"('illogical', 'logical')",0.75895023,0.5676535,0.2405583,0.0248841,0.2156742
49,-0.27382538,-0.17503627,"('unable', 'able')",-0.31500295,-0.4092176,-0.2944142,-0.2921269,-0.0022873
15,-0.2736978,-0.1817837,"('boring', 'funny')",-0.010099843,-0.19406769,-0.1418988,-0.1879257,0.0460269
16,-0.2714261,-0.34329924,"('unpopular', 'popular')",-0.39412525,-0.2486732,-0.3327757,-0.2959862,-0.0367895
75,-0.26778284,-0.30675814,"('meek', 'impulsive')",-1.2972388,-1.3363781,-0.7825108,-0.8215681,0.0390573
58,-0.26427186,-0.28843275,"('undiscriminating', 'discriminating')",0.4749996,0.590551,0.1053639,0.1510591,-0.0456952
29,-0.26386604,-0.31029457,"('unfair', 'fair')",-0.84689945,-0.80628276,-0.5553827,-0.5582887,0.002906
55,-0.24773319,-0.22239774,"('incompetent', 'clever')",0.59705514,0.3006346,0.174661,0.0391184,0.1355426
3,-0.23691787,-0.31159493,"('repellent', 'pleasant')",0.19764437,0.17528802,-0.0196368,-0.0681535,0.0485167
17,-0.22290179,-0.24112093,"('nasty', 'nice')",-1.082469,-1.0114228,-0.6526854,-0.6262718,-0.0264136
59,0.22078748,0.31722423,"('foolish', 'wise')",-0.27665842,-0.2878021,-0.0279355,0.0147111,-0.0426466
34,-0.20646733,-0.46856034,"('mean', 'honorable')",4.088463,3.9179428,1.9409977,1.7246912,0.2163065
36,-0.19978684,-0.4056753,"('hostile', 'amicable')",0.31961405,0.27678055,0.0599136,-0.0644474,0.124361
30,0.1777951,-0.06491108,"('intolerant', 'tolerant')",1.1505022,1.0413816,0.6641486,0.4882353,0.1759133
80,0.16644318,0.32434487,"('dominated', 'dominating')",0.30227673,0.3730653,0.2343599,0.3487051,-0.1143452
85,-0.14471127,0.012069391,"('insignificant', 'prestigious')",-0.25997898,-0.12166371,-0.2023451,-0.0547972,-0.1475479
7,0.12749279,-0.032673493,"('insensitive', 'sensitive')",0.7047145,0.31504485,0.4161036,0.1411857,0.2749179
68,-0.09435875,-0.33090207,"('dependent', 'independent')",-0.93808925,-0.9666907,-0.516224,-0.6487964,0.1325724
22,-0.089695714,-0.0690808,"('untrustworthy', 'trustworthy')",-0.45827156,-0.54866177,-0.2739836,-0.3088713,0.0348877
41,-0.081221215,-0.32165992,"('unforgiving', 'forgiving')",0.58616424,0.43794006,0.2524715,0.0581401,0.1943314
26,-0.07836777,-0.107982315,"('hardhearted', 'benevolent')",2.3191557,2.3333771,1.120394,1.1126974,0.0076966
37,-0.04386793,-0.086767465,"('fake', 'genuine')",0.6973573,0.52335566,0.3267447,0.2182941,0.1084506
71,0.03199425,0.19694228,"('diffident', 'self-confident')",-0.045417234,-0.14324988,-0.0067115,0.0268462,-0.0335577
25,-0.012242271,0.009674337,"('egoistic', 'altruistic')",1.309021,1.2402742,0.6483893,0.6249743,0.023415
4,0.0099284705,-0.032290384,"('disliked', 'liked')",-5.6324053,-5.296199,-2.8112383,-2.6642447,-0.1469936
18,0.004136607,-0.08036673,"('disagreeable', 'welcoming')",-1.0078241,-0.9868796,-0.5018438,-0.5336232,0.0317794
