,lilly_male,lilly_female,tuple,eli_male,eli_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
87,-0.69387704,-0.5390609,"('unsuccessful', 'successful')",-0.077077724,0.060878,1.5577016,1.6984718,0.36776283,0.5136703,0.2886274,0.4334898,-0.1448624
15,0.6938393,0.507941,"('boring', 'funny')",0.8790569,0.674193,0.5304771,0.54201216,0.039602913,0.09437394,0.5357441,0.45463,0.0811141
12,0.67750055,0.78231007,"('unsupportive', 'supportive')",1.4072279,1.6007123,0.9680546,1.1869192,-1.4531659,-1.1309975,0.3999043,0.609736,-0.2098317
78,0.64923275,0.46616992,"('nonresilient', 'resilient')",1.0900859,1.0861796,1.482594,1.220249,1.7820789,1.539255,1.2509979,1.0779635,0.1730344
82,-0.6039718,-0.6956653,"('poor', 'rich')",-1.3936344,-1.3955604,-1.0364971,-0.96534145,3.2951336,2.6757252,0.0652575,-0.0952105,0.160468
2,0.5978099,0.7013375,"('unlikable', 'likable')",0.44469866,0.4679657,1.6912091,1.8180717,0.9387823,1.3256847,0.918125,1.0782648,-0.1601398
51,-0.591723,-0.7339606,"('uneducated', 'educated')",-0.12652367,-0.24675807,0.12352446,0.04472742,-0.49738044,-0.5936621,-0.2730257,-0.3824133,0.1093876
38,0.5774047,0.6558018,"('untruthful', 'truthful')",0.38942078,0.46311405,-0.42812976,-0.23987442,0.69317985,0.8063258,0.3079689,0.4213418,-0.1133729
16,0.54985243,0.39025617,"('unpopular', 'popular')",0.59964776,0.46805602,0.98939085,0.7638242,0.5716708,0.41776535,0.6776404,0.5099754,0.167665
28,0.53759617,0.25471604,"('disloyal', 'loyal')",-0.13061225,-0.19016024,-0.31934524,-0.43814892,0.06606838,-0.25197726,0.0384268,-0.1563926,0.1948194
30,-0.51015496,-0.46908095,"('intolerant', 'tolerant')",-1.0656121,-1.011472,-0.7533556,-0.73259795,-1.2054774,-0.8517355,-0.8836499,-0.7662216,-0.1174283
64,-0.5060334,-0.38049334,"('shy', 'confident')",0.14080605,0.28301233,-0.21401644,-0.007597074,-5.1678243,-4.1219573,-1.436767,-1.0567589,-0.3800081
58,-0.42230225,-0.7164232,"('undiscriminating', 'discriminating')",-1.2949688,-1.6460975,-0.81719136,-0.98085237,-0.12158182,-0.028520657,-0.6640111,-0.8429734,0.1789623
11,-0.41857213,-0.29806584,"('unhelpful', 'helpful')",-0.16271804,0.06487195,-1.2264309,-0.9324661,1.8861874,1.8198161,0.0196166,0.163539,-0.1439224
4,0.40724343,0.2689068,"('disliked', 'liked')",0.4400537,0.11567791,0.9549233,0.7961976,-4.904089,-4.1613507,-0.7754672,-0.7451421,-0.0303251
7,-0.39694154,-0.4326129,"('insensitive', 'sensitive')",-0.25705278,-0.15900704,-0.7600324,-0.63777816,-0.40083474,-0.24060221,-0.4537154,-0.3675001,-0.0862153
34,-0.37593704,-0.4847338,"('mean', 'honorable')",-0.31984723,-0.37389833,0.3617323,0.23349145,4.748142,4.0693245,1.1035224,0.861046,0.2424764
52,0.36041233,0.35782483,"('irrational', 'rational')",-0.033534326,-0.13024536,0.3623324,0.2016106,-0.46630108,-0.78939086,0.0557273,-0.0900502,0.1457775
29,-0.33043545,-0.4420576,"('unfair', 'fair')",-1.5916542,-1.7859403,-0.68236816,-0.7728322,-1.294783,-1.4765793,-0.9748102,-1.1193523,0.1445421
27,-0.32719097,-0.31284058,"('hardhearted', 'softhearted')",0.42580616,0.29432017,-0.52038074,-0.60624397,0.51058024,0.3035257,0.0222037,-0.0803097,0.1025134
39,0.30852896,0.5189636,"('exploitative', 'cooperative')",0.2715476,0.57839227,0.43376708,0.6458563,0.15555125,0.5074143,0.2923487,0.5626566,-0.2703079
40,0.30354822,0.20142451,"('stingy', 'generous')",0.5938516,0.32205033,-0.031086363,-0.24262962,-1.8719996,-1.7718151,-0.2514215,-0.3727425,0.121321
49,-0.29841623,-0.27209783,"('unable', 'able')",-0.2028912,-0.07464306,0.32884428,0.322074,-0.3792699,-0.35200706,-0.1379333,-0.0941685,-0.0437648
67,-0.25856516,-0.111508474,"('doubtful', 'determined')",0.08288533,0.31897035,0.042451166,0.3451101,-0.3901902,-0.19343275,-0.1308547,0.0897848,-0.2206395
24,-0.25733075,-0.2339657,"('dishonest', 'honest')",0.2496708,0.4114665,-0.5597462,-0.37582085,-0.5872545,-0.5707543,-0.2886652,-0.1922686,-0.0963966
86,-0.245934,-0.44146886,"('uninfluential', 'influential')",0.16276705,0.01802346,-0.14702222,-0.35751638,-1.016728,-1.2213175,-0.3117293,-0.5005698,0.1888405
17,-0.23048939,-0.21778339,"('nasty', 'nice')",-0.60327494,-0.6056568,0.03839851,0.10223576,-0.45581594,-0.31373584,-0.3127954,-0.2587351,-0.0540603
18,0.22887728,0.25275096,"('disagreeable', 'welcoming')",0.5108559,0.34841675,0.89844745,0.79766345,-1.3025799,-1.2900672,0.0839002,0.027191,0.0567092
37,-0.22054699,-0.19524196,"('fake', 'genuine')",0.15981935,0.3809208,-0.23511836,-0.021492232,0.45441887,0.46799794,0.0396432,0.1580461,-0.1184029
77,0.1804314,0.20944493,"('unmotivated', 'motivated')",-0.24911687,-0.044998333,0.11896998,0.22816817,-0.18914756,-0.017528454,-0.0347158,0.0937716,-0.1284874
88,0.15537266,0.1607073,"('low', 'eminent')",0.016002279,-0.024613276,0.45953548,0.51737607,-0.72237724,-0.69795597,-0.0228667,-0.0111215,-0.0117452
56,-0.14856535,-0.1005203,"('impractical', 'practical')",-0.22707097,0.13896158,-1.5543084,-1.1894511,-1.2848601,-0.9594094,-0.8037012,-0.5276048,-0.2760964
23,-0.119056925,-0.11499139,"('insincere', 'sincere')",-0.094730645,0.09210521,-0.7642413,-0.61663336,4.0976815,3.4375331,0.7799132,0.6995034,0.0804098
50,-0.109525576,-0.12084239,"('clumsy', 'skillful')",0.6274127,0.6209726,2.2404528,2.2009768,1.2721238,1.1960438,1.0076159,0.9742877,0.0333282
66,0.10623874,0.19687529,"('inactive', 'active')",0.35273314,0.31709218,1.4394972,1.4213171,2.0793629,1.897677,0.994458,0.9582404,0.0362176
75,-0.0647567,0.008092996,"('meek', 'impulsive')",-0.04448654,-0.16816136,-0.020001067,0.02744589,0.8144951,0.9270106,0.1713127,0.198597,-0.0272843
83,-0.04709985,0.021496885,"('powerless', 'powerful')",0.103401266,0.092595786,-0.026170835,0.044985346,-0.6291876,-0.56094503,-0.1497643,-0.1004668,-0.0492975
20,0.041551873,-0.25036794,"('rough', 'thoughtful')",-0.4225797,-0.6359476,0.5900728,0.428924,-0.111983486,-0.27053544,0.0242654,-0.1819817,0.2062471
32,-0.033626787,-0.0012462586,"('unkind', 'kind')",0.15129344,0.44571224,0.4358518,0.53974396,0.35488266,0.5898213,0.2271003,0.3935078,-0.1664075
61,-0.015465926,-0.079983056,"('illogical', 'logical')",-0.76396227,-0.72851247,-0.033409793,0.040966228,-0.9223462,-0.9149267,-0.433796,-0.420614,-0.013182
