,pepsi_male,pepsi_female,tuple,bottling_male,bottling_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
63,0.942886,0.82517666,"('unperceptive', 'insightful')",-0.6524087,-0.6649367,1.7942675,1.4410207,0.83700955,0.80354244,0.7304386,0.6012008,0.1292378
30,0.92426896,1.1272559,"('intolerant', 'tolerant')",-0.64433587,-0.39012808,0.3460097,0.57715875,0.92780375,1.0600119,0.3884366,0.5935746,-0.205138
55,0.9122903,0.7304063,"('incompetent', 'clever')",-1.1958982,-1.1995362,1.8913176,1.7565917,0.043492183,-0.013316847,0.4128005,0.3185362,0.0942643
69,-0.90440965,-1.0095004,"('lazy', 'industrious')",1.373097,1.3139285,-0.15759757,-0.3392789,-1.0016744,-0.91558486,-0.1726462,-0.2376089,0.0649627
9,0.86992705,1.1502818,"('unaffectionate', 'caring')",-1.0324734,-0.9935373,-0.5294143,-0.5514341,1.0485513,1.1507102,0.0891477,0.1890052,-0.0998575
61,0.83950776,0.7189829,"('illogical', 'logical')",-0.6332437,-0.69457835,0.61373097,0.32769293,0.24887535,0.2782068,0.2672176,0.1575761,0.1096415
21,0.8379462,0.93398297,"('immoral', 'moral')",-0.8948157,-0.7936002,1.5431828,1.4385848,-0.5486245,-0.63310236,0.2344222,0.2364663,-0.0020441
45,0.8352405,0.56068546,"('incompetent', 'competent')",-0.46978888,-0.5893059,1.089922,0.6246686,-0.5429499,-0.49584424,0.2281059,0.025051,0.2030549
24,0.79190814,0.6104328,"('dishonest', 'honest')",-1.1885158,-1.0182742,0.036148578,-0.096155696,0.8414089,0.9389505,0.1202375,0.1087383,0.0114992
32,0.7900079,1.1516157,"('unkind', 'kind')",-0.4935036,-0.3819843,1.2865286,1.3783591,0.97188145,1.0894463,0.6387286,0.8093592,-0.1706306
16,-0.78589576,-0.6798788,"('unpopular', 'popular')",-0.039923303,-0.046157494,-0.46936035,-0.3446247,0.30345595,0.41874084,-0.2479309,-0.16298,-0.0849509
57,-0.78286237,-1.1287379,"('unimaginative', 'imaginative')",-1.5766529,-1.6919606,0.03443534,-0.30485833,-2.6573675,-2.8973112,-1.2456119,-1.505717,0.2601051
4,-0.78210235,-0.6165076,"('disliked', 'liked')",0.10335551,0.0009661354,-0.6695777,-0.50183415,-7.274523,-7.107569,-2.1557119,-2.0562363,-0.0994756
33,0.74348384,0.8558404,"('wrong', 'right')",0.82155395,0.83725,-0.13466012,-0.24959148,-0.42666537,-0.4124053,0.250928,0.2577734,-0.0068454
64,-0.7183848,-0.8354924,"('shy', 'confident')",0.02563487,-0.06535763,1.3734813,1.414218,-6.906081,-7.1323323,-1.5563375,-1.654741,0.0984035
3,-0.67812186,-0.57761455,"('repellent', 'pleasant')",-1.823139,-1.7778597,1.288844,1.2273434,0.49685937,0.47421902,-0.1788893,-0.1634779,-0.0154114
10,0.6451505,0.48791492,"('unsympathetic', 'sympathetic')",-1.2635126,-1.3270029,0.7395647,0.35576764,0.08453911,-0.12014273,0.0514354,-0.1508658,0.2023012
50,-0.6402213,-0.5919919,"('clumsy', 'skillful')",0.60056406,0.4445517,0.27629808,0.19866067,0.04925315,0.043737374,0.0714735,0.0237395,0.047734
53,0.6390736,0.5978531,"('uncreative', 'creative')",-0.97898805,-1.0145972,-0.013721362,-0.1781412,1.0719829,1.1190448,0.1795868,0.1310399,0.0485469
49,0.6159166,0.8724619,"('unable', 'able')",-0.25547484,-0.15859841,-0.8109336,-0.78871197,-0.8122841,-0.66552114,-0.315694,-0.1850924,-0.1306016
18,-0.6156026,-0.54062426,"('disagreeable', 'welcoming')",-0.25211486,-0.33535618,-0.40260336,-0.2126536,-0.25557482,-0.2571922,-0.3814739,-0.3364565,-0.0450174
48,0.5688907,0.49807167,"('unintelligent', 'intelligent')",-1.1572328,-1.1876625,0.33558947,0.12854578,0.1384931,0.27690515,-0.0285649,-0.071035,0.0424701
5,0.5665077,0.72171617,"('distant', 'outgoing')",0.10461118,0.15218525,-2.3276186,-2.4521425,-0.45875603,-0.4473921,-0.528814,-0.5064083,-0.0224057
8,-0.5509394,-0.288869,"('unaffectionate', 'affectionate')",-1.0533992,-1.0323951,-0.76196575,-0.6750617,0.5427456,0.601341,-0.4558897,-0.3487462,-0.1071435
7,0.52956736,0.49715912,"('insensitive', 'sensitive')",-0.85079265,-0.7804381,0.795678,0.5569248,1.0864099,0.95391864,0.3902157,0.3068911,0.0833246
17,-0.49743998,-0.45104104,"('nasty', 'nice')",-0.5842798,-0.66736025,-1.4922435,-1.4325211,-0.7949731,-0.74008095,-0.8422341,-0.8227508,-0.0194833
26,0.4969274,0.59366775,"('hardhearted', 'benevolent')",0.36501932,0.42527828,0.50652784,0.8914241,1.296805,1.5330099,0.6663198,0.860845,-0.1945252
85,0.49632236,0.7698017,"('insignificant', 'prestigious')",1.229126,1.1923687,-1.3179854,-0.9911969,-0.019397818,0.4621385,0.0970163,0.358278,-0.2612617
28,0.4874418,0.4544711,"('disloyal', 'loyal')",-0.3632571,-0.3702913,0.71553385,0.52664995,1.2403138,1.1439966,0.5200081,0.4387066,0.0813015
42,0.47224596,0.27926117,"('unreliable', 'reliable')",0.11346924,-0.10013617,1.376986,1.1600164,-3.2406838,-3.5237358,-0.3194956,-0.5461486,0.226653
40,-0.4540092,-0.71164507,"('stingy', 'generous')",-0.7802442,-1.0143439,0.35993147,0.14369413,-1.8870945,-1.9227537,-0.6903541,-0.8762621,0.185908
20,-0.42828596,-0.6588527,"('rough', 'thoughtful')",-0.8275814,-0.8900519,0.75458187,0.62459916,1.0503522,1.0672671,0.1372667,0.0357404,0.1015263
29,-0.42200357,-0.45486388,"('unfair', 'fair')",-0.39343524,-0.49811262,-0.6521671,-0.7806787,-0.39065772,-0.43824214,-0.4645659,-0.5429744,0.0784085
41,-0.3853516,-0.31629604,"('unforgiving', 'forgiving')",-0.5730157,-0.60739404,0.81706107,0.9163719,0.075379886,0.010358345,-0.0164816,0.00076,-0.0172416
14,0.38496763,0.25602466,"('antisocial', 'social')",-0.6707599,-0.72217155,2.0156527,2.0591655,-0.52124214,-0.5305383,0.3021545,0.2656201,0.0365344
47,0.3352613,0.29138342,"('stupid', 'smart')",0.19717401,0.22179013,0.86150515,0.65696436,5.6866984,5.627344,1.7701597,1.6993705,0.0707892
79,-0.30511558,-0.42055225,"('wavering', 'unwavering')",-0.074336216,-0.19581988,-2.016009,-2.0314429,-0.2774719,-0.18791638,-0.6682332,-0.7089328,0.0406996
70,0.30076596,0.047871497,"('lethargic', 'energetic')",-0.9683696,-0.9839096,1.0153817,0.80137503,0.86333203,0.60666656,0.3027775,0.1180009,0.1847766
6,-0.27822942,-0.20293744,"('distant', 'open')",-0.25251344,-0.20563778,-2.413399,-2.6403797,0.13768023,0.2054536,-0.7016154,-0.7108753,0.0092599
37,0.26518783,0.08973015,"('fake', 'genuine')",-0.6761292,-0.64849764,0.24902661,-0.11153735,0.4350043,0.279047,0.0682724,-0.0978145,0.1660869
15,0.2507655,0.6151387,"('boring', 'funny')",0.31855318,0.6017809,-1.6575834,-1.1830263,-0.009576572,0.23340221,-0.2744603,0.0668239,-0.3412842
1,0.22761509,0.36758438,"('unfriendly', 'friendly')",-0.6781825,-0.65455765,-0.7274996,-0.7503177,1.5204078,1.8034539,0.0855852,0.1915407,-0.1059555
77,0.22079873,-0.010187357,"('unmotivated', 'motivated')",-0.007930834,-0.19717748,0.77169186,0.20128949,-1.0351177,-1.2419308,-0.0126395,-0.3120016,0.2993621
80,0.21515763,0.09067327,"('dominated', 'dominating')",-0.11251154,-0.1514083,1.7811512,1.5631895,-1.07067,-1.2987665,0.2032818,0.050922,0.1523598
72,0.21334589,0.025012363,"('unambitious', 'ambitious')",-1.5260681,-1.5665663,0.6682459,0.5482186,-0.6400191,-0.6463172,-0.3211238,-0.4099131,0.0887893
58,-0.20565967,-0.41783506,"('undiscriminating', 'discriminating')",0.035911683,-0.17019333,0.9539908,0.66466683,0.09652671,-0.017121663,0.2201924,0.0148792,0.2053132
27,-0.16939996,-0.038239047,"('hardhearted', 'softhearted')",-0.74727976,-0.7633264,-0.41780686,-0.7303566,1.3390971,1.3359852,0.0011526,-0.0489842,0.0501368
22,-0.15230544,-0.46262494,"('untrustworthy', 'trustworthy')",-0.80825496,-0.8832382,1.621897,1.3440235,-0.6566857,-0.83448446,0.0011627,-0.209081,0.2102437
51,0.13796432,0.286677,"('uneducated', 'educated')",-1.3541741,-1.271954,1.3791736,1.4534216,0.6114441,0.8241908,0.193602,0.3230838,-0.1294818
76,-0.11259413,-0.20913877,"('anxious', 'daring')",-0.67896044,-0.605722,0.993224,0.9386415,0.096618935,0.07120645,0.0745721,0.0487468,0.0258253
19,0.085368164,0.26349187,"('inhospitable', 'hospitable')",-0.6991018,-0.5914462,-1.6122576,-1.5105302,-0.19282961,-0.009062478,-0.6047052,-0.4618868,-0.1428184
78,0.084199905,-0.020830482,"('nonresilient', 'resilient')",-0.019920802,-0.43210515,1.3826714,0.8825754,0.20805568,-0.044238746,0.4137515,0.0963503,0.3174012
81,-0.077480495,0.15887156,"('submissive', 'aggressive')",-0.7574123,-0.6759197,2.364878,2.3292346,-0.7064837,-0.85316956,0.2058754,0.2397542,-0.0338788
88,0.07619964,0.5056168,"('low', 'eminent')",-0.44985712,-0.17326173,-1.0261519,-0.48339906,-0.102850914,0.2768487,-0.3756651,0.0314512,-0.4071163
82,-0.075074695,0.0063921325,"('poor', 'rich')",-0.75500643,-0.74500054,0.16451912,0.45133612,6.372437,6.658512,1.4267187,1.5928099,-0.1660912
68,0.07399635,0.072674796,"('dependent', 'independent')",-0.52845854,-0.56162804,0.25368786,0.09384172,-0.32422405,-0.35217923,-0.1312496,-0.1868227,0.0555731
52,-0.06633905,0.007576503,"('irrational', 'rational')",0.50294,0.4353767,-2.0491402,-2.0773587,-0.40855566,-0.24343169,-0.5052738,-0.4694593,-0.0358145
59,-0.06361448,0.016515765,"('foolish', 'wise')",0.44665405,0.44126266,-1.5957186,-1.4605529,-0.11637872,0.1134455,-0.3322644,-0.2223322,-0.1099322
34,0.059162796,-0.02457554,"('mean', 'honorable')",-0.4601426,-0.5238793,-0.26078662,-0.3567432,6.3283963,6.476347,1.4166574,1.3927872,0.0238702
38,-0.03099405,0.0040301345,"('untruthful', 'truthful')",0.066702396,0.10509841,-0.39729762,-0.50378233,0.10193792,0.14654276,-0.0649128,-0.0620278,-0.002885
2,0.028939784,0.22298376,"('unlikable', 'likable')",-0.067595206,0.06620078,2.0247946,2.144972,0.29341552,0.54322165,0.5698887,0.7443446,-0.1744559
83,0.0048972555,0.028045371,"('powerless', 'powerful')",-0.3409892,-0.3080887,-0.6543205,-0.48659325,-1.256275,-1.2385654,-0.5616719,-0.5013005,-0.0603714
65,-0.0001659207,0.04951562,"('insecure', 'secure')",-0.900362,-0.9618683,1.5287744,1.4874308,-0.007233534,-0.2319856,0.1552532,0.0857731,0.0694801
