,sherwin_male,sherwin_female,tuple,williams_male,williams_female,co_male,co_female,average_male,average_female,male-female
71,1.2322425,1.3389984,"('diffident', 'self-confident')",1.6692095,1.6918019,0.5640955,0.7932402,1.1551825,1.2746801,-0.1194976
80,-1.2125564,-1.411931,"('dominated', 'dominating')",-1.4340491,-1.5670214,-0.7447195,-0.95805556,-1.1304417,-1.312336,0.1818943
79,1.2069838,1.7058197,"('wavering', 'unwavering')",1.1313697,1.5310835,-0.44507074,0.058508694,0.6310943,1.0984706,-0.4673763
13,-1.1869333,-1.8976105,"('impolite', 'polite')",-0.7759705,-1.4399402,-0.21407437,-0.4662785,-0.7256594,-1.2679431,0.5422837
19,1.1759297,1.4205998,"('inhospitable', 'hospitable')",1.0128906,1.4110144,0.04172389,0.4008882,0.7435148,1.0775008,-0.333986
70,-1.1731143,-1.302042,"('lethargic', 'energetic')",-0.060519114,0.13705361,0.6603471,0.58377236,-0.1910954,-0.1937387,0.0026433
66,1.1518896,1.4082569,"('inactive', 'active')",0.38922068,0.44527885,0.30002365,0.55901784,0.6137113,0.8041845,-0.1904732
56,-1.106732,-1.7528219,"('impractical', 'practical')",-0.017534979,-0.41045544,-0.36444005,-0.7506282,-0.4962357,-0.9713019,0.4750662
6,1.1058958,1.5824382,"('distant', 'open')",1.5596936,1.905087,0.037726052,0.6325111,0.9011052,1.3733454,-0.4722402
41,-1.0715363,-0.75196445,"('unforgiving', 'forgiving')",0.51011413,0.65014917,0.19839841,0.27406675,-0.1210079,0.0574172,-0.1784251
47,-1.0584297,-1.2953725,"('stupid', 'smart')",0.36793005,0.2798086,4.6920877,4.9776726,1.3338626,1.3207029,0.0131597
72,-1.0541072,-0.97011036,"('unambitious', 'ambitious')",-0.19525184,-0.21498513,0.04334321,-0.057870395,-0.4020053,-0.414322,0.0123167
3,-1.0184251,-1.2985889,"('repellent', 'pleasant')",0.018767752,-0.28870466,0.6084634,0.39309564,-0.130398,-0.398066,0.267668
7,-0.9966064,-1.0594497,"('insensitive', 'sensitive')",0.039044254,-0.074995086,0.60507613,0.6276275,-0.1174953,-0.1689391,0.0514438
23,-0.9568571,-1.2696414,"('insincere', 'sincere')",-0.63907146,-1.0358765,5.997844,6.0239887,1.4673052,1.2394903,0.2278149
76,-0.9110064,-1.3006167,"('anxious', 'daring')",-0.8430103,-0.9707459,-0.118046,-0.14765793,-0.6240209,-0.8063402,0.1823193
15,0.90442437,0.9788383,"('boring', 'funny')",0.7726882,0.9141951,0.6010691,0.8923298,0.7593939,0.9284544,-0.1690605
22,-0.8852947,-0.78260726,"('untrustworthy', 'trustworthy')",-0.14633878,-0.24181658,-0.7203662,-0.7738313,-0.5839999,-0.5994184,0.0154185
73,0.8558507,0.7553183,"('helpless', 'self-reliant')",0.8333068,1.0267954,-3.004359,-3.1184626,-0.4384005,-0.4454496,0.0070491
75,0.8534509,1.3031948,"('meek', 'impulsive')",-0.01499249,0.46528068,-0.82880455,-0.49038076,0.003218,0.4260315,-0.4228135
50,0.8481053,0.84885865,"('clumsy', 'skillful')",0.3286457,0.43828884,-0.38822424,-0.26300636,0.2628423,0.3413804,-0.0785381
59,0.82811093,1.1972973,"('foolish', 'wise')",1.3048216,1.5618826,0.020071477,0.36737067,0.7176681,1.0421836,-0.3245155
27,0.8224403,0.89009905,"('hardhearted', 'softhearted')",0.4078117,0.70276046,1.2963444,1.542979,0.8421988,1.0452795,-0.2030807
54,0.8021747,0.95726025,"('incapable', 'capable')",0.8129666,1.0236032,0.96484363,1.3213524,0.859995,1.1007386,-0.2407436
25,0.75244975,0.88131917,"('egoistic', 'altruistic')",1.133663,1.0576383,1.528915,1.4855623,1.1383426,1.1415066,-0.003164
16,0.72244847,0.8794741,"('unpopular', 'popular')",0.20167181,0.23627292,-0.63774323,-0.4375317,0.095459,0.2260718,-0.1306128
26,0.6858011,1.185148,"('hardhearted', 'benevolent')",0.6065113,0.861248,1.8149358,1.8166686,1.0357494,1.2876883,-0.2519389
18,0.6651513,0.9149291,"('disagreeable', 'welcoming')",-0.23841628,-0.15620387,-0.8699591,-0.73765826,-0.1477414,0.0070223,-0.1547637
52,0.6648662,1.0032119,"('irrational', 'rational')",0.98371863,1.1114676,0.029491523,0.31551528,0.5593588,0.8100649,-0.2507061
61,-0.6592668,-0.7563664,"('illogical', 'logical')",0.9781731,0.5740796,0.026600558,-0.015224033,0.1151689,-0.0658369,0.1810058
24,-0.65521795,-0.8858848,"('dishonest', 'honest')",-0.021107743,-0.33632421,1.0232565,0.91688144,0.1156436,-0.1017758,0.2174194
17,0.64219457,0.71068543,"('nasty', 'nice')",0.82583535,0.8433272,-0.29760498,-0.21118757,0.3901416,0.4476084,-0.0574668
42,0.64197963,0.526403,"('unreliable', 'reliable')",0.9524575,1.0353848,-2.5851672,-2.6260679,-0.3302433,-0.35476,0.0245167
32,-0.6009727,-0.94553596,"('unkind', 'kind')",-0.26870632,-0.34675586,1.1679324,1.187808,0.0994178,-0.0348279,0.1342457
29,0.56673586,0.60511285,"('unfair', 'fair')",-0.19797166,0.063712254,-0.6718581,-0.4580031,-0.1010313,0.070274,-0.1713053
83,-0.46724272,-0.34815818,"('powerless', 'powerful')",0.010542039,-0.09014671,-1.1262168,-1.0800827,-0.5276392,-0.5061292,-0.02151
74,-0.44236514,-0.07221956,"('undedicated', 'dedicated')",1.1383177,1.4586304,0.12296263,0.15050425,0.2729717,0.512305,-0.2393333
51,-0.4346414,-0.706758,"('uneducated', 'educated')",-0.22175296,-0.25356,0.31296417,0.16278748,-0.1144767,-0.2658435,0.1513668
37,0.43435293,0.32049692,"('fake', 'genuine')",0.47387108,0.6182699,0.34156916,0.53993946,0.4165977,0.4929021,-0.0763044
39,-0.426835,-0.988226,"('exploitative', 'cooperative')",0.32096183,-0.13381915,0.77023005,0.517597,0.2214523,-0.2014827,0.422935
84,0.42085832,0.5076559,"('inferior', 'superior')",0.20826893,-0.094807945,0.5806997,0.5527724,0.4032756,0.3218735,0.0814021
49,-0.42076254,-0.5872734,"('unable', 'able')",-0.94354343,-0.97622496,-0.59380025,-0.3384851,-0.6527021,-0.6339945,-0.0187076
4,0.40043586,0.7491155,"('disliked', 'liked')",1.3046502,1.6736463,-7.211598,-7.446377,-1.8355039,-1.6745383,-0.1609656
87,0.38883257,0.108512,"('unsuccessful', 'successful')",0.8131536,0.27190447,0.06367381,-0.057433963,0.4218867,0.1076608,0.3142259
9,0.37091735,0.43309218,"('unaffectionate', 'caring')",1.6713806,1.7552308,1.671745,1.8632648,1.2380144,1.3505294,-0.112515
12,-0.36242306,0.022010587,"('unsupportive', 'supportive')",1.4909791,1.9004108,-1.361501,-1.3373212,-0.0776483,0.1950334,-0.2726817
53,0.3593818,0.6968589,"('uncreative', 'creative')",1.2282751,1.2732658,0.8259052,0.91861844,0.8045207,0.9629144,-0.1583937
88,-0.29684967,-0.1619065,"('low', 'eminent')",-0.06336388,-0.2331059,-0.520326,-0.41304702,-0.2935132,-0.2693531,-0.0241601
67,0.28835216,0.3057035,"('doubtful', 'determined')",-0.2874601,-0.29277286,-0.58684826,-0.32475775,-0.1953187,-0.1039424,-0.0913763
68,0.2780389,0.11975958,"('dependent', 'independent')",-0.007361941,-0.19670376,-1.6281084,-1.5100101,-0.4524771,-0.5289848,0.0765077
20,-0.25138423,-0.2581919,"('rough', 'thoughtful')",0.035134483,0.020696517,0.19350323,0.19209544,-0.0075822,-0.0151333,0.0075511
40,-0.24823515,0.13109373,"('stingy', 'generous')",0.35836574,0.42668444,-1.8793229,-1.9884261,-0.5897308,-0.4768826,-0.1128482
38,-0.21197672,-0.062696666,"('untruthful', 'truthful')",0.08998841,0.2599755,-0.069771454,-0.014852572,-0.0639199,0.0608088,-0.1247287
2,0.20759654,0.088191,"('unlikable', 'likable')",0.9045244,0.5286976,0.47959024,0.45057067,0.5305703,0.3558198,0.1747505
34,-0.15755302,-0.017412202,"('mean', 'honorable')",0.0025660545,-0.17635155,5.196179,5.3503227,1.6803974,1.718853,-0.0384556
78,0.12954496,0.5133273,"('nonresilient', 'resilient')",0.008370597,0.23839347,-0.3778855,-0.35424158,-0.07999,0.1324931,-0.2124831
64,-0.09769712,-0.3887552,"('shy', 'confident')",-0.052887104,-0.54012054,-5.8951993,-6.477077,-2.0152612,-2.468651,0.4533898
58,0.08086054,0.7140313,"('undiscriminating', 'discriminating')",0.07699604,0.4492914,0.2928106,0.31826365,0.1502224,0.4938621,-0.3436397
44,0.067077875,-0.24399471,"('prejudiced', 'unprejudiced')",-0.84172624,-0.9732752,-1.6664658,-1.5479916,-0.8137047,-0.9217539,0.1080492
1,-0.04998208,0.5322779,"('unfriendly', 'friendly')",1.1708835,1.1650116,1.775722,1.85196,0.9655412,1.1830831,-0.2175419
8,0.043964244,0.3218422,"('unaffectionate', 'affectionate')",0.88128185,1.2628968,1.1311866,1.4879909,0.6854776,1.0242433,-0.3387657
