,qlogic_male,qlogic_female,tuple,corp_male,corp_female,average_male,average_female,male-female
68,-0.3629145,-0.1113671,"('dependent', 'independent')",-0.82227916,-0.69362706,-0.5925968,-0.4024971,-0.1900997
11,-0.3476355,-0.6001973,"('unhelpful', 'helpful')",1.1710553,1.2578263,0.4117099,0.3288145,0.0828954
15,0.34690297,0.25076205,"('boring', 'funny')",-0.11311188,-0.11536019,0.1168955,0.0677009,0.0491946
25,-0.3457006,-0.18206666,"('egoistic', 'altruistic')",1.3962117,1.4746398,0.5252556,0.6462865,-0.1210309
18,-0.32936707,-0.27540243,"('disagreeable', 'welcoming')",-0.39846087,-0.49720645,-0.363914,-0.3863044,0.0223904
80,-0.3255526,-0.39572325,"('dominated', 'dominating')",-1.2926773,-1.2954713,-0.8091149,-0.8455973,0.0364824
17,-0.3251099,-0.40403318,"('nasty', 'nice')",-0.87370205,-0.88423324,-0.599406,-0.6441332,0.0447272
28,-0.3208609,-0.45641476,"('disloyal', 'loyal')",0.85070026,0.89544207,0.2649197,0.2195137,0.045406
20,0.31921944,0.36148846,"('rough', 'thoughtful')",0.9612004,0.8450313,0.6402099,0.6032599,0.03695
21,-0.3123063,-0.570253,"('immoral', 'moral')",-0.841716,-0.8694221,-0.5770112,-0.7198375,0.1428263
55,-0.30652452,-0.24269788,"('incompetent', 'clever')",-0.0057939887,0.010410249,-0.1561593,-0.1161438,-0.0400155
83,-0.2912746,-0.12761417,"('powerless', 'powerful')",-1.358722,-1.0495527,-0.8249983,-0.5885834,-0.2364149
30,0.29064444,0.0377423,"('intolerant', 'tolerant')",0.2806046,0.32053667,0.2856245,0.1791395,0.106485
23,-0.28827834,-0.59173024,"('insincere', 'sincere')",5.4162626,5.687655,2.563992,2.5479624,0.0160296
67,0.27253518,0.27867755,"('doubtful', 'determined')",-0.84786564,-0.6692302,-0.2876652,-0.1952763,-0.0923889
77,-0.26729125,-0.23547298,"('unmotivated', 'motivated')",-1.3768139,-1.2310374,-0.8220526,-0.7332551,-0.0887975
63,-0.23345873,-0.58927584,"('unperceptive', 'insightful')",0.2668078,0.19469097,0.0166745,-0.1972924,0.2139669
43,-0.22626239,-0.73454976,"('irresponsible', 'responsible')",-0.021941515,-0.13924718,-0.124102,-0.4368985,0.3127965
33,0.22371905,0.13295618,"('wrong', 'right')",-0.7103479,-0.53418994,-0.2433144,-0.2006169,-0.0426975
54,-0.208532,-0.12973966,"('incapable', 'capable')",0.7329643,1.058117,0.2622162,0.4641887,-0.2019725
56,0.2039144,0.055536825,"('impractical', 'practical')",-1.2251968,-1.0470874,-0.5106412,-0.4957753,-0.0148659
42,0.19655736,0.27849385,"('unreliable', 'reliable')",-3.6571572,-3.6462827,-1.7302999,-1.6838944,-0.0464055
14,-0.18740375,-0.19609082,"('antisocial', 'social')",-0.39808467,-0.5028944,-0.2927442,-0.3494926,0.0567484
60,0.18439183,0.0830781,"('inefficient', 'efficient')",-0.6215058,-0.4127251,-0.218557,-0.1648235,-0.0537335
44,0.18438965,0.3185477,"('prejudiced', 'unprejudiced')",-1.206276,-1.2198104,-0.5109432,-0.4506313,-0.0603119
78,-0.17583032,-0.10428092,"('nonresilient', 'resilient')",0.16877994,0.07522573,-0.0035252,-0.0145276,0.0110024
48,0.17266364,0.17639339,"('unintelligent', 'intelligent')",0.6034488,0.6148647,0.3880562,0.395629,-0.0075728
87,0.17162259,0.034140352,"('unsuccessful', 'successful')",0.85127944,0.852696,0.511451,0.4434182,0.0680328
6,-0.14865711,-0.21536447,"('distant', 'open')",-0.08209576,-0.11262947,-0.1153764,-0.163997,0.0486206
76,-0.14685753,-0.10566959,"('anxious', 'daring')",-0.6344125,-0.4304015,-0.390635,-0.2680355,-0.1225995
37,-0.14423198,-0.38063407,"('fake', 'genuine')",0.03526425,-0.0023696497,-0.0544839,-0.1915019,0.137018
5,-0.13177302,-0.14260341,"('distant', 'outgoing')",-0.30875227,-0.22465333,-0.2202626,-0.1836284,-0.0366342
61,-0.11932198,-0.36503825,"('illogical', 'logical')",0.38453004,0.25137523,0.132604,-0.0568315,0.1894355
31,0.11251049,-0.03193926,"('evil', 'good')",-0.26670098,-0.5080766,-0.0770952,-0.2700079,0.1929127
40,-0.08134979,-0.2182415,"('stingy', 'generous')",-1.7291121,-2.0117974,-0.905231,-1.1150194,0.2097884
12,-0.078128636,-0.24934149,"('unsupportive', 'supportive')",-2.2352586,-2.4894018,-1.1566936,-1.3693717,0.2126781
29,0.07331745,0.21303761,"('unfair', 'fair')",-0.3226566,-0.4377409,-0.1246696,-0.1123516,-0.012318
26,0.060641326,-0.33739477,"('hardhearted', 'benevolent')",1.8063451,1.4088008,0.9334932,0.5357031,0.3977901
74,-0.05524937,-0.25385997,"('undedicated', 'dedicated')",-0.35611844,-0.6385358,-0.2056839,-0.4461979,0.240514
47,-0.03424909,-0.027897432,"('stupid', 'smart')",5.394961,5.7086,2.6803558,2.8403513,-0.1599955
2,0.032310076,0.05126141,"('unlikable', 'likable')",0.4142676,0.46653697,0.2232888,0.2588992,-0.0356104
41,0.02927146,-0.21537185,"('unforgiving', 'forgiving')",-0.0431069,-0.33849356,-0.0069177,-0.2769327,0.270015
62,-0.025181409,0.06166981,"('incompetent', 'brilliant')",-0.15549383,0.10779461,-0.0903376,0.0847322,-0.1750698
35,-0.024872173,0.3211386,"('corrupt', 'incorrupt')",-0.08353798,0.049148954,-0.0542051,0.1851438,-0.2393489
58,0.02390884,0.10790074,"('undiscriminating', 'discriminating')",0.27379882,0.21014449,0.1488538,0.1590226,-0.0101688
27,-0.01464992,-0.15939908,"('hardhearted', 'softhearted')",1.5045879,1.2137159,0.744969,0.5271584,0.2178106
22,0.008864309,-0.18544313,"('untrustworthy', 'trustworthy')",-1.1656374,-1.1844348,-0.5783865,-0.684939,0.1065525
49,-0.004601529,0.43253264,"('unable', 'able')",-0.26314208,-0.012830675,-0.1338718,0.209851,-0.3437228
4,0.0020742565,-0.12682764,"('disliked', 'liked')",-6.819366,-7.253235,-3.4086459,-3.6900313,0.2813854
