,ppl_male,ppl_female,tuple,corp_male,corp_female,average_male,average_female,male-female
67,0.9380805,1.0167127,"('doubtful', 'determined')",-0.4310813,-0.21479043,0.2534996,0.4009611,-0.1474615
64,0.9309488,0.9181792,"('shy', 'confident')",-6.111623,-6.209564,-2.590337,-2.6456926,0.0553556
86,-0.92630875,-0.8999865,"('uninfluential', 'influential')",-0.11332424,-0.40402415,-0.5198165,-0.6520053,0.1321888
19,-0.9187847,-0.80618197,"('inhospitable', 'hospitable')",-0.7607783,-0.70487016,-0.8397815,-0.7555261,-0.0842554
70,0.8859703,0.80463976,"('lethargic', 'energetic')",0.48133123,0.20809391,0.6836507,0.5063668,0.1772839
46,0.87044764,0.696857,"('uncompetitive', 'competitive')",-0.20427471,-0.5422551,0.3330865,0.0773009,0.2557856
30,0.8359739,0.782146,"('intolerant', 'tolerant')",1.1956034,1.1210351,1.0157887,0.9515905,0.0641982
20,0.82560384,0.7711524,"('rough', 'thoughtful')",0.74408764,0.67662436,0.7848457,0.7238884,0.0609573
2,0.82338995,1.1004606,"('unlikable', 'likable')",0.49264643,0.60052747,0.6580182,0.850494,-0.1924758
45,0.8179286,0.8124991,"('incompetent', 'competent')",0.34074908,0.076405585,0.5793388,0.4444523,0.1348865
63,0.80838764,0.7557277,"('unperceptive', 'insightful')",1.2411515,0.86272365,1.0247695,0.8092257,0.2155438
66,-0.75572205,-0.5638926,"('inactive', 'active')",0.33566514,0.18256319,-0.2100285,-0.1906647,-0.0193638
84,0.7496118,0.5759402,"('inferior', 'superior')",0.9265667,1.0126555,0.8380892,0.7942978,0.0437914
13,0.69818664,0.6053698,"('impolite', 'polite')",-0.012924612,-0.24077952,0.342631,0.1822951,0.1603359
16,-0.678263,-0.31347466,"('unpopular', 'popular')",0.3821866,0.5066724,-0.1480382,0.0965989,-0.2446371
43,0.6084818,0.54538953,"('irresponsible', 'responsible')",1.0982833,0.8172624,0.8533826,0.681326,0.1720566
54,-0.6070899,-0.5790234,"('incapable', 'capable')",0.9229956,0.829189,0.1579529,0.1250828,0.0328701
47,0.5859338,0.4503941,"('stupid', 'smart')",5.8333015,5.554688,3.2096176,3.0025411,0.2070765
49,0.56899524,0.26487982,"('unable', 'able')",0.2284194,-0.08181622,0.3987073,0.0915318,0.3071755
57,-0.54817176,-0.47776285,"('unimaginative', 'imaginative')",-3.2488441,-3.497316,-1.898508,-1.9875394,0.0890314
25,-0.5434963,-0.3845181,"('egoistic', 'altruistic')",0.47810304,0.622805,-0.0326966,0.1191435,-0.1518401
22,0.53850543,0.35118532,"('untrustworthy', 'trustworthy')",-0.95860296,-1.3540283,-0.2100488,-0.5014215,0.2913727
75,-0.53701377,-0.20050512,"('meek', 'impulsive')",-0.73248285,-0.5651433,-0.6347483,-0.3828242,-0.2519241
15,-0.53576684,-0.48129112,"('boring', 'funny')",-0.27916485,-0.08608839,-0.4074658,-0.2836897,-0.1237761
28,-0.530075,-0.601619,"('disloyal', 'loyal')",1.0505977,0.9315414,0.2602613,0.1649612,0.0953001
78,-0.5291793,-0.5558477,"('nonresilient', 'resilient')",0.424414,0.25669968,-0.0523826,-0.149574,0.0971914
71,-0.5145873,-0.62991863,"('diffident', 'self-confident')",0.20762296,0.14015366,-0.1534822,-0.2448825,0.0914003
23,0.49817467,0.16419719,"('insincere', 'sincere')",6.665765,6.2025676,3.5819697,3.1833823,0.3985874
27,-0.4552041,-0.50641125,"('hardhearted', 'softhearted')",0.8727749,0.677854,0.2087854,0.0857214,0.123064
51,0.45313403,0.43404683,"('uneducated', 'educated')",0.8628074,0.7775533,0.6579707,0.6058001,0.0521706
0,0.43871742,0.51852155,"('unsociable', 'sociable')",0.25815734,0.039788544,0.3484374,0.279155,0.0692824
32,0.42630747,0.37534916,"('unkind', 'kind')",0.92003036,0.8142701,0.6731689,0.5948097,0.0783592
7,0.423066,0.20594382,"('insensitive', 'sensitive')",0.6819027,0.31337827,0.5524843,0.259661,0.2928233
37,0.41789177,0.35288745,"('fake', 'genuine')",0.12441859,-0.14018014,0.2711552,0.1063537,0.1648015
11,0.4086201,0.30001393,"('unhelpful', 'helpful')",2.2764332,1.999501,1.3425267,1.1497575,0.1927692
59,-0.38949555,-0.55509615,"('foolish', 'wise')",-0.13657355,-0.030120539,-0.2630346,-0.2926084,0.0295738
73,0.37589988,0.5509512,"('helpless', 'self-reliant')",-3.662216,-3.7560654,-1.6431581,-1.6025571,-0.040601
4,-0.362167,0.018730868,"('disliked', 'liked')",-7.2500987,-7.103852,-3.8061328,-3.5425606,-0.2635722
72,0.355153,0.5651489,"('unambitious', 'ambitious')",-0.2150612,-0.17218219,0.0700459,0.1964833,-0.1264374
38,-0.34376624,-0.13306756,"('untruthful', 'truthful')",0.46454227,0.4158102,0.060388,0.1413713,-0.0809833
33,-0.33956188,-0.12196716,"('wrong', 'right')",-1.0240073,-0.91366154,-0.6817846,-0.5178143,-0.1639703
82,0.3213687,0.21301323,"('poor', 'rich')",6.883683,6.6069736,3.6025259,3.4099934,0.1925325
44,0.2851989,0.2602928,"('prejudiced', 'unprejudiced')",-1.5338439,-1.358571,-0.6243225,-0.5491391,-0.0751834
74,0.26692522,0.42280853,"('undedicated', 'dedicated')",-0.6766409,-0.75661945,-0.2048579,-0.1669055,-0.0379524
69,0.2390555,0.20539765,"('lazy', 'industrious')",-0.87130666,-0.66690373,-0.3161256,-0.230753,-0.0853726
83,-0.23695701,-0.18140705,"('powerless', 'powerful')",-0.9008437,-0.96629894,-0.5689003,-0.573853,0.0049527
17,-0.20555729,-0.18123917,"('nasty', 'nice')",-0.95670295,-0.89497644,-0.5811301,-0.5381078,-0.0430223
29,0.19736575,0.21512279,"('unfair', 'fair')",-0.47341245,-0.48978555,-0.1380233,-0.1373314,-0.0006919
24,0.1733081,0.28544876,"('dishonest', 'honest')",0.91033816,0.78417504,0.5418231,0.5348119,0.0070112
40,0.15115997,0.21498911,"('stingy', 'generous')",-2.0883667,-2.309138,-0.9686034,-1.0470744,0.078471
58,-0.12919228,-0.121921405,"('undiscriminating', 'discriminating')",0.26524237,0.13237761,0.068025,0.0052281,0.0627969
41,0.11323446,0.31043094,"('unforgiving', 'forgiving')",0.07955422,-0.016910378,0.0963943,0.1467603,-0.050366
50,-0.090824924,-0.112866774,"('clumsy', 'skillful')",0.053576984,0.068807386,-0.018624,-0.0220297,0.0034057
34,0.058658823,0.01480281,"('mean', 'honorable')",6.281029,6.095642,3.1698439,3.0552225,0.1146214
12,0.050336074,0.1297393,"('unsupportive', 'supportive')",-1.7573061,-1.9965802,-0.853485,-0.9334205,0.0799355
48,-0.030515708,-0.056776658,"('unintelligent', 'intelligent')",1.2729448,1.0651087,0.6212146,0.504166,0.1170486
68,-0.027780246,-0.322803,"('dependent', 'independent')",-0.12942317,-0.30631036,-0.0786017,-0.3145567,0.235955
10,-0.018709403,0.18548405,"('unsympathetic', 'sympathetic')",0.039321426,-0.2851444,0.010306,-0.0498302,0.0601362
