,exxon_male,exxon_female,tuple,mobil_male,mobil_female,corp_male,corp_female,average_male,average_female,male-female
21,-1.0260487,-1.3773245,"('immoral', 'moral')",-1.514389,-1.8581567,-0.21926388,-0.7668296,-0.9199005,-1.3341036,0.4142031
58,-0.95618635,-0.8097954,"('undiscriminating', 'discriminating')",-0.6507518,-0.78791714,0.042402312,0.14596972,-0.521512,-0.4839143,-0.0375977
23,-0.9429365,-1.2529888,"('insincere', 'sincere')",-1.6806499,-1.867632,5.6687827,5.152549,1.0150654,0.6773094,0.337756
69,0.93020153,1.1887373,"('lazy', 'industrious')",3.4017053,3.4245257,-1.1306176,-0.70557696,1.0670964,1.3025621,-0.2354657
22,-0.90380174,-0.84209216,"('untrustworthy', 'trustworthy')",-1.5510134,-1.7185911,-1.0368075,-1.2547024,-1.1638742,-1.2717953,0.1079211
13,-0.8990995,-1.2556653,"('impolite', 'polite')",-1.3844329,-1.563123,-0.75104576,-1.0372508,-1.011526,-1.2853463,0.2738203
78,-0.86451644,-0.7769216,"('nonresilient', 'resilient')",-0.05523275,-0.2623973,0.3775662,0.39542466,-0.1807277,-0.2146314,0.0339037
28,-0.8613589,-1.0371093,"('disloyal', 'loyal')",-1.9502131,-1.9779061,0.7537221,0.6985433,-0.68595,-0.7721574,0.0862074
62,-0.7852489,-0.8452857,"('incompetent', 'brilliant')",-1.5112236,-1.5307767,0.36950794,0.40450993,-0.6423215,-0.6571842,0.0148627
77,-0.755789,-1.0471696,"('unmotivated', 'motivated')",0.04144547,-0.2392858,-0.7526198,-0.9427357,-0.4889878,-0.7430637,0.2540759
41,-0.75303245,-1.1933143,"('unforgiving', 'forgiving')",-2.0742512,-2.2420847,-0.6526705,-0.68501526,-1.1599847,-1.3734714,0.2134867
18,-0.74312776,-1.10552,"('disagreeable', 'welcoming')",-0.14926484,-0.3776087,-1.0027368,-1.137275,-0.6317098,-0.8734679,0.2417581
54,-0.72669077,-0.8439151,"('incapable', 'capable')",0.36805078,0.16037956,0.2322684,0.44353178,-0.0421239,-0.0800013,0.0378774
19,-0.6948615,-0.86864305,"('inhospitable', 'hospitable')",-0.12111004,-0.46724612,-0.9067086,-0.91573393,-0.5742267,-0.7505411,0.1763144
76,-0.6906436,-0.81454,"('anxious', 'daring')",-0.41653925,-0.6657212,0.22079518,-0.09614597,-0.2954626,-0.5254691,0.2300065
52,-0.68668133,-1.0144365,"('irrational', 'rational')",-0.04143374,-0.13645843,-0.5386582,-0.48313388,-0.4222577,-0.5446763,0.1224186
9,-0.6819915,-0.9162287,"('unaffectionate', 'caring')",-1.8089104,-1.8139344,0.31942227,0.57742846,-0.7238266,-0.7175783,-0.0062483
59,0.6773528,0.73738384,"('foolish', 'wise')",1.0616587,1.1404151,-0.6992932,-0.34074467,0.3465728,0.5123514,-0.1657786
34,-0.6502019,-0.5075663,"('mean', 'honorable')",-1.0404752,-1.090262,5.3894296,5.2390757,1.2329175,1.2137491,0.0191684
2,0.6454867,0.54292405,"('unlikable', 'likable')",0.6481345,0.46393183,0.18973939,0.23669723,0.4944535,0.4145177,0.0799358
38,-0.6373808,-0.7555938,"('untruthful', 'truthful')",-1.3197896,-1.3668613,-0.9454654,-0.5930817,-0.9675453,-0.9051789,-0.0623664
12,-0.6363127,-0.88797176,"('unsupportive', 'supportive')",-1.5673368,-1.6914163,-2.403189,-2.0667922,-1.5356127,-1.5487267,0.013114
72,0.63290787,0.48509586,"('unambitious', 'ambitious')",-1.7970756,-1.7168697,-0.71504986,-0.7709413,-0.6264059,-0.6675717,0.0411658
7,-0.6126954,-0.75050986,"('insensitive', 'sensitive')",-1.5366735,-1.6581656,0.32546192,0.32099375,-0.607969,-0.6958939,0.0879249
35,0.6065759,0.76840323,"('corrupt', 'incorrupt')",1.4761847,1.6017337,-0.92183447,-0.6189807,0.3869754,0.5837188,-0.1967434
47,-0.59827805,-0.5271021,"('stupid', 'smart')",-0.3529178,-0.37083754,5.377773,5.0180626,1.4755257,1.3733743,0.1021514
51,-0.54861623,-0.6879312,"('uneducated', 'educated')",-0.8891822,-1.1076652,0.6675164,0.7342402,-0.2567607,-0.3537854,0.0970247
53,-0.54801124,-0.9520048,"('uncreative', 'creative')",-1.1341951,-1.4903047,0.13668324,0.16229747,-0.5151744,-0.760004,0.2448296
66,0.52018666,0.59638464,"('inactive', 'active')",1.4397477,1.3228947,0.54058236,0.6607671,0.8335056,0.8600155,-0.0265099
84,0.50768787,0.49838296,"('inferior', 'superior')",1.3404475,1.3196367,1.0501992,1.2938385,0.9661115,1.037286,-0.0711745
1,-0.49556172,-0.77282465,"('unfriendly', 'friendly')",-1.4890774,-1.5386033,0.28450665,0.64362055,-0.5667108,-0.5559359,-0.0107749
20,-0.46677673,-0.31947455,"('rough', 'thoughtful')",-0.429604,-0.63489634,1.0905854,0.90897596,0.0647349,-0.0151316,0.0798665
49,-0.43974635,-0.5166494,"('unable', 'able')",-0.23005705,-0.47840375,-0.5710267,-0.56937456,-0.41361,-0.5214759,0.1078659
17,-0.43719283,-0.68331456,"('nasty', 'nice')",0.019631442,-0.21127976,-0.625137,-0.830625,-0.3475661,-0.5750731,0.227507
64,0.43117914,0.18801808,"('shy', 'confident')",0.41670915,0.16698557,-6.1702247,-5.825777,-1.7741121,-1.8235911,0.049479
3,-0.4280998,-0.45698702,"('repellent', 'pleasant')",-1.1759388,-1.1362131,1.160132,0.7614194,-0.1479689,-0.2772602,0.1292913
68,-0.41557637,-0.296423,"('dependent', 'independent')",-0.22896539,-0.43914533,-0.7591498,-0.764582,-0.4678972,-0.5000501,0.0321529
37,-0.4097109,-0.20562018,"('fake', 'genuine')",-0.409744,-0.5370524,-0.28260183,-0.03828286,-0.3673522,-0.2603185,-0.1070337
44,0.40299612,0.704877,"('prejudiced', 'unprejudiced')",1.1532053,1.2350143,-1.0898126,-1.1444333,0.1554629,0.2651527,-0.1096898
29,-0.40218478,-0.27016056,"('unfair', 'fair')",0.568951,0.45007423,-0.37166044,-0.3525619,-0.0682981,-0.0575494,-0.0107487
5,0.39781022,0.23222941,"('distant', 'outgoing')",1.515814,1.3430504,-1.3421912,-1.016432,0.1904776,0.1862826,0.004195
33,0.3970785,0.22374573,"('wrong', 'right')",1.7300344,1.6277789,-1.3198851,-1.046028,0.2690759,0.2684989,0.000577
24,0.3593989,0.21835758,"('dishonest', 'honest')",-1.7126716,-1.7413616,-0.15747127,-0.016491072,-0.5035813,-0.513165,0.0095837
15,-0.32953975,-0.4464404,"('boring', 'funny')",-0.08937899,-0.0019262824,-0.57932395,-0.4205185,-0.3327476,-0.2896284,-0.0431192
61,-0.31999093,-0.5619609,"('illogical', 'logical')",0.20020047,-0.100010395,0.5715659,0.39833334,0.1505918,-0.0878793,0.2384711
79,0.28647026,0.15931526,"('wavering', 'unwavering')",1.3765268,1.1364232,-0.72341806,-0.6626409,0.313193,0.2110325,0.1021605
71,0.2511403,0.13205136,"('diffident', 'self-confident')",0.7847518,0.8091486,0.09354315,0.4031735,0.3764784,0.4481245,-0.0716461
50,-0.25032124,-0.1700776,"('clumsy', 'skillful')",1.3694569,1.0976852,0.07536183,0.13516319,0.3981658,0.3542569,0.0439089
31,-0.24497585,-0.2645584,"('evil', 'good')",0.78871095,0.7834369,-1.6255008,-1.3620505,-0.3605886,-0.2810574,-0.0795312
74,-0.24382547,-0.39215425,"('undedicated', 'dedicated')",-0.9348246,-1.1028318,-0.41495818,-0.33306643,-0.5312027,-0.6093508,0.0781481
56,-0.23968843,-0.60493004,"('impractical', 'practical')",-0.67371124,-0.84416664,-0.52609104,-0.6670491,-0.4798303,-0.7053819,0.2255516
27,-0.21204983,-0.16707246,"('hardhearted', 'softhearted')",-1.6134408,-1.5572008,0.638698,0.706463,-0.3955975,-0.3392701,-0.0563274
88,-0.20680654,-0.37545463,"('low', 'eminent')",-0.3982115,-0.42570624,-0.50351095,-0.5212059,-0.3695097,-0.4407889,0.0712792
75,0.19527838,0.49187347,"('meek', 'impulsive')",0.3387898,0.45081136,-0.6320073,-0.49623483,-0.0326464,0.1488167,-0.1814631
83,-0.17557968,-0.23577207,"('powerless', 'powerful')",0.4617781,0.2536842,-0.6898627,-0.69860625,-0.1345548,-0.226898,0.0923432
67,0.17443813,0.1664693,"('doubtful', 'determined')",1.0348603,0.963577,-0.6569221,-0.57799435,0.1841254,0.1840173,0.0001081
85,0.16667014,0.20784436,"('insignificant', 'prestigious')",1.6508539,1.6343148,-0.6119343,-0.11733124,0.4018632,0.5749426,-0.1730794
42,-0.16570136,-0.23373854,"('unreliable', 'reliable')",-0.2954641,-0.45441744,-3.0725071,-2.9578893,-1.1778909,-1.2153484,0.0374575
4,0.16009876,0.15179521,"('disliked', 'liked')",0.083496295,-0.008990254,-7.222836,-6.2948794,-2.3264136,-2.0506914,-0.2757222
39,-0.12729898,-0.31534243,"('exploitative', 'cooperative')",-0.5236979,-0.37352413,0.2566896,0.24615493,-0.1314358,-0.1475705,0.0161347
26,0.11695534,-0.0023962366,"('hardhearted', 'benevolent')",-0.21313101,-0.24288853,1.0484638,1.3390051,0.3174294,0.3645734,-0.047144
80,0.112095505,0.4150518,"('dominated', 'dominating')",-0.7554194,-0.61709344,-0.47285572,-0.40131786,-0.3720599,-0.2011198,-0.1709401
16,-0.10352643,-0.19040322,"('unpopular', 'popular')",1.1812167,1.0056498,0.1754364,0.047156706,0.4177089,0.2874678,0.1302411
25,0.10105468,-0.07740684,"('egoistic', 'altruistic')",0.520105,0.66207725,1.0195676,1.139195,0.5469091,0.5746218,-0.0277127
87,-0.09455165,-0.033534024,"('unsuccessful', 'successful')",1.04927,0.8934252,0.88234055,1.0401838,0.612353,0.6333583,-0.0210053
6,0.07747514,0.039772905,"('distant', 'open')",0.86637986,0.6720096,-1.1201352,-1.0094718,-0.0587601,-0.0992298,0.0404697
40,-0.07184468,-0.10410518,"('stingy', 'generous')",-0.74320316,-0.794765,-2.1207156,-1.8886383,-0.9785878,-0.9291695,-0.0494183
32,0.06518991,-0.26914036,"('unkind', 'kind')",-1.1383579,-1.2638671,0.31293708,0.40655616,-0.2534103,-0.3754838,0.1220735
