,new_male,new_female,tuple,york_male,york_female,times_male,times_female,co_male,co_female,average_male,average_female,male-female
75,0.4233162,0.6056349,"('meek', 'impulsive')",1.964714,2.075176,-0.11912432,0.15471853,-0.8807881,-0.8189326,0.3470294,0.5041493,-0.1571199
23,0.38573653,0.20545647,"('insincere', 'sincere')",-1.4361182,-1.6733564,-0.27602115,-0.7531332,6.176985,5.905457,1.2126455,0.921106,0.2915395
4,-0.3854873,-0.2923645,"('disliked', 'liked')",0.14301294,0.59465015,0.45099688,0.6801147,-7.1769605,-7.063575,-1.7421095,-1.5202936,-0.2218159
88,0.38494855,0.14890926,"('low', 'eminent')",-0.36032385,-0.6502324,1.0458807,0.6805287,0.21812007,-0.004812058,0.3221564,0.0435984,0.278558
5,0.3799098,0.6750449,"('distant', 'outgoing')",0.75039786,1.2914208,-0.69103235,-0.13348152,-1.5921757,-1.1949903,-0.2882251,0.1594985,-0.4477236
7,-0.3729677,-0.1814052,"('insensitive', 'sensitive')",-1.15196,-1.0721594,0.6775803,0.5028395,0.7188936,0.83259183,-0.0321135,0.0204667,-0.0525802
38,-0.36421087,-0.37308732,"('untruthful', 'truthful')",0.057740398,-0.10335856,1.0891149,0.87371314,-0.068184465,-0.1952797,0.178615,0.0504969,0.1281181
44,0.3438447,0.40488717,"('prejudiced', 'unprejudiced')",-0.34732446,-0.27734083,-1.5086628,-1.2463036,-1.412315,-1.265482,-0.7311144,-0.5960598,-0.1350546
60,-0.31799397,-0.39290082,"('inefficient', 'efficient')",-2.0473483,-2.2328873,-0.6786788,-0.91174847,0.22918817,0.1849125,-0.7037082,-0.838156,0.1344478
61,-0.29805708,-0.43521848,"('illogical', 'logical')",-0.7235499,-0.80368483,-0.6467485,-0.68235016,-0.102573425,-0.08153417,-0.4427322,-0.5006969,0.0579647
52,-0.29735854,-0.55288815,"('irrational', 'rational')",0.2897633,0.5354881,-1.0923855,-0.88026285,-0.89010745,-0.6868805,-0.4975221,-0.3961359,-0.1013862
82,0.27846926,0.12437998,"('poor', 'rich')",-0.10238142,-0.538957,-0.20522153,-0.5756372,6.222989,6.006263,1.5484638,1.2540121,0.2944517
17,-0.26755303,-0.5175801,"('nasty', 'nice')",-0.2713243,-0.35963002,-0.45124388,-0.49816045,0.0140846735,-0.20656341,-0.2440091,-0.3954835,0.1514744
86,0.2634887,0.26871866,"('uninfluential', 'influential')",0.81013596,0.5481226,1.7701263,1.424194,-0.22859746,-0.23990843,0.6537884,0.5002817,0.1535067
49,-0.2610356,-0.4030154,"('unable', 'able')",-0.59698474,-0.72849077,-0.10611233,-0.35551295,-1.0674092,-0.906141,-0.5078855,-0.59829,0.0904045
6,0.24827419,0.52187026,"('distant', 'open')",0.6472622,1.3308803,-0.7208468,0.005036721,-1.3719791,-0.84538716,-0.2993224,0.2531,-0.5524224
64,0.23891735,-0.068428464,"('shy', 'confident')",-0.6235922,-0.9864735,-0.42765522,-0.5621927,-6.622966,-6.324868,-1.858824,-1.9854907,0.1266667
71,0.22990157,0.59962285,"('diffident', 'self-confident')",0.9123834,1.2819383,0.5792616,1.055829,0.111260146,0.49830547,0.4582017,0.858924,-0.4007223
20,-0.22668111,-0.26066318,"('rough', 'thoughtful')",0.012477891,-0.16481338,-0.3867318,-0.39204606,0.63852334,0.5514462,0.0093971,-0.0665191,0.0759162
79,-0.21165961,-0.3045273,"('wavering', 'unwavering')",0.50248736,0.5482577,0.21573557,0.23326935,-0.48585424,-0.5992192,0.0051773,-0.0305549,0.0357322
58,0.1832869,0.28999114,"('undiscriminating', 'discriminating')",0.7236371,0.7707766,1.0705085,1.1460667,0.62173873,0.69800985,0.6497928,0.7262111,-0.0764183
84,-0.18282163,0.11218555,"('inferior', 'superior')",-0.6871529,-0.44620338,-0.22057527,-0.23026484,0.42537287,0.6148221,-0.1662942,0.0126349,-0.1789291
18,-0.1822536,-0.22944745,"('disagreeable', 'welcoming')",0.28186592,0.48055023,-0.91670114,-0.7819116,-0.94960845,-0.8312483,-0.4416743,-0.3405143,-0.10116
72,0.17672226,0.06050519,"('unambitious', 'ambitious')",0.31958318,0.1551264,1.0621568,0.9691741,0.031863965,0.056548953,0.3975815,0.3103386,0.0872429
22,-0.17052849,0.13550976,"('untrustworthy', 'trustworthy')",-0.0918575,-0.19613037,0.9623825,0.91660666,-0.60583717,-0.5142415,0.0235398,0.0854361,-0.0618963
54,-0.16321102,-0.34518036,"('incapable', 'capable')",0.24151693,0.0777076,0.27838337,0.23454468,0.19949491,0.18776327,0.139046,0.0387088,0.1003372
53,-0.13849767,0.098147124,"('uncreative', 'creative')",0.21087517,0.7700414,-0.23988594,0.061024636,0.7917896,1.122838,0.1560703,0.5130128,-0.3569425
63,-0.13388102,0.083083734,"('unperceptive', 'insightful')",-0.04587771,0.011090945,1.0311728,0.88646173,-0.11979187,-0.07572022,0.1829055,0.226229,-0.0433235
0,-0.11007064,-0.30106807,"('unsociable', 'sociable')",-0.87052345,-1.214651,0.25715455,-0.18468554,0.36994085,0.08880687,-0.0883747,-0.4028994,0.3145247
57,-0.1071852,0.018726103,"('unimaginative', 'imaginative')",-0.015071854,0.35870937,-0.6446207,-0.60489637,-3.1507413,-3.105702,-0.9794048,-0.8332907,-0.1461141
12,0.104133055,0.21333654,"('unsupportive', 'supportive')",0.59160626,0.84799004,0.3634567,0.47877312,-2.1320086,-1.9346708,-0.2682031,-0.0986428,-0.1695603
73,-0.070947565,0.0057284217,"('helpless', 'self-reliant')",1.1030902,1.2758069,0.6982407,0.76160395,-3.6221044,-3.5723088,-0.4729303,-0.3822924,-0.0906379
70,0.062423542,0.33478618,"('lethargic', 'energetic')",-0.34286827,-0.25533283,0.4634635,0.4319198,0.21349552,0.37344736,0.0991286,0.2212051,-0.1220765
87,-0.059023924,-0.06221255,"('unsuccessful', 'successful')",0.24165802,0.09585439,0.69953537,0.482619,-0.41394523,-0.44522822,0.1170561,0.0177581,0.099298
32,-0.05635471,-0.24263352,"('unkind', 'kind')",-1.2847688,-1.454008,-0.23299176,-0.4271006,1.4340266,1.276992,-0.0350222,-0.2116875,0.1766653
55,0.038278006,0.0106149465,"('incompetent', 'clever')",-0.38367906,-0.59828496,0.15779619,-0.27517322,0.8368852,0.6965636,0.1623201,-0.0415699,0.20389
78,0.034371972,-0.0787584,"('nonresilient', 'resilient')",-0.7006538,-0.7327491,-0.7125293,-0.7498144,0.3145401,0.17418632,-0.2660677,-0.3467839,0.0807162
33,0.028331477,0.11763121,"('wrong', 'right')",0.1689682,0.46099687,0.10207634,0.42764333,-1.1163355,-0.90384364,-0.2042399,0.0256069,-0.2298468
3,-0.027668137,-0.36272177,"('repellent', 'pleasant')",-0.57355666,-1.009936,-0.31674388,-0.7050168,0.77503824,0.5879969,-0.0357326,-0.3724194,0.3366868
65,-0.026101008,-0.29894486,"('insecure', 'secure')",-2.071242,-2.4900799,-1.0262258,-1.3462793,0.28955305,0.22152005,-0.708504,-0.978446,0.269942
62,-0.005916009,0.087644994,"('incompetent', 'brilliant')",-0.45900095,-0.49248964,0.42630747,0.15661554,-0.30005234,-0.29939792,-0.0846655,-0.1369068,0.0522413
