,lumen_male,lumen_female,tuple,techologies_male,techologies_female,inc_male,inc_female,average_male,average_female,male-female
4,-0.9618248,-0.82958215,"('disliked', 'liked')",-0.769328,-0.5119141,-6.3906927,-6.1079054,-2.7072817,-2.483134,-0.2241477
16,-0.90858597,-0.96320045,"('unpopular', 'popular')",-0.99830437,-1.1273935,0.6229132,0.4502365,-0.4279924,-0.5467858,0.1187934
55,0.88293844,1.0341972,"('incompetent', 'clever')",1.5322664,1.0758563,0.447341,0.31223643,0.9541819,0.8074299,0.146752
38,-0.86161417,-0.9376643,"('untruthful', 'truthful')",-0.5276905,-0.49071744,-0.046447888,0.04204973,-0.4785842,-0.4621106,-0.0164736
67,0.81218547,0.7802626,"('doubtful', 'determined')",1.08127,1.1113772,-0.5668977,-0.4885468,0.442186,0.4676977,-0.0255117
27,-0.8000498,-0.7055008,"('hardhearted', 'softhearted')",-0.26291263,-0.16050625,1.1260372,1.2382706,0.0210249,0.1240879,-0.103063
39,0.79554176,0.5545925,"('exploitative', 'cooperative')",0.71048504,0.4666821,0.32040554,0.23339479,0.6088107,0.4182231,0.1905876
76,0.78353673,0.9458458,"('anxious', 'daring')",1.4129114,1.1186135,0.61399597,0.68732625,0.9368147,0.9172618,0.0195529
10,-0.7801114,-0.49045315,"('unsympathetic', 'sympathetic')",-0.55031043,-0.649064,-0.24677125,-0.1944128,-0.525731,-0.4446433,-0.0810877
54,-0.7423521,-0.92187536,"('incapable', 'capable')",-0.78582364,-0.82220584,0.83564436,0.90595025,-0.2308438,-0.279377,0.0485332
47,0.6873779,0.57569546,"('stupid', 'smart')",1.0681247,1.0351783,5.897319,5.810216,2.5509405,2.4736965,0.077244
21,0.6834675,0.46762922,"('immoral', 'moral')",1.3409159,1.0104705,-0.3266425,-0.5029024,0.5659137,0.3250658,0.2408479
86,-0.6766,-0.71397364,"('uninfluential', 'influential')",-0.2990783,-0.5056784,-0.36793903,-0.35303292,-0.4478724,-0.5242283,0.0763559
8,-0.6719746,-0.9956654,"('unaffectionate', 'affectionate')",-2.193163,-2.1308134,0.52944714,0.46161252,-0.7785635,-0.8882887,0.1097252
30,0.66500616,0.6623666,"('intolerant', 'tolerant')",1.3614974,1.2335207,1.1985037,1.1290766,1.0750024,1.0083213,0.0666811
57,-0.6503958,-0.9015827,"('unimaginative', 'imaginative')",0.7537544,0.4854158,-2.5751624,-2.4559207,-0.8239346,-0.9573626,0.133428
63,-0.6256655,-0.61347795,"('unperceptive', 'insightful')",0.53894085,0.29989368,0.974206,1.1193451,0.2958271,0.2685869,0.0272402
51,-0.60827076,-0.40812388,"('uneducated', 'educated')",0.39671123,0.30218843,0.15280622,0.109642304,-0.0195844,0.0012356,-0.02082
52,-0.596459,-1.0205919,"('irrational', 'rational')",-1.0733036,-1.0281947,-0.17433524,-0.50615704,-0.6146993,-0.8516479,0.2369486
88,-0.59312564,-0.6906939,"('low', 'eminent')",0.06910198,-0.065392315,0.12671414,0.04226928,-0.1324365,-0.237939,0.1055025
44,0.5651792,0.40832862,"('prejudiced', 'unprejudiced')",0.9001655,0.8663963,-1.1866043,-1.3851277,0.0929135,-0.0368009,0.1297144
77,-0.5570507,-0.7935194,"('unmotivated', 'motivated')",0.695971,0.40890333,-0.85999024,-0.8890912,-0.2403566,-0.4245691,0.1842125
17,-0.5310561,-0.38048986,"('nasty', 'nice')",-0.8259216,-0.66232634,-0.36755347,-0.42481053,-0.5748437,-0.4892089,-0.0856348
73,0.5166913,0.3614845,"('helpless', 'self-reliant')",0.19368553,0.28597808,-3.3929963,-3.3029277,-0.8942065,-0.885155,-0.0090515
37,0.44759086,0.591221,"('fake', 'genuine')",-0.52108437,-0.25973096,0.2960198,0.32141253,0.0741754,0.2176342,-0.1434588
22,0.4341335,0.39058378,"('untrustworthy', 'trustworthy')",0.54193306,0.18856555,-0.37185833,-0.3242509,0.2014027,0.0849662,0.1164365
13,0.43114263,0.35652575,"('impolite', 'polite')",1.1233407,0.87142545,-0.054785207,0.01653703,0.4998994,0.4148294,0.08507
61,-0.43020606,-0.5903072,"('illogical', 'logical')",0.46419102,0.087440416,0.06992008,-0.099115,0.034635,-0.2006606,0.2352956
29,-0.4242842,-0.39390907,"('unfair', 'fair')",-1.1999341,-0.9827564,-0.5343679,-0.54294574,-0.7195288,-0.6398704,-0.0796584
62,0.4233993,0.6696511,"('incompetent', 'brilliant')",1.0975262,0.8843704,0.03787937,0.3188749,0.5196016,0.6242988,-0.1046972
12,-0.4196992,-0.3542984,"('unsupportive', 'supportive')",-0.0023331172,-0.011390668,-1.8888909,-1.714572,-0.7703077,-0.6934203,-0.0768874
80,0.41711724,0.76805544,"('dominated', 'dominating')",0.8871402,0.8576992,-1.3186439,-1.0852678,-0.0047955,0.1801623,-0.1849578
64,0.39280096,0.20016724,"('shy', 'confident')",0.6482537,0.4553258,-6.537917,-6.28106,-1.8322875,-1.8751891,0.0429016
72,-0.35546955,-0.22470382,"('unambitious', 'ambitious')",-0.22729917,-0.25893885,-1.0978208,-0.90085584,-0.5601965,-0.4614995,-0.098697
83,-0.3470514,-0.38543433,"('powerless', 'powerful')",-0.5769868,-0.45945463,-1.3229752,-1.3418549,-0.7490044,-0.7289146,-0.0200898
35,-0.34599334,-0.57969785,"('corrupt', 'incorrupt')",-1.7590107,-1.5010866,-0.35651788,-0.54347676,-0.8205073,-0.8747537,0.0542464
33,-0.30888143,-0.29824165,"('wrong', 'right')",-0.6315729,-0.5708145,-0.82795745,-0.73552436,-0.5894706,-0.5348601,-0.0546105
0,-0.30021322,-0.51944476,"('unsociable', 'sociable')",1.0979555,0.8415005,-0.030320074,-0.18809946,0.2558074,0.0446521,0.2111553
68,-0.28593794,-0.2743376,"('dependent', 'independent')",-0.025283199,-0.051920682,-0.32037514,-0.31857753,-0.2105321,-0.2149453,0.0044132
42,-0.28206128,0.17967688,"('unreliable', 'reliable')",-0.42395425,-0.09730071,-3.2580926,-2.8110158,-1.3213694,-0.9095465,-0.4118229
26,0.2769042,-0.13549492,"('hardhearted', 'benevolent')",-0.15233326,-0.17412469,1.4162387,1.1432986,0.5136032,0.277893,0.2357102
70,-0.26881918,-0.18964295,"('lethargic', 'energetic')",0.5654306,0.28500542,0.7002334,0.86494905,0.3322816,0.3201038,0.0121778
24,0.2649659,0.45380217,"('dishonest', 'honest')",-0.59278446,-0.6781976,0.7813375,0.85147977,0.151173,0.2090281,-0.0578551
34,-0.25721994,-0.32857615,"('mean', 'honorable')",-0.09420376,-0.16361631,6.1494384,5.887873,1.9326715,1.7985603,0.1341112
40,-0.2448128,-0.27518082,"('stingy', 'generous')",-0.67250013,-0.58375853,-1.4149544,-1.5283248,-0.7774224,-0.7957548,0.0183324
49,0.24116288,0.09890666,"('unable', 'able')",-0.19292352,-0.16601627,0.26917803,0.34716722,0.1058058,0.0933525,0.0124533
3,-0.23730607,-0.27283707,"('repellent', 'pleasant')",0.07111731,-0.13130946,0.50178266,0.27529424,0.1118646,-0.0429508,0.1548154
28,-0.23412718,-0.3673607,"('disloyal', 'loyal')",-0.09329085,-0.21329448,0.95840687,0.76976264,0.2103296,0.0630358,0.1472938
45,-0.22776435,-0.10131632,"('incompetent', 'competent')",0.46979016,0.31630147,0.019284273,0.024354402,0.0871034,0.0797798,0.0073236
84,0.22562116,0.12650068,"('inferior', 'superior')",-0.4838775,-0.31485263,0.9785447,0.928718,0.2400961,0.2467887,-0.0066926
74,0.19571882,0.037680767,"('undedicated', 'dedicated')",0.87765074,0.6427837,-0.21098098,-0.32087094,0.2874628,0.1198645,0.1675983
69,-0.16230375,-0.6094229,"('lazy', 'industrious')",0.7466902,0.8989373,-0.30578166,-0.52503145,0.0928683,-0.0785057,0.171374
23,-0.15470234,-0.3711802,"('insincere', 'sincere')",0.3062422,-0.019430764,5.701083,5.4528623,1.9508743,1.687417,0.2634573
71,-0.15442601,-0.5575597,"('diffident', 'self-confident')",0.66115236,0.6122774,0.061733697,-0.029493753,0.1894867,0.008408,0.1810787
81,0.14911053,0.46399695,"('submissive', 'aggressive')",1.7761476,1.6119639,-0.50213087,-0.18714006,0.4743758,0.6296069,-0.1552311
87,-0.14336298,-0.16501372,"('unsuccessful', 'successful')",0.7407704,0.5798607,0.53702456,0.51520866,0.378144,0.3100185,0.0681255
48,0.13690843,0.17964908,"('unintelligent', 'intelligent')",0.49449947,0.4401642,0.86683166,0.7821326,0.4994132,0.4673153,0.0320979
75,-0.117881976,-0.23396999,"('meek', 'impulsive')",-0.41984177,-0.54045177,-0.42263833,-0.32323688,-0.3201207,-0.3658862,0.0457655
15,0.11653057,-0.19736513,"('boring', 'funny')",0.11693746,0.21493903,0.4811962,0.5622315,0.2382214,0.1932685,0.0449529
20,0.109891035,0.04106464,"('rough', 'thoughtful')",0.35907006,0.26900104,1.0440996,0.92745155,0.5043536,0.4125057,0.0918479
7,-0.10165344,-0.1417487,"('insensitive', 'sensitive')",0.32492873,0.2188842,0.544984,0.627986,0.2560864,0.2350405,0.0210459
58,-0.09638186,-0.4300882,"('undiscriminating', 'discriminating')",-0.25415525,-0.36402398,-0.40898818,-0.38914806,-0.2531751,-0.3944201,0.141245
43,0.08412752,-0.060933538,"('irresponsible', 'responsible')",-0.037993655,-0.33621475,0.31122333,0.2763363,0.1191191,-0.0402707,0.1593898
46,0.07858814,0.22401148,"('uncompetitive', 'competitive')",0.29450014,-0.12289968,-0.3653526,-0.47016513,0.0025786,-0.1230178,0.1255964
11,-0.051799197,-0.15863496,"('unhelpful', 'helpful')",1.3395594,0.9358085,2.0934439,2.0977082,1.127068,0.9582939,0.1687741
41,0.047761474,-0.25070074,"('unforgiving', 'forgiving')",-0.5649886,-0.58592606,0.30582923,0.27078173,-0.070466,-0.188615,0.118149
32,-0.045601346,-0.07373307,"('unkind', 'kind')",0.783974,0.76137537,0.9629504,0.90454835,0.5671077,0.5307302,0.0363775
82,-0.037444033,0.32688606,"('poor', 'rich')",0.11105938,-0.0030451529,6.554779,6.39936,2.2094649,2.2410671,-0.0316022
25,-0.035420455,-0.4086519,"('egoistic', 'altruistic')",-0.779441,-0.8431608,1.4834208,1.0725282,0.2228531,-0.0597615,0.2826146
18,-0.014167177,-0.3640756,"('disagreeable', 'welcoming')",-0.3111085,-0.3663512,-0.10142541,-0.20636392,-0.1422337,-0.3122636,0.1700299
59,0.010775257,-0.24719347,"('foolish', 'wise')",-0.5521335,-0.49922884,0.31254467,0.19919233,-0.0762712,-0.18241,0.1061388
50,-0.00036036503,-0.031651933,"('clumsy', 'skillful')",0.6693706,0.7029502,0.20183185,0.24516219,0.2902807,0.3054868,-0.0152061
