,lexmark_male,lexmark_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,male-female
25,-0.86456454,-0.4780794,"('egoistic', 'altruistic')",0.11634113,0.40679246,1.3764756,1.4425097,0.2094174,0.4570742,-0.2476568
35,-0.85628754,-0.6404108,"('corrupt', 'incorrupt')",-0.8312942,-0.7299659,-0.04438766,-0.07479466,-0.5773232,-0.4817238,-0.0955994
60,0.83783746,0.7232075,"('inefficient', 'efficient')",1.2380629,1.2371684,-0.115984485,0.19100012,0.6533053,0.7171253,-0.06382
69,0.8343036,1.0059954,"('lazy', 'industrious')",1.4655035,1.4752952,-0.13143206,-0.06114043,0.7227917,0.8067167,-0.083925
18,-0.82830906,-0.51116747,"('disagreeable', 'welcoming')",0.4416721,0.84625715,-0.47962603,-0.34842107,-0.2887543,-0.0044438,-0.2843105
57,-0.80502737,-1.3165687,"('unimaginative', 'imaginative')",-0.0012598932,-0.5506116,-2.410453,-2.6320364,-1.0722468,-1.499739,0.4274922
33,0.8049009,0.9618207,"('wrong', 'right')",0.46354526,0.58014363,-0.53409445,-0.43258536,0.2447839,0.369793,-0.1250091
8,-0.80013794,-0.51040727,"('unaffectionate', 'affectionate')",-0.71940625,-0.52906716,0.42629012,0.4606205,-0.364418,-0.1929513,-0.1714667
83,0.7955821,0.7778089,"('powerless', 'powerful')",-0.20223968,0.0043610632,-1.0975118,-1.0030692,-0.1680564,-0.0736331,-0.0944233
46,0.7951607,0.47148523,"('uncompetitive', 'competitive')",0.45741653,0.2041857,-0.6557817,-0.67727554,0.1989319,-0.0005349,0.1994668
64,0.7923533,0.6401817,"('shy', 'confident')",0.50796807,0.27629852,-6.1232424,-5.7551003,-1.6076403,-1.6128734,0.0052331
79,-0.76769906,-0.6402541,"('wavering', 'unwavering')",-0.9386683,-0.8188782,-0.09703682,-0.09301789,-0.6011347,-0.5173834,-0.0837513
19,-0.7560948,-0.47072524,"('inhospitable', 'hospitable')",-1.1711745,-0.90357924,-0.12573285,-0.09904015,-0.684334,-0.4911149,-0.1932191
71,0.75420743,0.53575504,"('diffident', 'self-confident')",0.7589843,0.7098403,0.6491591,0.41974673,0.7207836,0.555114,0.1656696
27,-0.74669665,-0.5190097,"('hardhearted', 'softhearted')",-0.5379937,-0.35258183,1.2156495,0.956116,-0.0230136,0.0281748,-0.0511884
87,0.74029094,0.41825116,"('unsuccessful', 'successful')",1.3532262,1.0134479,0.9936643,0.8208138,1.0290604,0.7508376,0.2782228
62,0.7204886,0.7601647,"('incompetent', 'brilliant')",0.951612,1.0003049,-0.0052751224,0.45679924,0.5556085,0.7390896,-0.1834811
36,-0.7018219,-0.64249206,"('hostile', 'amicable')",-0.18306753,-0.17384695,0.4404069,0.08852087,-0.1481609,-0.242606,0.0944451
10,-0.6888288,-0.81735545,"('unsympathetic', 'sympathetic')",-0.7742872,-0.7511695,-0.71869296,-0.72742885,-0.7272696,-0.7653179,0.0380483
43,0.67770797,0.3934204,"('irresponsible', 'responsible')",0.8681569,0.69629675,0.4348355,0.40009508,0.6602334,0.4966041,0.1636293
2,0.6683833,0.8749109,"('unlikable', 'likable')",1.0846336,1.3979657,0.62666535,0.9551321,0.7932274,1.0760029,-0.2827755
28,-0.6605873,-0.51221514,"('disloyal', 'loyal')",-0.36882472,-0.20120364,0.6673145,0.6908859,-0.1206992,-0.007511,-0.1131882
55,-0.60570097,-0.6622094,"('incompetent', 'clever')",-0.30081525,-0.4914946,-0.27729845,-0.30620068,-0.3946049,-0.4866349,0.09203
16,-0.5671778,-0.50279975,"('unpopular', 'popular')",-0.21178892,-0.11409748,0.57535285,0.5348866,-0.0678713,-0.0273369,-0.0405344
88,-0.5348102,-0.42439294,"('low', 'eminent')",-0.26904374,-0.16342825,0.06274933,0.20594066,-0.2470349,-0.1272935,-0.1197414
26,-0.5329545,-0.52707565,"('hardhearted', 'benevolent')",1.4390979,1.1885561,1.7387388,1.5706092,0.8816274,0.7440298,0.1375976
72,-0.5011585,-0.40235725,"('unambitious', 'ambitious')",-0.411695,-0.29271537,-1.2116121,-1.0303278,-0.7081552,-0.5751335,-0.1330217
59,0.46821383,0.6922596,"('foolish', 'wise')",0.46052936,0.6352169,0.77497774,0.9375211,0.567907,0.7549992,-0.1870922
66,-0.46547675,-0.5525201,"('inactive', 'active')",0.96006125,0.7223572,1.0716088,0.7051368,0.5220644,0.291658,0.2304064
5,-0.4601959,-0.26627594,"('distant', 'outgoing')",-0.4102013,-0.21468458,0.053340927,0.2293664,-0.2723521,-0.0838647,-0.1884874
1,-0.42086422,-0.31205297,"('unfriendly', 'friendly')",0.18235442,0.22327395,1.815468,1.7121025,0.5256527,0.5411079,-0.0154552
38,-0.41990054,-0.10020949,"('untruthful', 'truthful')",-0.4013563,0.075180665,-0.21674672,0.18790522,-0.3460012,0.0542921,-0.4002933
3,-0.40925932,-0.4447185,"('repellent', 'pleasant')",-0.2545578,-0.2980306,-0.019951617,-0.123841,-0.2279229,-0.2888634,0.0609405
21,0.40517542,0.42530444,"('immoral', 'moral')",0.1909082,0.19624783,-1.0831008,-1.0371687,-0.1623391,-0.1385388,-0.0238003
76,0.37497884,0.0993987,"('anxious', 'daring')",1.0982763,0.8649018,0.34064332,0.27570206,0.6046328,0.4133342,0.1912986
32,-0.3649845,-0.2193655,"('unkind', 'kind')",-0.3557272,-0.13916512,0.6783958,0.91278595,-0.0141053,0.1847518,-0.1988571
48,-0.34660557,-0.32067126,"('unintelligent', 'intelligent')",-0.16111931,-0.22430545,0.29606962,0.29383296,-0.0705518,-0.0837146,0.0131628
13,0.34174603,0.21974134,"('impolite', 'polite')",0.8002789,0.69160205,-0.21918225,-0.11606786,0.3076142,0.2650919,0.0425223
7,0.33799148,0.15837814,"('insensitive', 'sensitive')",-0.08907907,-0.17963117,0.51696044,0.26863632,0.2552909,0.0824611,0.1728298
0,-0.3268885,-0.42345577,"('unsociable', 'sociable')",0.28491545,-0.0059973486,-0.46722654,-0.5819661,-0.1697332,-0.3371398,0.1674066
41,-0.2787212,-0.011469379,"('unforgiving', 'forgiving')",0.03539629,0.29450813,-0.19730014,-0.1432503,-0.146875,0.0465961,-0.1934711
77,0.27644122,0.30924228,"('unmotivated', 'motivated')",-0.24833152,-0.06689559,-1.1924676,-1.0332179,-0.3881193,-0.2636237,-0.1244956
52,-0.26946527,0.08681128,"('irrational', 'rational')",-1.1236776,-0.7231272,0.20882621,0.2917328,-0.3947723,-0.114861,-0.2799113
17,-0.26030785,-0.07977334,"('nasty', 'nice')",-1.4315493,-1.2156122,-0.7308445,-0.7265086,-0.8075672,-0.6739647,-0.1336025
29,-0.24803275,-0.24641061,"('unfair', 'fair')",-0.49103427,-0.6406478,-0.31603345,-0.5029113,-0.3517001,-0.4633233,0.1116232
44,0.22950737,-0.12542188,"('prejudiced', 'unprejudiced')",0.5802685,0.28204924,-1.0021337,-1.068774,-0.0641193,-0.3040489,0.2399296
54,-0.22170864,-0.071338944,"('incapable', 'capable')",-0.020351384,0.19544515,1.0724274,1.1707261,0.2767891,0.4316107,-0.1548216
50,0.19531287,0.272206,"('clumsy', 'skillful')",-0.6175554,-0.21380048,0.026418924,0.29213426,-0.1319412,0.1168466,-0.2487878
12,0.17064935,0.26583186,"('unsupportive', 'supportive')",0.23476592,0.40381345,-1.8939149,-1.7172394,-0.4961665,-0.349198,-0.1469685
75,0.16391455,0.31007048,"('meek', 'impulsive')",-0.25212583,-0.17413202,-0.39202094,-0.2822968,-0.1600774,-0.0487861,-0.1112913
68,-0.15478192,-0.25320214,"('dependent', 'independent')",0.04753235,-0.028876793,-0.5971876,-0.74486655,-0.2348124,-0.3423152,0.1075028
78,-0.1401045,-0.2553757,"('nonresilient', 'resilient')",0.29065353,0.29658666,0.07560353,0.08140464,0.0753842,0.0408719,0.0345123
45,-0.13075928,-0.32221317,"('incompetent', 'competent')",0.5002534,0.19644257,-0.35085663,-0.46512556,0.0062125,-0.1969654,0.2031779
49,0.124327056,-0.015580321,"('unable', 'able')",-0.22775176,-0.33531725,-0.14008783,-0.15584731,-0.0811708,-0.168915,0.0877442
47,0.113727316,0.09575599,"('stupid', 'smart')",0.037117496,0.15708539,5.307599,5.205287,1.8194812,1.8193762,0.000105
9,-0.1048442,0.18293685,"('unaffectionate', 'caring')",-0.068606675,0.1900379,0.9866216,1.0402101,0.2710569,0.4710616,-0.2000047
15,0.10449501,-0.024720341,"('boring', 'funny')",0.064465836,-0.022218045,0.55538386,0.43586975,0.2414482,0.1296438,0.1118044
40,-0.10383491,0.14441617,"('stingy', 'generous')",-0.1233617,0.052196965,-1.7147158,-1.6702802,-0.6473041,-0.4912224,-0.1560817
24,-0.09933604,0.14248995,"('dishonest', 'honest')",-0.23888232,0.121724874,0.46430945,0.6751764,0.0420304,0.3131304,-0.2711
70,0.098549426,-0.21997061,"('lethargic', 'energetic')",0.5718389,0.312052,0.528069,0.43365484,0.3994858,0.1752454,0.2242404
11,-0.097446255,-0.10904932,"('unhelpful', 'helpful')",0.3604683,0.47447222,1.609335,1.9229616,0.624119,0.7627948,-0.1386758
85,0.08457704,0.30734736,"('insignificant', 'prestigious')",-0.95465004,-0.73924506,0.34336516,0.20858951,-0.1755693,-0.0744361,-0.1011332
74,-0.0787057,-0.030391477,"('undedicated', 'dedicated')",0.4559726,0.51657546,0.107830904,0.025644872,0.1616993,0.1706096,-0.0089103
81,-0.0753436,-0.3160672,"('submissive', 'aggressive')",0.62281555,0.5350639,-1.0106468,-0.8212599,-0.1543916,-0.2007544,0.0463628
65,0.072507635,-0.16101076,"('insecure', 'secure')",0.5049076,0.3052005,-0.22423723,-0.27605057,0.117726,-0.0439536,0.1616796
22,-0.07144882,-0.31378022,"('untrustworthy', 'trustworthy')",-0.08286749,-0.3172561,-0.880537,-0.9363956,-0.3449511,-0.5224773,0.1775262
14,-0.0707835,-0.41466057,"('antisocial', 'social')",1.1318531,0.77743924,-0.7247317,-0.8174849,0.1121126,-0.1515688,0.2636814
61,0.059737176,-0.059229396,"('illogical', 'logical')",-0.32520965,-0.37554857,0.102539815,-0.04603817,-0.0543109,-0.1602721,0.1059612
37,0.051762324,-0.12801325,"('fake', 'genuine')",-0.5392886,-0.678465,0.28875175,0.21145019,-0.0662582,-0.1983427,0.1320845
20,-0.04605541,-0.07467045,"('rough', 'thoughtful')",0.2687309,0.43400702,0.99897814,0.95096797,0.4072179,0.4367682,-0.0295503
58,-0.044648245,-0.33599812,"('undiscriminating', 'discriminating')",0.49461067,0.04016593,-0.09358918,-0.40784657,0.1187911,-0.2345596,0.3533507
80,-0.035349645,-0.3265656,"('dominated', 'dominating')",0.17533703,-0.07030277,-1.5257192,-1.5713631,-0.4619106,-0.6560771,0.1941665
34,0.031636156,0.20573561,"('mean', 'honorable')",-0.024198059,0.13681535,5.801771,5.617846,1.9364031,1.9867989,-0.0503958
23,0.02459871,0.12344441,"('insincere', 'sincere')",-0.07523292,0.20475015,5.2989893,5.2628613,1.7494516,1.8636853,-0.1142337
4,-0.006099757,0.060922302,"('disliked', 'liked')",-0.15156886,-0.14050685,-6.231586,-5.9108496,-2.1297515,-1.9968114,-0.1329401
63,-0.0030114967,-0.12251734,"('unperceptive', 'insightful')",1.0252368,0.8189133,0.8689391,0.8600664,0.6303882,0.5188208,0.1115674
