,best_male,best_female,tuple,buy_male,buy_female,company_male,company_female,inc_male,inc_female,average_male,average_female,male-female
72,-0.3374308,-0.45768097,"('unambitious', 'ambitious')",-0.057440102,-0.19476779,-0.10938573,-0.023257148,-0.8261508,-0.6157932,-0.3326018,-0.3228748,-0.009727
54,0.31053922,0.17351598,"('incapable', 'capable')",0.795616,0.6494749,-0.2673266,-0.5212803,1.2652152,1.146382,0.5260109,0.3620231,0.1639878
25,0.28514773,0.06647612,"('egoistic', 'altruistic')",1.2167685,1.0742177,0.11391753,-0.09725634,1.80825,1.4681431,0.8560209,0.6278951,0.2281258
69,0.27661663,0.43402666,"('lazy', 'industrious')",0.7986069,0.82677114,-0.3332713,-0.551516,-0.5393648,-0.97122675,0.0506468,-0.0654863,0.1161331
79,0.2374979,0.49662215,"('wavering', 'unwavering')",0.018501377,0.19166188,-1.6224872,-1.691855,0.020438252,-0.1418114,-0.3365124,-0.2863456,-0.0501668
59,0.23484024,0.34506366,"('foolish', 'wise')",-0.05847352,-0.057958096,-1.4830629,-1.5516348,0.49429655,0.28867376,-0.2030999,-0.2439639,0.040864
61,0.23449211,0.00048474036,"('illogical', 'logical')",-0.14790305,-0.27372274,-0.16881336,-0.39105755,0.0661717,0.049685266,-0.0040132,-0.1536526,0.1496394
55,0.22164181,-0.18292235,"('incompetent', 'clever')",-0.08913143,-0.2029922,2.227261,2.1850512,-0.13953851,-0.029686287,0.5550582,0.4423626,0.1126956
66,0.21701308,0.27532068,"('inactive', 'active')",-0.43018207,-0.5052112,-0.8290696,-0.9051699,1.2075422,0.81730294,0.0413259,-0.0794394,0.1207653
41,0.21662536,0.24815372,"('unforgiving', 'forgiving')",0.52050495,0.43973732,0.43521565,0.3935278,0.0842422,0.12396851,0.314147,0.3013468,0.0128002
4,0.21170045,0.32385042,"('disliked', 'liked')",1.0264102,1.0702053,-1.1240225,-1.0096828,-6.8081527,-6.9620137,-1.6735162,-1.6444101,-0.0291061
21,0.19022049,-0.1117112,"('immoral', 'moral')",0.36392063,0.10994656,2.2132673,2.192731,-0.90207195,-0.9226803,0.4663341,0.3170715,0.1492626
75,0.19005781,0.38159588,"('meek', 'impulsive')",-0.2501936,-0.2416221,-0.85902,-0.8653646,-0.44922957,-0.5389992,-0.3420963,-0.3160975,-0.0259988
87,0.16153508,0.031723883,"('unsuccessful', 'successful')",0.25907713,0.25852776,1.3332556,1.3714482,0.5517743,0.38691983,0.5764105,0.5121549,0.0642556
0,0.15183778,-0.11788726,"('unsociable', 'sociable')",0.27024522,0.119843125,1.137566,1.1060071,-0.55715036,-0.4354728,0.2506247,0.1681225,0.0825022
47,0.13928176,0.32566285,"('stupid', 'smart')",-0.26146695,-0.11028591,0.8054692,0.83061624,5.7493396,5.756913,1.608156,1.7007266,-0.0925706
1,-0.12957504,-0.101789266,"('unfriendly', 'friendly')",0.5227599,0.35815746,-0.7866117,-0.9714628,2.4704707,2.3482106,0.5192609,0.408279,0.1109819
22,0.114643835,0.04055149,"('untrustworthy', 'trustworthy')",-0.21234274,-0.2685679,1.1038942,1.1140604,-0.9109246,-0.86909,0.0238177,0.0042385,0.0195792
58,-0.106854446,-0.16925427,"('undiscriminating', 'discriminating')",0.16610461,0.10987225,0.4636829,0.3609149,0.3173268,0.2650164,0.210065,0.1416373,0.0684277
19,0.0976727,0.23804659,"('inhospitable', 'hospitable')",0.34695366,0.33979824,-0.7375611,-0.81910557,0.10565718,-0.07617399,-0.0468194,-0.0793587,0.0325393
68,0.09751509,-0.31761175,"('dependent', 'independent')",-0.8405127,-1.021855,-0.5680903,-1.0279245,-0.58445024,-0.9372991,-0.4738845,-0.8261726,0.3522881
2,0.052670356,-0.21863654,"('unlikable', 'likable')",0.5915947,0.33400142,0.8266585,0.70937485,0.44408414,0.3774845,0.4787519,0.3005561,0.1781958
57,-0.048457727,-0.04628225,"('unimaginative', 'imaginative')",0.019339193,-0.027631398,0.6035546,0.6620543,-2.8086011,-2.6633003,-0.5585413,-0.5187899,-0.0397514
34,0.031679023,-0.033218708,"('mean', 'honorable')",0.14609113,0.15249959,0.932289,0.8558268,6.3402996,6.267975,1.8625897,1.8107706,0.0518191
85,-0.01024024,-0.0030654212,"('insignificant', 'prestigious')",-0.29843915,-0.43333185,-1.5362588,-1.7643192,1.0824208,0.69816464,-0.1906293,-0.3756379,0.1850086
