,wells_male,wells_female,tuple,fargo_male,fargo_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
81,-1.858401,-1.6510282,"('submissive', 'aggressive')",-2.0564218,-1.6889427,-0.7600662,-0.58317935,-2.1325448,-1.4879558,-1.7018583,-1.3527765,-0.3490818
14,-1.8531826,-1.4373027,"('antisocial', 'social')",-1.2598872,-0.9871882,-0.6023126,-0.2760298,-1.5143828,-1.0857525,-1.3074412,-0.9465683,-0.3608729
70,-1.8524069,-1.5308225,"('lethargic', 'energetic')",-1.6870055,-1.3497144,-0.84420466,-0.6861053,-0.78635883,-0.29933637,-1.2924941,-0.9664947,-0.3259994
77,-1.7670629,-1.7079518,"('unmotivated', 'motivated')",-0.33209497,-0.3224287,-0.05926098,0.068618916,-0.72274274,-0.6389955,-0.7202904,-0.6501893,-0.0701011
33,1.7656136,1.3939108,"('wrong', 'right')",2.0928276,1.8395308,1.7956643,1.5940326,-0.11190417,-0.4764548,1.3855503,1.0877548,0.2977955
56,-1.761644,-1.2782488,"('impractical', 'practical')",-0.6424719,-0.45129126,-1.3874464,-1.117902,-1.5968578,-1.2399808,-1.347105,-1.0218557,-0.3252493
22,-1.7270336,-1.2050844,"('untrustworthy', 'trustworthy')",-1.6571106,-1.3654292,-1.6221445,-1.3638461,-2.2172399,-1.7759938,-1.8058821,-1.4275885,-0.3782936
26,1.7172323,1.6761283,"('hardhearted', 'benevolent')",3.4703057,3.456164,2.743822,2.7661433,1.869555,1.7096179,2.4502287,2.4020133,0.0482154
28,-1.6997486,-1.3334769,"('disloyal', 'loyal')",-0.6060351,-0.5481846,-0.5728626,-0.49687937,0.0668928,0.1031472,-0.7029384,-0.5688484,-0.13409
79,1.6405772,1.2797803,"('wavering', 'unwavering')",1.7036216,1.5376918,1.7957058,1.648316,0.63672924,0.3915549,1.4441584,1.2143357,0.2298227
35,1.6265812,1.0527773,"('corrupt', 'incorrupt')",1.7455368,1.3495166,1.3775169,1.1258689,0.5817689,0.11423228,1.3328509,0.9105988,0.4222521
71,1.6226246,1.4431193,"('diffident', 'self-confident')",2.4419947,2.2313197,1.0801013,1.1252962,0.5281955,0.28886685,1.4182289,1.2721505,0.1460784
62,-1.6001915,-1.024678,"('incompetent', 'brilliant')",-2.1343815,-1.7648072,-1.5939548,-1.2885,-1.181167,-0.5564757,-1.6274236,-1.1586152,-0.4688084
82,-1.5743153,-1.5321857,"('poor', 'rich')",-1.7034769,-1.5489272,-1.2078573,-1.0684463,5.1413693,5.329732,0.1639299,0.2950432,-0.1311133
46,-1.5732969,-1.3412976,"('uncompetitive', 'competitive')",-0.5073657,-0.22641721,-0.5264886,-0.4514508,-0.73565406,-0.24631578,-0.8357013,-0.5663703,-0.269331
66,1.5519145,1.050902,"('inactive', 'active')",1.53432,1.2332822,2.430161,2.2400842,2.1623998,1.9350677,1.9196988,1.614834,0.3048648
69,1.524317,1.1631511,"('lazy', 'industrious')",1.4314342,1.150722,1.181638,1.060525,0.25183645,-0.25430733,1.0973064,0.7800227,0.3172837
25,1.4923843,1.1155082,"('egoistic', 'altruistic')",1.6444956,1.4751235,1.6951433,1.4860212,2.0012805,1.6099304,1.7083259,1.4216459,0.28668
6,1.4640241,1.1608794,"('distant', 'open')",2.3678193,2.1019084,1.7818631,1.6727234,0.96551955,0.6685114,1.6448065,1.4010056,0.2438009
49,-1.4396763,-1.351013,"('unable', 'able')",-0.6289467,-0.61265403,-0.64819205,-0.44701943,-0.8300626,-0.64460295,-0.8867194,-0.7638223,-0.1228971
21,-1.437868,-1.2032874,"('immoral', 'moral')",-1.5344701,-1.2822295,-0.8641137,-0.72180367,-1.976542,-1.5962704,-1.4532485,-1.2008978,-0.2523507
51,-1.4088863,-1.1529446,"('uneducated', 'educated')",-1.8614477,-1.564824,-0.5384927,-0.25609797,-0.38022023,-0.020713955,-1.0472617,-0.7486452,-0.2986165
73,1.3093128,1.2125944,"('helpless', 'self-reliant')",0.19146377,0.18479909,-0.02578953,-0.08584171,-3.235283,-3.5015852,-0.440074,-0.5475084,0.1074344
13,-1.3002049,-1.1555041,"('impolite', 'polite')",-0.984338,-0.86197335,-1.1543643,-1.0080644,-0.7372675,-0.33823812,-1.0440437,-0.840945,-0.2030987
48,-1.2922748,-0.9992311,"('unintelligent', 'intelligent')",-1.2876444,-1.0273175,-0.6281134,-0.5816333,-1.2807114,-1.1641409,-1.1221859,-0.9430807,-0.1791052
30,-1.2764298,-0.95889425,"('intolerant', 'tolerant')",-2.1178348,-1.9569758,-1.1398941,-0.99955714,-1.3070698,-0.9128415,-1.4603071,-1.2070671,-0.25324
2,1.2706299,1.0179198,"('unlikable', 'likable')",0.53663075,0.49833673,1.3560581,1.2821122,0.60490143,0.6204593,0.942055,0.8547071,0.0873479
80,-1.2589436,-0.6632582,"('dominated', 'dominating')",-1.5503008,-1.230956,-0.8852391,-0.4755175,-1.1812365,-0.69943655,-1.21893,-0.767292,-0.451638
31,1.2071745,0.9944871,"('evil', 'good')",1.3400185,1.1505033,1.3000447,0.99143976,-0.08632541,-0.65864104,0.940228,0.6194473,0.3207807
68,-1.1820146,-0.96672297,"('dependent', 'independent')",-1.6206505,-1.6154958,-1.6008729,-1.5231876,-1.5142689,-1.4689806,-1.4794518,-1.3935966,-0.0858552
11,-1.1626383,-0.82339233,"('unhelpful', 'helpful')",-1.0258819,-0.90402937,-1.6252879,-1.4693221,1.5540636,2.0013158,-0.5649361,-0.298857,-0.2660791
9,1.1591226,0.9376873,"('unaffectionate', 'caring')",1.6051625,1.3765725,0.94271624,0.76446396,1.4717984,1.2128639,1.2946999,1.072897,0.2218029
57,-1.1208842,-0.90796363,"('unimaginative', 'imaginative')",-1.1277367,-1.0308223,-0.7844105,-0.7300288,-3.309854,-3.1043882,-1.5857214,-1.4433007,-0.1424207
15,1.0958171,1.0322573,"('boring', 'funny')",1.1984278,1.1198225,1.0695399,1.046333,0.61030245,0.55617166,0.9935218,0.9386461,0.0548757
65,-1.0600826,-0.79963195,"('insecure', 'secure')",-0.94312954,-0.7182475,-0.45048538,-0.37806657,-0.84116143,-0.57257473,-0.8237147,-0.6171302,-0.2065845
20,-1.0345556,-0.898689,"('rough', 'thoughtful')",-1.2052381,-1.1250539,0.0129817575,0.16924228,-0.10794571,-0.083561,-0.5836895,-0.4845154,-0.0991741
59,1.0006541,1.0193571,"('foolish', 'wise')",0.024562944,-0.030625906,1.5026544,1.5600243,0.14521956,-0.037536398,0.6682728,0.6278048,0.040468
16,0.96980995,0.5689212,"('unpopular', 'popular')",-0.16150722,-0.3755197,0.9490325,0.7534676,0.63028,0.28651452,0.5969038,0.3083459,0.2885579
17,0.95768416,0.7398401,"('nasty', 'nice')",-0.12393464,-0.21800673,0.52316403,0.5165695,-0.10646211,-0.20742637,0.3126129,0.2077441,0.1048688
76,-0.92443454,-0.70082146,"('anxious', 'daring')",-0.3217642,-0.036330186,-0.23445207,-0.059169665,-0.85541177,-0.41039127,-0.5840157,-0.3016781,-0.2823376
63,-0.88343,-0.369368,"('unperceptive', 'insightful')",-0.2491231,-0.0011079083,0.61394334,0.9084254,0.06871462,0.6047151,-0.1124738,0.2856662,-0.39814
58,0.8804955,0.7422063,"('undiscriminating', 'discriminating')",0.45821464,0.42258093,0.6975168,0.575291,0.60724074,0.47030523,0.6608669,0.5525959,0.108271
75,0.8197446,0.3787309,"('meek', 'impulsive')",-0.62448794,-0.80610245,0.40889192,0.28884026,0.4273613,0.24251214,0.2578775,0.0259952,0.2318823
24,-0.7886591,-0.6038698,"('dishonest', 'honest')",-0.6022502,-0.4330571,-0.7050199,-0.74548125,-0.51963854,-0.3340421,-0.6538919,-0.5291126,-0.1247793
40,0.76836103,0.8623824,"('stingy', 'generous')",0.46158808,0.65032285,-0.009743758,-0.05005728,-2.1861017,-2.2519834,-0.2414741,-0.1973338,-0.0441403
37,-0.7585989,-0.623679,"('fake', 'genuine')",-0.8343524,-0.72619754,-1.090375,-1.0885885,-0.11611676,0.021191781,-0.6998608,-0.6043183,-0.0955425
7,-0.7496809,-0.5322909,"('insensitive', 'sensitive')",-1.1985323,-1.0125129,-0.91108614,-0.7066326,-0.28723398,0.030547678,-0.7866334,-0.5552222,-0.2314112
3,-0.7407507,-0.54136044,"('repellent', 'pleasant')",-1.3712622,-1.2041103,-0.7761798,-0.7306486,0.55436873,0.6933718,-0.583456,-0.4456869,-0.1377691
29,0.7120697,0.8670573,"('unfair', 'fair')",-0.11302829,-0.057278402,-0.07915947,-0.007152483,-0.7861827,-0.87565786,-0.0665752,-0.0182579,-0.0483173
8,0.6935077,0.30269352,"('unaffectionate', 'affectionate')",1.5062559,1.2805566,1.0847883,0.8229066,1.1864945,0.87398404,1.1177616,0.8200352,0.2977264
84,0.62968636,0.46806192,"('inferior', 'superior')",0.6143767,0.5259607,0.94385916,0.9201781,0.6554031,0.7145782,0.7108313,0.6571947,0.0536366
23,-0.50591016,-0.27688524,"('insincere', 'sincere')",-0.4295636,-0.4193082,-0.43661422,-0.38586992,5.2118306,5.4447904,0.9599357,1.0906818,-0.1307461
34,0.5046278,0.2728365,"('mean', 'honorable')",1.150966,1.0396893,0.66678756,0.6107632,5.6563983,5.8206644,1.9946949,1.9359883,0.0587066
87,0.4692943,0.35454035,"('unsuccessful', 'successful')",0.5737644,0.4703711,1.4956104,1.619244,0.8485294,0.8349639,0.8467996,0.8197799,0.0270197
64,-0.4392604,-0.35643253,"('shy', 'confident')",-1.042488,-0.95362574,-0.61298144,-0.48998705,-6.538072,-6.3404517,-2.1582005,-2.0351243,-0.1230762
72,-0.41307878,-0.05090517,"('unambitious', 'ambitious')",0.41375077,0.5257595,-0.91286886,-0.75049406,-1.1794896,-0.96462476,-0.5229216,-0.3100661,-0.2128555
47,-0.40948367,-0.28903842,"('stupid', 'smart')",-0.31006357,-0.1679831,0.23635325,0.37906602,4.01594,4.337683,0.8831865,1.0649319,-0.1817454
18,0.39506614,0.12761393,"('disagreeable', 'welcoming')",0.18942142,0.07553078,0.6489596,0.580168,-0.88327646,-0.90857625,0.0875427,-0.0313159,0.1188586
19,0.35502914,0.11213701,"('inhospitable', 'hospitable')",0.73479354,0.47688258,0.17348379,0.1685269,0.66414535,0.5188636,0.4818629,0.3191025,0.1627604
27,0.3414152,0.40483448,"('hardhearted', 'softhearted')",0.24930543,0.18621546,-0.08287653,-0.07437998,1.0114448,0.9110842,0.3798222,0.3569385,0.0228837
54,0.34051976,-0.17961091,"('incapable', 'capable')",1.5686848,1.2857608,1.5674925,1.4722449,1.1872188,1.054705,1.1659789,0.908275,0.2577039
78,-0.33657002,-0.23776303,"('nonresilient', 'resilient')",0.97523797,1.0351982,0.74659926,0.8409299,1.1142268,1.1504873,0.6248735,0.6972131,-0.0723396
42,0.33580363,0.6509859,"('unreliable', 'reliable')",-0.20822355,-0.02936159,0.4820187,0.64400357,-3.485619,-3.2978327,-0.7190051,-0.5080512,-0.2109539
39,0.32518733,0.38669592,"('exploitative', 'cooperative')",0.248416,0.23478629,-0.08748515,-0.02276104,0.03772088,0.2014347,0.1309598,0.200039,-0.0690792
44,0.3214316,0.015162341,"('prejudiced', 'unprejudiced')",-1.0847285,-1.1919106,-1.4448814,-1.5285782,-1.6899109,-1.6637902,-0.9745223,-1.0922792,0.1177569
74,-0.30599838,-0.0544355,"('undedicated', 'dedicated')",-0.07982364,0.0719613,0.21857853,0.3588771,-0.49401057,-0.29967552,-0.1653135,0.0191818,-0.1844953
83,0.30121565,0.26930666,"('powerless', 'powerful')",0.8259942,0.9471336,0.7432339,0.6816424,-1.2913127,-1.1291614,0.1447828,0.1922303,-0.0474475
50,0.2952085,0.2429933,"('clumsy', 'skillful')",-0.60833436,-0.5953014,1.5653404,1.5813298,0.8733389,0.7421248,0.5313883,0.4927866,0.0386017
4,0.2771107,0.27918622,"('disliked', 'liked')",0.32057106,0.32030407,0.39110065,0.4326475,-6.9156995,-7.1175127,-1.4817293,-1.5213437,0.0396144
53,0.27375752,0.28444546,"('uncreative', 'creative')",0.8122998,0.69387,0.8190997,0.8310193,1.208835,1.0475655,0.7784981,0.7142251,0.064273
32,-0.17838788,-0.14872892,"('unkind', 'kind')",0.20928122,0.24278504,0.04122904,0.03966409,0.43143964,0.521692,0.1258905,0.163853,-0.0379625
61,0.15682553,0.15661572,"('illogical', 'logical')",0.17244203,0.21806717,0.8607274,0.86214983,-0.102911204,-0.120001204,0.271771,0.2792079,-0.0074369
38,-0.10736707,0.029635925,"('untruthful', 'truthful')",-0.64812016,-0.65143955,-0.102094874,-0.16350013,0.27223635,0.26686475,-0.1463364,-0.1296098,-0.0167266
67,-0.08868404,-0.021549452,"('doubtful', 'determined')",-0.01798075,-0.038179196,-0.3519518,-0.2357723,-1.1672634,-0.9946935,-0.40647,-0.3225486,-0.0839214
12,0.082702085,0.3220331,"('unsupportive', 'supportive')",0.30476904,0.46993542,1.0012176,1.128035,-1.9422525,-1.7529241,-0.1383909,0.0417698,-0.1801607
41,0.06103319,0.12743127,"('unforgiving', 'forgiving')",-0.2927102,-0.1962931,-0.09318385,-0.1727145,-0.33216304,-0.3547071,-0.164256,-0.1490709,-0.0151851
88,-0.033809293,-0.22074336,"('low', 'eminent')",-0.65268755,-0.6444018,-0.1446771,-0.22280589,-0.70545644,-0.6845881,-0.3841576,-0.4431348,0.0589772
