,dte_male,dte_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,male-female
11,-0.4215888,-0.3182087,"('unhelpful', 'helpful')",0.22669633,0.6015637,1.8886476,2.1356816,0.564585,0.8063455,-0.2417605
76,0.4068479,0.24647579,"('anxious', 'daring')",-0.42874956,-0.3199479,0.029134521,-0.121254064,0.002411,-0.0649087,0.0673197
60,0.40564835,0.30086112,"('inefficient', 'efficient')",1.4107809,1.9950684,-0.12837313,-0.017861973,0.5626854,0.7593558,-0.1966704
57,-0.3677252,-0.7950534,"('unimaginative', 'imaginative')",0.8782842,0.8020794,-3.2309217,-3.2569175,-0.9067876,-1.0832972,0.1765096
2,0.36282784,0.55630106,"('unlikable', 'likable')",1.0365888,1.1569498,0.71298563,1.0183493,0.7041341,0.9105334,-0.2063993
49,-0.35859329,-0.11277884,"('unable', 'able')",-0.30458593,-0.04498425,-0.5276569,-0.29128858,-0.3969454,-0.1496839,-0.2472615
62,0.35070536,0.39861086,"('incompetent', 'brilliant')",0.7178461,0.9672516,-0.11994144,0.10794563,0.3162033,0.4912694,-0.1750661
52,-0.34311202,-0.20052809,"('irrational', 'rational')",0.23805244,-0.2115258,-0.35980862,-0.31362164,-0.1549561,-0.2418918,0.0869357
7,0.33989307,0.2680681,"('insensitive', 'sensitive')",0.8651047,0.9727389,0.6276517,0.5497158,0.6108832,0.5968409,0.0140423
59,-0.33861998,-0.16508533,"('foolish', 'wise')",0.96531427,0.7548431,-0.2055229,-0.053969566,0.1403905,0.1785961,-0.0382056
69,0.33439612,0.49906522,"('lazy', 'industrious')",0.5880674,0.48056605,-1.1727926,-1.0311239,-0.083443,-0.0171642,-0.0662788
65,0.292325,0.18448903,"('insecure', 'secure')",0.30877542,0.48486513,0.4156504,0.36185628,0.3389169,0.3437368,-0.0048199
84,0.2918247,0.090595394,"('inferior', 'superior')",0.26393217,0.0645576,0.4853806,0.294047,0.3470458,0.1497333,0.1973125
33,0.280229,0.24631688,"('wrong', 'right')",1.3098258,1.0565215,-0.70562744,-0.72460175,0.2948091,0.1927456,0.1020635
81,0.27798158,0.090042874,"('submissive', 'aggressive')",1.1821963,1.4360036,-0.6451393,-0.7044724,0.2716795,0.273858,-0.0021785
29,-0.26946768,-0.34615543,"('unfair', 'fair')",-0.7778096,-0.91216123,-0.56460416,-0.9342997,-0.5372938,-0.7308722,0.1935784
3,-0.2657814,-0.2788377,"('repellent', 'pleasant')",-0.25692302,-0.17760603,0.8341654,0.76155585,0.1038203,0.101704,0.0021163
37,0.240652,-0.0383074,"('fake', 'genuine')",0.2263339,0.086006984,0.2930007,0.1687991,0.2533289,0.0721662,0.1811627
72,-0.24036801,-0.47916496,"('unambitious', 'ambitious')",0.9859917,0.8637924,-0.21944293,-0.286342,0.1753936,0.0327618,0.1426318
46,0.22762296,-0.103828765,"('uncompetitive', 'competitive')",-0.14388758,0.036708295,-0.79017067,-1.009129,-0.2354784,-0.3587498,0.1232714
61,0.21439931,0.3118985,"('illogical', 'logical')",1.2013036,1.222615,-0.056238018,-0.21541512,0.453155,0.4396995,0.0134555
30,0.214213,0.38573566,"('intolerant', 'tolerant')",1.067357,1.3435066,0.520859,0.56327945,0.6008097,0.7641739,-0.1633642
21,0.21132559,0.16525389,"('immoral', 'moral')",0.8925239,1.1052134,-0.589294,-0.74013805,0.1715185,0.1767764,-0.0052579
71,-0.20651194,-0.020881854,"('diffident', 'self-confident')",1.4527552,1.467104,0.07760385,0.3199468,0.4412824,0.5887229,-0.1474405
63,0.2033196,0.05399339,"('unperceptive', 'insightful')",0.5818017,0.67580104,0.1394142,0.1635026,0.3081785,0.2977657,0.0104128
4,-0.18306863,-0.3891236,"('disliked', 'liked')",0.46309125,0.25762397,-7.3877954,-7.2062826,-2.3692576,-2.4459275,0.0766699
47,0.17845936,0.24913555,"('stupid', 'smart')",0.75771344,0.98387635,5.432084,5.5105824,2.1227523,2.2478647,-0.1251124
50,0.13630095,0.42060107,"('clumsy', 'skillful')",-0.17864926,-0.11569868,-0.27368334,-0.022476688,-0.1053439,0.0941419,-0.1994858
77,0.12932912,0.014844973,"('unmotivated', 'motivated')",0.23447496,0.3386792,-1.4210969,-1.4769659,-0.3524309,-0.3744806,0.0220497
14,0.11379619,0.11617117,"('antisocial', 'social')",0.7739314,1.1183255,0.043951377,-0.01929862,0.3105597,0.405066,-0.0945063
13,-0.053891603,-0.02968006,"('impolite', 'polite')",-0.19436908,0.18008472,-0.10988092,-0.106300294,-0.1193805,0.0147015,-0.134082
87,0.05142808,0.22040689,"('unsuccessful', 'successful')",0.25079963,0.33404404,0.38586164,0.5019825,0.2293631,0.3521445,-0.1227814
83,-0.04662599,-0.070481256,"('powerless', 'powerful')",0.86298764,0.9010066,-1.6549668,-1.7060434,-0.2795351,-0.2918393,0.0123042
44,0.042911977,0.017966628,"('prejudiced', 'unprejudiced')",-0.41220576,-0.31094384,-1.0109266,-0.93778723,-0.4600735,-0.4102548,-0.0498187
75,0.030787066,0.0227395,"('meek', 'impulsive')",-0.12910235,-0.36974913,-0.33993566,-0.41471237,-0.1460837,-0.2539073,0.1078236
42,-0.021244695,-0.08015946,"('unreliable', 'reliable')",-0.14356607,-0.15334156,-3.0840647,-3.0359356,-1.0829585,-1.0898122,0.0068537
12,0.012669032,-0.18346205,"('unsupportive', 'supportive')",1.0553428,0.9900668,-1.957747,-1.8833151,-0.2965784,-0.3589034,0.062325
43,0.01224938,-0.11481403,"('irresponsible', 'responsible')",0.9009073,1.1298441,0.4853838,0.5083169,0.4661802,0.5077823,-0.0416021
70,-0.00545323,-0.18062524,"('lethargic', 'energetic')",0.21349901,0.27776632,0.70868045,0.5488376,0.3055754,0.2153262,0.0902492
22,-0.003459571,-0.28799298,"('untrustworthy', 'trustworthy')",-0.70813847,-0.82953644,-0.29490387,-0.46850264,-0.3355006,-0.5286773,0.1931767
67,-0.0017828252,-0.041391093,"('doubtful', 'determined')",-0.3416122,-0.27242142,-0.74529654,-0.7153297,-0.3628972,-0.3430474,-0.0198498
