,whirlpool_male,whirlpool_female,tuple,corp_male,corp_female,average_male,average_female,male-female
14,-1.1739745,-1.03097,"('antisocial', 'social')",-0.40396273,-0.12804502,-0.7889686,-0.5795075,-0.2094611
48,-1.1433197,-1.9065909,"('unintelligent', 'intelligent')",1.2262363,0.8193638,0.0414583,-0.5436136,0.5850719
1,-1.1273617,-1.4127579,"('unfriendly', 'friendly')",1.8331742,1.5299021,0.3529063,0.0585721,0.2943342
47,-1.121466,-0.9853585,"('stupid', 'smart')",5.1961684,5.3875794,2.0373511,2.2011104,-0.1637593
34,-1.1141853,-1.0991691,"('mean', 'honorable')",5.7273793,5.6507435,2.306597,2.2757871,0.0308099
3,-1.0898738,-1.1103956,"('repellent', 'pleasant')",0.80205977,0.75323856,-0.143907,-0.1785785,0.0346715
2,-1.0668471,-0.9118476,"('unlikable', 'likable')",0.30780038,0.20887691,-0.3795233,-0.3514853,-0.028038
44,1.0668051,1.1680174,"('prejudiced', 'unprejudiced')",-1.8383423,-1.6678227,-0.3857686,-0.2499027,-0.1358659
54,-1.0362254,-0.9490503,"('incapable', 'capable')",0.8660357,0.7451127,-0.0850949,-0.1019688,0.0168739
56,-1.0263212,-1.0821292,"('impractical', 'practical')",-0.6947396,-0.2347925,-0.8605304,-0.6584609,-0.2020695
65,-0.9960351,-1.2798384,"('insecure', 'secure')",-0.23563418,-0.12499919,-0.6158347,-0.7024188,0.0865841
61,-0.9739013,-1.0512028,"('illogical', 'logical')",0.6483896,0.7655967,-0.1627558,-0.142803,-0.0199528
8,-0.9373805,-0.9046499,"('unaffectionate', 'affectionate')",1.1980652,0.80844223,0.1303423,-0.0481038,0.1784461
25,0.90779036,0.5357599,"('egoistic', 'altruistic')",1.537369,1.0746651,1.2225797,0.8052125,0.4173672
73,0.89634067,1.3427627,"('helpless', 'self-reliant')",-2.9052634,-3.2095292,-1.0044614,-0.9333832,-0.0710782
32,-0.8924405,-1.1622969,"('unkind', 'kind')",0.8905111,0.8777994,-0.0009647,-0.1422487,0.141284
15,0.88436484,0.8471927,"('boring', 'funny')",0.24384116,0.14316009,0.564103,0.4951764,0.0689266
51,-0.8393772,-1.2163681,"('uneducated', 'educated')",0.611585,0.47518483,-0.1138961,-0.3705916,0.2566955
88,-0.83536166,-0.9290453,"('low', 'eminent')",0.10964145,-0.18028083,-0.3628601,-0.5546631,0.191803
16,0.8193331,0.37460348,"('unpopular', 'popular')",0.25483772,-0.22428013,0.5370854,0.0751617,0.4619237
75,0.7871219,1.1845803,"('meek', 'impulsive')",-1.0367064,-0.9496851,-0.1247923,0.1174476,-0.2422399
74,-0.77381676,-0.90090907,"('undedicated', 'dedicated')",-0.36263144,-0.387666,-0.5682241,-0.6442875,0.0760634
5,0.7318765,0.8607881,"('distant', 'outgoing')",0.05963715,0.039987653,0.3957568,0.4503879,-0.0546311
20,-0.7311839,-0.96443427,"('rough', 'thoughtful')",0.83692944,0.5352629,0.0528728,-0.2145857,0.2674585
37,-0.6911363,-0.50151676,"('fake', 'genuine')",-0.014673622,0.2118456,-0.352905,-0.1448356,-0.2080694
59,0.68858993,0.7031149,"('foolish', 'wise')",0.26067284,0.019914165,0.4746314,0.3615145,0.1131169
53,-0.6601096,-0.95937675,"('uncreative', 'creative')",0.6939171,0.25605568,0.0169038,-0.3516605,0.3685643
72,-0.63303715,-0.806046,"('unambitious', 'ambitious')",0.10418806,-0.21859571,-0.2644245,-0.5123209,0.2478964
50,0.60702956,0.2988891,"('clumsy', 'skillful')",0.09484501,-0.2778406,0.3509373,0.0105242,0.3404131
82,-0.58871573,-0.80898315,"('poor', 'rich')",6.652667,6.253616,3.0319757,2.7223163,0.3096594
40,-0.55699253,-0.72298753,"('stingy', 'generous')",-1.4641005,-2.0420477,-1.0105464,-1.3825176,0.3719712
29,0.5400433,0.3501637,"('unfair', 'fair')",-0.24288055,-0.29048118,0.1485814,0.0298413,0.1187401
31,0.50945413,0.4541824,"('evil', 'good')",-0.831635,-1.0212685,-0.1610904,-0.2835431,0.1224527
76,-0.5014972,-0.5890024,"('anxious', 'daring')",-0.1672228,-0.22153434,-0.33436,-0.4052684,0.0709084
19,-0.48329198,-0.59246445,"('inhospitable', 'hospitable')",-0.24427797,-0.31227604,-0.363785,-0.4523702,0.0885852
49,-0.46617198,-0.31917506,"('unable', 'able')",0.08244111,-0.0012406968,-0.1918654,-0.1602079,-0.0316575
17,-0.45764008,-0.18752839,"('nasty', 'nice')",-0.7631547,-0.47575095,-0.6103974,-0.3316397,-0.2787577
77,-0.45169187,-1.1968018,"('unmotivated', 'motivated')",-1.00912,-1.0234982,-0.7304059,-1.11015,0.3797441
42,-0.45108402,-0.3297308,"('unreliable', 'reliable')",-3.8513691,-3.5894353,-2.1512265,-1.959583,-0.1916435
64,-0.4408553,-0.3190101,"('shy', 'confident')",-6.6043563,-6.356459,-3.5226059,-3.3377347,-0.1848712
79,-0.40414637,-0.45300552,"('wavering', 'unwavering')",-0.33219326,-0.5033016,-0.3681698,-0.4781536,0.1099838
33,0.4001573,0.258367,"('wrong', 'right')",-0.54009724,-0.46644068,-0.06997,-0.1040368,0.0340668
52,0.39127845,0.22594523,"('irrational', 'rational')",0.14107226,-0.23242038,0.2661754,-0.0032376,0.269413
18,-0.37583533,-0.5722291,"('disagreeable', 'welcoming')",-0.16599892,-0.5431297,-0.2709171,-0.5576794,0.2867623
87,0.26004398,0.036903083,"('unsuccessful', 'successful')",1.3547448,1.0023236,0.8073944,0.5196134,0.287781
66,-0.25792393,-0.1987074,"('inactive', 'active')",-0.00042229518,-0.15655865,-0.1291731,-0.177633,0.0484599
80,-0.24730304,-0.31129378,"('dominated', 'dominating')",-0.7587222,-0.6793187,-0.5030126,-0.4953063,-0.0077063
83,-0.20842236,-0.19740218,"('powerless', 'powerful')",-0.98824257,-0.86837953,-0.5983325,-0.5328909,-0.0654416
27,0.2083697,-0.051652186,"('hardhearted', 'softhearted')",1.2008052,1.0428878,0.7045875,0.4956178,0.2089697
4,0.19817585,0.5730889,"('disliked', 'liked')",-7.263408,-7.3718762,-3.5326161,-3.3993936,-0.1332225
71,0.19051322,0.0034103636,"('diffident', 'self-confident')",0.64658463,0.7412529,0.4185489,0.3723316,0.0462173
6,0.18421496,0.49201354,"('distant', 'open')",-0.15727319,-0.24140516,0.0134709,0.1253042,-0.1118333
58,-0.15286236,0.078290775,"('undiscriminating', 'discriminating')",0.15522422,0.42840558,0.0011809,0.2533482,-0.2521673
36,0.10885769,0.28459093,"('hostile', 'amicable')",-0.40644214,-0.7867521,-0.1487922,-0.2510806,0.1022884
67,-0.105372705,-0.015140805,"('doubtful', 'determined')",-1.3779138,-0.62560725,-0.7416432,-0.320374,-0.4212692
26,-0.10275395,-0.057470974,"('hardhearted', 'benevolent')",1.5535667,1.3643279,0.7254063,0.6534285,0.0719778
78,0.069594525,-0.79660785,"('nonresilient', 'resilient')",0.7452309,0.38596272,0.4074127,-0.2053226,0.6127353
84,0.069551975,0.0918808,"('inferior', 'superior')",0.8457018,0.80365676,0.4576269,0.4477688,0.0098581
39,-0.04216796,0.27442536,"('exploitative', 'cooperative')",0.0105999615,0.31263483,-0.015784,0.2935301,-0.3093141
68,0.030726261,0.0038738474,"('dependent', 'independent')",-0.1699394,-0.5355221,-0.0696066,-0.2658241,0.1962175
