,twenty_male,twenty_female,tuple,first_male,first_female,century_male,century_female,fox_male,fox_female,inc_male,inc_female,average_male,average_female,male-female
0,-0.973588,-0.7963212,"('unsociable', 'sociable')",-4.0692453,-4.1386876,-2.0969315,-2.3341086,0.21433285,0.079202175,-0.2505234,-0.27606815,-1.4351911,-1.4931967,0.0580056
12,-0.9581465,-0.51636857,"('unsupportive', 'supportive')",-1.828506,-1.8486886,-0.95839506,-0.82574004,0.08285305,0.2106945,-1.7503079,-1.809028,-1.0825005,-0.9578261,-0.1246744
77,-0.8831454,-0.5174365,"('unmotivated', 'motivated')",-0.7215713,-0.5129438,-0.8818484,-1.0014468,0.2971391,0.28464425,-1.0935131,-1.030819,-0.6565878,-0.5556004,-0.1009874
44,0.8786908,0.6732829,"('prejudiced', 'unprejudiced')",2.086952,1.9598348,0.38588315,0.2939641,-0.8656666,-0.7645213,-1.0884417,-1.062148,0.2794835,0.2200825,0.059401
57,-0.8476167,-0.45396993,"('unimaginative', 'imaginative')",-2.2213895,-2.0652986,-1.831676,-1.7046537,0.104914874,0.22464825,-2.4897788,-2.602833,-1.4571093,-1.3204214,-0.1366879
45,-0.84726846,-0.18768279,"('incompetent', 'competent')",-4.2376146,-4.1008554,-2.2809098,-2.0929961,-1.0550601,-0.67130387,-0.6349189,-0.54394144,-1.8111546,-1.5193559,-0.2917987
31,-0.79943156,-1.4526998,"('evil', 'good')",2.4973147,2.1106625,1.0324957,0.82469165,-0.5711827,-0.88835776,-0.89558244,-1.2759755,0.2527227,-0.1363358,0.3890585
15,0.79541534,0.6138006,"('boring', 'funny')",1.759148,1.5795412,2.3915627,2.4116068,1.9479898,1.8360432,0.71732223,0.6365254,1.5222877,1.4155035,0.1067842
82,-0.7782812,-0.6212456,"('poor', 'rich')",-2.5520225,-2.5022097,-1.5463265,-1.2631907,0.05563765,0.3022431,5.9284663,6.3551497,0.2214948,0.4541493,-0.2326545
74,0.7342958,0.9050787,"('undedicated', 'dedicated')",-0.41441885,-0.51010025,-0.86221826,-0.8529294,-0.0045123324,0.10269253,0.22217426,0.07165134,-0.0649359,-0.0567214,-0.0082145
68,0.7258775,0.83181155,"('dependent', 'independent')",0.5689975,0.5102551,-0.870342,-0.8776921,-1.1728829,-1.2821361,-0.28469446,-0.34114987,-0.2066089,-0.2317823,0.0251734
19,-0.72576034,-1.0097016,"('inhospitable', 'hospitable')",1.1968113,1.0930046,1.4837431,1.385145,-0.61798596,-0.74450356,-0.051489506,-0.16231418,0.2570637,0.112326,0.1447377
71,0.7053242,0.5875259,"('diffident', 'self-confident')",-0.62982357,-0.8734964,1.0281647,0.97577065,0.80632955,0.6170772,0.61641645,0.5139446,0.5052823,0.3641644,0.1411179
14,-0.68564916,-0.4166601,"('antisocial', 'social')",-3.5991476,-3.3693109,-1.9699837,-2.016197,0.46874833,0.56066936,-0.829171,-0.72490305,-1.3230406,-1.1932803,-0.1297603
83,-0.6302023,-0.85513204,"('powerless', 'powerful')",-0.3566961,-0.36818433,0.16313276,0.002827799,0.27188665,0.33496132,-1.2287161,-0.98922503,-0.356119,-0.3749505,0.0188315
24,-0.61341995,-0.5877868,"('dishonest', 'honest')",-3.2042887,-3.310403,-1.4383085,-1.4390595,-0.25337282,-0.105645046,0.4151163,0.45784926,-1.0188547,-0.9970091,-0.0218456
59,-0.60462904,-0.8926968,"('foolish', 'wise')",1.7412499,1.5384663,1.2271836,1.1647068,0.2730651,0.15376739,0.43025213,0.19059613,0.6134243,0.430968,0.1824563
67,0.57537186,0.48884442,"('doubtful', 'determined')",0.12594227,0.15760636,0.65802,0.6324448,-0.58676136,-0.5578784,-0.8592413,-0.76264846,-0.0173337,-0.0083262,-0.0090075
20,0.5728501,0.8757092,"('rough', 'thoughtful')",-0.33317074,-0.19224703,-0.00782384,0.06420283,0.12375313,0.14329743,1.5644921,1.4623507,0.3840201,0.4706626,-0.0866425
60,-0.5701652,-0.051759686,"('inefficient', 'efficient')",-4.053001,-3.779407,-2.5086222,-2.2199895,0.8958165,1.4048064,0.17199373,0.74280876,-1.2127956,-0.7807082,-0.4320874
30,-0.5667656,0.044943422,"('intolerant', 'tolerant')",-2.842467,-2.7845697,-1.238603,-1.100008,-0.351138,-0.031289563,0.81212175,0.9696494,-0.8373704,-0.5802549,-0.2571155
51,-0.5582635,-0.32667768,"('uneducated', 'educated')",-1.0778743,-0.80339915,-1.1559032,-1.0411916,-1.0184736,-0.79461837,0.3999173,0.6018059,-0.6821194,-0.4728162,-0.2093032
42,-0.55501914,-0.4840563,"('unreliable', 'reliable')",-0.27859092,-0.052516967,-0.39152157,-0.3060938,-0.42731607,-0.142658,-2.6581974,-2.601272,-0.862129,-0.7173194,-0.1448096
6,-0.52676463,-1.1045312,"('distant', 'open')",2.5372221,2.3193574,0.98749137,0.919806,-0.001017414,-0.17040867,0.5185558,0.22927842,0.7030975,0.4387003,0.2643972
64,-0.52542996,-0.35674512,"('shy', 'confident')",-0.3588972,-0.32809046,-1.3213854,-1.7063937,-1.2569141,-1.3638767,-6.3482428,-6.4302163,-1.9621738,-2.0370644,0.0748906
35,0.5171232,-0.058865972,"('corrupt', 'incorrupt')",4.3165803,4.113273,2.8670373,2.655087,-0.6943135,-0.99355,-0.23745549,-0.545473,1.3537944,1.0340942,0.3197002
52,-0.50224566,-1.2239404,"('irrational', 'rational')",1.269008,0.96500504,1.5104964,1.2034131,-0.0046841186,-0.33553338,0.27405846,-0.26006788,0.5093266,0.0697753,0.4395513
17,-0.48188278,-0.20106994,"('nasty', 'nice')",-1.7402496,-1.6927345,-0.32128537,-0.23029494,-0.70156455,-0.72259486,-0.61698097,-0.61903065,-0.7723927,-0.6931449,-0.0792478
54,-0.47283584,-0.76585937,"('incapable', 'capable')",0.6485412,0.5787193,0.64964783,0.496687,0.7806711,0.75043905,1.2442971,1.3820058,0.5700643,0.4883984,0.0816659
39,0.46490526,0.50151825,"('exploitative', 'cooperative')",-1.3792949,-1.251695,-0.43291536,-0.0920378,0.14825484,0.356363,0.27078015,0.30038717,-0.185654,-0.0370929,-0.1485611
88,-0.4648613,-0.6626885,"('low', 'eminent')",-0.26907223,-0.45618835,0.23141961,-0.015906338,0.24223606,0.16240297,0.46063206,0.4131334,0.0400708,-0.1118494,0.1519202
9,-0.4456201,-0.7452582,"('unaffectionate', 'caring')",-1.1345534,-1.4256591,0.25960368,0.20567676,1.2297317,1.0104407,1.2007498,1.0738747,0.2219823,0.023815,0.1981673
1,-0.43387467,-1.1216339,"('unfriendly', 'friendly')",-1.388046,-1.7252147,-0.18923406,-0.51731354,1.6619793,1.2139256,2.1984189,1.6885103,0.3698487,-0.0923452,0.4621939
5,-0.4183352,-0.88465285,"('distant', 'outgoing')",1.1410699,1.0514985,0.76596534,0.7165893,-0.107059814,-0.26690686,-0.1359134,-0.31050643,0.2491454,0.0612043,0.1879411
36,-0.41284624,-1.3586625,"('hostile', 'amicable')",2.3505974,1.9390837,1.4418426,1.1833972,0.22586769,-0.14520374,0.3961743,-0.101039365,0.8003272,0.3035151,0.4968121
33,0.39885944,0.033873092,"('wrong', 'right')",2.9106536,2.7769957,0.93437326,0.5960953,0.7963931,0.65776485,-0.4221279,-0.73961556,0.9236303,0.6650227,0.2586076
27,0.3538068,0.4217392,"('hardhearted', 'softhearted')",-0.35115063,-0.48415667,-0.4605193,-0.47837248,-0.4555675,-0.6153357,1.5150489,1.24841,0.1203236,0.0184569,0.1018667
11,-0.350587,0.28034008,"('unhelpful', 'helpful')",-2.6611476,-2.5386324,-1.3284786,-1.0281708,0.06475525,0.31467122,1.4101518,1.6420733,-0.5730611,-0.2659437,-0.3071174
75,0.3411845,0.35113057,"('meek', 'impulsive')",2.182063,2.1577332,0.9577811,1.1499699,0.27951413,0.37819237,-0.63910925,-0.6064006,0.6242867,0.6861251,-0.0618384
55,0.3241919,1.0498571,"('incompetent', 'clever')",-3.599111,-3.5719435,-1.8108847,-1.7260375,0.14567287,0.44287917,0.050655644,0.16831124,-0.9778951,-0.7273868,-0.2505083
78,-0.310562,-0.17245138,"('nonresilient', 'resilient')",-0.14595631,-0.15775993,-0.43564865,-0.50232214,1.2398471,0.9867645,0.6485079,0.5899935,0.1992376,0.1488449,0.0503927
40,-0.28033206,-0.19652319,"('stingy', 'generous')",-0.18771967,-0.06677751,-1.3675791,-1.3646624,-0.64359236,-0.5900963,-1.5414785,-1.8159951,-0.8041404,-0.8068109,0.0026705
81,-0.26999724,0.45538163,"('submissive', 'aggressive')",-3.504962,-3.1844501,-2.159947,-1.8800832,-0.17330466,0.36277267,-1.0514406,-0.6069522,-1.4319303,-0.9706663,-0.461264
48,-0.26544407,0.13753352,"('unintelligent', 'intelligent')",-2.3554106,-2.4135227,-0.10815524,-0.058898732,0.7021789,0.8797679,0.5360031,0.6045204,-0.2981656,-0.1701199,-0.1280457
25,0.25750798,-0.33527884,"('egoistic', 'altruistic')",1.0429899,0.8252802,0.9567277,0.7477037,1.2053204,0.89867043,1.646032,1.3362375,1.0217155,0.6945226,0.3271929
7,0.24389587,0.65616906,"('insensitive', 'sensitive')",-1.964828,-1.8694898,-1.1361147,-1.0047798,0.21171266,0.30122447,0.70891994,0.82646006,-0.3872828,-0.2180832,-0.1691996
34,-0.22260033,-0.14029023,"('mean', 'honorable')",-0.63288414,-0.6154791,0.10608442,0.37358147,1.1556454,1.2807646,5.879032,6.1968746,1.2570555,1.4190903,-0.1620348
32,-0.21737382,-0.2245669,"('unkind', 'kind')",-1.3695595,-1.3862605,-0.9906504,-0.8938544,0.29858795,0.30420172,0.59643596,0.6603954,-0.3365119,-0.3080169,-0.028495
69,0.21289752,-0.5582053,"('lazy', 'industrious')",3.2522125,3.1386764,2.7622068,2.6119797,0.46934196,0.24523604,-0.5062451,-0.744089,1.2380827,0.9387195,0.2993632
62,-0.21050288,0.6468852,"('incompetent', 'brilliant')",-3.5181057,-3.144583,-1.7566766,-1.3587976,0.2852257,0.7938967,-0.17873186,0.24734747,-1.0757583,-0.5630503,-0.512708
22,-0.1969378,0.39599207,"('untrustworthy', 'trustworthy')",-0.82066965,-0.64543164,-1.6183203,-1.552147,0.2843823,0.4195643,-0.95145005,-0.93339735,-0.6605991,-0.4630839,-0.1975152
29,-0.19679597,-0.3999973,"('unfair', 'fair')",0.480312,0.4342335,0.4209398,0.28714728,-0.46478885,-0.44412714,-0.40853855,-0.53634214,-0.0337743,-0.1318172,0.0980429
84,0.1939236,0.13104369,"('inferior', 'superior')",0.8957166,1.0361837,-0.1604511,-0.28468478,-0.17366292,-0.24030736,1.0003991,1.0617841,0.351185,0.3408039,0.0103811
23,0.16937955,0.53602946,"('insincere', 'sincere')",-2.7636876,-2.5085843,-1.363622,-1.255622,0.68090767,0.7808476,5.6037407,5.9648495,0.4653437,0.703504,-0.2381603
63,-0.16380434,0.3670903,"('unperceptive', 'insightful')",-1.9030153,-1.7713761,-0.93233204,-0.8069778,0.10071723,0.23222667,0.9820587,1.0497512,-0.3832751,-0.1858572,-0.1974179
61,-0.15595615,-0.23137558,"('illogical', 'logical')",-1.5447028,-1.5452993,-1.0886164,-1.1662828,0.4651904,0.2815921,0.33151546,0.17122312,-0.3985139,-0.4980285,0.0995146
76,0.15421014,0.7298115,"('anxious', 'daring')",-1.8495877,-1.4296556,-1.493204,-1.3090329,0.1563048,0.4450391,0.33167225,0.6193307,-0.5401209,-0.1889015,-0.3512194
65,-0.14790297,0.45176387,"('insecure', 'secure')",-2.3281121,-2.1574621,-2.019667,-1.9525146,-0.25474352,0.019710716,0.00787584,0.19496681,-0.9485099,-0.6887071,-0.2598028
13,0.13120621,0.75585246,"('impolite', 'polite')",-2.8303363,-2.600866,-2.442777,-2.0791306,-0.6211316,-0.43045372,-0.52537024,-0.30034465,-1.2576817,-0.9309885,-0.3266932
66,-0.12193916,-0.6402796,"('inactive', 'active')",1.4308344,1.0547578,0.39228803,0.15136749,-0.61375964,-0.8297585,0.76465636,0.5286123,0.370416,0.0529399,0.3174761
21,-0.11369887,0.42979974,"('immoral', 'moral')",-0.9060923,-0.6615137,-1.4670163,-1.4849436,0.5080241,0.6575526,-0.8532918,-0.823744,-0.566415,-0.3765698,-0.1898452
46,0.11359883,0.9907476,"('uncompetitive', 'competitive')",-2.5127811,-2.1428497,-3.0253642,-2.9879236,-0.21197568,-0.001957588,-0.7065214,-0.57769495,-1.2686087,-0.9439356,-0.3246731
53,-0.095100716,-0.1173258,"('uncreative', 'creative')",-0.60016453,-0.48525107,-0.34397268,-0.3332052,0.86424404,0.7797082,1.0069774,0.86188173,0.1663967,0.1411616,0.0252351
47,-0.081924535,-0.015271291,"('stupid', 'smart')",-1.7492297,-1.7110844,-0.9242946,-0.8189523,0.58546776,0.831159,5.2053986,5.4338226,0.6070835,0.7439347,-0.1368512
2,0.080852374,0.00035806,"('unlikable', 'likable')",0.8796533,0.7225455,0.16936451,0.023234267,0.6501656,0.5431981,0.4528972,0.34533614,0.4465866,0.3269344,0.1196522
73,0.06527149,0.029399017,"('helpless', 'self-reliant')",1.4440808,1.4374986,0.44612992,0.5216402,-0.6761318,-0.47224188,-3.0891535,-3.1114318,-0.3619606,-0.3190272,-0.0429334
3,0.056210697,0.22276774,"('repellent', 'pleasant')",-1.4990648,-1.2701925,-1.9247959,-1.8740361,-0.2793179,-0.3018186,0.10161522,0.24259342,-0.7090705,-0.5961372,-0.1129333
43,0.054752603,0.47875553,"('irresponsible', 'responsible')",-2.7696242,-2.758622,-1.5805309,-1.431659,-0.2736115,-0.13850874,0.6867557,0.7789375,-0.7764517,-0.6142193,-0.1622324
72,-0.043326113,0.36801833,"('unambitious', 'ambitious')",-1.5315615,-1.4564241,-1.0824884,-0.9979176,0.44943073,0.57190454,-0.70631945,-0.51372516,-0.5828529,-0.4056288,-0.1772241
70,0.040726967,0.4059298,"('lethargic', 'energetic')",-3.1460211,-2.9115853,-1.9180315,-1.6991789,-0.5509451,-0.19542551,0.62540877,0.8822461,-0.9897725,-0.7036028,-0.2861697
56,0.037123047,0.6106334,"('impractical', 'practical')",-2.4334712,-2.2079375,-1.1543181,-0.8133261,0.71256506,1.1494824,-0.21580051,0.12797971,-0.6107804,-0.2266336,-0.3841468
26,0.007626053,-0.58511627,"('hardhearted', 'benevolent')",-0.88668525,-1.0857937,0.5856887,0.6278831,1.4241111,1.3870012,1.5509104,1.2545767,0.5363302,0.3197102,0.21662
87,0.0039834343,0.05385873,"('unsuccessful', 'successful')",-0.3649015,-0.31907195,-0.50579673,-0.8661531,-0.017721415,-0.11823529,0.9237758,0.7272573,0.0078679,-0.1044689,0.1123368
